$m_S$ [GeV$/c^{2}$],Observed limit
0.025,4.5107e-07
0.02566,4.3803e-07
0.02647,4.2291e-07
0.02728,4.0824e-07
0.02809,3.942e-07
0.0289,3.8105e-07
0.02972,3.7112e-07
0.03053,3.5863e-07
0.03134,3.469e-07
0.03216,3.3322e-07
0.03297,3.2304e-07
0.03379,3.1308e-07
0.03461,3.0367e-07
0.03542,2.9476e-07
0.03624,2.8628e-07
0.03706,2.7817e-07
0.03788,2.705e-07
0.0387,2.6327e-07
0.03953,2.5625e-07
0.04035,2.4967e-07
0.04118,2.4332e-07
0.042,2.3738e-07
0.04283,2.3171e-07
0.04366,2.2666e-07
0.04449,2.2088e-07
0.04532,2.1594e-07
0.04615,2.112e-07
0.04699,2.0699e-07
0.04783,2.0245e-07
0.04866,1.9833e-07
0.0495,1.9437e-07
0.05034,2.6261e-07
0.05118,2.5797e-07
0.05203,2.5348e-07
0.05287,2.4936e-07
0.05372,2.5422e-07
0.05457,2.4183e-07
0.05542,2.2892e-07
0.05627,2.2748e-07
0.05713,2.2604e-07
0.05798,2.1879e-07
0.05884,2.1744e-07
0.0597,2.101e-07
0.06056,2.0886e-07
0.06142,2.0763e-07
0.06229,2.0025e-07
0.06315,1.991e-07
0.06402,1.9658e-07
0.06489,1.9546e-07
0.06576,1.8874e-07
0.06664,1.8769e-07
0.06751,1.9663e-07
0.06839,1.9556e-07
0.06927,1.8974e-07
0.07015,1.8872e-07
0.07103,1.7766e-07
0.07192,1.8952e-07
0.0728,1.8857e-07
0.07369,1.8337e-07
0.07459,1.8245e-07
0.07548,1.7269e-07
0.07637,1.7271e-07
0.07727,1.6637e-07
0.07817,1.7041e-07
0.07907,1.6962e-07
0.07997,1.6885e-07
0.08088,1.6808e-07
0.08178,1.6276e-07
0.08269,1.6204e-07
0.0836,1.6134e-07
0.08452,1.6063e-07
0.08543,1.5995e-07
0.08635,1.5927e-07
0.08727,1.586e-07
0.08819,1.6145e-07
0.08911,1.6079e-07
0.09003,1.6014e-07
0.09096,1.5949e-07
0.09189,1.5885e-07
0.09282,1.5822e-07
0.09375,1.4967e-07
0.09468,1.4911e-07
0.09562,1.5523e-07
0.09656,1.5464e-07
0.09749,1.5406e-07
0.09844,1.4686e-07
0.09938,1.4633e-07
0.10032,1.4576e-07
0.10127,1.4507e-07
0.10222,1.4453e-07
0.10317,1.4389e-07
0.10412,1.4329e-07
0.10507,1.4303e-07
0.10603,1.422e-07
0.10698,1.4171e-07
0.10794,1.4129e-07
0.1089,1.3693e-07
0.10986,1.3651e-07
0.11082,1.3604e-07
0.11179,1.3556e-07
0.11275,1.351e-07
0.11372,1.3462e-07
0.11469,1.3418e-07
0.11566,1.3e-07
0.11663,1.2952e-07
0.1176,1.2904e-07
0.11858,1.2865e-07
0.11956,1.2827e-07
0.12053,1.2815e-07
0.12151,1.3133e-07
0.12249,1.3138e-07
0.12347,1.2837e-07
0.12445,1.285e-07
0.12544,1.2834e-07
0.12642,1.2833e-07
0.12741,1.3192e-07
0.1284,1.3205e-07
0.12938,1.3196e-07
0.13037,1.3211e-07
0.13136,1.3223e-07
0.13236,1.3212e-07
0.13335,1.3589e-07
0.13434,1.3592e-07
0.13534,1.3583e-07
0.13633,1.3618e-07
0.13733,1.3615e-07
0.13833,1.3629e-07
0.13932,1.4043e-07
0.14032,1.4051e-07
0.14132,1.4059e-07
0.14233,1.4068e-07
0.14333,1.4079e-07
0.14433,1.4507e-07
0.14533,1.4517e-07
0.14634,1.4516e-07
0.14734,1.4504e-07
0.14835,1.4515e-07
0.14935,1.5008e-07
0.15036,1.4986e-07
0.15137,1.5017e-07
0.15238,1.4597e-07
0.15338,1.4611e-07
0.15439,1.4628e-07
0.1554,1.4641e-07
0.15641,1.4655e-07
0.15743,1.4687e-07
0.15844,1.4701e-07
0.15945,1.5114e-07
0.16046,1.4726e-07
0.16148,1.4751e-07
0.16249,1.4775e-07
0.1635,1.4792e-07
0.16452,1.5263e-07
0.16554,1.5282e-07
0.16655,1.53e-07
0.16757,1.5319e-07
0.16859,1.4882e-07
0.1696,1.4903e-07
0.17062,1.492e-07
0.17164,1.4939e-07
0.17266,1.4958e-07
0.17368,1.4548e-07
0.1747,1.4566e-07
0.17572,1.4585e-07
0.17674,1.4602e-07
0.17776,1.4622e-07
0.17879,1.4239e-07
0.17981,1.4254e-07
0.18083,1.4272e-07
0.18186,1.4292e-07
0.18288,1.4312e-07
0.18391,1.3948e-07
0.18493,1.3967e-07
0.18596,1.3987e-07
0.18699,1.4006e-07
0.18802,1.4025e-07
0.18905,1.4045e-07
0.19008,1.404e-07
0.19111,1.4059e-07
0.19214,1.4078e-07
0.19317,1.4097e-07
0.19421,1.4116e-07
0.19524,1.4134e-07
0.19628,1.4151e-07
0.19732,1.3834e-07
0.19835,1.3809e-07
0.19939,1.3842e-07
0.20043,1.387e-07
0.20148,1.3875e-07
0.20252,1.3895e-07
0.20356,1.3913e-07
0.20461,1.393e-07
0.20566,1.3623e-07
0.20671,1.3617e-07
0.20776,1.3624e-07
0.20881,1.3946e-07
0.20987,1.3957e-07
0.21092,1.3966e-07
0.21198,1.4033e-07
0.212,1.4034e-07
0.21306,1.4069e-07
0.21415,1.4095e-07
0.21523,1.3824e-07
0.21632,1.3837e-07
0.2174,1.3888e-07
0.21849,1.392e-07
0.21958,1.3949e-07
0.22067,1.3989e-07
0.22176,1.4038e-07
0.22286,1.4083e-07
0.22395,1.381e-07
0.22505,1.3857e-07
0.22614,1.3904e-07
0.22724,1.3952e-07
0.22834,1.3999e-07
0.22944,1.4048e-07
0.23055,1.4097e-07
0.23165,1.4422e-07
0.23276,1.4192e-07
0.23386,1.4242e-07
0.23497,1.4292e-07
0.23608,1.4343e-07
0.23719,1.4394e-07
0.2383,1.4446e-07
0.23941,1.4498e-07
0.24053,1.4551e-07
0.24164,1.4603e-07
0.24276,1.4657e-07
0.24388,1.471e-07
0.245,1.4415e-07
0.24612,1.4469e-07
0.24724,1.4521e-07
0.24837,1.4578e-07
0.24949,1.4632e-07
0.25062,1.4676e-07
0.25174,1.471e-07
0.25287,1.4745e-07
0.254,1.478e-07
0.25514,1.4792e-07
0.25627,1.4827e-07
0.2574,1.4862e-07
0.25854,1.4897e-07
0.25967,1.4935e-07
0.26081,1.5263e-07
0.26195,1.5296e-07
0.26309,1.5333e-07
0.26423,1.5377e-07
0.26538,1.572e-07
0.26652,1.5143e-07
0.26767,1.5181e-07
0.26881,1.5218e-07
0.26996,1.5256e-07
0.27111,1.5294e-07
0.27226,1.5332e-07
0.27342,1.537e-07
0.27457,1.5427e-07
0.27573,1.5464e-07
0.27688,1.5503e-07
0.27804,1.5543e-07
0.2792,1.5583e-07
0.28036,1.5697e-07
0.28152,1.5986e-07
0.28268,1.6108e-07
0.28385,1.6107e-07
0.28501,1.6496e-07
0.28618,1.6527e-07
0.28735,1.6557e-07
0.28852,1.6588e-07
0.28969,1.6619e-07
0.29086,1.6692e-07
0.29203,1.678e-07
0.29321,1.687e-07
0.29438,1.696e-07
0.29556,1.7052e-07
0.29674,1.7137e-07
0.29792,1.723e-07
0.2991,1.7325e-07
0.30028,1.7394e-07
0.30147,1.7488e-07
0.30265,1.7561e-07
0.30384,1.7635e-07
0.30503,1.7706e-07
0.30622,1.7782e-07
0.30741,1.786e-07
0.3086,1.7938e-07
0.30979,1.8018e-07
0.31099,1.7651e-07
0.31218,1.7747e-07
0.31338,1.7826e-07
0.31458,1.7905e-07
0.31578,1.7985e-07
0.31698,1.8469e-07
0.31818,1.8552e-07
0.31938,1.8636e-07
0.32059,1.8722e-07
0.32179,1.8385e-07
0.323,1.8827e-07
0.32421,1.9277e-07
0.32542,1.9358e-07
0.32663,1.9439e-07
0.32784,1.9529e-07
0.32906,1.9628e-07
0.33027,1.8987e-07
0.33149,1.9055e-07
0.33271,1.9161e-07
0.33393,1.9679e-07
0.33515,1.9787e-07
0.33637,1.9879e-07
0.33759,1.9979e-07
0.33882,2.0081e-07
0.34004,2.0215e-07
0.34127,2.0318e-07
0.3425,2.0421e-07
0.34373,2.0998e-07
0.34496,2.1105e-07
0.34619,2.1215e-07
0.34742,2.1325e-07
0.34866,2.148e-07
0.34989,2.1592e-07
0.35113,2.1826e-07
0.35237,2.2597e-07
0.35361,2.2859e-07
0.35485,2.2567e-07
0.35609,2.2835e-07
0.35734,2.3113e-07
0.35858,2.3389e-07
0.35983,2.4316e-07
0.36108,2.4605e-07
0.36232,2.4913e-07
0.36358,2.5238e-07
0.36483,2.5572e-07
0.36608,2.591e-07
0.36733,2.6958e-07
0.36859,2.7327e-07
0.36985,2.7707e-07
0.3711,2.8094e-07
0.37236,2.8496e-07
0.37363,2.8908e-07
0.37489,2.9302e-07
0.37615,2.9763e-07
0.37742,3.0202e-07
0.37868,3.0687e-07
0.37995,3.0358e-07
0.38122,3.0851e-07
0.38249,3.1352e-07
0.38376,3.2617e-07
0.38503,3.3185e-07
0.3863,3.3752e-07
0.38758,3.4342e-07
0.38886,3.4925e-07
0.39013,3.5554e-07
0.39141,3.6203e-07
0.39269,3.599e-07
0.39397,3.6668e-07
0.39526,3.8289e-07
0.39654,3.9157e-07
0.39783,3.9957e-07
0.39911,4.0786e-07
0.4004,4.1168e-07
0.40169,4.0486e-07
0.40298,4.0812e-07
0.40427,4.0157e-07
0.40557,3.8489e-07
0.40686,3.7899e-07
0.40816,3.7314e-07
0.40945,3.6759e-07
0.41075,3.7211e-07
0.41205,3.6666e-07
0.41335,3.6136e-07
0.41465,3.5622e-07
