$m_S$ [GeV$/c^{2}$],Observed limit
0.025,5.0422e-07
0.02566,4.8618e-07
0.02647,4.6553e-07
0.02728,4.4583e-07
0.02809,4.2709e-07
0.0289,4.0958e-07
0.02972,3.9607e-07
0.03053,3.7984e-07
0.03134,3.6487e-07
0.03216,3.4751e-07
0.03297,3.3504e-07
0.03379,3.2248e-07
0.03461,3.1067e-07
0.03542,2.997e-07
0.03624,2.8923e-07
0.03706,2.7934e-07
0.03788,2.7001e-07
0.0387,2.6118e-07
0.03953,2.5274e-07
0.04035,2.4492e-07
0.04118,2.3743e-07
0.042,2.3035e-07
0.04283,2.236e-07
0.04366,2.1761e-07
0.04449,2.1092e-07
0.04532,2.0515e-07
0.04615,1.9972e-07
0.04699,1.9477e-07
0.04783,1.8957e-07
0.04866,1.8486e-07
0.0495,1.8031e-07
0.05034,2.4304e-07
0.05118,2.3864e-07
0.05203,2.3442e-07
0.05287,2.3052e-07
0.05372,2.3493e-07
0.05457,2.2339e-07
0.05542,2.1139e-07
0.05627,2.0999e-07
0.05713,2.0859e-07
0.05798,2.0183e-07
0.05884,2.0051e-07
0.0597,1.9367e-07
0.06056,1.9247e-07
0.06142,1.9126e-07
0.06229,1.844e-07
0.06315,1.8328e-07
0.06402,1.809e-07
0.06489,1.7982e-07
0.06576,1.736e-07
0.06664,1.7258e-07
0.06751,1.8073e-07
0.06839,1.7968e-07
0.06927,1.7428e-07
0.07015,1.733e-07
0.07103,1.631e-07
0.07192,1.7397e-07
0.0728,1.7308e-07
0.07369,1.683e-07
0.07459,1.6746e-07
0.07548,1.5845e-07
0.07637,1.5845e-07
0.07727,1.5262e-07
0.07817,1.5631e-07
0.07907,1.5557e-07
0.07997,1.5484e-07
0.08088,1.5412e-07
0.08178,1.4923e-07
0.08269,1.4855e-07
0.0836,1.4789e-07
0.08452,1.4723e-07
0.08543,1.4659e-07
0.08635,1.4595e-07
0.08727,1.4532e-07
0.08819,1.4792e-07
0.08911,1.473e-07
0.09003,1.4668e-07
0.09096,1.4607e-07
0.09189,1.4547e-07
0.09282,1.4488e-07
0.09375,1.3703e-07
0.09468,1.365e-07
0.09562,1.421e-07
0.09656,1.4154e-07
0.09749,1.41e-07
0.09844,1.344e-07
0.09938,1.339e-07
0.10032,1.33e-07
0.10127,1.3126e-07
0.10222,1.2969e-07
0.10317,1.2807e-07
0.10412,1.2651e-07
0.10507,1.2528e-07
0.10603,1.2357e-07
0.10698,1.2219e-07
0.10794,1.2088e-07
0.1089,1.1626e-07
0.10986,1.1503e-07
0.11082,1.1377e-07
0.11179,1.1254e-07
0.11275,1.1133e-07
0.11372,1.1013e-07
0.11469,1.0896e-07
0.11566,1.0482e-07
0.11663,1.037e-07
0.1176,1.0259e-07
0.11858,1.0157e-07
0.11956,1.0057e-07
0.12053,9.9966e-08
0.12151,1.0206e-07
0.12249,1.0171e-07
0.12347,9.9004e-08
0.12445,9.8726e-08
0.12544,9.8229e-08
0.12642,9.785e-08
0.12741,1.0021e-07
0.1284,9.9925e-08
0.12938,9.9478e-08
0.13037,9.9221e-08
0.13136,9.8929e-08
0.13236,9.847e-08
0.13335,1.0091e-07
0.13434,1.0054e-07
0.13534,1.001e-07
0.13633,9.9976e-08
0.13733,9.9572e-08
0.13833,9.9301e-08
0.13932,1.0193e-07
0.14032,1.016e-07
0.14132,1.0128e-07
0.14233,1.0096e-07
0.14333,1.0066e-07
0.14433,1.0334e-07
0.14533,1.03e-07
0.14634,1.0261e-07
0.14734,1.0214e-07
0.14835,1.0183e-07
0.14935,1.049e-07
0.15036,1.0449e-07
0.15137,1.0471e-07
0.15238,1.0179e-07
0.15338,1.0193e-07
0.15439,1.0202e-07
0.1554,1.0212e-07
0.15641,1.0223e-07
0.15743,1.0244e-07
0.15844,1.0256e-07
0.15945,1.0545e-07
0.16046,1.0274e-07
0.16148,1.0293e-07
0.16249,1.031e-07
0.1635,1.0323e-07
0.16452,1.0653e-07
0.16554,1.0666e-07
0.16655,1.068e-07
0.16757,1.0694e-07
0.16859,1.039e-07
0.1696,1.0405e-07
0.17062,1.0418e-07
0.17164,1.0431e-07
0.17266,1.0445e-07
0.17368,1.0159e-07
0.1747,1.0173e-07
0.17572,1.0187e-07
0.17674,1.0201e-07
0.17776,1.0214e-07
0.17879,9.9461e-08
0.17981,9.9589e-08
0.18083,9.9727e-08
0.18186,9.9866e-08
0.18288,1.0001e-07
0.18391,9.7474e-08
0.18493,9.7617e-08
0.18596,9.776e-08
0.18699,9.7904e-08
0.18802,9.8046e-08
0.18905,9.8189e-08
0.19008,9.8166e-08
0.19111,9.8306e-08
0.19214,9.8445e-08
0.19317,9.8584e-08
0.19421,9.8713e-08
0.19524,9.886e-08
0.19628,9.8997e-08
0.19732,9.6771e-08
0.19835,9.6595e-08
0.19939,9.6846e-08
0.20043,9.5989e-08
0.20148,9.3516e-08
0.20252,9.1301e-08
0.20356,8.9148e-08
0.20461,8.7101e-08
0.20566,8.3143e-08
0.20671,8.1167e-08
0.20776,7.9347e-08
0.20881,7.9398e-08
0.20987,7.7694e-08
0.21092,7.6059e-08
0.21198,7.4787e-08
0.212,7.4759e-08
0.21306,7.337e-08
0.21415,7.232e-08
0.21523,7.2184e-08
0.21632,7.3565e-08
0.2174,7.5189e-08
0.21849,7.6789e-08
0.21958,7.846e-08
0.22067,7.9268e-08
0.22176,7.9522e-08
0.22286,7.9783e-08
0.22395,7.8222e-08
0.22505,7.8479e-08
0.22614,7.873e-08
0.22724,7.8993e-08
0.22834,7.9256e-08
0.22944,7.9515e-08
0.23055,7.9781e-08
0.23165,8.1601e-08
0.23276,8.0297e-08
0.23386,8.0567e-08
0.23497,8.0841e-08
0.23608,8.1117e-08
0.23719,8.1394e-08
0.2383,8.1673e-08
0.23941,8.1955e-08
0.24053,8.224e-08
0.24164,8.2525e-08
0.24276,8.2817e-08
0.24388,8.3108e-08
0.245,8.1424e-08
0.24612,8.1716e-08
0.24724,8.2015e-08
0.24837,8.2306e-08
0.24949,8.26e-08
0.25062,8.2343e-08
0.25174,8.1643e-08
0.25287,8.0949e-08
0.254,8.0268e-08
0.25514,7.947e-08
0.25627,7.8811e-08
0.2574,7.8167e-08
0.25854,7.7517e-08
0.25967,7.6909e-08
0.26081,7.7768e-08
0.26195,7.7124e-08
0.26309,7.6513e-08
0.26423,7.5938e-08
0.26538,7.6832e-08
0.26652,7.3259e-08
0.26767,7.2689e-08
0.26881,7.2133e-08
0.26996,7.1582e-08
0.27111,7.1038e-08
0.27226,7.0503e-08
0.27342,6.997e-08
0.27457,6.9521e-08
0.27573,6.9004e-08
0.27688,6.8503e-08
0.27804,6.7995e-08
0.2792,6.7504e-08
0.28036,6.708e-08
0.28152,6.6805e-08
0.28268,6.6914e-08
0.28385,6.7301e-08
0.28501,6.9326e-08
0.28618,6.9516e-08
0.28735,6.9706e-08
0.28852,6.9898e-08
0.28969,7.009e-08
0.29086,7.0655e-08
0.29203,7.1368e-08
0.29321,7.21e-08
0.29438,7.2841e-08
0.29556,7.3605e-08
0.29674,7.4344e-08
0.29792,7.5145e-08
0.2991,7.5958e-08
0.30028,7.6477e-08
0.30147,7.648e-08
0.30265,7.6396e-08
0.30384,7.6309e-08
0.30503,7.621e-08
0.30622,7.6127e-08
0.30741,7.6048e-08
0.3086,7.5971e-08
0.30979,7.5897e-08
0.31099,7.3946e-08
0.31218,7.3945e-08
0.31338,7.3863e-08
0.31458,7.3782e-08
0.31578,7.3701e-08
0.31698,7.5266e-08
0.31818,7.5183e-08
0.31938,7.5101e-08
0.32059,7.5018e-08
0.32179,7.3254e-08
0.323,7.4589e-08
0.32421,7.5937e-08
0.32542,7.5818e-08
0.32663,7.5696e-08
0.32784,7.5609e-08
0.32906,7.5546e-08
0.33027,7.2657e-08
0.33149,7.2481e-08
0.33271,7.2461e-08
0.33393,7.3977e-08
0.33515,7.3925e-08
0.33637,7.3843e-08
0.33759,7.3766e-08
0.33882,7.3687e-08
0.34004,7.374e-08
0.34127,7.3662e-08
0.3425,7.3583e-08
0.34373,7.5193e-08
0.34496,7.5112e-08
0.34619,7.5032e-08
0.34742,7.4952e-08
0.34866,7.5019e-08
0.34989,7.4939e-08
0.35113,7.5521e-08
0.35237,7.7974e-08
0.35361,7.8655e-08
0.35485,7.7427e-08
0.35609,7.8122e-08
0.35734,7.883e-08
0.35858,7.953e-08
0.35983,8.2423e-08
0.36108,8.3134e-08
0.36232,8.391e-08
0.36358,8.4724e-08
0.36483,8.5527e-08
0.36608,8.6356e-08
0.36733,8.9529e-08
0.36859,9.0421e-08
0.36985,9.133e-08
0.3711,9.2251e-08
0.37236,9.3198e-08
0.37363,9.4158e-08
0.37489,9.5044e-08
0.37615,9.6127e-08
0.37742,9.7114e-08
0.37868,9.8228e-08
0.37995,9.6723e-08
0.38122,9.7821e-08
0.38249,9.8925e-08
0.38376,1.024e-07
0.38503,1.0364e-07
0.3863,1.0484e-07
0.38758,1.0609e-07
0.38886,1.0728e-07
0.39013,1.0857e-07
0.39141,1.0988e-07
0.39269,1.0856e-07
0.39397,1.0989e-07
0.39526,1.1398e-07
0.39654,1.1576e-07
0.39783,1.1728e-07
0.39911,1.1885e-07
0.4004,1.1915e-07
0.40169,1.1664e-07
0.40298,1.1706e-07
0.40427,1.1469e-07
0.40557,1.0946e-07
0.40686,1.0736e-07
0.40816,1.0529e-07
0.40945,1.0333e-07
0.41075,1.0423e-07
0.41205,1.0236e-07
0.41335,1.0052e-07
0.41465,9.8771e-08
0.41596,9.9827e-08
0.41726,9.8144e-08
0.41857,9.6504e-08
0.41988,9.4917e-08
0.42118,9.3394e-08
0.42249,9.1908e-08
0.4238,9.0438e-08
0.42512,8.8981e-08
0.42643,8.7371e-08
0.42775,8.6103e-08
0.42906,8.4846e-08
0.43038,8.3605e-08
0.4317,8.2399e-08
0.43302,8.139e-08
0.43434,8.0253e-08
0.43566,7.9147e-08
0.43699,7.8022e-08
0.43831,7.6907e-08
0.43964,7.5911e-08
0.44097,7.5411e-08
0.4423,7.5034e-08
0.44363,7.436e-08
0.44496,7.3952e-08
0.44629,7.4438e-08
0.44763,7.6669e-08
0.44896,7.7139e-08
0.4503,7.737e-08
0.45164,7.7092e-08
0.45298,7.6811e-08
0.45432,7.4887e-08
0.45566,7.6345e-08
0.457,7.5647e-08
0.45835,7.5634e-08
0.45969,7.5624e-08
0.46104,7.4212e-08
0.46239,7.7072e-08
0.46374,7.6894e-08
0.46509,7.674e-08
0.46644,7.6712e-08
0.4678,7.9064e-08
0.46915,7.9022e-08
0.47051,7.8995e-08
0.47186,8.1442e-08
0.47322,8.1433e-08
0.47458,8.1219e-08
0.47594,8.1004e-08
0.47731,8.0988e-08
0.47867,8.0891e-08
0.48003,8.1141e-08
0.4814,8.1043e-08
0.48277,8.1102e-08
0.48414,8.108e-08
0.48551,8.3522e-08
0.48688,8.41e-08
0.48825,8.4612e-08
0.48963,8.5329e-08
0.491,8.3801e-08
0.49238,8.4775e-08
0.49376,8.5778e-08
0.49513,8.6576e-08
0.49651,8.5118e-08
0.4979,8.6151e-08
0.49928,8.71e-08
0.50066,8.6743e-08
0.50205,8.2676e-08
0.50344,8.3122e-08
0.50482,8.1504e-08
0.50621,7.7724e-08
0.5076,7.7071e-08
0.50899,7.985e-08
0.51039,7.9742e-08
0.51178,7.96e-08
0.51318,7.9812e-08
0.51457,8.2152e-08
0.51597,8.2411e-08
0.51737,8.246e-08
0.51877,8.2507e-08
0.52017,8.2126e-08
0.52158,8.2216e-08
0.52298,8.2491e-08
0.52439,8.2577e-08
0.5258,8.2128e-08
0.5272,8.2519e-08
0.52861,8.258e-08
0.53002,8.2427e-08
0.53144,8.2676e-08
0.53285,8.0228e-08
0.53426,8.0284e-08
0.53568,8.0335e-08
0.5371,8.0288e-08
0.53852,7.8066e-08
0.53993,7.8111e-08
0.54136,7.8156e-08
0.54278,7.8212e-08
0.5442,7.7922e-08
0.54563,7.7964e-08
0.54705,7.8008e-08
0.54848,7.8043e-08
0.54991,7.8284e-08
0.55134,7.8325e-08
0.55277,7.8374e-08
0.5542,7.8426e-08
0.55563,8.0516e-08
0.55707,8.0561e-08
0.55851,8.0606e-08
0.55994,8.0652e-08
0.56138,8.0916e-08
0.56282,8.0946e-08
0.56426,8.0936e-08
0.5657,8.0977e-08
0.56715,8.1079e-08
0.56859,8.1145e-08
0.57004,8.1192e-08
0.57149,8.2807e-08
0.57293,8.117e-08
0.57438,8.3313e-08
0.57584,8.3325e-08
0.57729,8.3514e-08
0.57874,8.1134e-08
0.5802,8.3048e-08
0.58165,8.3133e-08
0.58311,8.51e-08
0.58457,8.1305e-08
0.58603,8.1357e-08
0.58749,8.1411e-08
0.58895,8.1271e-08
0.59042,8.1331e-08
0.59188,8.1392e-08
0.59335,8.1458e-08
0.59481,8.1183e-08
0.59628,8.1241e-08
0.59775,8.13e-08
0.59922,8.131e-08
0.6007,8.14e-08
0.60217,8.1478e-08
0.60365,8.1564e-08
0.60512,8.4207e-08
0.6066,8.4282e-08
0.60808,8.4356e-08
0.60956,8.4422e-08
0.61104,8.4487e-08
0.61252,8.4461e-08
0.61401,8.4431e-08
0.61549,8.4568e-08
0.61698,8.4615e-08
0.61846,8.4679e-08
0.61995,8.2197e-08
0.62144,8.2414e-08
0.62293,8.2423e-08
0.62443,8.2494e-08
0.62592,8.0137e-08
0.62742,8.0176e-08
0.62891,8.0214e-08
0.63041,8.0143e-08
0.63191,8.0049e-08
0.63341,8.0097e-08
0.63491,8.0205e-08
0.63641,8.0264e-08
0.63792,8.0322e-08
0.63942,8.0345e-08
0.64093,8.1841e-08
0.64243,8.2012e-08
0.64394,8.0335e-08
0.64545,8.0077e-08
0.64696,8.0241e-08
0.64848,8.0236e-08
0.64999,8.0349e-08
0.6515,8.2888e-08
0.65302,8.2958e-08
0.65454,8.3022e-08
0.65606,8.5663e-08
0.65758,8.5681e-08
0.6591,8.5777e-08
0.66062,8.5891e-08
0.66214,8.8307e-08
0.66367,8.8369e-08
0.66519,8.843e-08
0.66672,8.849e-08
0.66825,8.8549e-08
0.66978,8.6098e-08
0.67131,8.6159e-08
0.67284,8.6217e-08
0.67438,8.6274e-08
0.67591,8.8085e-08
0.67745,9.0219e-08
0.67899,8.629e-08
0.68052,8.8727e-08
0.68206,9.1071e-08
0.68361,9.1137e-08
0.68515,9.1202e-08
0.68669,9.1266e-08
0.68824,8.8888e-08
0.68978,8.635e-08
0.69133,8.8808e-08
0.69288,8.8882e-08
0.69443,8.8942e-08
0.69598,8.9014e-08
0.69753,8.9073e-08
0.69908,9.1453e-08
0.70064,8.9008e-08
0.70219,9.1384e-08
0.70375,9.3674e-08
0.70531,9.1194e-08
0.70687,9.1285e-08
0.70843,9.1359e-08
0.70999,9.14e-08
0.71156,9.1316e-08
0.71312,9.1449e-08
0.71469,9.152e-08
0.71625,8.882e-08
0.71782,8.8913e-08
0.71939,9.1264e-08
0.72096,9.1333e-08
0.72253,9.1377e-08
0.72411,9.3702e-08
0.72568,9.3732e-08
0.72726,9.3819e-08
0.72883,9.3952e-08
0.73041,9.4131e-08
0.73199,9.4302e-08
0.73357,9.4462e-08
0.73516,9.4617e-08
0.73674,9.4696e-08
0.73832,9.4828e-08
0.73991,9.4899e-08
0.7415,9.4931e-08
0.74308,9.5195e-08
0.74467,9.5325e-08
0.74626,9.5419e-08
0.74786,9.5489e-08
0.74945,9.5478e-08
0.75104,9.5651e-08
0.75264,9.5666e-08
0.75424,9.5609e-08
0.75583,9.5755e-08
0.75743,9.352e-08
0.75903,9.3558e-08
0.76063,9.3601e-08
0.76224,9.3666e-08
0.76384,9.3693e-08
0.76545,9.374e-08
0.76705,9.3784e-08
0.76866,9.3829e-08
0.77027,9.1457e-08
0.77188,8.8971e-08
0.77349,8.9012e-08
0.77511,8.9029e-08
0.77672,8.9044e-08
0.77834,8.8627e-08
0.77995,8.9033e-08
0.78157,8.9019e-08
0.78319,8.917e-08
0.78481,8.9276e-08
0.78643,8.9325e-08
0.78805,8.9377e-08
0.78968,9.1891e-08
0.7913,9.1948e-08
0.79293,9.2006e-08
0.79456,8.9495e-08
0.79619,9.202e-08
0.79782,8.9491e-08
0.79945,9.3746e-08
0.80108,9.1484e-08
0.80272,9.1435e-08
0.80435,8.9312e-08
0.80599,8.9274e-08
0.80763,8.9232e-08
0.80926,8.8785e-08
0.8109,8.8745e-08
0.81255,8.8704e-08
0.81419,8.8661e-08
0.81583,8.6162e-08
0.81748,8.6124e-08
0.81912,8.6083e-08
0.82077,8.6054e-08
0.82242,8.5642e-08
0.82407,8.5808e-08
0.82572,8.5562e-08
0.82737,8.7613e-08
0.82903,8.7572e-08
0.83068,8.5301e-08
0.83234,8.5263e-08
0.834,8.2872e-08
0.83566,8.8524e-08
0.83732,8.652e-08
0.83898,8.2439e-08
0.84064,8.2386e-08
0.8423,8.4632e-08
0.84397,8.4574e-08
0.84564,8.4568e-08
0.8473,8.4522e-08
0.84897,8.4497e-08
0.85064,8.4445e-08
0.85231,8.1855e-08
0.85399,8.1831e-08
0.85566,8.406e-08
0.85733,8.1529e-08
0.85901,8.1469e-08
0.86069,8.1416e-08
0.86237,8.3696e-08
0.86405,8.3621e-08
0.86573,8.3527e-08
0.86741,8.3396e-08
0.86909,8.6174e-08
0.87078,8.6225e-08
0.87247,8.623e-08
0.87415,8.6321e-08
0.87584,8.644e-08
0.87753,9.0881e-08
0.87922,9.0937e-08
0.88092,9.0954e-08
0.88261,9.0975e-08
0.8843,9.0986e-08
0.886,9.0971e-08
0.8877,9.0979e-08
0.8894,9.0958e-08
0.8911,9.0942e-08
0.8928,9.3079e-08
0.8945,9.3063e-08
0.8962,9.3045e-08
0.89791,9.3025e-08
0.89962,9.2988e-08
0.90132,9.5032e-08
0.90303,9.5007e-08
0.90474,9.2703e-08
0.90645,9.2686e-08
0.90817,9.2667e-08
0.90988,9.2645e-08
0.91159,9.2467e-08
0.91331,9.0165e-08
0.91503,9.2333e-08
0.91675,9.2206e-08
0.91847,9.4333e-08
0.92019,9.4057e-08
0.92191,9.405e-08
0.92364,9.4034e-08
0.92536,9.4019e-08
0.92709,9.4004e-08
0.92881,9.3982e-08
0.93054,9.1595e-08
0.93227,9.1589e-08
0.93401,9.1553e-08
0.93574,9.3643e-08
0.93747,9.3631e-08
0.93921,9.3618e-08
0.94094,9.1282e-08
0.94268,9.1168e-08
0.94442,9.1305e-08
0.94616,9.13e-08
0.9479,9.129e-08
0.94965,9.1276e-08
0.95139,9.1265e-08
0.95313,9.1252e-08
0.95488,9.1284e-08
0.95663,8.8928e-08
0.95838,8.8911e-08
0.96013,8.8899e-08
0.96188,8.8966e-08
0.96363,8.8972e-08
0.96539,8.8737e-08
0.96714,8.6389e-08
0.9689,8.8476e-08
0.97066,8.8451e-08
0.97242,8.8416e-08
0.97418,9.0443e-08
0.97594,9.0283e-08
0.9777,9.0373e-08
0.97947,9.0302e-08
0.98123,8.8032e-08
0.983,8.5597e-08
0.98477,8.5642e-08
0.98654,8.5633e-08
0.98831,8.5617e-08
0.99008,8.5733e-08
0.99186,8.8993e-08
0.99363,9.4778e-08
0.99541,9.7317e-08
0.99718,9.5569e-08
0.99896,9.3648e-08
1.0007,8.6503e-08
1.0025,9.0946e-08
1.0043,9.5778e-08
1.0061,9.6893e-08
1.0079,9.6235e-08
1.0097,9.5582e-08
1.0114,9.5e-08
1.0132,9.4395e-08
1.015,9.3794e-08
1.0168,9.6135e-08
1.0186,9.5518e-08
1.0204,9.4904e-08
1.0222,9.43e-08
1.024,9.3696e-08
1.0258,9.3101e-08
1.0276,9.2506e-08
1.0294,9.1937e-08
1.0312,9.2925e-08
1.033,9.4852e-08
1.0348,9.5928e-08
1.0366,9.812e-08
1.0384,1.0047e-07
1.0402,1.0016e-07
1.042,9.8705e-08
1.0438,9.7503e-08
1.0457,9.6217e-08
1.0475,9.6819e-08
1.0493,9.6041e-08
1.0511,9.5644e-08
1.0529,9.2952e-08
1.0547,9.5218e-08
1.0566,9.5349e-08
1.0584,9.5422e-08
1.0602,9.3059e-08
1.062,9.3209e-08
1.0638,9.3335e-08
1.0657,9.3524e-08
1.0675,9.3525e-08
1.0693,9.3842e-08
1.0712,9.1109e-08
1.073,9.3654e-08
1.0748,9.38e-08
1.0767,9.3944e-08
1.0785,9.1172e-08
1.0803,9.4237e-08
1.0822,9.4413e-08
1.084,9.4543e-08
1.0859,9.4712e-08
1.0877,9.4924e-08
1.0896,9.5088e-08
1.0914,9.525e-08
1.0932,9.5409e-08
1.0951,9.5563e-08
1.0969,9.5726e-08
1.0988,9.5884e-08
1.1006,9.5989e-08
1.1025,9.6027e-08
1.1043,9.6271e-08
1.1062,9.5398e-08
1.1081,9.5388e-08
1.1099,9.5421e-08
1.1118,9.5554e-08
1.1136,9.2892e-08
1.1155,9.2925e-08
1.1174,9.2957e-08
1.1192,9.2957e-08
1.1211,9.7083e-08
1.123,9.6912e-08
1.1248,9.6728e-08
1.1267,9.6754e-08
1.1286,9.2822e-08
1.1305,9.7527e-08
1.1323,9.7671e-08
1.1342,9.7721e-08
1.1361,9.5604e-08
1.138,9.5217e-08
1.1398,9.5289e-08
1.1417,9.5328e-08
1.1436,9.5395e-08
1.1455,9.5451e-08
1.1474,9.5473e-08
1.1493,9.5485e-08
1.1511,9.556e-08
1.153,9.5622e-08
1.1549,9.5661e-08
1.1568,9.5697e-08
1.1587,9.5222e-08
1.1606,9.5255e-08
1.1625,9.5462e-08
1.1644,9.5505e-08
1.1663,9.5548e-08
1.1682,9.5588e-08
1.1701,9.5627e-08
1.172,9.5659e-08
1.1739,9.5695e-08
1.1758,9.5733e-08
1.1777,9.8333e-08
1.1797,9.8364e-08
1.1816,9.5533e-08
1.1835,9.5549e-08
1.1854,9.5585e-08
1.1873,9.8221e-08
1.1892,9.8256e-08
