$m_S$ [GeV$/c^{2}$],Observed limit
0.025,9.9777e-06
0.02566,9.7403e-06
0.02647,9.4312e-06
0.02728,9.1602e-06
0.02809,8.9197e-06
0.0289,8.6782e-06
0.02972,8.4346e-06
0.03053,8.2185e-06
0.03134,8.014e-06
0.03216,7.8158e-06
0.03297,7.6304e-06
0.03379,7.4508e-06
0.03461,7.2825e-06
0.03542,7.124e-06
0.03624,6.9714e-06
0.03706,6.8259e-06
0.03788,6.6896e-06
0.0387,6.5599e-06
0.03953,6.4345e-06
0.04035,6.3176e-06
0.04118,6.2042e-06
0.042,6.0993e-06
0.04283,5.9972e-06
0.04366,5.9003e-06
0.04449,5.8073e-06
0.04532,5.7203e-06
0.04615,5.6351e-06
0.04699,5.5549e-06
0.04783,5.4776e-06
0.04866,5.403e-06
0.0495,5.334e-06
0.05034,7.41e-06
0.05118,7.2396e-06
0.05203,7.0745e-06
0.05287,6.9177e-06
0.05372,6.7656e-06
0.05457,6.6193e-06
0.05542,6.4786e-06
0.05627,6.3433e-06
0.05713,6.2114e-06
0.05798,6.0859e-06
0.05884,5.9635e-06
0.0597,5.8455e-06
0.06056,5.7318e-06
0.06142,5.6218e-06
0.06229,5.5145e-06
0.06315,5.412e-06
0.06402,5.3117e-06
0.06489,5.2148e-06
0.06576,5.1212e-06
0.06664,5.0294e-06
0.06751,4.9416e-06
0.06839,4.8556e-06
0.06927,4.772e-06
0.07015,4.6915e-06
0.07103,4.6169e-06
0.07192,4.5749e-06
0.0728,4.3858e-06
0.07369,4.192e-06
0.07459,4.1556e-06
0.07548,4.0408e-06
0.07637,4.008e-06
0.07727,3.8941e-06
0.07817,3.8625e-06
0.07907,3.7494e-06
0.07997,3.5461e-06
0.08088,3.4266e-06
0.08178,3.401e-06
0.08269,3.3761e-06
0.0836,3.352e-06
0.08452,3.3282e-06
0.08543,3.211e-06
0.08635,3.1891e-06
0.08727,3.1679e-06
0.08819,3.1472e-06
0.08911,3.1958e-06
0.09003,3.1759e-06
0.09096,3.1564e-06
0.09189,3.0531e-06
0.09282,3.0167e-06
0.09375,2.9992e-06
0.09468,2.9824e-06
0.09562,2.8038e-06
0.09656,2.7791e-06
0.09749,2.7639e-06
0.09844,2.7492e-06
0.09938,2.7348e-06
0.10032,2.7212e-06
0.10127,2.7059e-06
0.10222,2.6915e-06
0.10317,2.6776e-06
0.10412,2.5814e-06
0.10507,2.5688e-06
0.10603,2.557e-06
0.10698,2.5463e-06
0.10794,2.4577e-06
0.1089,2.4482e-06
0.10986,2.4394e-06
0.11082,2.4309e-06
0.11179,2.3461e-06
0.11275,2.3373e-06
0.11372,2.3279e-06
0.11469,2.3178e-06
0.11566,2.2408e-06
0.11663,2.2324e-06
0.1176,2.2247e-06
0.11858,2.2121e-06
0.11956,2.1973e-06
0.12053,2.1525e-06
0.12151,2.076e-06
0.12249,2.0096e-06
0.12347,1.9467e-06
0.12445,1.8204e-06
0.12544,1.768e-06
0.12642,1.7183e-06
0.12741,1.6711e-06
0.1284,1.6254e-06
0.12938,1.5926e-06
0.13037,1.5521e-06
0.13136,1.5155e-06
0.13236,1.5322e-06
0.13335,1.5007e-06
0.13434,1.4702e-06
0.13534,1.4407e-06
0.13633,1.4129e-06
0.13733,1.3842e-06
0.13833,1.3598e-06
0.13932,1.3351e-06
0.14032,1.3111e-06
0.14132,1.2882e-06
0.14233,1.3097e-06
0.14333,1.2876e-06
0.14433,1.2663e-06
0.14533,1.245e-06
0.14634,1.2239e-06
0.14734,1.206e-06
0.14835,1.1871e-06
0.14935,1.2115e-06
0.15036,1.199e-06
0.15137,1.1543e-06
0.15238,1.152e-06
0.15338,1.15e-06
0.15439,1.1476e-06
0.1554,1.1334e-06
0.15641,1.1585e-06
0.15743,1.1557e-06
0.15844,1.1526e-06
0.15945,1.1156e-06
0.16046,1.1107e-06
0.16148,1.1089e-06
0.16249,1.1092e-06
0.1635,1.1056e-06
0.16452,1.1017e-06
0.16554,1.0978e-06
0.16655,1.0936e-06
0.16757,1.0891e-06
0.16859,1.0846e-06
0.1696,1.0424e-06
0.17062,1.0375e-06
0.17164,1.0326e-06
0.17266,1.0275e-06
0.17368,1.0222e-06
0.1747,9.8261e-07
0.17572,9.7732e-07
0.17674,9.7157e-07
0.17776,9.6622e-07
0.17879,9.2895e-07
0.17981,9.2283e-07
0.18083,9.1671e-07
0.18186,9.1042e-07
0.18288,9.0409e-07
0.18391,8.9766e-07
0.18493,8.6277e-07
0.18596,8.5652e-07
0.18699,8.5024e-07
0.18802,8.4368e-07
0.18905,8.3717e-07
0.19008,8.3065e-07
0.19111,8.2194e-07
0.19214,8.155e-07
0.19317,8.0672e-07
0.19421,8.0029e-07
0.19524,7.9371e-07
0.19628,7.8706e-07
0.19732,7.8025e-07
0.19835,7.7359e-07
0.19939,7.4701e-07
0.20043,7.3959e-07
0.20148,7.3195e-07
0.20252,7.2518e-07
0.20356,7.1849e-07
0.20461,7.1174e-07
0.20566,7.0502e-07
0.20671,6.9832e-07
0.20776,6.7426e-07
0.20881,6.6758e-07
0.20987,6.743e-07
0.21092,6.8157e-07
0.21198,6.7512e-07
0.212,6.7507e-07
0.21306,6.6861e-07
0.21415,6.6553e-07
0.21523,6.4691e-07
0.21632,6.4354e-07
0.2174,6.402e-07
0.21849,6.3703e-07
0.21958,6.3368e-07
0.22067,6.3098e-07
0.22176,6.2862e-07
0.22286,6.2624e-07
0.22395,6.0863e-07
0.22505,6.0634e-07
0.22614,6.0406e-07
0.22724,6.0192e-07
0.22834,5.9958e-07
0.22944,5.9735e-07
0.23055,6.0716e-07
0.23165,6.0498e-07
0.23276,5.9039e-07
0.23386,5.8823e-07
0.23497,5.8606e-07
0.23608,5.8393e-07
0.23719,5.818e-07
0.2383,5.7969e-07
0.23941,5.7758e-07
0.24053,5.7548e-07
0.24164,5.7341e-07
0.24276,5.7135e-07
0.24388,5.693e-07
0.245,5.5263e-07
0.24612,5.5062e-07
0.24724,5.488e-07
0.24837,5.4676e-07
0.24949,5.4483e-07
0.25062,5.4277e-07
0.25174,5.4067e-07
0.25287,5.3856e-07
0.254,5.3648e-07
0.25514,5.3439e-07
0.25627,5.3116e-07
0.2574,5.2911e-07
0.25854,5.2706e-07
0.25967,5.2507e-07
0.26081,5.3413e-07
0.26195,5.3194e-07
0.26309,5.2996e-07
0.26423,5.3909e-07
0.26538,5.3725e-07
0.26652,5.3524e-07
0.26767,5.1079e-07
0.26881,5.0892e-07
0.26996,5.0702e-07
0.27111,5.0513e-07
0.27226,5.0329e-07
0.27342,5.0142e-07
0.27457,5.0021e-07
0.27573,4.9833e-07
0.27688,4.9654e-07
0.27804,4.9479e-07
0.2792,4.9299e-07
0.28036,4.9471e-07
0.28152,5.0433e-07
0.28268,5.0943e-07
0.28385,5.2459e-07
0.28501,5.2617e-07
0.28618,5.2373e-07
0.28735,5.2133e-07
0.28852,5.1893e-07
0.28969,5.1656e-07
0.29086,5.137e-07
0.29203,5.1065e-07
0.29321,5.0765e-07
0.29438,5.047e-07
0.29556,5.1411e-07
0.29674,5.1113e-07
0.29792,4.9561e-07
0.2991,4.9275e-07
0.30028,4.8963e-07
0.30147,4.8982e-07
0.30265,4.8917e-07
0.30384,4.8852e-07
0.30503,4.8779e-07
0.30622,4.8716e-07
0.30741,4.8655e-07
0.3086,4.8598e-07
0.30979,4.854e-07
0.31099,4.8416e-07
0.31218,4.8419e-07
0.31338,4.711e-07
0.31458,4.7049e-07
0.31578,4.8115e-07
0.31698,4.8053e-07
0.31818,4.7992e-07
0.31938,4.793e-07
0.32059,4.7868e-07
0.32179,4.7807e-07
0.323,4.7745e-07
0.32421,4.6515e-07
0.32542,4.8372e-07
0.32663,4.8287e-07
0.32784,4.6277e-07
0.32906,4.6214e-07
0.33027,4.62e-07
0.33149,4.7223e-07
0.33271,4.7158e-07
0.33393,4.7011e-07
0.33515,4.7028e-07
0.33637,4.6981e-07
0.33759,4.7039e-07
0.33882,4.6981e-07
0.34004,4.6923e-07
0.34127,4.8019e-07
0.3425,4.7961e-07
0.34373,4.7902e-07
0.34496,4.7842e-07
0.34619,4.7912e-07
0.34742,4.7853e-07
0.34866,4.779e-07
0.34989,4.8942e-07
0.35113,4.9254e-07
0.35237,4.9598e-07
0.35361,4.9946e-07
0.35485,5.0302e-07
0.35609,5.066e-07
0.35734,5.1106e-07
0.35858,5.1518e-07
0.35983,5.1913e-07
0.36108,5.2279e-07
0.36232,5.2651e-07
0.36358,5.3062e-07
0.36483,5.5019e-07
0.36608,5.544e-07
0.36733,5.5873e-07
0.36859,5.6315e-07
0.36985,5.676e-07
0.3711,5.7211e-07
0.37236,5.9409e-07
0.37363,5.9881e-07
0.37489,5.8515e-07
0.37615,5.906e-07
0.37742,5.9519e-07
0.37868,6.0074e-07
0.37995,6.0581e-07
0.38122,6.1112e-07
0.38249,6.1307e-07
0.38376,6.191e-07
0.38503,6.2495e-07
0.3863,6.4607e-07
0.38758,6.5188e-07
0.38886,6.5782e-07
0.39013,6.638e-07
0.39141,6.5334e-07
0.39269,6.7519e-07
0.39397,6.673e-07
0.39526,6.7372e-07
0.39654,6.8025e-07
0.39783,6.8698e-07
0.39911,6.9371e-07
0.4004,7.1356e-07
0.40169,6.9245e-07
0.40298,6.7481e-07
0.40427,6.5815e-07
0.40557,6.4202e-07
0.40686,6.268e-07
0.40816,6.1332e-07
0.40945,5.9957e-07
0.41075,5.8635e-07
0.41205,5.7367e-07
0.41335,5.7914e-07
0.41465,5.67e-07
0.41596,5.5545e-07
0.41726,5.4434e-07
0.41857,5.3364e-07
0.41988,5.402e-07
0.42118,5.3008e-07
0.42249,5.2019e-07
0.4238,4.9463e-07
0.42512,4.8542e-07
0.42643,4.7686e-07
0.42775,4.688e-07
0.42906,4.6092e-07
0.43038,4.5267e-07
0.4317,4.4521e-07
0.43302,4.3799e-07
0.43434,4.31e-07
0.43566,4.3792e-07
0.43699,4.3078e-07
0.43831,4.2383e-07
0.43964,4.0445e-07
0.44097,4.017e-07
0.4423,3.997e-07
0.44363,3.9768e-07
0.44496,4.0638e-07
0.44629,3.9374e-07
0.44763,3.9267e-07
0.44896,3.9137e-07
0.4503,4.0797e-07
0.45164,3.8727e-07
0.45298,3.9601e-07
0.45432,3.9403e-07
0.45566,3.9308e-07
0.457,3.948e-07
0.45835,3.9633e-07
0.45969,3.9953e-07
0.46104,3.98e-07
0.46239,3.9481e-07
0.46374,3.9177e-07
0.46509,4.0185e-07
0.46644,4.0159e-07
0.4678,4.0023e-07
0.46915,3.9933e-07
0.47051,3.9849e-07
0.47186,4.0907e-07
0.47322,4.0822e-07
0.47458,4.073e-07
0.47594,4.058e-07
0.47731,4.0504e-07
0.47867,4.1532e-07
0.48003,4.1438e-07
0.4814,4.1364e-07
0.48277,4.1281e-07
0.48414,4.0049e-07
0.48551,3.9982e-07
0.48688,3.9942e-07
0.48825,3.9683e-07
0.48963,3.9539e-07
0.491,3.9546e-07
0.49238,3.9552e-07
0.49376,3.9556e-07
0.49513,3.956e-07
0.49651,3.9554e-07
0.4979,3.9569e-07
0.49928,3.8412e-07
0.50066,3.8309e-07
0.50205,3.8072e-07
0.50344,3.8679e-07
0.50482,3.7433e-07
0.50621,3.7341e-07
0.5076,3.7558e-07
0.50899,3.8381e-07
0.51039,3.814e-07
0.51178,3.7945e-07
0.51318,3.7972e-07
0.51457,3.9017e-07
0.51597,3.8912e-07
0.51737,3.8882e-07
0.51877,3.8801e-07
0.52017,3.9812e-07
0.52158,3.9694e-07
0.52298,3.9684e-07
0.52439,3.9628e-07
0.5258,3.9565e-07
0.5272,3.9499e-07
0.52861,3.8374e-07
0.53002,3.8315e-07
0.53144,3.8245e-07
0.53285,3.8184e-07
0.53426,3.7026e-07
0.53568,3.6966e-07
0.5371,3.6855e-07
0.53852,3.6847e-07
0.53993,3.6783e-07
0.54136,3.5529e-07
0.54278,3.5469e-07
0.5442,3.5388e-07
0.54563,3.5334e-07
0.54705,3.632e-07
0.54848,3.5239e-07
0.54991,3.5185e-07
0.55134,3.6133e-07
0.55277,3.6243e-07
0.5542,3.6181e-07
0.55563,3.6118e-07
0.55707,3.6056e-07
0.55851,3.7064e-07
0.55994,3.5939e-07
0.56138,3.5883e-07
0.56282,3.581e-07
0.56426,3.5721e-07
0.5657,3.5647e-07
0.56715,3.56e-07
0.56859,3.5586e-07
0.57004,3.7577e-07
0.57149,3.7482e-07
0.57293,3.7392e-07
0.57438,3.7317e-07
0.57584,3.6264e-07
0.57729,3.6277e-07
0.57874,3.6158e-07
0.5802,3.6147e-07
0.58165,3.7091e-07
0.58311,3.6035e-07
0.58457,3.4929e-07
0.58603,3.5896e-07
0.58749,3.5839e-07
0.58895,3.5783e-07
0.59042,3.5731e-07
0.59188,3.5679e-07
0.59335,3.4573e-07
0.59481,3.4527e-07
0.59628,3.5478e-07
0.59775,3.5431e-07
0.59922,3.4159e-07
0.6007,3.4207e-07
0.60217,3.4189e-07
0.60365,3.4143e-07
0.60512,3.4104e-07
0.6066,3.4062e-07
0.60808,3.4019e-07
0.60956,3.3973e-07
0.61104,3.3898e-07
0.61252,3.3876e-07
0.61401,3.3827e-07
0.61549,3.3751e-07
0.61698,3.369e-07
0.61846,3.3678e-07
0.61995,3.3622e-07
0.62144,3.3572e-07
0.62293,3.3515e-07
0.62443,3.3445e-07
0.62592,3.3376e-07
0.62742,3.3257e-07
0.62891,3.3144e-07
0.63041,3.3095e-07
0.63191,3.3044e-07
0.63341,3.31e-07
0.63491,3.3075e-07
0.63641,3.3034e-07
0.63792,3.1909e-07
0.63942,3.2783e-07
0.64093,3.3612e-07
0.64243,3.3536e-07
0.64394,3.347e-07
0.64545,3.2558e-07
0.64696,3.264e-07
0.64848,3.2586e-07
0.64999,3.2524e-07
0.6515,3.2479e-07
0.65302,3.3399e-07
0.65454,3.336e-07
0.65606,3.3312e-07
0.65758,3.3239e-07
0.6591,3.3202e-07
0.66062,3.3168e-07
0.66214,3.3119e-07
0.66367,3.3068e-07
0.66519,3.3019e-07
0.66672,3.2967e-07
0.66825,3.3816e-07
0.66978,3.3763e-07
0.67131,3.4572e-07
0.67284,3.5342e-07
0.67438,3.5291e-07
0.67591,3.5239e-07
0.67745,3.5186e-07
0.67899,3.5134e-07
0.68052,3.4248e-07
0.68206,3.5013e-07
0.68361,3.4962e-07
0.68515,3.4081e-07
0.68669,3.403e-07
0.68824,3.4792e-07
0.68978,3.4741e-07
0.69133,3.4689e-07
0.69288,3.5415e-07
0.69443,3.6121e-07
0.69598,3.6067e-07
0.69753,3.6015e-07
0.69908,3.4386e-07
0.70064,3.434e-07
0.70219,3.4293e-07
0.70375,3.4251e-07
0.70531,3.4199e-07
0.70687,3.4152e-07
0.70843,3.4084e-07
0.70999,3.4794e-07
0.71156,3.3921e-07
0.71312,3.3868e-07
0.71469,3.4601e-07
0.71625,3.3768e-07
0.71782,3.3736e-07
0.71939,3.3687e-07
0.72096,3.3649e-07
0.72253,3.3607e-07
0.72411,3.3562e-07
0.72568,3.3519e-07
0.72726,3.2551e-07
0.72883,3.2497e-07
0.73041,3.2452e-07
0.73199,3.2481e-07
0.73357,3.2442e-07
0.73516,3.2425e-07
0.73674,3.237e-07
0.73832,3.2319e-07
0.73991,3.2289e-07
0.7415,3.2243e-07
0.74308,3.22e-07
0.74467,3.2152e-07
0.74626,3.2078e-07
0.74786,3.2022e-07
0.74945,3.1984e-07
0.75104,3.1903e-07
0.75264,3.1871e-07
0.75424,3.1774e-07
0.75583,3.1724e-07
0.75743,3.1675e-07
0.75903,3.1637e-07
0.76063,3.1598e-07
0.76224,3.1554e-07
0.76384,3.1519e-07
0.76545,3.147e-07
0.76705,3.1423e-07
0.76866,3.0591e-07
0.77027,3.1396e-07
0.77188,3.1346e-07
0.77349,3.1297e-07
0.77511,3.1241e-07
0.77672,3.1144e-07
0.77834,3.191e-07
0.77995,3.1865e-07
0.78157,3.1073e-07
0.78319,3.0257e-07
0.78481,3.1001e-07
0.78643,3.0952e-07
0.78805,3.0904e-07
0.78968,3.009e-07
0.7913,3.0044e-07
0.79293,2.9997e-07
0.79456,3.0727e-07
0.79619,3.0681e-07
0.79782,3.0634e-07
0.79945,3.0591e-07
0.80108,3.0546e-07
0.80272,3.0506e-07
0.80435,3.1209e-07
0.80599,3.0437e-07
0.80763,3.0398e-07
0.80926,2.9605e-07
0.8109,2.8777e-07
0.81255,2.8741e-07
0.81419,2.8703e-07
0.81583,2.8671e-07
0.81748,2.8632e-07
0.81912,2.9383e-07
0.82077,2.8564e-07
0.82242,2.8529e-07
0.82407,2.8493e-07
0.82572,2.8458e-07
0.82737,2.8423e-07
0.82903,2.8384e-07
0.83068,2.835e-07
0.83234,2.7494e-07
0.834,2.8789e-07
0.83566,2.8744e-07
0.83732,2.8711e-07
0.83898,2.7948e-07
0.84064,2.7305e-07
0.8423,2.7271e-07
0.84397,2.8002e-07
0.84564,2.8001e-07
0.8473,2.7965e-07
0.84897,2.7932e-07
0.85064,2.7028e-07
0.85231,2.7064e-07
0.85399,2.7036e-07
0.85566,2.7608e-07
0.85733,2.6868e-07
0.85901,2.6838e-07
0.86069,2.6807e-07
0.86237,2.6776e-07
0.86405,2.6738e-07
0.86573,2.8236e-07
0.86741,2.8199e-07
0.86909,2.8155e-07
0.87078,2.8106e-07
0.87247,2.8106e-07
0.87415,2.8044e-07
0.87584,2.8056e-07
0.87753,2.8075e-07
0.87922,2.8038e-07
0.88092,2.8703e-07
0.88261,2.8693e-07
0.8843,2.8671e-07
0.886,2.8651e-07
0.8877,2.8626e-07
0.8894,2.8604e-07
0.8911,2.9258e-07
0.8928,2.9215e-07
0.8945,2.9188e-07
0.8962,2.9158e-07
0.89791,2.9122e-07
0.89962,2.9084e-07
0.90132,2.9052e-07
0.90303,2.9678e-07
0.90474,2.9647e-07
0.90645,3.024e-07
0.90817,3.0817e-07
0.90988,3.0779e-07
0.91159,3.0735e-07
0.91331,3.0666e-07
0.91503,3.0623e-07
0.91675,2.9971e-07
0.91847,2.9983e-07
0.92019,2.9957e-07
0.92191,2.9924e-07
0.92364,3.0493e-07
0.92536,2.9839e-07
0.92709,2.9809e-07
0.92881,2.9773e-07
0.93054,2.9726e-07
0.93227,2.9681e-07
0.93401,2.9004e-07
0.93574,2.9e-07
0.93747,2.8977e-07
0.93921,2.8944e-07
0.94094,2.8903e-07
0.94268,2.8179e-07
0.94442,2.8201e-07
0.94616,2.8171e-07
0.9479,2.8133e-07
0.94965,2.8095e-07
0.95139,2.8055e-07
0.95313,2.8053e-07
0.95488,2.7325e-07
0.95663,2.7953e-07
0.95838,2.7929e-07
0.96013,2.7902e-07
0.96188,2.8499e-07
0.96363,2.8458e-07
0.96539,2.842e-07
0.96714,2.8397e-07
0.9689,2.8363e-07
0.97066,2.7703e-07
0.97242,2.7669e-07
0.97418,2.7594e-07
0.97594,2.7585e-07
0.9777,2.7539e-07
0.97947,2.7519e-07
0.98123,2.7486e-07
0.983,2.7466e-07
0.98477,2.7439e-07
0.98654,2.8029e-07
0.98831,2.7996e-07
0.99008,2.7988e-07
0.99186,2.8506e-07
0.99363,2.8394e-07
0.99541,2.8752e-07
0.99718,2.7844e-07
0.99896,2.7614e-07
1.0007,2.5398e-07
1.0025,2.5674e-07
1.0043,2.5937e-07
1.0061,2.6714e-07
1.0079,2.6589e-07
1.0097,2.646e-07
1.0114,2.556e-07
1.0132,2.544e-07
1.015,2.532e-07
1.0168,2.5204e-07
1.0186,2.5086e-07
1.0204,2.4968e-07
1.0222,2.4851e-07
1.024,2.473e-07
1.0258,2.5338e-07
1.0276,2.5221e-07
1.0294,2.5105e-07
1.0312,2.5298e-07
1.033,2.5619e-07
1.0348,2.6041e-07
1.0366,2.779e-07
1.0384,2.8217e-07
1.0402,2.7803e-07
1.042,2.7534e-07
1.0438,2.7254e-07
1.0457,2.6975e-07
1.0475,2.6691e-07
1.0493,2.6422e-07
1.0511,2.6311e-07
1.0529,2.6298e-07
1.0547,2.6283e-07
1.0566,2.6269e-07
1.0584,2.6237e-07
1.0602,2.6184e-07
1.062,2.5509e-07
1.0638,2.5488e-07
1.0657,2.4796e-07
1.0675,2.4801e-07
1.0693,2.4793e-07
1.0712,2.4786e-07
1.073,2.4776e-07
1.0748,2.4763e-07
1.0767,2.4753e-07
1.0785,2.4742e-07
1.0803,2.4731e-07
1.0822,2.4718e-07
1.084,2.3954e-07
1.0859,2.3946e-07
1.0877,2.3954e-07
1.0896,2.3951e-07
1.0914,2.3939e-07
1.0932,2.3927e-07
1.0951,2.3914e-07
1.0969,2.39e-07
1.0988,2.3885e-07
1.1006,2.4573e-07
1.1025,2.4558e-07
1.1043,2.4514e-07
1.1062,2.4523e-07
1.1081,2.4504e-07
1.1099,2.4479e-07
1.1118,2.4467e-07
1.1136,2.4441e-07
1.1155,2.4431e-07
1.1174,2.4403e-07
1.1192,2.4385e-07
1.1211,2.3679e-07
1.123,2.5023e-07
1.1248,2.5605e-07
1.1267,2.4986e-07
1.1286,2.4972e-07
1.1305,2.4927e-07
1.1323,2.4941e-07
1.1342,2.4937e-07
1.1361,2.4924e-07
1.138,2.4909e-07
1.1398,2.4894e-07
1.1417,2.4878e-07
1.1436,2.4862e-07
1.1455,2.4845e-07
1.1474,2.4163e-07
1.1493,2.4145e-07
1.1511,2.4791e-07
1.153,2.4101e-07
1.1549,2.4089e-07
1.1568,2.4077e-07
1.1587,2.4064e-07
1.1606,2.405e-07
1.1625,2.4036e-07
1.1644,2.4671e-07
1.1663,2.4658e-07
1.1682,2.4643e-07
1.1701,2.4628e-07
1.172,2.4612e-07
1.1739,2.4579e-07
1.1758,2.4567e-07
1.1777,2.4554e-07
1.1797,2.454e-07
1.1816,2.4526e-07
1.1835,2.4511e-07
1.1854,2.4496e-07
1.1873,2.4482e-07
1.1892,2.4464e-07
1.1911,2.445e-07
1.193,2.4434e-07
1.195,2.4418e-07
1.1969,2.3751e-07
1.1988,2.3736e-07
1.2007,2.4366e-07
1.2027,2.435e-07
1.2046,2.433e-07
1.2065,2.43e-07
1.2085,2.291e-07
1.2104,2.2912e-07
1.2123,2.2926e-07
1.2143,2.2915e-07
1.2162,2.2911e-07
1.2181,2.2888e-07
1.2201,2.2774e-07
1.222,2.2761e-07
1.224,2.283e-07
1.2259,2.2818e-07
1.2278,2.281e-07
1.2298,2.2798e-07
1.2317,2.2786e-07
1.2337,2.2752e-07
1.2356,2.2718e-07
1.2376,2.2697e-07
1.2395,2.2697e-07
1.2415,2.1982e-07
1.2434,2.1969e-07
1.2454,2.1948e-07
1.2474,2.1929e-07
1.2493,2.1922e-07
1.2513,2.1825e-07
1.2532,2.19e-07
1.2552,2.1898e-07
1.2572,2.1893e-07
1.2591,2.1887e-07
1.2611,2.2609e-07
1.2631,2.2613e-07
1.2651,2.2615e-07
1.267,2.2609e-07
1.269,2.26e-07
1.271,2.326e-07
1.273,2.3255e-07
1.2749,2.3249e-07
1.2769,2.2577e-07
1.2789,2.2572e-07
1.2809,2.3228e-07
1.2829,2.3222e-07
1.2849,2.3221e-07
1.2868,2.3216e-07
1.2888,2.3208e-07
1.2908,2.3205e-07
1.2928,2.3202e-07
1.2948,2.3199e-07
1.2968,2.3194e-07
1.2988,2.3819e-07
1.3008,2.3813e-07
1.3028,2.2499e-07
1.3048,2.3581e-07
1.3068,2.2459e-07
1.3088,2.2459e-07
1.3108,2.2457e-07
1.3128,2.2447e-07
1.3148,2.2452e-07
1.3168,2.3101e-07
1.3189,2.31e-07
1.3209,2.3099e-07
1.3229,2.3096e-07
1.3249,2.3096e-07
1.3269,2.3093e-07
1.3289,2.3091e-07
1.331,2.3089e-07
1.333,2.2404e-07
1.335,2.2404e-07
1.337,2.2404e-07
1.3391,2.2402e-07
1.3411,2.2401e-07
1.3431,2.2398e-07
1.3452,2.2395e-07
1.3472,2.1667e-07
1.3492,2.1646e-07
1.3513,2.4187e-07
1.3533,2.4139e-07
1.3553,2.4121e-07
1.3574,2.3477e-07
1.3594,2.3442e-07
1.3615,2.3406e-07
1.3635,2.3363e-07
1.3656,2.3287e-07
1.3676,2.3247e-07
1.3697,2.3213e-07
1.3717,2.3784e-07
1.3738,2.3735e-07
1.3758,2.3715e-07
1.3779,2.3679e-07
1.3799,2.3639e-07
1.382,2.3601e-07
1.3841,2.3558e-07
1.3861,2.3517e-07
1.3882,2.2225e-07
1.3902,2.2228e-07
1.3923,2.2192e-07
1.3944,2.2157e-07
1.3965,2.2114e-07
1.3985,2.2074e-07
1.4006,2.2025e-07
1.4027,2.1987e-07
1.4048,2.1946e-07
1.4068,2.2509e-07
1.4089,2.2472e-07
1.411,2.1841e-07
1.4131,2.1754e-07
1.4152,2.1744e-07
1.4173,2.171e-07
1.4194,2.1679e-07
1.4215,2.165e-07
1.4235,2.1612e-07
1.4256,2.1576e-07
1.4277,2.1546e-07
1.4298,2.15e-07
1.4319,2.1459e-07
1.434,2.1419e-07
1.4361,2.1366e-07
1.4382,2.1329e-07
1.4403,2.0689e-07
1.4425,2.0644e-07
1.4446,2.0608e-07
1.4467,2.0573e-07
1.4488,2.1169e-07
1.4509,2.1132e-07
1.453,2.0491e-07
1.4551,2.0455e-07
1.4572,2.042e-07
1.4594,2.0384e-07
1.4615,2.0348e-07
1.4636,1.9657e-07
1.4657,1.9606e-07
1.4679,1.9555e-07
1.47,1.9524e-07
1.4721,2.0085e-07
1.4743,1.9487e-07
1.4764,1.9454e-07
1.4785,1.9421e-07
1.4807,1.9388e-07
1.4828,1.9356e-07
1.4849,1.9748e-07
1.4871,1.928e-07
