$m_S$ [GeV$/c^{2}$],Observed limit
0.025,6.4437e-07
0.02566,6.2902e-07
0.02647,6.111e-07
0.02728,5.937e-07
0.02809,5.7679e-07
0.0289,5.6091e-07
0.02972,5.4966e-07
0.03053,5.3427e-07
0.03134,5.1996e-07
0.03216,5.0238e-07
0.03297,4.8996e-07
0.03379,4.7748e-07
0.03461,4.6581e-07
0.03542,4.5475e-07
0.03624,4.4419e-07
0.03706,4.3405e-07
0.03788,4.2452e-07
0.0387,4.1527e-07
0.03953,4.0645e-07
0.04035,3.9831e-07
0.04118,3.9024e-07
0.042,3.8269e-07
0.04283,3.7545e-07
0.04366,3.6918e-07
0.04449,3.6166e-07
0.04532,3.5541e-07
0.04615,3.4953e-07
0.04699,3.4432e-07
0.04783,3.3826e-07
0.04866,3.3305e-07
0.0495,3.2798e-07
0.05034,4.4467e-07
0.05118,4.3733e-07
0.05203,4.3016e-07
0.05287,4.2362e-07
0.05372,4.3234e-07
0.05457,4.1172e-07
0.05542,3.9017e-07
0.05627,3.8812e-07
0.05713,3.861e-07
0.05798,3.7411e-07
0.05884,3.722e-07
0.0597,3.6002e-07
0.06056,3.5828e-07
0.06142,3.5655e-07
0.06229,3.4425e-07
0.06315,3.4264e-07
0.06402,3.3868e-07
0.06489,3.3711e-07
0.06576,3.2586e-07
0.06664,3.2441e-07
0.06751,3.4023e-07
0.06839,3.3875e-07
0.06927,3.2903e-07
0.07015,3.2759e-07
0.07103,3.0858e-07
0.07192,3.2943e-07
0.0728,3.2795e-07
0.07369,3.1916e-07
0.07459,3.1775e-07
0.07548,3.0094e-07
0.07637,3.0117e-07
0.07727,2.9032e-07
0.07817,2.9755e-07
0.07907,2.9638e-07
0.07997,2.9522e-07
0.08088,2.9406e-07
0.08178,2.8495e-07
0.08269,2.8388e-07
0.0836,2.8283e-07
0.08452,2.8178e-07
0.08543,2.8076e-07
0.08635,2.7975e-07
0.08727,2.7876e-07
0.08819,2.8397e-07
0.08911,2.8299e-07
0.09003,2.8202e-07
0.09096,2.8106e-07
0.09189,2.8011e-07
0.09282,2.7919e-07
0.09375,2.6426e-07
0.09468,2.6344e-07
0.09562,2.7445e-07
0.09656,2.7358e-07
0.09749,2.7274e-07
0.09844,2.6017e-07
0.09938,2.5937e-07
0.10032,2.5865e-07
0.10127,2.5778e-07
0.10222,2.5723e-07
0.10317,2.565e-07
0.10412,2.5581e-07
0.10507,2.5575e-07
0.10603,2.5465e-07
0.10698,2.5415e-07
0.10794,2.5379e-07
0.1089,2.4633e-07
0.10986,2.4597e-07
0.11082,2.4548e-07
0.11179,2.45e-07
0.11275,2.4456e-07
0.11372,2.441e-07
0.11469,2.436e-07
0.11566,2.3639e-07
0.11663,2.3587e-07
0.1176,2.3535e-07
0.11858,2.3499e-07
0.11956,2.3466e-07
0.12053,2.3464e-07
0.12151,2.4054e-07
0.12249,2.4071e-07
0.12347,2.3526e-07
0.12445,2.3556e-07
0.12544,2.3535e-07
0.12642,2.354e-07
0.12741,2.4207e-07
0.1284,2.4237e-07
0.12938,2.4228e-07
0.13037,2.4264e-07
0.13136,2.4293e-07
0.13236,2.4281e-07
0.13335,2.4983e-07
0.13434,2.4996e-07
0.13534,2.4988e-07
0.13633,2.506e-07
0.13733,2.5062e-07
0.13833,2.5097e-07
0.13932,2.5866e-07
0.14032,2.589e-07
0.14132,2.5914e-07
0.14233,2.5939e-07
0.14333,2.5965e-07
0.14433,2.6767e-07
0.14533,2.679e-07
0.14634,2.68e-07
0.14734,2.6787e-07
0.14835,2.6817e-07
0.14935,2.7738e-07
0.15036,2.7723e-07
0.15137,2.7837e-07
0.15238,2.7115e-07
0.15338,2.7206e-07
0.15439,2.7285e-07
0.1554,2.7369e-07
0.15641,2.7453e-07
0.15743,2.7569e-07
0.15844,2.766e-07
0.15945,2.8494e-07
0.16046,2.7822e-07
0.16148,2.7931e-07
0.16249,2.8037e-07
0.1635,2.8132e-07
0.16452,2.9092e-07
0.16554,2.9192e-07
0.16655,2.9292e-07
0.16757,2.9394e-07
0.16859,2.8622e-07
0.1696,2.8727e-07
0.17062,2.8826e-07
0.17164,2.8929e-07
0.17266,2.9033e-07
0.17368,2.8302e-07
0.1747,2.8404e-07
0.17572,2.8506e-07
0.17674,2.8613e-07
0.17776,2.8716e-07
0.17879,2.8028e-07
0.17981,2.813e-07
0.18083,2.8234e-07
0.18186,2.8341e-07
0.18288,2.845e-07
0.18391,2.7794e-07
0.18493,2.7902e-07
0.18596,2.801e-07
0.18699,2.812e-07
0.18802,2.823e-07
0.18905,2.8341e-07
0.19008,2.8405e-07
0.19111,2.8517e-07
0.19214,2.8629e-07
0.19317,2.8742e-07
0.19421,2.8857e-07
0.19524,2.8969e-07
0.19628,2.9088e-07
0.19732,2.8505e-07
0.19835,2.8531e-07
0.19939,2.8678e-07
0.20043,2.8832e-07
0.20148,2.8953e-07
0.20252,2.9109e-07
0.20356,2.9262e-07
0.20461,2.9416e-07
0.20566,2.8886e-07
0.20671,2.8988e-07
0.20776,2.9122e-07
0.20881,2.9938e-07
0.20987,3.0089e-07
