$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.5129e-06
0.02566,1.4836e-06
0.02647,1.4496e-06
0.02728,1.4165e-06
0.02809,1.3844e-06
0.0289,1.3543e-06
0.02972,1.3349e-06
0.03053,1.3054e-06
0.03134,1.2779e-06
0.03216,1.2419e-06
0.03297,1.2189e-06
0.03379,1.1945e-06
0.03461,1.1725e-06
0.03542,1.1515e-06
0.03624,1.1314e-06
0.03706,1.1123e-06
0.03788,1.0945e-06
0.0387,1.0771e-06
0.03953,1.0609e-06
0.04035,1.0453e-06
0.04118,1.0307e-06
0.042,1.0169e-06
0.04283,1.0038e-06
0.04366,9.9349e-07
0.04449,9.7902e-07
0.04532,9.6794e-07
0.04615,9.5767e-07
0.04699,9.4928e-07
0.04783,9.3879e-07
0.04866,9.3009e-07
0.0495,9.2151e-07
0.05034,1.255e-06
0.05118,1.2358e-06
0.05203,1.2175e-06
0.05287,1.2006e-06
0.05372,1.227e-06
0.05457,1.1701e-06
0.05542,1.1104e-06
0.05627,1.1062e-06
0.05713,1.1019e-06
0.05798,1.0692e-06
0.05884,1.0653e-06
0.0597,1.0319e-06
0.06056,1.0284e-06
0.06142,1.0249e-06
0.06229,9.9092e-07
0.06315,9.8769e-07
0.06402,9.7767e-07
0.06489,9.7459e-07
0.06576,9.436e-07
0.06664,9.4058e-07
0.06751,9.8791e-07
0.06839,9.8504e-07
0.06927,9.581e-07
0.07015,9.5544e-07
0.07103,9.0168e-07
0.07192,9.6424e-07
0.0728,9.6187e-07
0.07369,9.3774e-07
0.07459,9.3559e-07
0.07548,8.8768e-07
0.07637,8.9004e-07
0.07727,8.596e-07
0.07817,8.8271e-07
0.07907,8.809e-07
0.07997,8.7914e-07
0.08088,8.774e-07
0.08178,8.5182e-07
0.08269,8.5027e-07
0.0836,8.4876e-07
0.08452,8.4727e-07
0.08543,8.4584e-07
0.08635,8.4444e-07
0.08727,8.4308e-07
0.08819,8.6052e-07
0.08911,8.5922e-07
0.09003,8.5796e-07
0.09096,8.5673e-07
0.09189,8.5554e-07
0.09282,8.5439e-07
0.09375,8.1041e-07
0.09468,8.0954e-07
0.09562,8.4489e-07
0.09656,8.4391e-07
0.09749,8.4299e-07
0.09844,8.0575e-07
0.09938,8.0507e-07
0.10032,8.0484e-07
0.10127,8.0575e-07
0.10222,8.0746e-07
0.10317,8.0868e-07
0.10412,8.1004e-07
0.10507,8.1342e-07
0.10603,8.1356e-07
0.10698,8.1558e-07
0.10794,8.1808e-07
0.1089,7.9763e-07
0.10986,8.0005e-07
0.11082,8.0211e-07
0.11179,8.0421e-07
0.11275,8.0638e-07
0.11372,8.0846e-07
0.11469,8.1076e-07
0.11566,7.9053e-07
0.11663,7.9243e-07
0.1176,7.9446e-07
0.11858,7.9704e-07
0.11956,7.9973e-07
0.12053,8.0248e-07
0.12151,8.2468e-07
0.12249,8.2734e-07
0.12347,8.1066e-07
0.12445,8.1376e-07
0.12544,8.1512e-07
0.12642,8.1738e-07
0.12741,8.4277e-07
0.1284,8.4605e-07
0.12938,8.479e-07
0.13037,8.5143e-07
0.13136,8.5471e-07
0.13236,8.5658e-07
0.13335,8.8376e-07
0.13434,8.8778e-07
0.13534,8.8876e-07
0.13633,8.938e-07
0.13733,8.9637e-07
0.13833,9.0014e-07
0.13932,9.3033e-07
0.14032,9.3384e-07
0.14132,9.374e-07
0.14233,9.4097e-07
0.14333,9.4472e-07
0.14433,9.7668e-07
0.14533,9.8045e-07
0.14634,9.8371e-07
0.14734,9.8618e-07
0.14835,9.9026e-07
0.14935,1.0273e-06
0.15036,1.0301e-06
0.15137,1.0381e-06
0.15238,1.0148e-06
0.15338,1.0215e-06
0.15439,1.0287e-06
0.1554,1.0357e-06
0.15641,1.0428e-06
0.15743,1.0514e-06
0.15844,1.0585e-06
0.15945,1.095e-06
0.16046,1.0734e-06
0.16148,1.0819e-06
0.16249,1.0904e-06
0.1635,1.0986e-06
0.16452,1.1408e-06
0.16554,1.1496e-06
0.16655,1.1584e-06
0.16757,1.1674e-06
0.16859,1.1418e-06
0.1696,1.1509e-06
0.17062,1.16e-06
0.17164,1.1695e-06
0.17266,1.179e-06
0.17368,1.1547e-06
0.1747,1.1643e-06
0.17572,1.1741e-06
0.17674,1.1841e-06
0.17776,1.1942e-06
0.17879,1.1714e-06
0.17981,1.1815e-06
0.18083,1.1918e-06
0.18186,1.2025e-06
0.18288,1.2135e-06
0.18391,1.1918e-06
0.18493,1.2028e-06
0.18596,1.2141e-06
0.18699,1.2256e-06
0.18802,1.2372e-06
0.18905,1.2492e-06
0.19008,1.2592e-06
0.19111,1.2715e-06
