$m_S$ [GeV$/c^{2}$],Observed limit
0.025,3.9607e-07
0.02566,3.8644e-07
0.02647,3.7529e-07
0.02728,3.6434e-07
0.02809,3.5379e-07
0.0289,3.4383e-07
0.02972,3.3683e-07
0.03053,3.2731e-07
0.03134,3.1827e-07
0.03216,3.0736e-07
0.03297,2.9962e-07
0.03379,2.9186e-07
0.03461,2.8457e-07
0.03542,2.7773e-07
0.03624,2.7106e-07
0.03706,2.6482e-07
0.03788,2.5876e-07
0.0387,2.5309e-07
0.03953,2.4757e-07
0.04035,2.4245e-07
0.04118,2.3741e-07
0.042,2.3275e-07
0.04283,2.2818e-07
0.04366,2.2428e-07
0.04449,2.1959e-07
0.04532,2.1572e-07
0.04615,2.1196e-07
0.04699,2.0868e-07
0.04783,2.0501e-07
0.04866,2.0173e-07
0.0495,1.9858e-07
0.05034,2.6936e-07
0.05118,2.6539e-07
0.05203,2.615e-07
0.05287,2.5809e-07
0.05372,2.6391e-07
0.05457,2.5182e-07
0.05542,2.391e-07
0.05627,2.3831e-07
0.05713,2.3753e-07
0.05798,2.306e-07
0.05884,2.2988e-07
0.0597,2.228e-07
0.06056,2.2216e-07
0.06142,2.2152e-07
0.06229,2.1431e-07
0.06315,2.1373e-07
0.06402,2.1171e-07
0.06489,2.1113e-07
0.06576,2.045e-07
0.06664,2.04e-07
0.06751,2.1438e-07
0.06839,2.1391e-07
0.06927,2.0812e-07
0.07015,2.0768e-07
0.07103,1.9585e-07
0.07192,2.0936e-07
0.0728,2.0869e-07
0.07369,2.0335e-07
0.07459,2.0276e-07
0.07548,1.9226e-07
0.07637,1.9265e-07
0.07727,1.8595e-07
0.07817,1.9084e-07
0.07907,1.9033e-07
0.07997,1.8984e-07
0.08088,1.8935e-07
0.08178,1.8372e-07
0.08269,1.8327e-07
0.0836,1.8284e-07
0.08452,1.824e-07
0.08543,1.8199e-07
0.08635,1.8157e-07
0.08727,1.8117e-07
0.08819,1.848e-07
0.08911,1.8441e-07
0.09003,1.8402e-07
0.09096,1.8365e-07
0.09189,1.8328e-07
0.09282,1.8291e-07
0.09375,1.7338e-07
0.09468,1.7309e-07
0.09562,1.8054e-07
0.09656,1.8022e-07
0.09749,1.799e-07
0.09844,1.7185e-07
0.09938,1.7159e-07
0.10032,1.7105e-07
0.10127,1.7001e-07
0.10222,1.6914e-07
0.10317,1.6817e-07
0.10412,1.6724e-07
0.10507,1.6672e-07
0.10603,1.6553e-07
0.10698,1.6474e-07
0.10794,1.6403e-07
0.1089,1.5876e-07
0.10986,1.5808e-07
0.11082,1.5732e-07
0.11179,1.5657e-07
0.11275,1.5583e-07
0.11372,1.5508e-07
0.11469,1.5435e-07
0.11566,1.4938e-07
0.11663,1.4863e-07
0.1176,1.479e-07
0.11858,1.4726e-07
0.11956,1.4664e-07
0.12053,1.4611e-07
0.12151,1.4913e-07
0.12249,1.486e-07
0.12347,1.4462e-07
0.12445,1.4419e-07
0.12544,1.4344e-07
0.12642,1.4286e-07
0.12741,1.4627e-07
0.1284,1.4584e-07
0.12938,1.4516e-07
0.13037,1.4475e-07
0.13136,1.443e-07
0.13236,1.4361e-07
0.13335,1.4713e-07
0.13434,1.4658e-07
0.13534,1.459e-07
0.13633,1.457e-07
0.13733,1.4509e-07
0.13833,1.4467e-07
0.13932,1.4847e-07
0.14032,1.4797e-07
0.14132,1.4748e-07
0.14233,1.4699e-07
0.14333,1.465e-07
0.14433,1.5037e-07
0.14533,1.4987e-07
0.14634,1.4928e-07
0.14734,1.4858e-07
0.14835,1.4811e-07
0.14935,1.5254e-07
0.15036,1.5187e-07
0.15137,1.5204e-07
0.15238,1.4765e-07
0.15338,1.4766e-07
0.15439,1.4766e-07
0.1554,1.4766e-07
0.15641,1.4765e-07
0.15743,1.4784e-07
0.15844,1.4784e-07
0.15945,1.5182e-07
0.16046,1.4777e-07
0.16148,1.4789e-07
0.16249,1.4798e-07
0.1635,1.48e-07
0.16452,1.5256e-07
0.16554,1.5259e-07
0.16655,1.5262e-07
0.16757,1.5266e-07
0.16859,1.4817e-07
0.1696,1.4819e-07
0.17062,1.4826e-07
0.17164,1.4827e-07
0.17266,1.4831e-07
0.17368,1.4409e-07
0.1747,1.4413e-07
0.17572,1.4416e-07
0.17674,1.4423e-07
0.17776,1.4424e-07
0.17879,1.4029e-07
0.17981,1.4032e-07
0.18083,1.4035e-07
0.18186,1.4039e-07
0.18288,1.4044e-07
0.18391,1.3672e-07
0.18493,1.3677e-07
0.18596,1.3682e-07
0.18699,1.3687e-07
0.18802,1.3691e-07
0.18905,1.3695e-07
0.19008,1.3676e-07
0.19111,1.368e-07
0.19214,1.3684e-07
0.19317,1.3687e-07
0.19421,1.3691e-07
0.19524,1.3694e-07
0.19628,1.3694e-07
0.19732,1.3373e-07
0.19835,1.3335e-07
0.19939,1.3353e-07
0.20043,1.3301e-07
0.20148,1.3132e-07
0.20252,1.2989e-07
0.20356,1.2843e-07
0.20461,1.2699e-07
0.20566,1.2265e-07
0.20671,1.2111e-07
0.20776,1.1971e-07
0.20881,1.2106e-07
