$m_S$ [GeV$/c^{2}$],Observed limit
0.025,2.0002e-06
0.02566,1.9052e-06
0.02647,1.7997e-06
0.02728,1.7036e-06
0.02809,1.6149e-06
0.0289,1.5338e-06
0.02972,1.458e-06
0.03053,1.389e-06
0.03134,1.3306e-06
0.03216,1.2705e-06
0.03297,1.2162e-06
0.03379,1.1607e-06
0.03461,1.1114e-06
0.03542,1.066e-06
0.03624,1.0236e-06
0.03706,9.8407e-07
0.03788,9.4743e-07
0.0387,9.13e-07
0.03953,8.8074e-07
0.04035,8.5103e-07
0.04118,8.2278e-07
0.042,7.9662e-07
0.04283,7.7201e-07
0.04366,7.4899e-07
0.04449,7.2689e-07
0.04532,7.0642e-07
0.04615,6.8703e-07
0.04699,6.6865e-07
0.04783,6.5133e-07
0.04866,6.3507e-07
0.0495,6.1953e-07
0.05034,8.5053e-07
0.05118,8.3238e-07
0.05203,8.1472e-07
0.05287,7.9798e-07
0.05372,7.8165e-07
0.05457,7.6592e-07
0.05542,7.5076e-07
0.05627,7.3615e-07
0.05713,7.2189e-07
0.05798,7.0828e-07
0.05884,6.95e-07
0.0597,6.8216e-07
0.06056,6.6976e-07
0.06142,6.5773e-07
0.06229,6.46e-07
0.06315,6.3478e-07
0.06402,6.2379e-07
0.06489,6.1313e-07
0.06576,6.0281e-07
0.06664,5.927e-07
0.06751,5.8299e-07
0.06839,5.7347e-07
0.06927,5.6837e-07
0.07015,5.4505e-07
0.07103,5.2135e-07
0.07192,5.1724e-07
0.0728,5.0333e-07
0.07369,4.9944e-07
0.07459,4.8544e-07
0.07548,4.8193e-07
0.07637,4.68e-07
0.07727,4.4279e-07
0.07817,4.2806e-07
0.07907,4.2503e-07
0.07997,4.2209e-07
0.08088,4.192e-07
0.08178,4.0449e-07
0.08269,4.0179e-07
0.0836,3.9917e-07
0.08452,3.9659e-07
0.08543,3.8132e-07
0.08635,3.7891e-07
0.08727,3.7656e-07
0.08819,3.7426e-07
0.08911,3.8008e-07
0.09003,3.7784e-07
0.09096,3.7561e-07
0.09189,3.5312e-07
0.09282,3.594e-07
0.09375,3.5739e-07
0.09468,3.5542e-07
0.09562,3.3445e-07
0.09656,3.3152e-07
0.09749,3.2976e-07
0.09844,3.2799e-07
0.09938,3.2626e-07
0.10032,3.2478e-07
0.10127,3.2354e-07
0.10222,3.2237e-07
0.10317,3.2124e-07
0.10412,3.2096e-07
0.10507,3.0944e-07
0.10603,3.0847e-07
0.10698,3.0757e-07
0.10794,2.9759e-07
0.1089,2.9681e-07
0.10986,2.9611e-07
0.11082,2.954e-07
0.11179,2.9457e-07
0.11275,2.8492e-07
0.11372,2.8412e-07
0.11469,2.8313e-07
0.11566,2.8218e-07
0.11663,2.7343e-07
0.1176,2.7269e-07
0.11858,2.7136e-07
0.11956,2.7071e-07
0.12053,2.7026e-07
0.12151,2.6799e-07
0.12249,2.6735e-07
0.12347,2.6661e-07
0.12445,2.6517e-07
0.12544,2.6392e-07
0.12642,2.6305e-07
0.12741,2.6217e-07
0.1284,2.6135e-07
0.12938,2.6173e-07
0.13037,2.6118e-07
0.13136,2.6051e-07
0.13236,2.6008e-07
0.13335,2.5971e-07
0.13434,2.6759e-07
0.13534,2.6708e-07
0.13633,2.6616e-07
0.13733,2.6578e-07
0.13833,2.6537e-07
0.13932,2.6443e-07
0.14032,2.6407e-07
0.14132,2.7223e-07
0.14233,2.7151e-07
0.14333,2.7083e-07
0.14433,2.7004e-07
0.14533,2.692e-07
0.14634,2.6817e-07
0.14734,2.761e-07
0.14835,2.7607e-07
0.14935,2.752e-07
0.15036,2.7376e-07
0.15137,2.7343e-07
0.15238,2.7299e-07
0.15338,2.6309e-07
0.15439,2.6237e-07
0.1554,2.6156e-07
0.15641,2.6073e-07
0.15743,2.5889e-07
0.15844,2.6498e-07
0.15945,2.639e-07
0.16046,2.6312e-07
0.16148,2.5434e-07
0.16249,2.5372e-07
0.1635,2.6177e-07
0.16452,2.6087e-07
0.16554,2.5993e-07
0.16655,2.59e-07
0.16757,2.5798e-07
0.16859,2.4825e-07
0.1696,2.4731e-07
0.17062,2.4634e-07
0.17164,2.4529e-07
0.17266,2.4425e-07
0.17368,2.3517e-07
0.1747,2.3416e-07
0.17572,2.3313e-07
0.17674,2.3205e-07
0.17776,2.2365e-07
0.17879,2.2205e-07
0.17981,2.214e-07
0.18083,2.203e-07
0.18186,2.1909e-07
0.18288,2.1116e-07
0.18391,2.1006e-07
0.18493,2.0893e-07
0.18596,2.078e-07
0.18699,2.0665e-07
0.18802,2.0437e-07
0.18905,2.0325e-07
0.19008,2.0213e-07
0.19111,2.0099e-07
0.19214,1.9985e-07
0.19317,1.987e-07
0.19421,1.9232e-07
0.19524,1.9073e-07
0.19628,1.8954e-07
0.19732,1.8838e-07
0.19835,1.8724e-07
0.19939,1.8141e-07
0.20043,1.8021e-07
0.20148,1.7891e-07
0.20252,1.7822e-07
0.20356,1.7733e-07
0.20461,1.7211e-07
0.20566,1.7081e-07
0.20671,1.6993e-07
0.20776,1.6886e-07
0.20881,1.6413e-07
0.20987,1.664e-07
0.21092,1.6546e-07
0.21198,1.6453e-07
0.212,1.6451e-07
0.21306,1.6379e-07
0.21415,1.6039e-07
0.21523,1.5971e-07
0.21632,1.6285e-07
0.2174,1.6217e-07
0.21849,1.6147e-07
0.21958,1.6079e-07
0.22067,1.6029e-07
0.22176,1.5608e-07
0.22286,1.5571e-07
0.22395,1.5535e-07
0.22505,1.5499e-07
0.22614,1.5463e-07
0.22724,1.5426e-07
0.22834,1.539e-07
0.22944,1.5665e-07
0.23055,1.5628e-07
0.23165,1.5251e-07
0.23276,1.5216e-07
0.23386,1.5181e-07
0.23497,1.5173e-07
0.23608,1.5138e-07
0.23719,1.5103e-07
0.2383,1.5069e-07
0.23941,1.5034e-07
0.24053,1.5e-07
0.24164,1.4966e-07
0.24276,1.4932e-07
0.24388,1.4521e-07
0.245,1.4489e-07
0.24612,1.4457e-07
0.24724,1.4424e-07
0.24837,1.4393e-07
0.24949,1.4358e-07
0.25062,1.4332e-07
0.25174,1.4311e-07
0.25287,1.429e-07
0.254,1.424e-07
0.25514,1.422e-07
0.25627,1.42e-07
0.2574,1.4178e-07
0.25854,1.4157e-07
0.25967,1.4138e-07
