$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.079e-06
0.02566,1.0303e-06
0.02647,9.7193e-07
0.02728,9.2113e-07
0.02809,8.745e-07
0.0289,8.3143e-07
0.02972,7.9129e-07
0.03053,7.5459e-07
0.03134,7.2084e-07
0.03216,6.891e-07
0.03297,6.6004e-07
0.03379,6.3275e-07
0.03461,6.0751e-07
0.03542,5.843e-07
0.03624,5.624e-07
0.03706,5.4199e-07
0.03788,5.2293e-07
0.0387,5.0514e-07
0.03953,4.8834e-07
0.04035,4.7276e-07
0.04118,4.5798e-07
0.042,4.4432e-07
0.04283,4.3126e-07
0.04366,4.1235e-07
0.04449,4.0044e-07
0.04532,3.893e-07
0.04615,3.7869e-07
0.04699,3.6854e-07
0.04783,3.5897e-07
0.04866,3.5106e-07
0.0495,3.4243e-07
0.05034,4.711e-07
0.05118,4.6194e-07
0.05203,4.5298e-07
0.05287,4.4447e-07
0.05372,4.3613e-07
0.05457,4.2807e-07
0.05542,4.2027e-07
0.05627,4.1273e-07
0.05713,4.0534e-07
0.05798,3.9825e-07
0.05884,3.9132e-07
0.0597,3.846e-07
0.06056,3.7807e-07
0.06142,3.7174e-07
0.06229,3.6553e-07
0.06315,3.5957e-07
0.06402,3.537e-07
0.06489,3.4801e-07
0.06576,3.4247e-07
0.06664,3.3821e-07
0.06751,3.3556e-07
0.06839,3.0946e-07
0.06927,3.0708e-07
0.07015,2.9861e-07
0.07103,2.9677e-07
0.07192,2.886e-07
0.0728,2.8688e-07
0.07369,2.7864e-07
0.07459,2.7703e-07
0.07548,2.5428e-07
0.07637,2.5282e-07
0.07727,2.5139e-07
0.07817,2.4998e-07
0.07907,2.4861e-07
0.07997,2.4623e-07
0.08088,2.449e-07
0.08178,2.4467e-07
0.08269,2.4341e-07
0.0836,2.3432e-07
0.08452,2.3312e-07
0.08543,2.3195e-07
0.08635,2.3081e-07
0.08727,2.2241e-07
0.08819,2.2132e-07
0.08911,2.2027e-07
0.09003,2.1907e-07
0.09096,2.1779e-07
0.09189,2.2185e-07
0.09282,2.2085e-07
0.09375,2.0809e-07
0.09468,2.1701e-07
0.09562,2.1605e-07
0.09656,2.151e-07
0.09749,2.0357e-07
0.09844,1.9674e-07
0.09938,1.9591e-07
0.10032,1.9512e-07
0.10127,1.9428e-07
0.10222,1.9351e-07
0.10317,1.9268e-07
0.10412,1.9187e-07
0.10507,1.9156e-07
0.10603,1.9088e-07
0.10698,1.8413e-07
0.10794,1.8349e-07
0.1089,1.8296e-07
0.10986,1.8245e-07
0.11082,1.764e-07
0.11179,1.7579e-07
0.11275,1.7519e-07
0.11372,1.746e-07
0.11469,1.7394e-07
0.11566,1.6795e-07
0.11663,1.6742e-07
0.1176,1.6715e-07
0.11858,1.6626e-07
0.11956,1.6498e-07
0.12053,1.6456e-07
0.12151,1.6431e-07
0.12249,1.6404e-07
0.12347,1.638e-07
0.12445,1.635e-07
0.12544,1.5818e-07
0.12642,1.5774e-07
0.12741,1.6163e-07
0.1284,1.6148e-07
0.12938,1.6161e-07
0.13037,1.6149e-07
0.13136,1.6116e-07
0.13236,1.6095e-07
0.13335,1.6077e-07
0.13434,1.6056e-07
0.13534,1.6033e-07
0.13633,1.6496e-07
0.13733,1.6479e-07
0.13833,1.6457e-07
0.13932,1.6418e-07
0.14032,1.639e-07
0.14132,1.6356e-07
0.14233,1.6857e-07
0.14333,1.682e-07
0.14433,1.6777e-07
0.14533,1.6729e-07
0.14634,1.6674e-07
0.14734,1.6601e-07
0.14835,1.7163e-07
0.14935,1.7114e-07
0.15036,1.7032e-07
0.15137,1.7025e-07
0.15238,1.6444e-07
0.15338,1.6421e-07
0.15439,1.6385e-07
0.1554,1.635e-07
0.15641,1.6311e-07
0.15743,1.6228e-07
0.15844,1.6627e-07
0.15945,1.657e-07
0.16046,1.6534e-07
0.16148,1.6007e-07
0.16249,1.5977e-07
0.1635,1.6478e-07
0.16452,1.6432e-07
0.16554,1.6382e-07
0.16655,1.6332e-07
0.16757,1.628e-07
0.16859,1.6226e-07
0.1696,1.5639e-07
0.17062,1.5584e-07
0.17164,1.5528e-07
0.17266,1.5471e-07
0.17368,1.5411e-07
0.1747,1.4863e-07
0.17572,1.4805e-07
0.17674,1.4745e-07
0.17776,1.4682e-07
0.17879,1.4623e-07
0.17981,1.4107e-07
0.18083,1.4042e-07
0.18186,1.3976e-07
0.18288,1.3911e-07
0.18391,1.3844e-07
0.18493,1.3776e-07
0.18596,1.3304e-07
0.18699,1.3238e-07
0.18802,1.3171e-07
0.18905,1.3104e-07
0.19008,1.3371e-07
0.19111,1.3302e-07
0.19214,1.2887e-07
0.19317,1.2787e-07
0.19421,1.2719e-07
0.19524,1.2652e-07
0.19628,1.2578e-07
0.19732,1.2508e-07
0.19835,1.2132e-07
0.19939,1.2033e-07
0.20043,1.1983e-07
0.20148,1.1904e-07
0.20252,1.1845e-07
0.20356,1.1782e-07
0.20461,1.1439e-07
0.20566,1.1353e-07
0.20671,1.1292e-07
0.20776,1.122e-07
0.20881,1.1166e-07
0.20987,1.1107e-07
0.21092,1.0797e-07
0.21198,1.1153e-07
0.212,1.1151e-07
0.21306,1.0663e-07
0.21415,1.0981e-07
0.21523,1.0913e-07
0.21632,1.1105e-07
0.2174,1.1037e-07
0.21849,1.0967e-07
0.21958,1.0899e-07
0.22067,1.0863e-07
0.22176,1.059e-07
0.22286,1.0576e-07
0.22395,1.0561e-07
0.22505,1.0548e-07
0.22614,1.0534e-07
0.22724,1.052e-07
0.22834,1.0717e-07
0.22944,1.0702e-07
0.23055,1.0687e-07
0.23165,1.0441e-07
0.23276,1.0427e-07
0.23386,1.0413e-07
0.23497,1.0399e-07
0.23608,1.0403e-07
0.23719,1.0389e-07
0.2383,1.0375e-07
0.23941,1.0362e-07
0.24053,1.0348e-07
0.24164,1.0334e-07
0.24276,1.0062e-07
0.24388,1.0048e-07
0.245,1.0035e-07
0.24612,1.0023e-07
0.24724,1.0009e-07
0.24837,9.9947e-08
0.24949,9.9815e-08
0.25062,9.9661e-08
0.25174,9.9298e-08
0.25287,9.9131e-08
0.254,9.8964e-08
0.25514,9.8795e-08
0.25627,9.8637e-08
0.2574,9.8468e-08
0.25854,9.8308e-08
0.25967,9.8147e-08
0.26081,9.7962e-08
0.26195,9.7809e-08
0.26309,9.9117e-08
0.26423,9.5119e-08
0.26538,9.5039e-08
0.26652,9.491e-08
0.26767,9.6922e-08
0.26881,9.6763e-08
0.26996,9.6603e-08
0.27111,9.6442e-08
0.27226,9.6282e-08
0.27342,9.6122e-08
0.27457,9.3754e-08
0.27573,9.36e-08
0.27688,9.3443e-08
0.27804,9.5608e-08
0.2792,9.5454e-08
0.28036,9.564e-08
0.28152,9.6609e-08
0.28268,9.6494e-08
0.28385,9.5623e-08
0.28501,9.4785e-08
0.28618,9.4727e-08
0.28735,9.7103e-08
0.28852,9.7043e-08
0.28969,9.6984e-08
0.29086,9.7042e-08
0.29203,9.7136e-08
0.29321,9.7027e-08
0.29438,9.7123e-08
0.29556,9.7222e-08
0.29674,9.732e-08
0.29792,9.7418e-08
0.2991,9.7517e-08
0.30028,9.7655e-08
0.30147,9.7945e-08
0.30265,9.8106e-08
