$m_S$ [GeV$/c^{2}$],Observed limit
0.025,3.4044e-07
0.02566,3.2874e-07
0.02647,3.1517e-07
0.02728,3.0239e-07
0.02809,2.902e-07
0.0289,2.788e-07
0.02972,2.6989e-07
0.03053,2.5932e-07
0.03134,2.4929e-07
0.03216,2.3802e-07
0.03297,2.2958e-07
0.03379,2.2121e-07
0.03461,2.1343e-07
0.03542,2.0617e-07
0.03624,1.9919e-07
0.03706,1.9263e-07
0.03788,1.8643e-07
0.0387,1.8051e-07
0.03953,1.7486e-07
0.04035,1.6962e-07
0.04118,1.6456e-07
0.042,1.5986e-07
0.04283,1.5529e-07
0.04366,1.5128e-07
0.04449,1.4681e-07
0.04532,1.4294e-07
0.04615,1.3925e-07
0.04699,1.3589e-07
0.04783,1.3239e-07
0.04866,1.2926e-07
0.0495,1.2614e-07
0.05034,1.7005e-07
0.05118,1.669e-07
0.05203,1.6389e-07
0.05287,1.611e-07
0.05372,1.6411e-07
0.05457,1.5597e-07
0.05542,1.4755e-07
0.05627,1.4651e-07
0.05713,1.4547e-07
0.05798,1.407e-07
0.05884,1.3972e-07
0.0597,1.349e-07
0.06056,1.34e-07
0.06142,1.3312e-07
0.06229,1.2828e-07
0.06315,1.2745e-07
0.06402,1.2577e-07
0.06489,1.2495e-07
0.06576,1.2057e-07
0.06664,1.1979e-07
0.06751,1.254e-07
0.06839,1.2465e-07
0.06927,1.2084e-07
0.07015,1.2011e-07
0.07103,1.1297e-07
0.07192,1.2043e-07
0.0728,1.1973e-07
0.07369,1.1635e-07
0.07459,1.157e-07
0.07548,1.0941e-07
0.07637,1.0934e-07
0.07727,1.0526e-07
0.07817,1.0773e-07
0.07907,1.0716e-07
0.07997,1.0659e-07
0.08088,1.0603e-07
0.08178,1.026e-07
0.08269,1.0207e-07
0.0836,1.0156e-07
0.08452,1.0104e-07
0.08543,1.0054e-07
0.08635,1.0004e-07
0.08727,9.9545e-08
0.08819,1.0127e-07
0.08911,1.0078e-07
0.09003,1.003e-07
0.09096,9.9822e-08
0.09189,9.9352e-08
0.09282,9.8888e-08
0.09375,9.3478e-08
0.09468,9.306e-08
0.09562,9.6814e-08
0.09656,9.6379e-08
0.09749,9.5955e-08
0.09844,9.1405e-08
0.09938,9.1011e-08
0.10032,9.0588e-08
0.10127,9.0001e-08
0.10222,8.9546e-08
0.10317,8.9025e-08
0.10412,8.8522e-08
0.10507,8.8241e-08
0.10603,8.7602e-08
0.10698,8.7176e-08
0.10794,8.6796e-08
0.1089,8.3999e-08
0.10986,8.3629e-08
0.11082,8.3221e-08
0.11179,8.2828e-08
0.11275,8.2416e-08
0.11372,8.2026e-08
0.11469,8.1632e-08
0.11566,7.8982e-08
0.11663,7.8583e-08
0.1176,7.8189e-08
0.11858,7.7846e-08
0.11956,7.7512e-08
0.12053,7.7273e-08
0.12151,7.8959e-08
0.12249,7.8765e-08
0.12347,7.6737e-08
0.12445,7.6592e-08
0.12544,7.6277e-08
0.12642,7.6048e-08
0.12741,7.7954e-08
0.1284,7.7802e-08
0.12938,7.752e-08
0.13037,7.7387e-08
0.13136,7.723e-08
0.13236,7.6938e-08
0.13335,7.8912e-08
0.13434,7.8696e-08
0.13534,7.8415e-08
0.13633,7.8389e-08
0.13733,7.8141e-08
0.13833,7.7995e-08
0.13932,8.0127e-08
0.14032,7.994e-08
0.14132,7.9755e-08
0.14233,7.9573e-08
0.14333,7.9391e-08
0.14433,8.1563e-08
0.14533,8.1381e-08
0.14634,8.1142e-08
0.14734,8.0841e-08
0.14835,8.0665e-08
0.14935,8.3163e-08
0.15036,8.2852e-08
0.15137,8.2937e-08
0.15238,8.0536e-08
0.15338,8.0561e-08
0.15439,8.0541e-08
0.1554,8.0535e-08
0.15641,8.0531e-08
0.15743,8.0613e-08
0.15844,8.0614e-08
0.15945,8.2792e-08
0.16046,8.0581e-08
0.16148,8.0637e-08
0.16249,8.0684e-08
0.1635,8.0694e-08
0.16452,8.3175e-08
0.16554,8.3187e-08
0.16655,8.3203e-08
0.16757,8.3213e-08
0.16859,8.0761e-08
0.1696,8.0777e-08
0.17062,8.0805e-08
0.17164,8.081e-08
0.17266,8.0827e-08
0.17368,7.8525e-08
0.1747,7.854e-08
0.17572,7.8561e-08
0.17674,7.8584e-08
0.17776,7.8589e-08
0.17879,7.6437e-08
0.17981,7.6448e-08
0.18083,7.6464e-08
0.18186,7.6482e-08
0.18288,7.6505e-08
0.18391,7.4476e-08
0.18493,7.4497e-08
0.18596,7.4519e-08
0.18699,7.4541e-08
0.18802,7.4562e-08
0.18905,7.4581e-08
0.19008,7.4475e-08
0.19111,7.4493e-08
0.19214,7.4509e-08
0.19317,7.4525e-08
0.19421,7.4544e-08
0.19524,7.4562e-08
0.19628,7.4565e-08
0.19732,7.2802e-08
0.19835,7.2582e-08
0.19939,7.2682e-08
0.20043,7.2681e-08
0.20148,7.246e-08
0.20252,7.2331e-08
0.20356,7.2184e-08
0.20461,7.2034e-08
0.20566,7.0211e-08
0.20671,6.9939e-08
0.20776,6.9749e-08
0.20881,7.116e-08
0.20987,7.0979e-08
0.21092,7.0785e-08
0.21198,7.0887e-08
0.212,7.0885e-08
0.21306,7.0826e-08
0.21415,7.0694e-08
0.21523,6.9024e-08
0.21632,6.8771e-08
0.2174,6.8707e-08
0.21849,6.854e-08
0.21958,6.8376e-08
0.22067,6.8332e-08
0.22176,6.8377e-08
0.22286,6.8443e-08
0.22395,6.6919e-08
0.22505,6.6967e-08
0.22614,6.7013e-08
0.22724,6.7049e-08
0.22834,6.7107e-08
0.22944,6.7145e-08
0.23055,6.7181e-08
0.23165,6.8539e-08
0.23276,6.7264e-08
0.23386,6.731e-08
0.23497,6.7356e-08
0.23608,6.7402e-08
0.23719,6.7448e-08
0.2383,6.7495e-08
0.23941,6.7541e-08
0.24053,6.7588e-08
0.24164,6.7634e-08
0.24276,6.7681e-08
0.24388,6.7731e-08
0.245,6.6174e-08
0.24612,6.6218e-08
0.24724,6.6265e-08
0.24837,6.6312e-08
0.24949,6.6358e-08
0.25062,6.6399e-08
0.25174,6.6437e-08
0.25287,6.6475e-08
0.254,6.6515e-08
0.25514,6.6451e-08
0.25627,6.649e-08
0.2574,6.653e-08
0.25854,6.6568e-08
0.25967,6.661e-08
0.26081,6.7951e-08
0.26195,6.7972e-08
0.26309,6.8015e-08
0.26423,6.8081e-08
0.26538,6.9472e-08
0.26652,6.6799e-08
0.26767,6.684e-08
0.26881,6.6879e-08
0.26996,6.6918e-08
0.27111,6.6959e-08
0.27226,6.6999e-08
0.27342,6.7039e-08
0.27457,6.7158e-08
0.27573,6.7198e-08
0.27688,6.7222e-08
0.27804,6.7268e-08
0.2792,6.7311e-08
0.28036,6.7498e-08
0.28152,6.8023e-08
0.28268,6.8026e-08
0.28385,6.766e-08
0.28501,6.8933e-08
0.28618,6.8988e-08
0.28735,6.9042e-08
0.28852,6.9097e-08
0.28969,6.9152e-08
0.29086,6.9345e-08
0.29203,6.9589e-08
0.29321,6.9837e-08
0.29438,7.0084e-08
0.29556,7.0335e-08
0.29674,7.0558e-08
0.29792,7.081e-08
0.2991,7.1067e-08
0.30028,7.1188e-08
0.30147,7.1322e-08
0.30265,7.1369e-08
0.30384,7.1417e-08
0.30503,7.1453e-08
0.30622,7.1505e-08
0.30741,7.156e-08
0.3086,7.1616e-08
0.30979,7.1676e-08
0.31099,6.996e-08
0.31218,7.0085e-08
0.31338,7.0135e-08
0.31458,7.0185e-08
0.31578,7.0236e-08
0.31698,7.1856e-08
0.31818,7.1908e-08
0.31938,7.1959e-08
0.32059,7.2011e-08
0.32179,7.0444e-08
0.323,7.1859e-08
0.32421,7.3292e-08
0.32542,7.331e-08
0.32663,7.333e-08
0.32784,7.3377e-08
0.32906,7.3449e-08
0.33027,7.0769e-08
0.33149,7.0744e-08
0.33271,7.0837e-08
0.33393,7.245e-08
0.33515,7.2507e-08
0.33637,7.2585e-08
0.33759,7.2643e-08
0.33882,7.2712e-08
0.34004,7.2884e-08
0.34127,7.294e-08
0.3425,7.2997e-08
0.34373,7.4731e-08
0.34496,7.4788e-08
0.34619,7.4846e-08
0.34742,7.4903e-08
0.34866,7.5111e-08
0.34989,7.5168e-08
0.35113,7.5773e-08
0.35237,7.824e-08
0.35361,7.8939e-08
0.35485,7.7715e-08
0.35609,7.8416e-08
0.35734,7.915e-08
0.35858,7.9865e-08
0.35983,8.2784e-08
0.36108,8.3524e-08
0.36232,8.4304e-08
0.36358,8.5138e-08
0.36483,8.5955e-08
0.36608,8.6805e-08
0.36733,9.0012e-08
0.36859,9.0925e-08
0.36985,9.1857e-08
0.3711,9.28e-08
0.37236,9.377e-08
0.37363,9.4755e-08
0.37489,9.5666e-08
0.37615,9.6776e-08
0.37742,9.779e-08
0.37868,9.8933e-08
0.37995,9.7439e-08
0.38122,9.8568e-08
0.38249,9.9703e-08
0.38376,1.0322e-07
0.38503,1.045e-07
0.3863,1.0574e-07
0.38758,1.0703e-07
0.38886,1.0825e-07
0.39013,1.0959e-07
0.39141,1.1094e-07
0.39269,1.0963e-07
0.39397,1.1101e-07
0.39526,1.1518e-07
0.39654,1.1699e-07
0.39783,1.186e-07
0.39911,1.2022e-07
0.4004,1.2054e-07
0.40169,1.1796e-07
0.40298,1.1835e-07
0.40427,1.1593e-07
0.40557,1.1062e-07
0.40686,1.0847e-07
0.40816,1.0636e-07
0.40945,1.0436e-07
0.41075,1.0524e-07
0.41205,1.033e-07
0.41335,1.0146e-07
0.41465,9.9669e-08
0.41596,1.0072e-07
0.41726,9.9003e-08
0.41857,9.7331e-08
0.41988,9.5716e-08
0.42118,9.4165e-08
0.42249,9.2652e-08
0.4238,9.1158e-08
0.42512,8.9676e-08
0.42643,8.8041e-08
0.42775,8.6752e-08
0.42906,8.5474e-08
0.43038,8.4213e-08
0.4317,8.2989e-08
0.43302,8.1962e-08
0.43434,8.0808e-08
0.43566,7.9686e-08
0.43699,7.8544e-08
0.43831,7.7414e-08
0.43964,7.6403e-08
0.44097,7.5989e-08
0.4423,7.5731e-08
0.44363,7.5173e-08
0.44496,7.4881e-08
0.44629,7.4972e-08
0.44763,7.6786e-08
0.44896,7.6824e-08
0.4503,7.6814e-08
0.45164,7.6966e-08
0.45298,7.7134e-08
0.45432,7.5628e-08
0.45566,7.7216e-08
0.457,7.6298e-08
0.45835,7.7157e-08
0.45969,7.8023e-08
0.46104,7.5757e-08
0.46239,7.7776e-08
0.46374,7.783e-08
0.46509,7.7852e-08
0.46644,7.7908e-08
0.4678,8.0385e-08
0.46915,8.0419e-08
0.47051,8.0479e-08
0.47186,8.3074e-08
0.47322,8.3156e-08
0.47458,8.3028e-08
0.47594,8.29e-08
0.47731,8.2975e-08
0.47867,8.2967e-08
0.48003,8.3316e-08
0.4814,8.3307e-08
0.48277,8.3457e-08
0.48414,8.3527e-08
0.48551,8.5554e-08
0.48688,8.4694e-08
0.48825,8.5167e-08
0.48963,8.5702e-08
0.491,8.3651e-08
0.49238,8.4095e-08
0.49376,8.4543e-08
0.49513,8.4779e-08
0.49651,8.2802e-08
0.4979,8.324e-08
0.49928,8.3581e-08
0.50066,8.3458e-08
0.50205,8.0573e-08
0.50344,8.2027e-08
0.50482,8.1405e-08
0.50621,7.8552e-08
0.5076,7.8067e-08
0.50899,8.0079e-08
0.51039,8.0825e-08
0.51178,8.1049e-08
0.51318,8.1241e-08
0.51457,8.36e-08
0.51597,8.3842e-08
0.51737,8.3878e-08
0.51877,8.3875e-08
0.52017,8.3477e-08
0.52158,8.3546e-08
0.52298,8.38e-08
0.52439,8.3863e-08
0.5258,8.3383e-08
0.5272,8.3756e-08
0.52861,8.3794e-08
0.53002,8.3615e-08
0.53144,8.3842e-08
0.53285,8.1337e-08
0.53426,8.137e-08
0.53568,8.1397e-08
0.5371,8.1326e-08
0.53852,7.9043e-08
0.53993,7.9075e-08
0.54136,7.9097e-08
0.54278,7.9127e-08
0.5442,7.8814e-08
0.54563,7.8834e-08
0.54705,7.886e-08
0.54848,7.8866e-08
0.54991,7.9085e-08
0.55134,7.9107e-08
0.55277,7.9131e-08
0.5542,7.9148e-08
0.55563,8.1245e-08
0.55707,8.1267e-08
0.55851,8.1289e-08
0.55994,8.131e-08
0.56138,8.1553e-08
0.56282,8.1558e-08
0.56426,8.1523e-08
0.5657,8.154e-08
0.56715,8.1624e-08
0.56859,8.1673e-08
0.57004,8.1683e-08
0.57149,8.3283e-08
0.57293,8.1613e-08
0.57438,8.3741e-08
0.57584,8.3728e-08
0.57729,8.3893e-08
0.57874,8.1477e-08
0.5802,8.3374e-08
0.58165,8.3433e-08
0.58311,8.5382e-08
0.58457,8.1548e-08
0.58603,8.1577e-08
0.58749,8.1605e-08
0.58895,8.1441e-08
0.59042,8.1475e-08
0.59188,8.1512e-08
0.59335,8.1541e-08
0.59481,8.1253e-08
0.59628,8.1287e-08
0.59775,8.1323e-08
0.59922,8.1297e-08
0.6007,8.1369e-08
0.60217,8.141e-08
0.60365,8.1482e-08
0.60512,8.4096e-08
0.6066,8.4145e-08
0.60808,8.4192e-08
0.60956,8.4234e-08
0.61104,8.4269e-08
0.61252,8.4218e-08
0.61401,8.4162e-08
0.61549,8.4272e-08
0.61698,8.4293e-08
0.61846,8.4331e-08
0.61995,8.1834e-08
0.62144,8.2024e-08
0.62293,8.2019e-08
0.62443,8.2051e-08
0.62592,7.9671e-08
0.62742,7.9718e-08
0.62891,7.9707e-08
0.63041,7.9611e-08
0.63191,7.9492e-08
0.63341,7.9516e-08
0.63491,7.9598e-08
0.63641,7.9629e-08
0.63792,7.9652e-08
0.63942,7.9656e-08
0.64093,8.1117e-08
0.64243,8.126e-08
0.64394,7.9573e-08
0.64545,7.9292e-08
0.64696,7.9429e-08
0.64848,7.9404e-08
0.64999,7.9477e-08
0.6515,8.1969e-08
0.65302,8.2011e-08
0.65454,8.2048e-08
0.65606,8.4631e-08
0.65758,8.4621e-08
0.6591,8.4688e-08
0.66062,8.4774e-08
0.66214,8.7129e-08
0.66367,8.7162e-08
0.66519,8.7194e-08
0.66672,8.7223e-08
0.66825,8.7253e-08
0.66978,8.4811e-08
0.67131,8.4841e-08
0.67284,8.4872e-08
0.67438,8.49e-08
0.67591,8.6654e-08
0.67745,8.8724e-08
0.67899,8.4832e-08
0.68052,8.7198e-08
0.68206,8.9472e-08
0.68361,8.9507e-08
0.68515,8.9541e-08
0.68669,8.9575e-08
0.68824,8.721e-08
0.68978,8.47e-08
0.69133,8.7075e-08
0.69288,8.7126e-08
0.69443,8.7147e-08
0.69598,8.7191e-08
0.69753,8.7219e-08
0.69908,8.9518e-08
0.70064,8.7095e-08
0.70219,8.9389e-08
0.70375,9.1599e-08
0.70531,8.9143e-08
0.70687,8.9202e-08
0.70843,8.9243e-08
0.70999,8.9251e-08
0.71156,8.9142e-08
0.71312,8.9241e-08
0.71469,8.9279e-08
0.71625,8.6615e-08
0.71782,8.6676e-08
0.71939,8.8938e-08
0.72096,8.8975e-08
0.72253,8.8987e-08
0.72411,9.122e-08
0.72568,9.1218e-08
0.72726,9.1271e-08
0.72883,9.1369e-08
0.73041,9.1512e-08
0.73199,9.1635e-08
0.73357,9.177e-08
0.73516,9.1876e-08
0.73674,9.1935e-08
0.73832,9.203e-08
0.73991,9.2066e-08
0.7415,9.2064e-08
0.74308,9.229e-08
0.74467,9.2376e-08
0.74626,9.2441e-08
0.74786,9.2476e-08
0.74945,9.2434e-08
0.75104,9.2567e-08
0.75264,9.255e-08
0.75424,9.2461e-08
0.75583,9.2569e-08
0.75743,9.0378e-08
0.75903,9.0383e-08
0.76063,9.0392e-08
0.76224,9.0423e-08
0.76384,9.0417e-08
0.76545,9.0429e-08
0.76705,9.0441e-08
0.76866,9.0452e-08
0.77027,8.8134e-08
0.77188,8.5706e-08
0.77349,8.5715e-08
0.77511,8.5702e-08
0.77672,8.5685e-08
0.77834,8.5253e-08
0.77995,8.5612e-08
0.78157,8.5568e-08
0.78319,8.5682e-08
0.78481,8.5753e-08
0.78643,8.577e-08
0.78805,8.5787e-08
0.78968,8.8169e-08
0.7913,8.8192e-08
0.79293,8.8215e-08
0.79456,8.5776e-08
0.79619,8.816e-08
0.79782,8.5715e-08
0.79945,8.9755e-08
0.80108,8.7622e-08
0.80272,8.7644e-08
0.80435,8.5678e-08
0.80599,8.5706e-08
0.80763,8.5736e-08
0.80926,8.5373e-08
0.8109,8.5402e-08
0.81255,8.543e-08
0.81419,8.5457e-08
0.81583,8.3113e-08
0.81748,8.3142e-08
0.81912,8.317e-08
0.82077,8.3206e-08
0.82242,8.2873e-08
0.82407,8.31e-08
0.82572,8.2926e-08
0.82737,8.4982e-08
0.82903,8.5009e-08
0.83068,8.2871e-08
0.83234,8.29e-08
0.834,8.0638e-08
0.83566,8.6206e-08
0.83732,8.4322e-08
0.83898,8.0409e-08
0.84064,8.042e-08
0.8423,8.2678e-08
0.84397,8.2687e-08
0.84564,8.2741e-08
0.8473,8.2767e-08
0.84897,8.2808e-08
0.85064,8.2823e-08
0.85231,8.0347e-08
0.85399,8.0387e-08
0.85566,8.2642e-08
0.85733,8.0216e-08
0.85901,8.0222e-08
0.86069,8.0233e-08
0.86237,8.2545e-08
0.86405,8.2538e-08
0.86573,8.251e-08
0.86741,8.2446e-08
0.86909,8.5259e-08
0.87078,8.5378e-08
0.87247,8.5441e-08
0.87415,8.5609e-08
0.87584,8.5795e-08
0.87753,9.0275e-08
0.87922,9.0402e-08
0.88092,9.0491e-08
0.88261,9.0583e-08
0.8843,9.0658e-08
0.886,9.0723e-08
0.8877,9.0804e-08
0.8894,9.0855e-08
0.8911,9.0911e-08
0.8928,9.3122e-08
0.8945,9.3179e-08
0.8962,9.3235e-08
0.89791,9.3291e-08
0.89962,9.3328e-08
0.90132,9.5455e-08
0.90303,9.5506e-08
0.90474,9.3265e-08
0.90645,9.3322e-08
0.90817,9.3377e-08
0.90988,9.3429e-08
0.91159,9.3324e-08
0.91331,9.1073e-08
0.91503,9.3337e-08
0.91675,9.3284e-08
0.91847,9.5512e-08
0.92019,9.5309e-08
0.92191,9.5388e-08
0.92364,9.5441e-08
0.92536,9.55e-08
0.92709,9.5557e-08
0.92881,9.5612e-08
0.93054,9.3261e-08
0.93227,9.3328e-08
0.93401,9.3364e-08
0.93574,9.5572e-08
0.93747,9.5637e-08
0.93921,9.5699e-08
0.94094,9.3387e-08
0.94268,9.3345e-08
0.94442,9.356e-08
0.94616,9.3629e-08
0.9479,9.3694e-08
0.94965,9.3753e-08
0.95139,9.382e-08
0.95313,9.3874e-08
0.95488,9.3987e-08
0.95663,9.1649e-08
0.95838,9.1691e-08
0.96013,9.1752e-08
0.96188,9.1895e-08
0.96363,9.1974e-08
0.96539,9.1804e-08
0.96714,8.9448e-08
0.9689,9.1687e-08
0.97066,9.1729e-08
0.97242,9.1763e-08
0.97418,9.3946e-08
0.97594,9.3846e-08
0.9777,9.4017e-08
0.97947,9.4023e-08
0.98123,9.1733e-08
0.983,8.9269e-08
0.98477,8.9384e-08
0.98654,8.945e-08
0.98831,8.9505e-08
0.99008,8.9497e-08
0.99186,8.8409e-08
0.99363,8.9509e-08
0.99541,8.8834e-08
0.99718,8.9495e-08
0.99896,8.9973e-08
1.0007,8.5653e-08
1.0025,9.3804e-08
1.0043,1.0358e-07
1.0061,1.074e-07
1.0079,1.0742e-07
1.0097,1.0744e-07
1.0114,1.0753e-07
1.0132,1.0758e-07
1.015,1.0764e-07
1.0168,1.1108e-07
1.0186,1.1111e-07
1.0204,1.1115e-07
1.0222,1.1118e-07
1.024,1.112e-07
1.0258,1.1123e-07
1.0276,1.1125e-07
1.0294,1.1129e-07
1.0312,1.1148e-07
1.033,1.1187e-07
1.0348,1.1118e-07
1.0366,1.1172e-07
1.0384,1.1233e-07
1.0402,1.1196e-07
1.042,1.1203e-07
1.0438,1.1235e-07
1.0457,1.1252e-07
1.0475,1.1491e-07
1.0493,1.1566e-07
1.0511,1.1583e-07
1.0529,1.1255e-07
1.0547,1.1527e-07
1.0566,1.1541e-07
1.0584,1.1547e-07
1.0602,1.126e-07
1.062,1.1276e-07
1.0638,1.1289e-07
1.0657,1.1311e-07
1.0675,1.1307e-07
1.0693,1.1344e-07
1.0712,1.1012e-07
1.073,1.1318e-07
1.0748,1.1333e-07
1.0767,1.1348e-07
1.0785,1.1012e-07
1.0803,1.138e-07
1.0822,1.1399e-07
1.084,1.1412e-07
1.0859,1.1431e-07
1.0877,1.1454e-07
1.0896,1.1472e-07
1.0914,1.1489e-07
1.0932,1.1506e-07
1.0951,1.1522e-07
1.0969,1.154e-07
1.0988,1.1556e-07
1.1006,1.1571e-07
1.1025,1.1583e-07
1.1043,1.162e-07
1.1062,1.1522e-07
1.1081,1.1528e-07
1.1099,1.154e-07
1.1118,1.1563e-07
1.1136,1.1249e-07
1.1155,1.1259e-07
1.1174,1.127e-07
1.1192,1.1279e-07
1.1211,1.1787e-07
1.123,1.1774e-07
1.1248,1.1759e-07
1.1267,1.177e-07
1.1286,1.1299e-07
1.1305,1.188e-07
1.1323,1.1905e-07
1.1342,1.1919e-07
1.1361,1.1668e-07
1.138,1.1629e-07
1.1398,1.1645e-07
1.1417,1.1659e-07
1.1436,1.1674e-07
1.1455,1.1688e-07
1.1474,1.1699e-07
1.1493,1.1708e-07
1.1511,1.1725e-07
1.153,1.1741e-07
1.1549,1.1753e-07
1.1568,1.1765e-07
1.1587,1.1715e-07
1.1606,1.1727e-07
1.1625,1.176e-07
1.1644,1.1774e-07
1.1663,1.1787e-07
1.1682,1.18e-07
1.1701,1.1812e-07
1.172,1.1825e-07
1.1739,1.1837e-07
1.1758,1.185e-07
1.1777,1.218e-07
1.1797,1.2192e-07
1.1816,1.1849e-07
1.1835,1.1859e-07
1.1854,1.1871e-07
1.1873,1.2207e-07
1.1892,1.222e-07
1.1911,1.2232e-07
1.193,1.1886e-07
1.195,1.1873e-07
1.1969,1.1886e-07
1.1988,1.1897e-07
1.2007,1.1571e-07
1.2027,1.1812e-07
1.2046,1.1842e-07
1.2065,1.1847e-07
1.2085,1.1557e-07
1.2104,1.1577e-07
1.2123,1.1567e-07
1.2143,1.1265e-07
1.2162,1.1281e-07
1.2181,1.1292e-07
1.2201,1.1306e-07
1.222,1.1265e-07
1.224,1.128e-07
1.2259,1.1293e-07
1.2278,1.1307e-07
1.2298,1.1667e-07
1.2317,1.168e-07
1.2337,1.1688e-07
1.2356,1.1339e-07
1.2376,1.1352e-07
1.2395,1.1374e-07
1.2415,1.1393e-07
1.2434,1.1077e-07
1.2454,1.1093e-07
1.2474,1.11e-07
1.2493,1.1111e-07
1.2513,1.1387e-07
1.2532,1.1064e-07
1.2552,1.1097e-07
1.2572,1.1107e-07
1.2591,1.1446e-07
1.2611,1.1455e-07
1.2631,1.1466e-07
1.2651,1.148e-07
1.267,1.1844e-07
1.269,1.1853e-07
1.271,1.1805e-07
1.273,1.1815e-07
1.2749,1.1825e-07
1.2769,1.1864e-07
1.2789,1.1874e-07
1.2809,1.1885e-07
1.2829,1.1895e-07
1.2849,1.2283e-07
1.2868,1.2232e-07
1.2888,1.224e-07
1.2908,1.2251e-07
1.2928,1.2263e-07
1.2948,1.1931e-07
1.2968,1.2199e-07
1.2988,1.2209e-07
1.3008,1.2219e-07
1.3028,1.223e-07
1.3048,1.1899e-07
1.3068,1.1566e-07
1.3088,1.158e-07
1.3108,1.159e-07
1.3128,1.1594e-07
1.3148,1.1969e-07
1.3168,1.1983e-07
1.3189,1.1995e-07
1.3209,1.2007e-07
1.3229,1.2339e-07
1.3249,1.1989e-07
1.3269,1.2002e-07
1.3289,1.2014e-07
1.331,1.2027e-07
1.333,1.2039e-07
1.335,1.2052e-07
1.337,1.2065e-07
1.3391,1.2077e-07
1.3411,1.173e-07
1.3431,1.1742e-07
1.3452,1.1754e-07
1.3472,1.1765e-07
1.3492,9.9251e-08
1.3513,9.3497e-08
1.3533,8.7711e-08
1.3553,8.7759e-08
1.3574,8.7791e-08
1.3594,8.7786e-08
1.3615,8.7821e-08
1.3635,8.7971e-08
1.3656,8.8015e-08
1.3676,8.8068e-08
1.3697,8.8145e-08
1.3717,8.5662e-08
1.3738,8.2889e-08
1.3758,8.3132e-08
1.3779,8.3283e-08
1.3799,8.3358e-08
1.382,8.3425e-08
1.3841,8.5595e-08
1.3861,8.565e-08
1.3882,8.5693e-08
1.3902,8.5645e-08
1.3923,8.5619e-08
1.3944,8.5816e-08
1.3965,8.3312e-08
1.3985,8.3378e-08
1.4006,8.3429e-08
1.4027,8.3451e-08
1.4048,8.3463e-08
1.4068,8.3543e-08
1.4089,8.3569e-08
1.411,8.3592e-08
1.4131,8.3848e-08
1.4152,8.3488e-08
1.4173,8.3493e-08
1.4194,8.3537e-08
1.4215,8.5721e-08
1.4235,8.3267e-08
1.4256,8.3312e-08
1.4277,8.3386e-08
1.4298,8.3435e-08
1.4319,8.3457e-08
1.434,8.3469e-08
1.4361,8.3486e-08
