$m_S$ [GeV$/c^{2}$],Observed limit
0.025,3.0266e-07
0.02566,2.9309e-07
0.02647,2.8199e-07
0.02728,2.7139e-07
0.02809,2.6115e-07
0.0289,2.5164e-07
0.02972,2.443e-07
0.03053,2.3548e-07
0.03134,2.2697e-07
0.03216,2.1735e-07
0.03297,2.1015e-07
0.03379,2.031e-07
0.03461,1.9642e-07
0.03542,1.9021e-07
0.03624,1.8419e-07
0.03706,1.7859e-07
0.03788,1.7317e-07
0.0387,1.6806e-07
0.03953,1.6321e-07
0.04035,1.586e-07
0.04118,1.5423e-07
0.042,1.501e-07
0.04283,1.4612e-07
0.04366,1.4265e-07
0.04449,1.3872e-07
0.04532,1.3532e-07
0.04615,1.3204e-07
0.04699,1.291e-07
0.04783,1.2605e-07
0.04866,1.2322e-07
0.0495,1.2047e-07
0.05034,1.6248e-07
0.05118,1.5927e-07
0.05203,1.5616e-07
0.05287,1.5332e-07
0.05372,1.5599e-07
0.05457,1.4808e-07
0.05542,1.399e-07
0.05627,1.3873e-07
0.05713,1.3757e-07
0.05798,1.3289e-07
0.05884,1.318e-07
0.0597,1.271e-07
0.06056,1.2609e-07
0.06142,1.251e-07
0.06229,1.2041e-07
0.06315,1.1948e-07
0.06402,1.1776e-07
0.06489,1.1684e-07
0.06576,1.126e-07
0.06664,1.1176e-07
0.06751,1.1685e-07
0.06839,1.1601e-07
0.06927,1.1232e-07
0.07015,1.1154e-07
0.07103,1.049e-07
0.07192,1.1181e-07
0.0728,1.1118e-07
0.07369,1.0804e-07
0.07459,1.074e-07
0.07548,1.0158e-07
0.07637,1.0151e-07
0.07727,9.7714e-08
0.07817,1.0001e-07
0.07907,9.9472e-08
0.07997,9.8943e-08
0.08088,9.8418e-08
0.08178,9.5233e-08
0.08269,9.4742e-08
0.0836,9.4258e-08
0.08452,9.3776e-08
0.08543,9.3308e-08
0.08635,9.2841e-08
0.08727,9.2381e-08
0.08819,9.3976e-08
0.08911,9.352e-08
0.09003,9.3073e-08
0.09096,9.2626e-08
0.09189,9.2186e-08
0.09282,9.1753e-08
0.09375,8.6732e-08
0.09468,8.6342e-08
0.09562,8.9821e-08
0.09656,8.9414e-08
0.09749,8.9018e-08
0.09844,8.4813e-08
0.09938,8.4433e-08
0.10032,8.4066e-08
0.10127,8.3686e-08
0.10222,8.3382e-08
0.10317,8.303e-08
0.10412,8.2694e-08
0.10507,8.2563e-08
0.10603,8.2096e-08
0.10698,8.1826e-08
0.10794,8.1599e-08
0.1089,7.9094e-08
0.10986,7.8869e-08
0.11082,7.8607e-08
0.11179,7.8353e-08
0.11275,7.8092e-08
0.11372,7.7833e-08
0.11469,7.7581e-08
0.11566,7.5185e-08
0.11663,7.4918e-08
0.1176,7.4656e-08
0.11858,7.4441e-08
0.11956,7.4235e-08
0.12053,7.4099e-08
0.12151,7.5795e-08
0.12249,7.5687e-08
0.12347,7.3812e-08
0.12445,7.3748e-08
0.12544,7.352e-08
0.12642,7.3376e-08
0.12741,7.529e-08
0.1284,7.5221e-08
0.12938,7.5027e-08
0.13037,7.4973e-08
0.13136,7.4898e-08
0.13236,7.4688e-08
0.13335,7.6684e-08
0.13434,7.6554e-08
0.13534,7.6354e-08
0.13633,7.641e-08
0.13733,7.6246e-08
0.13833,7.618e-08
0.13932,7.8342e-08
0.14032,7.8238e-08
0.14132,7.8135e-08
0.14233,7.8033e-08
0.14333,7.7932e-08
0.14433,8.0157e-08
0.14533,8.005e-08
0.14634,7.9895e-08
0.14734,7.9677e-08
0.14835,7.9584e-08
0.14935,8.2129e-08
0.15036,8.1866e-08
0.15137,8.1926e-08
0.15238,7.9539e-08
0.15338,7.9526e-08
0.15439,7.9489e-08
0.1554,7.946e-08
0.15641,7.9431e-08
0.15743,7.9496e-08
0.15844,7.9465e-08
0.15945,8.1588e-08
0.16046,7.9386e-08
0.16148,7.9417e-08
0.16249,7.944e-08
0.1635,7.9427e-08
0.16452,8.1844e-08
0.16554,8.1831e-08
0.16655,8.182e-08
0.16757,8.1812e-08
0.16859,7.9374e-08
0.1696,7.9365e-08
0.17062,7.9346e-08
0.17164,7.9349e-08
0.17266,7.9342e-08
0.17368,7.7059e-08
0.1747,7.7051e-08
0.17572,7.7039e-08
0.17674,7.7054e-08
0.17776,7.7028e-08
0.17879,7.4903e-08
0.17981,7.4883e-08
0.18083,7.4875e-08
0.18186,7.4872e-08
0.18288,7.487e-08
0.18391,7.2863e-08
0.18493,7.2863e-08
0.18596,7.2861e-08
0.18699,7.286e-08
0.18802,7.2858e-08
0.18905,7.2854e-08
0.19008,7.2729e-08
0.19111,7.2723e-08
0.19214,7.2717e-08
0.19317,7.271e-08
0.19421,7.2705e-08
0.19524,7.2697e-08
0.19628,7.2665e-08
0.19732,7.0939e-08
0.19835,7.0712e-08
0.19939,7.0778e-08
