2.119999999999999940e-01	2.086126417651132936e-01	2.875668576127553555e-01
2.086126417651132936e-01	2.236214199096231425e-01	1.395639705178646750e+01
2.236214199096231425e-01	2.694678122206166648e-01	3.235957098239931606e-01
2.694678122206166648e-01	2.768785903988635333e-01	4.194239050360411558e-01
2.768785903988635333e-01	3.153562069269280066e-01	3.770948007685134828e-01
3.153562069269280066e-01	3.646209719590434162e-01	3.284203465655339271e-01
3.646209719590434162e-01	3.718285829954961486e-01	4.825140716753963388e-01
3.718285829954961486e-01	3.677912194189389972e-01	4.207872704016889509e-01
3.677912194189389972e-01	3.976791905401835248e-01	3.821869116108417841e-01
3.976791905401835248e-01	4.404455627590007083e-01	3.134265210400282720e-01
4.404455627590007083e-01	4.356666235584518709e-01	3.379623835329507719e-01
4.356666235584518709e-01	4.358280994337830894e-01	5.166443400850014855e-01
4.358280994337830894e-01	4.585342832134737812e-01	4.296977821490336469e-01
4.585342832134737812e-01	4.690442159084307061e-01	3.904497816594483250e-01
4.690442159084307061e-01	5.034689265594483043e-01	3.597725683868853719e-01
5.034689265594483043e-01	5.284538180673172825e-01	3.141274569721216881e-01
5.284538180673172825e-01	5.260380439366421079e-01	3.785304072593892455e-01
5.260380439366421079e-01	5.684961652431583801e-01	3.452881671094669147e-01
5.684961652431583801e-01	6.320585173568495918e-01	3.211240989030826332e-01
6.320585173568495918e-01	6.527509974099290346e-01	4.105162421391400640e-01
6.527509974099290346e-01	6.569739227273676541e-01	3.559967653743592586e-01
6.569739227273676541e-01	6.645716469203282184e-01	6.633997141835880074e-01
6.645716469203282184e-01	6.662914241403619098e-01	5.770411408835499634e-01
6.662914241403619098e-01	6.668638658765426719e-01	5.188049880896027366e-01
6.668638658765426719e-01	6.660803302838957940e-01	4.735223882946577034e-01
6.660803302838957940e-01	6.645880785169275828e-01	9.142197747291260779e-01
6.645880785169275828e-01	6.471374833424237139e-01	7.928267274034809242e-01
6.471374833424237139e-01	6.870057569548142506e-01	7.582303732085586834e-01
6.870057569548142506e-01	7.500765537633069524e-01	4.077235641948262490e-01
7.500765537633069524e-01	7.469730434426382626e-01	3.498056480546116731e-01
7.469730434426382626e-01	7.428341788395735890e-01	6.316851320735832331e-01
7.428341788395735890e-01	7.447676224335455508e-01	5.186209498920616445e-01
7.447676224335455508e-01	7.767704093968412771e-01	4.607650268223363876e-01
7.767704093968412771e-01	8.330912417804241521e-01	3.308211767379071189e-01
8.330912417804241521e-01	8.542138221188864122e-01	6.800265452870291050e-01
8.542138221188864122e-01	8.545487055523206532e-01	6.002097217608196589e-01
8.545487055523206532e-01	8.534477336750636578e-01	5.405850992667380339e-01
8.534477336750636578e-01	8.523518529972391455e-01	4.857541828947068430e-01
8.523518529972391455e-01	8.529468869309013712e-01	4.367308935464974118e-01
8.529468869309013712e-01	8.503952414153739259e-01	3.955136340692948504e-01
8.503952414153739259e-01	8.929198665144757463e-01	3.606531865864379682e-01
8.929198665144757463e-01	9.399396035168803287e-01	5.111309866267712554e-01
9.399396035168803287e-01	9.419040711023143331e-01	4.496130424734010589e-01
9.419040711023143331e-01	9.409797355609204050e-01	4.042371897230397360e-01
9.409797355609204050e-01	9.543979452205342273e-01	3.612630489443729442e-01
9.543979452205342273e-01	9.689743037554749971e-01	3.323890839064168601e-01
9.689743037554749971e-01	1.009723627612498120e+00	6.163248027223453551e-01
1.009723627612498120e+00	1.047230239271038199e+00	5.536781569499097388e-01
1.047230239271038199e+00	1.044221340406488174e+00	4.897917266943497272e-01
1.044221340406488174e+00	1.043261649313480310e+00	4.403609603033973308e-01
1.043261649313480310e+00	1.033145266334648094e+00	3.983817360054247581e-01
1.033145266334648094e+00	1.074844360932843967e+00	3.587687802195659859e-01
1.074844360932843967e+00	1.125197765825813878e+00	6.545051428354748957e-01
1.125197765825813878e+00	1.124994067934797837e+00	5.736807398045772333e-01
1.124994067934797837e+00	1.125292751634832111e+00	5.178115482802492231e-01
1.125292751634832111e+00	1.128080243933589744e+00	4.655529651262891311e-01
1.128080243933589744e+00	1.123709661354181266e+00	4.143222053258487914e-01
1.123709661354181266e+00	1.113504079349103115e+00	3.748686002723884969e-01
1.113504079349103115e+00	1.129952684048648459e+00	3.481159301479866408e-01
1.129952684048648459e+00	1.148845011442419350e+00	9.737897356549788386e-01
1.148845011442419350e+00	1.147930959315751842e+00	8.332551648034861591e-01
1.147930959315751842e+00	1.182725860269942864e+00	7.502688506809748192e-01
1.182725860269942864e+00	1.214975699417396360e+00	6.953253009032891452e-01
1.214975699417396360e+00	1.215811080390929888e+00	1.220643857824858625e+00
1.215811080390929888e+00	1.227420409115700606e+00	1.091870692373656082e+00
1.227420409115700606e+00	1.234846332602100194e+00	9.599317419190988021e-01
1.234846332602100194e+00	1.234731992748180796e+00	8.591169177448939598e-01
1.234731992748180796e+00	1.248970554746495543e+00	7.803592031022418274e-01
1.248970554746495543e+00	1.259501912905730325e+00	5.760151022545618726e-01
1.259501912905730325e+00	1.251923397383961634e+00	4.955789221773884146e-01
1.251923397383961634e+00	1.238393534892351155e+00	4.353355179480666304e-01
1.238393534892351155e+00	1.264996112593204325e+00	3.911945422134698314e-01
1.264996112593204325e+00	1.307465201191831294e+00	6.838293084456642523e-01
1.307465201191831294e+00	1.314667551322203920e+00	9.313786351659627538e-01
