tau_ps,BR
12.855557319139033,7.914434050657721e-05
13.405182387914728,5.194881205932167e-05
13.978306065792133,2.345325687586828e-05
14.575933009692971,5.194881205932167e-05
15.199110829529332,3.253983525933228e-05
15.848931924611142,1.2767174906439577e-05
16.526535398566914,9.642699783089782e-06
17.23310905613508,5.249165834518526e-06
17.969891485325956,3.44545077588907e-06
18.73817422860383,2.1581706336911548e-06
19.539304046896113,1.351840669650838e-06
20.374685280397102,7.358972089215089e-07
21.245782310305675,5.558031364687166e-07
22.15412212581185,3.3223447449312123e-07
23.10129700083158,2.3945973946108377e-07
24.088967285183035,1.2439649001037973e-07
25.11886431509582,3.8628464867883255e-08
26.192793448156273,6.771732191036619e-08
27.31263722800847,4.241695645802726e-08
28.48035868435805,3.203637295129781e-08
29.6980047740645,2.4196200707851936e-08
30.967709969353546,1.4463416090052492e-08
32.29169999943897,5.94656767426563e-09
33.67229575211422,3.7248268980263066e-09
35.111917342151344,3.08917126508464e-09
36.61308835364032,3.7248268980263066e-09
38.17844026370508,3.392142128625689e-09
39.81071705534969,2.6846885167465772e-09
41.51278002752295,1.7621775391848325e-09
43.287612810830616,1.2700987008080907e-09
45.138326597689755,6.008707154412458e-10
47.06816559609249,8.735932205755459e-10
49.080512716538614,3.7637499911043426e-10
51.17889550210738,4.755551650331273e-10
53.366992312063125,2.2498028858972086e-10
55.64863876983289,3.2709408167908776e-10
58.02783448666185,2.588764537809585e-10
60.508750072729484,2.0488606207175421e-10
63.0957344480193,1.6215572261658597e-10
65.79332246575683,8.038812026903293e-11
68.60624286177796,6.98624468667011e-11
71.53942654376493,5.794015917450327e-11
74.59801523487941,6.98624468667011e-11
77.78737048694303,6.362264763256036e-11
81.11308307896873,3.463405848641231e-11
84.58098281751346,2.8723626949262242e-11
88.19714875603577,3.463405848641231e-11
91.96791985117063,3.154070030456891e-11
95.8999060745997,2.4962679247207106e-11
100.0,2.273312511856313e-11
104.27538888537687,1.8853632344378225e-11
108.73356727196557,1.63850191234144e-11
113.38235012178497,1.492158298049291e-11
118.22988651687085,1.2967815327102911e-11
123.28467394420659,1.1269865575099335e-11
128.55557319139032,9.794238032936566e-12
134.05182387914726,8.511822790306495e-12
139.7830606579213,7.397321462878346e-12
145.75933009692972,7.059248415339832e-12
151.99110829529332,6.134940905260899e-12
158.48931924611142,4.219705744173738e-12
165.26535398566878,4.633553920107251e-12
172.33109056135083,4.4217908241588486e-12
179.69891485325957,4.026856374600241e-12
187.3817422860383,3.667195692085532e-12
195.39304046896112,2.7697331135320394e-12
203.74685280397102,2.9023778455867103e-12
212.45782310305674,2.7697331135320394e-12
221.5412212581185,2.192087006497216e-12
231.0129700083158,2.4070762176238375e-12
240.88967285183034,2.297067804898601e-12
251.18864315095823,1.9962996638292814e-12
261.9279344815627,1.9050645979290534e-12
273.1263722800847,1.7349128046225954e-12
284.8035868435805,1.6556236643553116e-12
296.980047740645,1.3730852975827184e-12
309.67709969353547,1.5077508122552294e-12
322.9169999943897,1.3730852975827184e-12
336.72295752114223,1.193299436841965e-12
351.11917342151344,1.3103324304248416e-12
366.13088353640325,1.193299436841965e-12
381.7844026370508,1.0370539605035479e-12
398.1071705534969,1.086719303364618e-12
415.1278002752295,1.086719303364618e-12
432.87612810830615,9.44428969557275e-13
451.3832659768975,1.0370539605035479e-12
470.6816559609249,9.44428969557275e-13
490.8051271653861,8.600768258055989e-13
511.78895502107383,9.012665922665023e-13
533.6699231206312,8.207695177378743e-13
556.4863876983289,8.600768258055989e-13
580.2783448666186,7.832586357813682e-13
605.0875007272948,8.600768258055989e-13
630.957344480193,8.207695177378743e-13
657.9332246575682,8.207695177378743e-13
686.0624286177782,7.832586357813682e-13
715.3942654376493,7.832586357813682e-13
745.980152348794,7.13301500655427e-13
777.8737048694303,7.474620795091697e-13
811.1308307896873,7.13301500655427e-13
845.8098281751346,7.474620795091697e-13
881.9714875603578,7.474620795091697e-13
919.6791985117064,7.13301500655427e-13
958.999060745997,7.832586357813682e-13
1000.0,7.474620795091697e-13
1042.7538888537688,7.474620795091697e-13
1087.3356727196556,7.474620795091697e-13
1133.8235012178498,7.832586357813682e-13
1182.2988651687062,7.832586357813682e-13
1232.8467394420659,7.832586357813682e-13
1285.5557319139032,7.832586357813682e-13
1340.5182387914729,8.207695177378743e-13
1397.8306065792133,7.832586357813682e-13
1457.5933009692972,7.474620795091697e-13
1519.9110829529332,8.207695177378743e-13
1584.893192461114,8.600768258055989e-13
1652.653539856688,7.832586357813682e-13
1723.3109056135083,8.600768258055989e-13
1796.9891485325957,8.207695177378743e-13
1873.817422860383,9.012665922665023e-13
1953.9304046896111,9.44428969557275e-13
2037.4685280397102,9.44428969557275e-13
2124.5782310305676,9.44428969557275e-13
2215.412212581185,9.896584275868399e-13
2310.1297000831582,1.0370539605035479e-12
2408.8967285183035,9.44428969557275e-13
2511.886431509582,1.0370539605035479e-12
2619.279344815627,9.896584275868399e-13
2731.2637228008466,1.1387631591820537e-12
2848.035868435799,1.1387631591820537e-12
2969.8004774064498,1.1387631591820537e-12
3096.7709969353546,1.193299436841965e-12
3229.1699999438965,1.1387631591820537e-12
3367.2295752114223,1.250447500418041e-12
3511.1917342151346,1.193299436841965e-12
3661.3088353640323,1.3730852975827184e-12
3817.844026370508,1.3730852975827184e-12
3981.071705534969,1.3730852975827184e-12
4151.278002752295,1.4388434496935576e-12
4328.7612810830615,1.5077508122552294e-12
4513.832659768975,1.5077508122552294e-12
4706.816559609249,1.579958203472706e-12
4908.0512716538515,1.6556236643553116e-12
5117.889550210738,1.7349128046225954e-12
5336.699231206313,1.8179991651759116e-12
5564.863876983289,1.8179991651759116e-12
5802.783448666185,1.9050645979290534e-12
6050.875007272948,1.9962996638292814e-12
6309.57344480193,1.8179991651759116e-12
6579.332246575683,2.0919040499398932e-12
6860.624286177782,2.0919040499398932e-12
7153.942654376493,2.297067804898601e-12
7459.801523487941,2.0919040499398932e-12
7778.737048694303,2.192087006497216e-12
8111.308307896872,2.5223530211403868e-12
8458.098281751329,2.5223530211403868e-12
8819.714875603579,2.4070762176238375e-12
9196.791985117065,2.9023778455867103e-12
9589.99060745997,2.9023778455867103e-12
10000.0,2.9023778455867103e-12
10427.538888537687,3.187028920824432e-12
10873.356727196557,3.339658282544468e-12
11338.235012178497,3.187028920824432e-12
11822.988651687061,3.499597186360859e-12
12328.467394420659,3.499597186360859e-12
12855.557319139032,3.667195692085532e-12
13405.182387914729,3.499597186360859e-12
13978.306065792132,4.219705744173738e-12
14575.93300969297,4.219705744173738e-12
15199.11082952933,4.4217908241588486e-12
15848.93192461114,4.026856374600241e-12
16526.53539856688,4.219705744173738e-12
17233.109056135083,4.855458519936987e-12
17969.891485325956,4.633553920107251e-12
18738.17422860383,5.331658229969169e-12
19539.30404689611,5.586995603041724e-12
20374.68528039706,5.586995603041724e-12
21245.782310305673,6.134940905260899e-12
22154.12212581185,6.428748127542989e-12
23101.29700083158,5.854561286946568e-12
24088.967285183036,6.736626012476628e-12
25118.864315095823,7.059248415339832e-12
26192.793448156273,7.397321462878346e-12
27312.63722800847,7.751585098812023e-12
28480.35868435799,8.122814703356737e-12
29698.0047740645,8.122814703356737e-12
30967.709969353546,7.751585098812023e-12
32291.699999438966,8.919460785390164e-12
33672.29575211422,9.346620889795124e-12
35111.917342151275,9.346620889795124e-12
36613.08835364033,1.026329191874646e-11
38178.44026370508,1.075480916996094e-11
39810.71705534969,1.075480916996094e-11
41512.780027522946,1.1269865575099335e-11
43287.612810830615,1.1809588443052806e-11
45138.32659768975,1.237515907043613e-11
47068.165596092396,1.237515907043613e-11
49080.512716538615,1.2967815327102911e-11
51178.895502107385,1.4239635459673508e-11
53366.99231206302,1.4239635459673508e-11
55648.63876983301,1.492158298049291e-11
58027.83448666185,1.63850191234144e-11
60508.75007272936,1.63850191234144e-11
63095.73444801943,1.7169710782230724e-11
65793.32246575682,1.7169710782230724e-11
68606.24286177782,1.63850191234144e-11
71539.42654376478,1.7169710782230724e-11
74598.0152348794,1.9756547862974238e-11
77787.37048694304,2.0702704727260656e-11
81113.08307896856,2.1694173799835866e-11
84580.98281751346,2.1694173799835866e-11
88197.14875603578,2.382183264615295e-11
91967.91985117045,2.382183264615295e-11
95899.9060745999,2.4962679247207106e-11
100000.0,2.382183264615295e-11
104275.38888537665,2.8723626949262242e-11
108733.56727196579,2.6158161903617273e-11
113382.35012178497,3.154070030456891e-11
118229.88651687061,3.154070030456891e-11
123284.67394420634,3.305120964580325e-11
128555.57319139031,3.463405848641231e-11
134051.82387914727,3.154070030456891e-11
139783.06065792104,3.629271122282616e-11
145759.3300969297,3.985212347804934e-11
151991.10829529332,3.985212347804934e-11
158489.3192461111,4.376062554154963e-11
165265.35398566912,4.5856356867121804e-11
172331.09056135084,4.5856356867121804e-11
179698.9148532592,4.805245444053964e-11
187381.74228603867,4.376062554154963e-11
195393.04046896112,4.5856356867121804e-11
203746.8528039706,5.529217283440862e-11
212457.82310305716,5.035372488161347e-11
221541.2212581185,5.794015917450327e-11
231012.9700083158,5.529217283440862e-11
240889.67285182985,6.362264763256036e-11
251188.6431509582,6.362264763256036e-11
261927.93448156273,6.666958706748224e-11
273126.3722800841,6.362264763256036e-11
284803.5868435805,7.320821527306565e-11
296980.047740645,7.671421520195886e-11
309677.09969353484,8.423797158552554e-11
322916.99999439035,8.82721953579171e-11
336722.95752114226,8.038812026903293e-11
351119.17342151277,9.249962133044953e-11
366130.883536404,9.692950211087227e-11
381784.4026370508,8.82721953579171e-11
398107.1705534969,1.0643587532140072e-10
415127.8002752286,1.0643587532140072e-10
432876.12810830615,1.168745872899936e-10
451383.2659768975,1.224718046678484e-10
470681.65596092393,1.224718046678484e-10
490805.1271653861,1.168745872899936e-10
511788.9550210738,1.224718046678484e-10
533669.9231206302,1.283370772585719e-10
556486.38769833,1.4092375238430293e-10
580278.3448666185,1.5474486726902506e-10
605087.5007272935,1.4092375238430293e-10
630957.3444801943,1.699214897486334e-10
657933.2246575683,1.7805916567412912e-10
686062.4286177781,1.865865614023782e-10
715394.2654376478,1.865865614023782e-10
745980.152348794,1.9552234092615308e-10
777873.7048694303,2.0488606207175421e-10
811130.8307896856,1.865865614023782e-10
845809.8281751346,2.2498028858972086e-10
881971.4875603578,2.357547743882858e-10
919679.1985117045,2.470452589214563e-10
958999.060745999,2.588764537809585e-10
1000000.0,2.7127425401639314e-10
