tau_ps,BR
8458.098281751329,5.94656767426563e-09
8819.714875603579,6.529778052965103e-09
9196.791985117065,6.231353551989443e-09
9589.99060745997,5.16794977656246e-09
10000.0,5.6747971062131846e-09
10427.538888537687,4.706371768574849e-09
10873.356727196557,5.16794977656246e-09
11338.235012178497,4.090139768371498e-09
11822.988651687061,4.706371768574849e-09
12328.467394420659,4.286019830241407e-09
12855.557319139032,3.7248268980263066e-09
13405.182387914729,4.090139768371498e-09
13978.306065792132,3.903211834619951e-09
14575.93300969297,3.237114145474874e-09
15199.11082952933,3.08917126508464e-09
15848.93192461114,3.5545945257698773e-09
16526.53539856688,3.237114145474874e-09
17233.109056135083,2.947989683454524e-09
17969.891485325956,3.237114145474874e-09
18738.17422860383,2.813260395103471e-09
19539.30404689611,3.08917126508464e-09
20374.68528039706,2.947989683454524e-09
21245.782310305673,2.947989683454524e-09
22154.12212581185,2.813260395103471e-09
23101.29700083158,2.561992641881217e-09
24088.967285183036,2.561992641881217e-09
25118.864315095823,2.6846885167465772e-09
26192.793448156273,2.813260395103471e-09
27312.63722800847,2.813260395103471e-09
28480.35868435799,2.6846885167465772e-09
29698.0047740645,2.4449042248699314e-09
30967.709969353546,2.561992641881217e-09
32291.699999438966,2.6846885167465772e-09
33672.29575211422,2.6846885167465772e-09
35111.917342151275,2.6846885167465772e-09
36613.08835364033,2.6846885167465772e-09
38178.44026370508,2.6846885167465772e-09
39810.71705534969,2.6846885167465772e-09
41512.780027522946,2.6846885167465772e-09
43287.612810830615,2.813260395103471e-09
45138.32659768975,2.6846885167465772e-09
47068.165596092396,2.813260395103471e-09
49080.512716538615,2.561992641881217e-09
51178.895502107385,2.561992641881217e-09
53366.99231206302,2.813260395103471e-09
55648.63876983301,2.813260395103471e-09
58027.83448666185,2.947989683454524e-09
60508.75007272936,3.08917126508464e-09
63095.73444801943,2.813260395103471e-09
65793.32246575682,3.08917126508464e-09
68606.24286177782,3.237114145474874e-09
71539.42654376478,3.237114145474874e-09
74598.0152348794,3.237114145474874e-09
77787.37048694304,3.08917126508464e-09
81113.08307896856,3.08917126508464e-09
84580.98281751346,3.5545945257698773e-09
88197.14875603578,3.237114145474874e-09
91967.91985117045,3.5545945257698773e-09
95899.9060745999,3.7248268980263066e-09
100000.0,3.7248268980263066e-09
104275.38888537665,3.5545945257698773e-09
108733.56727196579,4.090139768371498e-09
113382.35012178497,3.903211834619951e-09
118229.88651687061,4.286019830241407e-09
123284.67394420634,4.286019830241407e-09
128555.57319139031,4.286019830241407e-09
134051.82387914727,4.090139768371498e-09
139783.06065792104,4.491280744798762e-09
145759.3300969297,4.931763673355229e-09
151991.10829529332,4.931763673355229e-09
158489.3192461111,4.931763673355229e-09
165265.35398566912,5.16794977656246e-09
172331.09056135084,5.16794977656246e-09
179698.9148532592,5.415447020984669e-09
187381.74228603867,5.6747971062131846e-09
195393.04046896112,5.94656767426563e-09
203746.8528039706,6.231353551989443e-09
212457.82310305716,6.231353551989443e-09
221541.2212581185,6.529778052965103e-09
231012.9700083158,6.231353551989443e-09
240889.67285182985,6.231353551989443e-09
251188.6431509582,6.8424943417585396e-09
261927.93448156273,7.513572841979059e-09
273126.3722800841,7.873403849352411e-09
284803.5868435805,7.873403849352411e-09
296980.047740645,8.250467451203841e-09
309677.09969353484,7.513572841979059e-09
322916.99999439035,8.645588930253183e-09
336722.95752114226,7.873403849352411e-09
351119.17342151277,9.059633092669193e-09
366130.883536404,9.493506160879104e-09
381784.4026370508,9.948157757026332e-09
398107.1705534969,9.059633092669193e-09
415127.8002752286,1.0923824590508423e-08
432876.12810830615,9.948157757026332e-09
451383.2659768975,1.0923824590508423e-08
470681.65596092393,1.0424582981417594e-08
490805.1271653861,1.2569638831218286e-08
511788.9550210738,1.1446975279194246e-08
533669.9231206302,1.1995180072402238e-08
556486.38769833,1.3802407753464805e-08
580278.3448666185,1.4463416090052492e-08
605087.5007272935,1.4463416090052492e-08
630957.3444801943,1.5156080644080123e-08
657933.2246575683,1.5156080644080123e-08
686062.4286177781,1.6642515175093062e-08
715394.2654376478,1.6642515175093062e-08
745980.152348794,1.7439538525585086e-08
777873.7048694303,1.6642515175093062e-08
811130.8307896856,1.9149923477877183e-08
845809.8281751346,1.7439538525585086e-08
881971.4875603578,1.8274731961220265e-08
919679.1985117045,2.203510499166493e-08
958999.060745999,2.203510499166493e-08
