ctau_m,BR
90.20360210610153,1.1428020598100332e-11
93.35750868773576,1.1428020598100332e-11
96.62168943241257,1.1815817326180997e-11
100.0000000000001,1.2631335639768368e-11
103.49643086084785,1.3059965479060547e-11
107.1151120093427,1.2631335639768368e-11
110.86031784226921,1.3059965479060547e-11
114.7364722077402,1.3503140378698722e-11
118.74815363065987,1.4435116387279175e-11
122.9001007208894,1.492495545051832e-11
127.19721777050754,1.5431416638680932e-11
131.64458054677553,1.5955064004448257e-11
136.24744228764683,1.5431416638680932e-11
141.01123990690814,1.5955064004448257e-11
145.9416004162773,1.649648074098014e-11
151.04434757204746,1.7635054720471387e-11
156.32550875412295,1.8233480008684385e-11
161.79132208557937,1.8852212170408647e-11
167.44824380115347,1.8233480008684385e-11
173.3029558733649,1.8852212170408647e-11
179.3623739052826,1.9491940296028503e-11
185.6336552992564,2.0837258511429578e-11
192.12420771125971,2.1544346900318777e-11
198.84169780083582,2.2275429519995564e-11
205.79406028697784,2.3031320587070007e-11
212.98950732064378,2.381286194765587e-11
220.43653818497077,2.4620924014946205e-11
228.1439493346545,2.545640673860415e-11
236.1208447863487,2.6320240607048722e-11
244.3766468723535,2.7213387683753087e-11
252.92110737030336,2.6320240607048722e-11
261.76431902199704,2.7213387683753087e-11
270.91672745497067,2.8136842678706835e-11
280.3891435209056,2.9091634056238714e-11
290.1927560654372,3.0078825180430957e-11
300.33914514445433,3.1099515499402016e-11
310.84029570249197,3.324597932270932e-11
321.7086117293843,3.4374143372862396e-11
332.956930911896,3.554059037181068e-11
344.59853979763176,3.674661940736688e-11
356.64718948914685,3.799357365039398e-11
369.11711188679226,3.928284185071255e-11
382.0230364994727,4.061585988376988e-11
395.3802078431887,4.199411234979421e-11
409.20440344790194,4.3419134227214444e-11
423.51195249400314,4.489251258218589e-11
438.3197551003832,4.641588833612773e-11
453.64530228690523,4.799095809323878e-11
469.5066966348516,4.961947603002898e-11
485.92267366974033,5.130325584896987e-11
502.9126239917856,5.304417279843926e-11
520.4966161801347,5.4844165761210266e-11
538.6954204979262,5.670523941381169e-11
557.5305334261903,5.862946645916391e-11
577.0242030555527,6.061898993497572e-11
597.1994553657489,6.267602560047373e-11
618.080121423973,6.480286440412508e-11
639.690865534206,6.700187503509577e-11
662.0572143707693,6.927550656129393e-11
685.2055871304991,7.162629115692776e-11
709.1633267391829,7.405684692262442e-11
733.9587321491077,7.656988080124188e-11
759.6210917658575,7.916819159262985e-11
786.1807180438691,8.18546730706902e-11
813.6689832915893,8.463231720621151e-11
842.1183567285442,8.750421749906794e-11
871.5624428380667,9.047357242349275e-11
902.0360210610153,9.354368899026163e-11
933.5750868773576,9.671798642975423e-11
966.2168943241256,1e-10
1000.000000000001,1.0339338492393973e-10
1034.9643086084784,1.0690192046030012e-10
1071.151120093427,1.1052951411260199e-10
1108.603178422692,1.1428020598100333e-10
1147.3647220774021,1.1815817326180996e-10
1187.4815363065986,1.221677348996788e-10
1229.001007208894,1.2631335639768367e-10
1271.9721777050754,1.3059965479060547e-10
1316.4458054677555,1.3503140378698722e-10
1362.4744228764685,1.3961353908567904e-10
1410.1123990690814,1.4435116387279174e-10
1459.416004162773,1.492495545051826e-10
1510.4434757204745,1.5431416638680932e-10
1563.2550875412296,1.5955064004448258e-10
1617.9132208557935,1.6496480740980206e-10
1674.4824380115347,1.705626983142525e-10
1733.029558733649,1.7635054720471387e-10
1793.6237390528258,1.705626983142525e-10
1856.3365529925638,1.7635054720471387e-10
1921.2420771125971,1.8233480008684387e-10
1988.4169780083582,1.8852212170408646e-10
2057.9406028697786,1.9491940296028505e-10
2129.8950732064377,2.015337685941735e-10
2204.365381849708,2.083725851142958e-10
2281.439493346545,2.1544346900318779e-10
2361.208447863487,2.2275429519995565e-10
2443.766468723535,2.3031320587070007e-10
2529.211073703034,2.381286194765587e-10
2617.6431902199706,2.4620924014946207e-10
2709.1672745497062,2.545640673860415e-10
2803.891435209056,2.632024060704872e-10
2901.927560654372,2.721338768375309e-10
3003.3914514445437,2.8136842678706834e-10
3108.40295702492,2.909163405623883e-10
3217.086117293843,3.007882518043096e-10
3329.56930911896,3.109951549940202e-10
3445.9853979763175,3.215484176977703e-10
3566.4718948914683,3.3245979322709317e-10
3691.1711188679224,3.4374143372862394e-10
3820.230364994727,3.554059037181068e-10
3953.8020784318874,3.674661940736688e-10
4092.0440344790195,4.0615859883769713e-10
4235.119524940032,4.199411234979421e-10
4383.197551003832,4.3419134227214443e-10
4536.453022869053,4.4892512582186077e-10
4695.066966348516,4.6415888336127727e-10
4859.226736697403,4.799095809323878e-10
5029.126239917856,4.961947603002898e-10
5204.966161801346,5.130325584896988e-10
5386.954204979262,5.304417279843926e-10
5575.305334261903,5.484416576121026e-10
5770.242030555527,5.670523941381169e-10
5971.99455365749,5.862946645916391e-10
6180.801214239729,6.061898993497573e-10
6396.908655342059,6.267602560047373e-10
6620.572143707693,6.480286440412508e-10
6852.055871304991,6.700187503509577e-10
7091.633267391829,6.927550656129393e-10
7339.587321491077,7.162629115692775e-10
7596.2109176585745,7.405684692262443e-10
7861.807180438691,7.656988080124188e-10
8136.689832915893,7.916819159262985e-10
8421.183567285441,8.185467307069021e-10
8715.624428380666,8.463231720621151e-10
9020.360210610153,8.463231720621151e-10
9335.750868773575,8.750421749906794e-10
9662.168943241257,9.047357242349274e-10
9999.999999999989,9.354368899026163e-10
10349.643086084796,9.671798642975424e-10
10711.511200934281,1e-09
11086.031784226932,1.0339338492393972e-09
11473.647220774008,1.0690192046030013e-09
11874.815363065974,1.1052951411260198e-09
12290.010072088928,1.1428020598100333e-09
12719.721777050767,1.1815817326180997e-09
13164.458054677567,1.2216773489967882e-09
13624.744228764699,1.2631335639768367e-09
14101.12399069077,1.3059965479060547e-09
14594.160041627718,1.3503140378698723e-09
15104.43475720473,1.3961353908567902e-09
15632.55087541228,1.4435116387279176e-09
16179.132208557952,1.492495545051826e-09
16744.824380115362,1.543141663868093e-09
17330.29558733651,1.5955064004448258e-09
17936.23739052824,1.6496480740980207e-09
18563.36552992562,1.7056269831425251e-09
19212.42077112595,1.7635054720471388e-09
19884.16978008356,1.9491940296028502e-09
20579.406028697806,2.0153376859417353e-09
21298.9507320644,2.0837258511429578e-09
22043.6538184971,2.154434690031878e-09
22814.394933465428,2.2275429519995566e-09
23612.084478634846,2.3031320587070007e-09
24437.664687235323,2.381286194765587e-09
25292.11073703036,2.4620924014946203e-09
26176.431902199733,2.545640673860415e-09
27091.672745497093,2.632024060704872e-09
28038.914352090585,2.7213387683753086e-09
29019.275606543688,2.8136842678706836e-09
30033.914514445405,2.9091634056238833e-09
31084.029570249168,3.0078825180430956e-09
32170.861172938465,3.1099515499402015e-09
33295.693091189634,3.2154841769777026e-09
34459.85397976321,3.3245979322709313e-09
35664.71894891465,3.4374143372862395e-09
36911.71118867919,3.554059037181068e-09
38202.30364994724,3.674661940736688e-09
39538.02078431883,3.799357365039398e-09
40920.44034479024,3.9282841850712545e-09
42351.195249400356,4.0615859883769715e-09
43831.97551003836,4.199411234979421e-09
45364.53022869048,4.341913422721444e-09
46950.66966348511,4.341913422721444e-09
48592.26736697398,4.489251258218607e-09
50291.26239917861,4.641588833612773e-09
52049.66161801352,4.799095809323878e-09
53869.54204979267,4.961947603002898e-09
55753.05334261909,5.130325584896987e-09
57702.420305555206,5.304417279843926e-09
59719.945536574836,5.484416576121026e-09
61808.01214239723,5.670523941381169e-09
63969.08655342065,5.86294664591639e-09
66205.721437077,6.061898993497572e-09
68520.55871304999,6.2676025600473734e-09
70916.33267391822,6.480286440412508e-09
73395.8732149107,6.700187503509577e-09
75962.10917658567,6.9275506561293925e-09
78618.07180438683,7.162629115692775e-09
81366.89832915901,7.405684692262442e-09
84211.8356728545,7.656988080124188e-09
87156.24428380675,7.916819159262985e-09
90203.60210610143,8.185467307069021e-09
93357.50868773567,8.463231720621152e-09
96621.68943241246,8.750421749906793e-09
100000.0,9.047357242349275e-09
103496.43086084795,9.354368899026163e-09
107115.1120093428,9.671798642975423e-09
110860.31784226932,1e-08
114736.4722077401,1.0339338492393973e-08
118748.15363065976,1.1428020598100308e-08
122900.10072088928,1.1815817326180995e-08
127197.21777050768,1.2216773489967906e-08
131644.5805467757,1.2631335639768367e-08
136247.442287647,1.3059965479060521e-08
141011.2399069077,1.3503140378698721e-08
145941.60041627716,1.396135390856793e-08
151044.3475720473,1.4435116387279175e-08
156325.5087541228,1.492495545051829e-08
161791.3220855795,1.5431416638680932e-08
167448.24380115364,1.5955064004448257e-08
173302.95587336508,1.6496480740980205e-08
179362.3739052824,1.705626983142525e-08
185633.6552992562,1.7635054720471352e-08
192124.2077112595,1.8233480008684387e-08
198841.69780083562,1.8852212170408686e-08
205794.06028697806,1.9491940296028503e-08
212989.50732064398,2.015337685941731e-08
220436.538184971,2.083725851142958e-08
228143.9493346543,2.1544346900318822e-08
236120.84478634846,2.2275429519995565e-08
244376.64687235325,2.3031320587069962e-08
252921.10737030362,2.381286194765587e-08
261764.3190219973,2.4620924014946255e-08
270916.72745497094,2.545640673860415e-08
280389.1435209047,2.632024060704872e-08
290192.7560654369,2.7213387683753087e-08
300339.145144454,2.8136842678706836e-08
310840.29570249165,2.8136842678706836e-08
321708.61172938463,2.9091634056238775e-08
332956.93091189634,3.0078825180430956e-08
344598.5397976321,3.109951549940195e-08
356647.18948914646,3.215484176977702e-08
369117.1118867919,3.3245979322709384e-08
382023.03649947233,3.437414337286239e-08
395380.2078431883,3.554059037181061e-08
409204.40344790235,3.6746619407366876e-08
423511.9524940036,3.799357365039406e-08
438319.75510038366,3.9282841850712545e-08
453645.30228690477,4.0615859883769715e-08
469506.6966348511,4.1994112349794215e-08
485922.6736697398,4.341913422721444e-08
502912.6239917861,4.489251258218599e-08
520496.61618013517,4.641588833612773e-08
538695.4204979268,4.799095809323868e-08
557530.5334261908,4.961947603002898e-08
577024.2030555521,5.130325584896998e-08
597199.4553657484,5.304417279843926e-08
618080.1214239723,5.4844165761210154e-08
639690.8655342066,5.670523941381169e-08
662057.2143707699,5.8629466459164025e-08
685205.5871304999,6.061898993497573e-08
709163.3267391821,6.267602560047386e-08
733958.7321491069,6.927550656129378e-08
759621.0917658567,7.162629115692776e-08
786180.7180438683,7.405684692262427e-08
813668.9832915901,7.656988080124189e-08
842118.3567285417,7.916819159263e-08
871562.442838064,8.185467307069021e-08
902036.0210610144,8.463231720621133e-08
933575.0868773566,8.750421749906794e-08
966216.8943241247,9.047357242349293e-08
1000000.0,9.047357242349293e-08
