0.20053475935828874	0.20053475935828874	2.0433597178569437e-06
0.20454545454545453	0.20454545454545453	1.9551844721690245e-06
0.20855614973262032	0.20855614973262032	1.8543821309108448e-06
0.2125668449197861	0.2125668449197861	1.6977942463585598e-06
0.2165775401069519	0.2165775401069519	1.5407758530703187e-06
0.2205882352941177	0.2205882352941177	1.4106695349712483e-06
0.2245989304812835	0.2245989304812835	1.2802055141884398e-06
0.22860962566844917	0.22860962566844917	1.2689610031679234e-06
0.23262032085561496	0.23262032085561496	1.3859975165685264e-06
0.23663101604278075	0.23663101604278075	1.5138283297425427e-06
0.24064171122994654	0.24064171122994654	1.6534490030002851e-06
0.24465240641711233	0.24465240641711233	1.805946917367827e-06
0.24866310160427813	0.24866310160427813	1.938011375271075e-06
0.2526737967914439	0.2526737967914439	1.98998853689599e-06
0.2566844919786096	0.2566844919786096	1.9725097432290153e-06
0.2606951871657754	0.2606951871657754	1.938011375271075e-06
0.2647058823529412	0.2647058823529412	1.904116369296946e-06
0.26871657754010697	0.26871657754010697	1.8708141727586365e-06
0.27272727272727276	0.27272727272727276	1.7587767990130443e-06
0.27673796791443855	0.27673796791443855	1.638926158558481e-06
0.28074866310160435	0.28074866310160435	1.4613389428685663e-06
0.28475935828877014	0.28475935828877014	1.2802055141884398e-06
0.2887700534759358	0.2887700534759358	1.1116728815539279e-06
0.2927807486631016	0.2927807486631016	9.825104194915346e-07
0.2967914438502674	0.2967914438502674	8.683550174041021e-07
0.3008021390374332	0.3008021390374332	8.607279392086853e-07
0.304812834224599	0.304812834224599	8.838125277628017e-07
0.3088235294117648	0.3088235294117648	9.318556848590365e-07
0.31283422459893057	0.31283422459893057	9.653267244094293e-07
0.31684491978609625	0.31684491978609625	1.0178009109740745e-06
0.32085561497326204	0.32085561497326204	1.0731275413652425e-06
0.32486631016042783	0.32486631016042783	1.16180729641396e-06
0.3288770053475936	0.3288770053475936	1.2578152567806547e-06
0.3328877005347594	0.3328877005347594	1.3859975165685264e-06
0.3368983957219252	0.3368983957219252	1.527242657916903e-06
0.340909090909091	0.340909090909091	1.6681005372000591e-06
0.3449197860962567	0.3449197860962567	1.805946917367827e-06
0.34893048128342247	0.34893048128342247	1.7587767990130443e-06
0.35294117647058826	0.35294117647058826	1.5544289685062876e-06
0.35695187165775405	0.35695187165775405	1.3859975165685264e-06
0.36096256684491984	0.36096256684491984	1.2358165955824133e-06
0.36497326203208563	0.36497326203208563	1.1019086539910067e-06
0.3689839572192514	0.3689839572192514	9.912166360042262e-07
0.3729946524064171	0.3729946524064171	9.653267244094293e-07
0.3770053475935829	0.3770053475935829	9.912166360042262e-07
0.3810160427807487	0.3810160427807487	1.0268198434168886e-06
0.3850267379679145	0.3850267379679145	1.0637018715555418e-06
0.38903743315508027	0.38903743315508027	1.1019086539910067e-06
0.39304812834224606	0.39304812834224606	1.1414877741680032e-06
0.39705882352941185	0.39705882352941185	1.13146167155076e-06
0.40106951871657753	0.40106951871657753	1.0731275413652425e-06
0.4050802139037433	0.4050802139037433	1e-06
0.4090909090909091	0.4090909090909091	9.484435649458955e-07
0.4131016042780749	0.4131016042780749	8.838125277628017e-07
0.4171122994652407	0.4171122994652407	8.382463045751932e-07
0.4211229946524065	0.4211229946524065	7.742636826811278e-07
0.4251336898395723	0.4251336898395723	7.215020142863005e-07
0.42914438502673796	0.42914438502673796	6.723357536499335e-07
0.43315508021390375	0.43315508021390375	6.210169418915629e-07
0.43716577540106955	0.43716577540106955	5.736152510448681e-07
0.44117647058823534	0.44117647058823534	5.345266326080027e-07
0.44518716577540113	0.44518716577540113	5.114606904025958e-07
0.4491978609625669	0.4491978609625669	4.93726672930522e-07
0.46949602	0.46949602	nan
0.62864721	0.62864721	nan
0.6377005347593583	0.6377005347593583	6.664303839982532e-07
0.6417112299465242	0.6417112299465242	6.964851761057984e-07
0.6457219251336899	0.6457219251336899	7.408525853344273e-07
0.6497326203208558	0.6497326203208558	7.811245842304731e-07
0.6537433155080214	0.6537433155080214	8.235857283454001e-07
0.6577540106951874	0.6577540106951874	8.683550174041021e-07
0.661764705882353	0.661764705882353	9.236708571873866e-07
0.6657754010695189	0.6657754010695189	9.73880672847498e-07
0.6697860962566846	0.6697860962566846	1.0268198434168886e-06
0.6737967914438503	0.6737967914438503	1.0826367338740562e-06
0.6778074866310162	0.6778074866310162	1.1516027200366103e-06
0.6818181818181819	0.6818181818181819	1.2249619685913925e-06
0.6858288770053478	0.6858288770053478	1.2915496650148854e-06
0.6898395721925135	0.6898395721925135	1.3497961940007153e-06
0.6938502673796794	0.6938502673796794	1.3859975165685264e-06
0.697860962566845	0.697860962566845	1.398279110967844e-06
0.7018716577540107	0.7018716577540107	1.398279110967844e-06
0.7058823529411766	0.7058823529411766	1.398279110967844e-06
0.7098930481283423	0.7098930481283423	1.398279110967844e-06
0.7139037433155082	0.7139037433155082	1.398279110967844e-06
0.7179144385026739	0.7179144385026739	1.3859975165685264e-06
0.7219251336898398	0.7219251336898398	1.3617570014179655e-06
0.7259358288770055	0.7259358288770055	1.3145404256204085e-06
0.7299465240641712	0.7299465240641712	1.2689610031679234e-06
0.7339572192513371	0.7339572192513371	1.2249619685913925e-06
0.7379679144385027	0.7379679144385027	1.1824885246664527e-06
0.7419786096256686	0.7419786096256686	1.1414877741680032e-06
0.7459893048128343	0.7459893048128343	1.1019086539910067e-06
0.7500000000000002	0.7500000000000002	1.0637018715555418e-06
0.7540106951871659	0.7540106951871659	1.0359186943796518e-06
0.7580213903743316	0.7580213903743316	1.008861195097757e-06
