ctau_m,BR
3003.3914514445437,1.1815817326180997e-11
3108.40295702492,1.221677348996788e-11
3217.086117293843,1.2631335639768368e-11
3329.56930911896,1.3059965479060547e-11
3445.9853979763175,1.3503140378698722e-11
3566.4718948914683,1.3961353908567902e-11
3691.1711188679224,1.4435116387279175e-11
3820.230364994727,1.492495545051832e-11
3953.8020784318874,1.5431416638680932e-11
4092.0440344790195,1.5955064004448257e-11
4235.119524940032,1.649648074098014e-11
4383.197551003832,1.705626983142525e-11
4536.453022869053,1.7635054720471387e-11
4695.066966348516,1.8233480008684385e-11
4859.226736697403,1.8852212170408647e-11
5029.126239917856,1.9491940296028503e-11
5204.966161801346,2.0153376859417353e-11
5386.954204979262,2.0837258511429578e-11
5575.305334261903,2.1544346900318777e-11
5770.242030555527,2.2275429519995564e-11
5971.99455365749,2.3031320587070007e-11
6180.801214239729,2.381286194765587e-11
6396.908655342059,2.4620924014946205e-11
6620.572143707693,2.545640673860415e-11
6852.055871304991,2.6320240607048722e-11
7091.633267391829,2.7213387683753087e-11
7339.587321491077,2.8136842678706835e-11
7596.2109176585745,2.9091634056238714e-11
7861.807180438691,3.0078825180430957e-11
8136.689832915893,3.1099515499402016e-11
8421.183567285441,3.215484176977703e-11
8715.624428380666,3.324597932270932e-11
9020.360210610153,3.4374143372862396e-11
9335.750868773575,3.554059037181068e-11
9662.168943241257,3.674661940736688e-11
9999.999999999989,3.799357365039398e-11
10349.643086084796,3.928284185071255e-11
10711.511200934281,4.061585988376988e-11
11086.031784226932,4.199411234979421e-11
11473.647220774008,4.3419134227214444e-11
11874.815363065974,4.489251258218589e-11
12290.010072088928,4.641588833612773e-11
12719.721777050767,4.799095809323878e-11
13164.458054677567,4.961947603002898e-11
13624.744228764699,5.130325584896987e-11
14101.12399069077,5.304417279843926e-11
14594.160041627718,5.4844165761210266e-11
15104.43475720473,5.670523941381169e-11
15632.55087541228,5.862946645916391e-11
16179.132208557952,6.061898993497572e-11
16744.824380115362,6.267602560047373e-11
17330.29558733651,6.480286440412508e-11
17936.23739052824,6.700187503509577e-11
18563.36552992562,6.927550656129393e-11
19212.42077112595,7.162629115692776e-11
19884.16978008356,7.405684692262442e-11
20579.406028697806,8.463231720621151e-11
21298.9507320644,7.916819159262985e-11
22043.6538184971,8.18546730706902e-11
22814.394933465428,8.463231720621151e-11
23612.084478634846,8.750421749906794e-11
24437.664687235323,1e-10
25292.11073703036,1.0339338492393973e-10
26176.431902199733,1.0690192046030012e-10
27091.672745497093,1.1052951411260199e-10
28038.914352090585,1.1428020598100333e-10
29019.275606543688,1.1815817326180996e-10
30033.914514445405,1.221677348996788e-10
31084.029570249168,1.2631335639768367e-10
32170.861172938465,1.3059965479060547e-10
33295.693091189634,1.3503140378698722e-10
34459.85397976321,1.3961353908567904e-10
35664.71894891465,1.4435116387279174e-10
36911.71118867919,1.492495545051826e-10
38202.30364994724,1.5431416638680932e-10
39538.02078431883,1.5955064004448258e-10
40920.44034479024,1.6496480740980206e-10
42351.195249400356,1.705626983142525e-10
43831.97551003836,1.7635054720471387e-10
45364.53022869048,1.8233480008684387e-10
46950.66966348511,1.8852212170408646e-10
48592.26736697398,1.9491940296028505e-10
50291.26239917861,2.015337685941735e-10
52049.66161801352,2.083725851142958e-10
53869.54204979267,2.1544346900318779e-10
55753.05334261909,2.2275429519995565e-10
57702.420305555206,2.3031320587070007e-10
59719.945536574836,2.381286194765587e-10
61808.01214239723,2.4620924014946207e-10
63969.08655342065,2.545640673860415e-10
66205.721437077,2.632024060704872e-10
68520.55871304999,2.721338768375309e-10
70916.33267391822,2.8136842678706834e-10
73395.8732149107,2.909163405623883e-10
75962.10917658567,3.007882518043096e-10
78618.07180438683,3.109951549940202e-10
81366.89832915901,3.215484176977703e-10
84211.8356728545,3.3245979322709317e-10
87156.24428380675,3.215484176977703e-10
90203.60210610143,3.3245979322709317e-10
93357.50868773567,3.4374143372862394e-10
96621.68943241246,3.554059037181068e-10
100000.0,3.674661940736688e-10
103496.43086084795,3.799357365039398e-10
107115.1120093428,3.9282841850712544e-10
110860.31784226932,4.0615859883769713e-10
114736.4722077401,4.199411234979421e-10
118748.15363065976,4.3419134227214443e-10
122900.10072088928,4.4892512582186077e-10
127197.21777050768,4.6415888336127727e-10
131644.5805467757,4.799095809323878e-10
136247.442287647,4.961947603002898e-10
141011.2399069077,5.130325584896988e-10
145941.60041627716,5.862946645916391e-10
151044.3475720473,6.061898993497573e-10
156325.5087541228,6.267602560047373e-10
161791.3220855795,6.480286440412508e-10
167448.24380115364,6.700187503509577e-10
173302.95587336508,6.927550656129393e-10
179362.3739052824,7.162629115692775e-10
185633.6552992562,7.405684692262443e-10
192124.2077112595,7.656988080124188e-10
198841.69780083562,7.916819159262985e-10
205794.06028697806,8.185467307069021e-10
212989.50732064398,8.463231720621151e-10
220436.538184971,8.750421749906794e-10
228143.9493346543,9.047357242349274e-10
236120.84478634846,9.354368899026163e-10
244376.64687235325,9.671798642975424e-10
252921.10737030362,1e-09
261764.3190219973,1.0339338492393972e-09
270916.72745497094,1.0690192046030013e-09
280389.1435209047,1.1052951411260198e-09
290192.7560654369,1.1428020598100333e-09
300339.145144454,1.1815817326180997e-09
310840.29570249165,1.2216773489967882e-09
321708.61172938463,1.2631335639768367e-09
332956.93091189634,1.3059965479060547e-09
344598.5397976321,1.3503140378698723e-09
356647.18948914646,1.3961353908567902e-09
369117.1118867919,1.4435116387279176e-09
382023.03649947233,1.492495545051826e-09
395380.2078431883,1.543141663868093e-09
409204.40344790235,1.492495545051826e-09
423511.9524940036,1.543141663868093e-09
438319.75510038366,1.5955064004448258e-09
453645.30228690477,1.6496480740980207e-09
469506.6966348511,1.7056269831425251e-09
485922.6736697398,1.7635054720471388e-09
502912.6239917861,1.8233480008684386e-09
520496.61618013517,1.8852212170408646e-09
538695.4204979268,1.9491940296028502e-09
557530.5334261908,2.0153376859417353e-09
577024.2030555521,2.0837258511429578e-09
597199.4553657484,2.154434690031878e-09
618080.1214239723,2.2275429519995566e-09
639690.8655342066,2.3031320587070007e-09
662057.2143707699,2.381286194765587e-09
685205.5871304999,2.4620924014946203e-09
709163.3267391821,2.8136842678706836e-09
733958.7321491069,2.9091634056238833e-09
759621.0917658567,3.0078825180430956e-09
786180.7180438683,3.1099515499402015e-09
813668.9832915901,3.2154841769777026e-09
842118.3567285417,3.3245979322709313e-09
871562.442838064,3.4374143372862395e-09
902036.0210610144,3.554059037181068e-09
933575.0868773566,3.674661940736688e-09
966216.8943241247,3.799357365039398e-09
1000000.0,3.9282841850712545e-09
1034964.3086084796,4.0615859883769715e-09
1071151.1200934236,4.199411234979421e-09
1108603.1784226887,4.341913422721444e-09
1147364.722077401,4.489251258218607e-09
1187481.5363065975,4.641588833612773e-09
1229001.0072088928,4.799095809323878e-09
1271972.1777050768,4.961947603002898e-09
1316445.8054677567,5.130325584896987e-09
1362474.4228764642,5.304417279843926e-09
1410112.399069077,5.484416576121026e-09
1459416.0041627716,5.670523941381169e-09
1510443.4757204729,5.86294664591639e-09
1563255.087541228,6.061898993497572e-09
1617913.2208557953,6.2676025600473734e-09
1674482.4380115294,6.480286440412508e-09
1733029.5587336437,6.700187503509577e-09
1793623.739052824,6.9275506561293925e-09
1856336.552992562,7.162629115692775e-09
1921242.077112595,7.405684692262442e-09
1988416.9780083562,7.656988080124188e-09
2057940.6028697805,7.405684692262442e-09
2129895.073206431,7.656988080124188e-09
2204365.381849701,7.916819159262985e-09
2281439.493346543,8.185467307069021e-09
2361208.4478634847,8.463231720621152e-09
2443766.4687235323,8.750421749906793e-09
2529211.073703036,9.047357242349275e-09
2617643.190219973,9.354368899026163e-09
2709167.274549698,9.671798642975423e-09
2803891.435209047,1e-08
2901927.5606543687,1.0339338492393973e-08
3003391.4514445406,1.0690192046030012e-08
3108402.9570249165,1.1052951411260199e-08
3217086.1172938463,1.1428020598100308e-08
3329569.30911895,1.1815817326180995e-08
3445985.3979763067,1.3503140378698721e-08
3566471.8948914646,1.396135390856793e-08
3691171.118867919,1.4435116387279175e-08
3820230.3649947233,1.492495545051829e-08
3953802.0784318834,1.5431416638680932e-08
4092044.0344790234,1.5955064004448257e-08
4235119.524940019,1.6496480740980205e-08
4383197.551003818,1.705626983142525e-08
4536453.022869048,1.7635054720471352e-08
4695066.966348511,1.8233480008684387e-08
4859226.736697398,1.8852212170408686e-08
5029126.239917861,1.9491940296028503e-08
5204966.161801351,2.015337685941731e-08
5386954.204979246,2.083725851142958e-08
5575305.334261886,2.1544346900318822e-08
5770242.030555521,2.2275429519995565e-08
5971994.553657483,2.3031320587069962e-08
6180801.214239723,2.381286194765587e-08
6396908.655342066,2.4620924014946255e-08
6620572.143707699,2.545640673860415e-08
6852055.87130497,2.632024060704872e-08
7091633.267391821,2.7213387683753087e-08
7339587.321491069,2.8136842678706836e-08
7596210.9176585665,2.9091634056238775e-08
7861807.180438682,3.0078825180430956e-08
8136689.832915901,3.109951549940195e-08
8421183.567285417,3.215484176977702e-08
8715624.42838064,3.3245979322709384e-08
9020360.210610144,3.437414337286239e-08
9335750.868773567,3.554059037181061e-08
9662168.943241246,3.437414337286239e-08
10000000.0,3.554059037181061e-08
10349643.086084796,3.6746619407366876e-08
10711511.200934237,3.799357365039406e-08
11086031.784226887,3.9282841850712545e-08
11473647.22077401,4.0615859883769715e-08
11874815.363065975,4.1994112349794215e-08
12290010.072088927,4.341913422721444e-08
12719721.777050767,4.489251258218599e-08
13164458.054677568,4.641588833612773e-08
13624744.228764642,4.799095809323868e-08
14101123.99069077,4.961947603002898e-08
14594160.041627716,5.130325584896998e-08
15104434.75720473,5.304417279843926e-08
15632550.87541228,5.4844165761210154e-08
16179132.208557952,6.267602560047386e-08
16744824.380115295,6.480286440412508e-08
17330295.58733644,6.700187503509577e-08
17936237.39052824,6.927550656129378e-08
18563365.52992562,7.162629115692776e-08
19212420.77112595,7.405684692262427e-08
19884169.78008356,7.656988080124189e-08
20579406.028697804,7.916819159263e-08
21298950.732064314,8.185467307069021e-08
22043653.81849701,8.463231720621133e-08
22814394.93346543,8.750421749906794e-08
23612084.478634845,9.047357242349293e-08
24437664.687235326,9.047357242349293e-08
25292110.737030365,9.047357242349293e-08
