tau_ps,BR
14575.93300969297,2.813260395103471e-09
15199.11082952933,3.08917126508464e-09
15848.93192461114,2.947989683454524e-09
16526.53539856688,3.08917126508464e-09
17233.109056135083,3.08917126508464e-09
17969.891485325956,2.947989683454524e-09
18738.17422860383,2.947989683454524e-09
19539.30404689611,2.813260395103471e-09
20374.68528039706,3.08917126508464e-09
21245.782310305673,3.237114145474874e-09
22154.12212581185,3.08917126508464e-09
23101.29700083158,3.08917126508464e-09
24088.967285183036,2.947989683454524e-09
25118.864315095823,3.237114145474874e-09
26192.793448156273,3.392142128625689e-09
27312.63722800847,3.392142128625689e-09
28480.35868435799,3.392142128625689e-09
29698.0047740645,3.5545945257698773e-09
30967.709969353546,3.392142128625689e-09
32291.699999438966,3.237114145474874e-09
33672.29575211422,3.5545945257698773e-09
35111.917342151275,3.392142128625689e-09
36613.08835364033,3.7248268980263066e-09
38178.44026370508,3.7248268980263066e-09
39810.71705534969,3.5545945257698773e-09
41512.780027522946,3.903211834619951e-09
43287.612810830615,3.7248268980263066e-09
45138.32659768975,4.286019830241407e-09
47068.165596092396,4.286019830241407e-09
49080.512716538615,4.090139768371498e-09
51178.895502107385,4.491280744798762e-09
53366.99231206302,4.491280744798762e-09
55648.63876983301,4.706371768574849e-09
58027.83448666185,4.931763673355229e-09
60508.75007272936,5.16794977656246e-09
63095.73444801943,5.16794977656246e-09
65793.32246575682,5.16794977656246e-09
68606.24286177782,5.415447020984669e-09
71539.42654376478,5.415447020984669e-09
74598.0152348794,5.94656767426563e-09
77787.37048694304,5.94656767426563e-09
81113.08307896856,5.6747971062131846e-09
84580.98281751346,5.6747971062131846e-09
88197.14875603578,6.529778052965103e-09
91967.91985117045,6.231353551989443e-09
95899.9060745999,6.231353551989443e-09
100000.0,6.8424943417585396e-09
104275.38888537665,7.170186863508673e-09
108733.56727196579,7.873403849352411e-09
113382.35012178497,7.170186863508673e-09
118229.88651687061,7.873403849352411e-09
123284.67394420634,7.513572841979059e-09
128555.57319139031,9.059633092669193e-09
134051.82387914727,8.250467451203841e-09
139783.06065792104,9.059633092669193e-09
145759.3300969297,8.645588930253183e-09
151991.10829529332,1.0424582981417594e-08
158489.3192461111,1.0424582981417594e-08
165265.35398566912,9.948157757026332e-09
172331.09056135084,1.0923824590508423e-08
179698.9148532592,1.0424582981417594e-08
187381.74228603867,1.1995180072402238e-08
195393.04046896112,1.2569638831218286e-08
203746.8528039706,1.3171608879034465e-08
212457.82310305716,1.3171608879034465e-08
221541.2212581185,1.4463416090052492e-08
231012.9700083158,1.4463416090052492e-08
240889.67285182985,1.3171608879034465e-08
251188.6431509582,1.3802407753464805e-08
261927.93448156273,1.588191745709685e-08
273126.3722800841,1.7439538525585086e-08
284803.5868435805,1.7439538525585086e-08
296980.047740645,1.7439538525585086e-08
309677.09969353484,1.6642515175093062e-08
322916.99999439035,1.9149923477877183e-08
336722.95752114226,1.8274731961220265e-08
351119.17342151277,1.9149923477877183e-08
366130.883536404,2.006702861561781e-08
381784.4026370508,2.006702861561781e-08
398107.1705534969,2.309038377760133e-08
415127.8002752286,2.203510499166493e-08
432876.12810830615,2.6569246160438635e-08
451383.2659768975,2.309038377760133e-08
470681.65596092393,2.7841668590104335e-08
490805.1271653861,2.7841668590104335e-08
511788.9550210738,3.057224376750114e-08
533669.9231206302,3.203637295129781e-08
556486.38769833,3.357062045166776e-08
580278.3448666185,3.357062045166776e-08
605087.5007272935,3.357062045166776e-08
630957.3444801943,3.6863063309338815e-08
657933.2246575683,3.357062045166776e-08
686062.4286177781,3.8628464867883255e-08
715394.2654376478,4.047841291776939e-08
745980.152348794,4.241695645802726e-08
777873.7048694303,4.6577004841268804e-08
811130.8307896856,4.241695645802726e-08
845809.8281751346,4.880761482202634e-08
881971.4875603578,4.444833839748595e-08
919679.1985117045,5.359442783467524e-08
958999.060745999,5.359442783467524e-08
