ma_GeV,BR
0.00,2.14372380778285e-10
0.0016393442622950824,2.0496906107066367e-10
0.0020491803278688547,2.0496906107066367e-10
0.002459016393442627,2.0805675382171715e-10
0.0028688524590163994,2.0805675382171715e-10
0.003278688524590165,2.0805675382171715e-10
0.003688524590163937,2.0805675382171715e-10
0.0040983606557377095,2.0805675382171715e-10
0.004508196721311475,2.1119096016108945e-10
0.004918032786885247,2.1119096016108945e-10
0.0053278688524590195,2.1119096016108945e-10
0.005737704918032792,2.1119096016108945e-10
0.006147540983606557,2.1119096016108945e-10
0.00655737704918033,2.14372380778285e-10
0.006967213114754102,2.14372380778285e-10
0.007377049180327874,2.14372380778285e-10
0.00778688524590164,2.14372380778285e-10
0.008196721311475412,2.14372380778285e-10
0.008606557377049184,2.14372380778285e-10
0.00901639344262295,2.1760172691812414e-10
0.009426229508196722,2.1760172691812414e-10
0.009836065573770494,2.1760172691812414e-10
0.010245901639344267,2.1760172691812414e-10
0.010655737704918032,2.1760172691812414e-10
0.011065573770491804,2.1760172691812414e-10
0.011475409836065577,2.1760172691812414e-10
0.011885245901639349,2.2087972053975751e-10
0.012295081967213115,2.2087972053975751e-10
0.012704918032786887,2.2087972053975751e-10
0.01311475409836066,2.2087972053975751e-10
0.013524590163934425,2.2087972053975751e-10
0.013934426229508197,2.2087972053975751e-10
0.01434426229508197,2.2087972053975751e-10
0.014754098360655742,2.2087972053975751e-10
0.015163934426229507,2.2087972053975751e-10
0.01557377049180328,2.2087972053975751e-10
0.01598360655737705,2.2087972053975751e-10
0.016393442622950824,2.2087972053975751e-10
0.01680327868852459,2.2087972053975751e-10
0.01721311475409836,2.2087972053975751e-10
0.017622950819672134,2.2087972053975751e-10
0.0180327868852459,2.2087972053975751e-10
0.018442622950819672,2.2420709447806137e-10
0.018852459016393444,2.2420709447806137e-10
0.019262295081967216,2.2420709447806137e-10
0.019672131147540982,2.2420709447806137e-10
0.020081967213114754,2.2420709447806137e-10
0.020491803278688527,2.2420709447806137e-10
0.0209016393442623,2.2087972053975751e-10
0.021311475409836064,2.2087972053975751e-10
0.021721311475409837,2.2087972053975751e-10
0.02213114754098361,2.2087972053975751e-10
0.022540983606557374,2.2087972053975751e-10
0.022950819672131154,2.1760172691812414e-10
0.02336065573770492,2.1760172691812414e-10
0.023770491803278684,2.1760172691812414e-10
0.024180327868852464,2.1760172691812414e-10
0.02459016393442623,2.14372380778285e-10
0.024999999999999994,2.14372380778285e-10
0.025409836065573774,2.14372380778285e-10
0.02581967213114754,2.14372380778285e-10
0.026229508196721305,2.14372380778285e-10
0.026639344262295084,2.1119096016108945e-10
0.02704918032786885,2.1119096016108945e-10
0.02745901639344263,2.1119096016108945e-10
0.027868852459016394,2.1119096016108945e-10
0.02827868852459016,2.0805675382171715e-10
0.02868852459016394,2.0805675382171715e-10
0.029098360655737704,2.0805675382171715e-10
0.02950819672131147,2.0805675382171715e-10
0.02991803278688525,2.0805675382171715e-10
0.030327868852459014,2.0496906107066367e-10
0.03073770491803278,2.0496906107066367e-10
0.03114754098360656,2.0496906107066367e-10
0.031557377049180324,2.0496906107066367e-10
0.0319672131147541,2.0192719161709972e-10
0.03237704918032787,2.0192719161709972e-10
0.032786885245901634,2.0192719161709972e-10
0.03319672131147541,1.989304654145425e-10
0.03360655737704918,1.989304654145425e-10
0.034016393442622944,1.989304654145425e-10
0.03442622950819672,1.989304654145425e-10
0.03483606557377049,1.9597821250882563e-10
0.035245901639344254,1.9597821250882563e-10
0.035655737704918034,1.9597821250882563e-10
0.0360655737704918,1.9597821250882563e-10
0.03647540983606558,1.9306977288832457e-10
0.036885245901639344,1.9306977288832457e-10
0.03729508196721311,1.9306977288832457e-10
0.03770491803278689,1.9306977288832457e-10
0.038114754098360654,1.9020449633640118e-10
0.03852459016393442,1.9020449633640118e-10
0.0389344262295082,1.9020449633640118e-10
0.039344262295081964,1.8738174228603868e-10
0.03975409836065573,1.8738174228603868e-10
0.04016393442622951,1.8738174228603868e-10
0.040573770491803274,1.8738174228603868e-10
0.04098360655737705,1.8738174228603868e-10
0.04139344262295082,1.8738174228603868e-10
0.041803278688524584,1.8738174228603868e-10
0.04221311475409836,1.8738174228603868e-10
0.04262295081967213,1.8460087967663667e-10
0.043032786885245894,1.8460087967663667e-10
0.04344262295081967,1.8460087967663667e-10
0.04385245901639344,1.8460087967663667e-10
0.044262295081967204,1.8460087967663667e-10
0.04467213114754098,1.8460087967663667e-10
0.04508196721311475,1.8460087967663667e-10
0.04549180327868853,1.8460087967663667e-10
0.04590163934426229,1.8460087967663667e-10
0.04631147540983606,1.8460087967663667e-10
0.04672131147540984,1.8460087967663667e-10
0.0471311475409836,1.8460087967663667e-10
0.04754098360655737,1.8460087967663667e-10
0.04795081967213115,1.8460087967663667e-10
0.04836065573770491,1.8460087967663667e-10
0.04877049180327868,1.8186128681293146e-10
0.04918032786885246,1.8186128681293146e-10
0.049590163934426224,1.8186128681293146e-10
0.05,1.8186128681293146e-10
0.05040983606557377,1.8186128681293146e-10
0.050819672131147534,1.8186128681293146e-10
0.05122950819672131,1.8460087967663667e-10
0.05163934426229508,1.8460087967663667e-10
0.052049180327868844,1.8460087967663667e-10
0.05245901639344262,1.8460087967663667e-10
0.05286885245901639,1.8460087967663667e-10
0.053278688524590154,1.8460087967663667e-10
0.05368852459016393,1.8738174228603868e-10
0.0540983606557377,1.8738174228603868e-10
0.05450819672131148,1.8738174228603868e-10
0.05491803278688524,1.8738174228603868e-10
0.05532786885245901,1.8738174228603868e-10
0.05573770491803279,1.8738174228603868e-10
0.05614754098360655,1.8738174228603868e-10
0.05655737704918032,1.9020449633640118e-10
0.0569672131147541,1.9020449633640118e-10
0.05737704918032786,1.9020449633640118e-10
0.05778688524590163,1.9020449633640118e-10
0.05819672131147541,1.9020449633640118e-10
0.05860655737704917,1.9020449633640118e-10
0.05901639344262295,1.9306977288832457e-10
0.05942622950819672,1.9306977288832457e-10
0.05983606557377048,1.9306977288832457e-10
0.06024590163934426,1.9306977288832457e-10
0.06065573770491803,1.9306977288832457e-10
0.06106557377049179,1.9597821250882563e-10
0.06147540983606557,1.9597821250882563e-10
0.06188524590163934,1.9597821250882563e-10
0.0622950819672131,1.9597821250882563e-10
0.06270491803278688,1.989304654145425e-10
0.06311475409836065,1.989304654145425e-10
0.06352459016393443,1.989304654145425e-10
0.06393442622950819,1.989304654145425e-10
0.06434426229508196,2.0192719161709972e-10
0.06475409836065574,2.0192719161709972e-10
0.0651639344262295,2.0192719161709972e-10
0.06557377049180327,2.0496906107066367e-10
0.06598360655737705,2.0496906107066367e-10
0.06639344262295081,2.0496906107066367e-10
0.06680327868852458,2.0496906107066367e-10
0.06721311475409836,2.0805675382171715e-10
0.06762295081967212,2.0805675382171715e-10
0.0680327868852459,2.0805675382171715e-10
0.06844262295081967,2.1119096016108945e-10
0.06885245901639343,2.1119096016108945e-10
0.06926229508196721,2.1119096016108945e-10
0.06967213114754098,2.1119096016108945e-10
0.07008196721311474,2.14372380778285e-10
0.07049180327868852,2.14372380778285e-10
0.07090163934426229,2.14372380778285e-10
0.07131147540983605,2.14372380778285e-10
0.07172131147540983,2.14372380778285e-10
0.0721311475409836,2.14372380778285e-10
0.07254098360655738,2.14372380778285e-10
0.07295081967213114,2.14372380778285e-10
0.07336065573770491,2.1760172691812414e-10
0.07377049180327869,2.1760172691812414e-10
0.07418032786885245,2.1760172691812414e-10
0.07459016393442622,2.1760172691812414e-10
0.075,2.1760172691812414e-10
0.07540983606557376,2.1760172691812414e-10
0.07581967213114753,2.1760172691812414e-10
0.07622950819672131,2.1760172691812414e-10
0.07663934426229507,2.1760172691812414e-10
0.07704918032786885,2.2087972053975751e-10
0.07745901639344262,2.2087972053975751e-10
0.07786885245901638,2.2087972053975751e-10
0.07827868852459016,2.2087972053975751e-10
0.07868852459016393,2.2087972053975751e-10
0.07909836065573769,2.2087972053975751e-10
0.07950819672131147,2.2087972053975751e-10
0.07991803278688524,2.2087972053975751e-10
0.080327868852459,2.2087972053975751e-10
0.08073770491803278,2.2420709447806137e-10
0.08114754098360655,2.2420709447806137e-10
0.08155737704918033,2.275845926074791e-10
0.08196721311475409,2.275845926074791e-10
0.08237704918032786,2.310129700083158e-10
0.08278688524590164,2.310129700083158e-10
0.0831967213114754,2.344929931355521e-10
0.08360655737704917,2.344929931355521e-10
0.08401639344262295,2.380254399901916e-10
0.08442622950819671,2.380254399901916e-10
0.08483606557377048,2.416111002931905e-10
0.08524590163934426,2.416111002931905e-10
0.08565573770491804,2.452507756620109e-10
0.0860655737704918,2.452507756620109e-10
0.08647540983606557,2.4894527978983416e-10
0.08688524590163933,2.4894527978983416e-10
0.0872950819672131,2.526954386274699e-10
