tau_ps,BR
41.51278002752295,7.914434050657721e-05
43.287612810830616,9.542979105024616e-05
45.138326597689755,4.3083553105238965e-05
47.06816559609249,3.4098193971942354e-05
49.080512716538614,5.704369838933326e-05
51.17889550210738,3.4098193971942354e-05
53.366992312063125,2.345325687586828e-05
55.64863876983289,1.6904057863283446e-05
58.02783448666185,6.950026427218154e-06
60.508750072729484,1.010449638102284e-05
63.0957344480193,8.380126304647132e-06
65.79332246575683,3.44545077588907e-06
68.60624286177796,4.780333973868098e-06
71.53942654376493,3.7833637976297693e-06
74.59801523487941,1.5555127999425748e-06
77.78737048694303,1.2900587263800433e-06
81.11308307896873,1.7080699150414828e-06
84.58098281751346,8.87322030006717e-07
88.19714875603577,7.022651688183907e-07
91.96791985117063,9.29816591068001e-07
95.8999060745997,4.6095325372914815e-07
100.0,4.1978298431270714e-07
104.27538888537687,5.061613025391418e-07
108.73356727196557,4.1978298431270714e-07
113.38235012178497,3.6481841270754384e-07
118.22988651687085,1.9859503986072446e-07
123.28467394420659,2.5092765773216645e-07
128.55557319139032,1.4999342938599676e-07
134.05182387914726,1.2439649001037973e-07
139.7830606579213,1.1328595555432805e-07
145.75933009692972,9.845278163204545e-08
151.99110829529332,1.0810855067477022e-07
158.48931924611142,9.39532837946163e-08
165.26535398566878,8.55617994627659e-08
172.33109056135083,8.16514464461483e-08
179.69891485325957,7.096035856843824e-08
187.3817422860383,5.8850708140524673e-08
195.39304046896112,5.61611078100929e-08
203.74685280397102,4.6577004841268804e-08
212.45782310305674,3.357062045166776e-08
221.5412212581185,4.047841291776939e-08
231.0129700083158,3.357062045166776e-08
240.88967285183034,3.357062045166776e-08
251.18864315095823,2.7841668590104335e-08
261.9279344815627,2.535497609453214e-08
273.1263722800847,2.4196200707851936e-08
284.8035868435805,2.309038377760133e-08
296.980047740645,2.102805465124825e-08
309.67709969353547,1.9149923477877183e-08
322.9169999943897,1.588191745709685e-08
336.72295752114223,1.5156080644080123e-08
351.11917342151344,1.588191745709685e-08
366.13088353640325,1.588191745709685e-08
381.7844026370508,1.4463416090052492e-08
398.1071705534969,1.3802407753464805e-08
415.1278002752295,1.3171608879034465e-08
432.87612810830615,1.2569638831218286e-08
451.3832659768975,1.0424582981417594e-08
470.6816559609249,1.0424582981417594e-08
490.8051271653861,1.0923824590508423e-08
511.78895502107383,1.0424582981417594e-08
533.6699231206312,1.0424582981417594e-08
556.4863876983289,9.948157757026332e-09
580.2783448666186,9.493506160879104e-09
605.0875007272948,9.493506160879104e-09
630.957344480193,8.250467451203841e-09
