ma,BR
0.06885964912280701,3.727593720314953e-10
0.06929824561403508,3.8373694474524093e-10
0.06973684210526315,3.9123434672282497e-10
0.07017543859649122,3.988782319545841e-10
0.0706140350877193,4.066714624110806e-10
0.07105263157894737,4.1062499172443105e-10
0.07149122807017544,4.186477288289964e-10
0.07192982456140351,4.268272131163834e-10
0.07236842105263158,4.3516650709244295e-10
0.07280701754385965,4.436687330978625e-10
0.07324561403508772,4.5233707447721147e-10
0.0736842105263158,4.567345502008746e-10
0.07412280701754387,4.6565816979705686e-10
0.07456140350877194,4.747561378997435e-10
0.07500000000000001,4.840318609071354e-10
0.07543859649122808,4.934888117711918e-10
0.07587719298245615,4.982863514647316e-10
0.07631578947368423,5.080218046913033e-10
0.0767543859649123,5.179474679231223e-10
0.07719298245614037,5.280670574582648e-10
0.07763157894736841,5.3838436220335e-10
0.07807017543859648,5.436183620153848e-10
0.07850877192982456,5.542395061044195e-10
0.07894736842105263,5.65068164710333e-10
0.0793859649122807,5.761083922244746e-10
0.07982456140350877,5.87364322252359e-10
0.08026315789473684,5.988401691613417e-10
0.08070175438596491,6.224688843995453e-10
0.08114035087719298,6.470299288510512e-10
0.08157894736842106,6.596715145376848e-10
0.08201754385964913,6.857004804796236e-10
0.0824561403508772,7.127564834438922e-10
0.08289473684210527,7.337467970651389e-10
0.08333333333333334,7.553552646788815e-10
0.08377192982456141,7.851596688787048e-10
0.08421052631578949,8.161400793251835e-10
0.08464912280701756,8.320857168993309e-10
0.08508771929824563,8.649177102606406e-10
0.0855263157894737,8.990451708631064e-10
0.08596491228070177,9.345192145605375e-10
0.08640350877192984,9.527777281159315e-10
0.08684210526315789,9.903719223305289e-10
0.08728070175438596,1.0294494881615468e-09
0.08771929824561403,1.0597662486760707e-09
0.0881578947368421,1.0909758222704636e-09
0.08859649122807017,1.1340229629996763e-09
0.08903508771929824,1.1787686347935867e-09
0.08947368421052632,1.2017992614106944e-09
0.08991228070175439,1.2492192141522177e-09
0.09035087719298246,1.298510238036994e-09
0.09078947368421053,1.3628679593557726e-09
0.0912280701754386,1.4166432746690252e-09
0.09166666666666667,1.4725404276241268e-09
0.09210526315789475,1.5306431405563626e-09
0.09254385964912282,1.5910384392721565e-09
0.09298245614035089,1.6698946588711226e-09
0.09342105263157896,1.7357844695488564e-09
0.09385964912280703,1.8042741251497915e-09
0.0942982456140351,1.893698888950364e-09
0.09473684210526317,1.9684194472866155e-09
0.09517543859649125,2.046088289466015e-09
0.09561403508771929,2.1268217472962126e-09
0.09605263157894736,2.210740742743128e-09
0.09649122807017543,2.3203111045791897e-09
0.0969298245614035,2.4118646996409997e-09
0.09736842105263158,2.507030767509667e-09
0.09780701754385965,2.6312860738959446e-09
0.09824561403508772,2.7351099530412107e-09
0.09868421052631579,2.843030459302665e-09
0.09912280701754386,2.9552092352028877e-09
0.09956140350877193,3.0718143012686966e-09
0.1,3.287053121441953e-09
0.10043859649122808,3.51737350096938e-09
0.10087719298245615,3.874675120456144e-09
0.10131578947368422,4.227176875570532e-09
0.10175438596491229,4.61174776770827e-09
0.10219298245614036,5.080218046913033e-09
0.10263157894736843,5.542395061044196e-09
0.1030701754385965,6.046619009070448e-09
0.10350877192982458,6.660846290809168e-09
0.10394736842105265,7.2668222591327e-09
0.10438596491228072,7.927927389450607e-09
0.10482456140350876,8.733261623828437e-09
0.10526315789473684,9.527777281159315e-09
0.10570175438596491,1.0394574653722648e-08
0.10614035087719298,1.1450475699382835e-08
0.10657894736842105,1.2492192141522153e-08
0.10701754385964912,1.3628679593557755e-08
0.1074561403508772,1.486855992604236e-08
0.10789473684210527,1.6221239391291727e-08
0.10833333333333334,1.786902433735832e-08
0.10877192982456141,1.9494673519620423e-08
0.10921052631578948,2.1268217472962126e-08
0.10964912280701755,2.3428684237322352e-08
0.11008771929824562,3.4499684705497226e-08
0.112,nan
0.153,nan
0.15394736842105264,4.840318609071344e-08
0.1543859649122807,4.840318609071344e-08
0.156140350877193,4.5673455020087556e-08
0.15657894736842107,3.9503780135666485e-08
0.15701754385964914,3.3838551534282405e-08
0.1574561403508772,2.898577214651068e-08
0.15789473684210528,2.4510701572970362e-08
0.15833333333333335,2.065979702505287e-08
0.1587719298245614,1.735784469548856e-08
0.15921052631578947,1.4583626940155225e-08
0.15964912280701754,1.2371916345321619e-08
0.1600877192982456,1.0909758222704659e-08
0.16052631578947368,1.0195378685327301e-08
0.16096491228070176,9.527777281159315e-09
0.16140350877192983,8.81816358775343e-09
0.1618421052631579,8.320857168993308e-09
0.16228070175438597,7.927927389450607e-09
0.16271929824561404,7.553552646788815e-09
0.1631578947368421,7.1968567300115284e-09
0.16359649122807018,6.923666402678734e-09
0.16403508771929826,6.725600898635091e-09
0.16447368421052633,6.660846290809168e-09
0.1649122807017544,6.533201459593783e-09
0.16535087719298247,6.470299288510512e-09
0.16578947368421054,6.408002744416009e-09
0.1662280701754386,6.408002744416009e-09
0.16666666666666669,6.533201459593783e-09
0.16710526315789476,6.533201459593783e-09
0.1675438596491228,6.660846290809168e-09
0.16798245614035087,6.725600898635091e-09
0.16842105263157894,6.790985029955721e-09
0.16885964912280702,6.857004804796236e-09
0.1692982456140351,6.923666402678734e-09
0.16973684210526316,6.990976063200644e-09
0.17017543859649123,7.127564834438922e-09
0.1706140350877193,7.1968567300115284e-09
0.17105263157894737,7.337467970651388e-09
0.17149122807017544,7.480826455225094e-09
0.17192982456140352,7.553552646788815e-09
0.1723684210526316,7.480826455225094e-09
0.17280701754385966,7.408800477082352e-09
0.17324561403508773,7.337467970651388e-09
0.1736842105263158,7.2668222591327e-09
0.17412280701754387,7.408800477082352e-09
0.17456140350877195,7.626985859023451e-09
0.17500000000000002,7.851596688787048e-09
0.1754385964912281,8.005000152664589e-09
0.17587719298245616,8.401749869294344e-09
0.17631578947368423,8.733261623828437e-09
0.17675438596491228,9.255215909791354e-09
0.17719298245614035,9.808365445406672e-09
0.17763157894736842,1.0294494881615489e-08
0.1780701754385965,1.0909758222704659e-08
0.17850877192982456,1.1787686347935891e-08
0.17894736842105263,1.2492192141522153e-08
0.1793859649122807,1.3497461607898643e-08
0.17982456140350878,1.4304154254852034e-08
0.18026315789473685,1.5159059895148395e-08
0.18070175438596492,1.5910384392721534e-08
0.181140350877193,1.6861288382868805e-08
0.18157894736842106,1.786902433735832e-08
0.18201754385964913,1.8395257958039748e-08
0.1824561403508772,1.875466208964959e-08
0.18289473684210528,1.9121088211932942e-08
0.18333333333333335,1.9494673519620423e-08
0.18377192982456142,2.0068781676649705e-08
0.1842105263157895,2.0068781676649705e-08
0.18464912280701756,2.0460882894660153e-08
0.18508771929824563,2.0460882894660153e-08
0.18552631578947368,2.065979702505287e-08
0.18596491228070175,2.065979702505287e-08
0.18640350877192982,2.0460882894660153e-08
0.1868421052631579,2.0460882894660153e-08
0.18728070175438596,2.0460882894660153e-08
0.18771929824561404,2.026388392496441e-08
0.1881578947368421,1.9494673519620423e-08
0.18859649122807018,1.875466208964959e-08
0.18903508771929825,1.8042741251497914e-08
0.18947368421052632,1.735784469548856e-08
0.1899122807017544,1.6698946588711194e-08
0.19035087719298247,1.6065060038537287e-08
0.19078947368421054,1.5455235614459588e-08
0.1912280701754386,1.486855992604236e-08
0.19166666666666668,1.4304154254852034e-08
0.19210526315789475,1.4166432746690221e-08
0.19254385964912282,1.3894954943731388e-08
0.1929824561403509,1.3894954943731388e-08
0.19342105263157897,1.3628679593557755e-08
0.19385964912280704,1.3628679593557755e-08
0.1942982456140351,1.4030037231905748e-08
0.19473684210526315,1.4304154254852034e-08
0.19517543859649122,1.4583626940155225e-08
0.1956140350877193,1.501310728908174e-08
0.19605263157894737,1.5306431405563594e-08
0.19649122807017544,1.5455235614459588e-08
0.1969298245614035,1.575719797603727e-08
0.19736842105263158,1.5910384392721534e-08
0.19780701754385965,1.5910384392721534e-08
0.19824561403508772,1.5159059895148395e-08
0.1986842105263158,1.4443214647272819e-08
0.19912280701754387,1.3628679593557755e-08
0.19956140350877194,1.3111339374215657e-08
0.2,1.261363722037445e-08
0.20043859649122808,1.2252798573828663e-08
0.20087719298245615,1.201799261410692e-08
0.20131578947368423,1.1787686347935891e-08
0.2017543859649123,1.1561793545638635e-08
0.20219298245614037,1.16741935882346e-08
0.20263157894736844,1.1902282447787169e-08
0.2030701754385965,1.2134827677491456e-08
0.20350877192982458,1.2371916345321619e-08
0.20394736842105265,1.2371916345321619e-08
0.20438596491228073,1.2371916345321619e-08
0.2048245614035088,1.2371916345321619e-08
0.20526315789473687,1.2371916345321619e-08
0.20570175438596494,1.2371916345321619e-08
0.206140350877193,1.2492192141522153e-08
0.20657894736842108,1.2736262949268816e-08
0.20701754385964916,1.2985102380369914e-08
0.20745614035087723,1.3111339374215657e-08
0.20789473684210524,1.3497461607898643e-08
0.20833333333333331,1.3761173238319341e-08
0.2087719298245614,1.4030037231905748e-08
0.20921052631578946,1.4443214647272819e-08
0.20964912280701753,1.4725404276241238e-08
0.2100877192982456,1.4725404276241238e-08
0.21052631578947367,1.4725404276241238e-08
0.21096491228070174,1.4725404276241238e-08
0.21140350877192982,1.4583626940155225e-08
0.2118421052631579,1.4583626940155225e-08
0.21228070175438596,1.486855992604236e-08
0.21271929824561403,1.501310728908174e-08
0.2131578947368421,1.5306431405563594e-08
0.21359649122807017,1.5605486450070747e-08
0.21403508771929824,1.575719797603727e-08
0.21447368421052632,1.6065060038537287e-08
0.2149122807017544,1.6221239391291727e-08
0.21535087719298246,1.653816783395673e-08
0.21578947368421053,1.6698946588711194e-08
0.2162280701754386,1.7025208411796514e-08
0.21666666666666667,1.735784469548856e-08
0.21710526315789475,1.7696979983160565e-08
0.21754385964912282,1.8042741251497914e-08
0.2179824561403509,1.8574090746385756e-08
0.21842105263157896,1.9494673519620423e-08
0.21885964912280703,2.0460882894660153e-08
0.2192982456140351,2.1268217472962126e-08
0.21973684210526317,2.2539339047347934e-08
0.22017543859649125,2.458987395061318e-08
0.22061403508771932,2.7087761019787865e-08
0.2210526315789474,2.955209235202888e-08
0.22149122807017546,3.255405118685039e-08
0.22192982456140353,3.483507955709515e-08
0.2223684210526316,3.691704158455521e-08
0.22280701754385968,3.9503780135666485e-08
0.22324561403508775,4.1864772882899556e-08
0.22368421052631582,4.479819379913626e-08
0.2241228070175439,4.7475613789974254e-08
0.22456140350877196,4.8873746316244274e-08
0.22807017543859648,4.840318609071344e-08
0.22850877192982455,4.611747767708261e-08
0.22894736842105262,4.436687330978616e-08
0.2293859649122807,4.1864772882899556e-08
0.22982456140350876,3.912343467228258e-08
0.23026315789473684,3.656160144085201e-08
0.2307017543859649,3.4167519061580434e-08
0.23114035087719298,3.162277660168379e-08
0.23157894736842105,2.955209235202888e-08
0.23201754385964912,2.926756251156816e-08
0.2324561403508772,2.926756251156816e-08
0.23289473684210527,2.955209235202888e-08
0.23333333333333334,2.955209235202888e-08
0.2337719298245614,2.955209235202888e-08
0.23421052631578948,2.9839388300192643e-08
0.23464912280701755,3.012947724726992e-08
0.23508771929824562,3.012947724726992e-08
0.2355263157894737,3.0718143012686965e-08
0.23596491228070177,3.162277660168379e-08
0.23640350877192984,3.28705312144196e-08
0.2368421052631579,3.4499684705497226e-08
0.23728070175438598,3.586095482011836e-08
0.23771929824561405,3.874675120456136e-08
0.23815789473684212,4.479819379913626e-08
0.2385964912280702,4.840318609071344e-08
0.2451754385964912,4.7475613789974254e-08
0.24561403508771928,4.479819379913626e-08
0.24605263157894736,4.3516650709244205e-08
0.24649122807017543,4.3516650709244205e-08
0.2469298245614035,4.436687330978616e-08
0.24736842105263157,4.436687330978616e-08
0.24780701754385964,4.5673455020087556e-08
0.2482456140350877,4.840318609071344e-08
