ma_GeV,BR
0.005116279069767443,3.037995069398507e-05
0.005232558139534885,3.0729973734361436e-05
0.005348837209302324,3.037995069398507e-05
0.005465116279069766,3.0033914514445405e-05
0.0055813953488372085,2.9691819784276626e-05
0.005697674418604651,2.935362160926229e-05
0.005813953488372093,2.901927560654369e-05
0.005930232558139535,2.8688737898795422e-05
0.006046511627906977,2.8361965108466982e-05
0.0061627906976744196,2.803891435209053e-05
0.006279069767441862,2.7719543234652926e-05
0.006395348837209304,2.740380984403215e-05
0.006511627906976743,2.7091672745497038e-05
0.006627906976744185,2.678309097626965e-05
0.006744186046511627,2.647802404014962e-05
0.006860465116279069,2.617643190219968e-05
0.0069767441860465115,2.5878274983491803e-05
0.007093023255813954,2.558351415591293e-05
0.007209302325581396,2.5292110737030363e-05
0.007325581395348838,2.5004026485015136e-05
0.00744186046511628,2.471922359362347e-05
0.0075581395348837226,2.4437664687235323e-05
0.007674418604651161,2.4159312815949485e-05
0.0077906976744186035,2.3884131450734497e-05
0.007906976744186046,2.3612084478634846e-05
0.008023255813953488,2.3343136198031734e-05
0.00813953488372093,2.3077251313957833e-05
0.008255813953488372,2.2814394933465477e-05
0.008372093023255815,2.2554532561047323e-05
0.008488372093023257,2.229763009410971e-05
0.008604651162790699,2.2043653818497056e-05
0.008720930232558141,2.179257040406749e-05
0.008837209302325583,2.1544346900318823e-05
0.008953488372093022,2.1298950732064356e-05
0.009069767441860464,2.105634969515792e-05
0.009186046511627907,2.0816511952267633e-05
0.009302325581395349,2.0579406028697806e-05
0.009418604651162791,2.0345000808258258e-05
0.009534883720930233,2.0113265529181096e-05
0.009651162790697675,1.9884169780083562e-05
0.009767441860465118,1.96576834959771e-05
0.00988372093023256,1.921242077112595e-05
0.010000000000000002,1.8993585897089595e-05
0.01011627906976744,1.8777243613792584e-05
0.010232558139534883,1.856336552992562e-05
0.010348837209302325,1.83519235775644e-05
0.010465116279069767,1.814289000848621e-05
0.01058139534883721,1.7936237390528278e-05
0.010697674418604652,1.773193860398799e-05
0.010813953488372094,1.7529966838063736e-05
0.010930232558139536,1.7330295587336473e-05
0.011046511627906978,1.713289864829133e-05
0.01116279069767442,1.693775011587884e-05
0.01127906976744186,1.674482438011533e-05
0.011395348837209301,1.6554096122722078e-05
0.011511627906976744,1.6365540313802567e-05
0.011627906976744186,1.6179132208557953e-05
0.011744186046511628,1.599484734403956e-05
0.01186046511627907,1.563255087541228e-05
0.011976744186046513,1.5454491725946373e-05
0.012093023255813955,1.5278460720253115e-05
0.012209302325581397,1.5104434757204729e-05
0.012325581395348839,1.4932390998801787e-05
0.012441860465116278,1.4762306867176093e-05
0.01255813953488372,1.4594160041627718e-05
0.012674418604651162,1.4427928455695777e-05
0.012790697674418604,1.4263590294262611e-05
0.012906976744186047,1.41011239906908e-05
0.013023255813953489,1.3940508223993065e-05
0.013139534883720931,1.3781721916034148e-05
0.013255813953488373,1.362474422876467e-05
0.013372093023255816,1.3469554561486499e-05
0.013488372093023258,1.3316132548149239e-05
0.0136046511627907,1.3164458054677568e-05
0.013720930232558139,1.3014511176328857e-05
0.01383720930232558,1.2866272235081176e-05
0.013953488372093023,1.2719721777050767e-05
0.014069767441860465,1.257484056993908e-05
0.014186046511627907,1.2431609600508847e-05
0.01430232558139535,1.2290010072088928e-05
0.014418604651162792,1.2150023402107542e-05
0.01453488372093023,1.2011631219653631e-05
0.014651162790697676,1.1874815363065975e-05
0.014767441860465115,1.1739557877549785e-05
0.01488372093023256,1.1605841012820429e-05
0.015,1.147364722077401e-05
0.015116279069767445,1.1342959153184488e-05
0.015232558139534884,1.121375965942693e-05
0.01534883720930233,1.108603178422691e-05
0.015465116279069768,1.0959758765435319e-05
0.015581395348837207,1.0834924031828643e-05
0.015697674418604653,1.071151120093426e-05
0.01581395348837209,1.0589504076880517e-05
0.015930232558139537,1.0468886648271315e-05
0.016046511627906976,1.0349643086084796e-05
0.01616279069767442,1.023175774159617e-05
0.01627906976744186,1.023175774159617e-05
0.016395348837209306,1.0115215144324005e-05
0.016511627906976745,1e-05
0.016627906976744183,9.88609718856187e-06
0.01674418604651163,9.773491762169092e-06
0.016860465116279068,9.662168943241246e-06
0.016976744186046513,9.552114122518711e-06
0.017093023255813952,9.443312857145436e-06
0.017209302325581398,9.335750868773567e-06
0.017325581395348837,9.22941404168964e-06
0.017441860465116282,9.12428842096214e-06
0.01755813953488372,9.12428842096214e-06
0.017674418604651167,9.020360210610163e-06
0.017790697674418605,8.917615771792849e-06
0.017906976744186044,8.816041621019628e-06
0.01802325581395349,8.715624428380658e-06
0.01813953488372093,8.616351015797519e-06
0.018255813953488374,8.518208355293807e-06
0.018372093023255813,8.421183567285434e-06
0.01848837209302326,8.421183567285434e-06
0.018604651162790697,8.325263918890412e-06
0.018720930232558143,8.230436822257808e-06
0.018837209302325582,8.136689832915901e-06
0.018953488372093028,8.044010648138985e-06
0.019069767441860466,7.952387105332856e-06
0.019186046511627905,7.952387105332856e-06
0.01930232558139535,7.861807180438683e-06
0.01941860465116279,7.772258986355039e-06
0.019534883720930235,7.683730771377929e-06
0.019651162790697674,7.683730771377929e-06
0.01976744186046512,7.596210917658567e-06
0.019883720930232558,7.509687939678735e-06
0.020000000000000004,7.424150482743492e-06
0.020116279069767443,7.339587321491069e-06
0.02023255813953488,7.339587321491069e-06
0.020348837209302327,7.2559873584197215e-06
0.020465116279069766,7.173339622431382e-06
0.02058139534883721,7.091633267391836e-06
0.02069767441860465,7.010857570707427e-06
0.020813953488372096,7.010857570707427e-06
0.020930232558139535,6.9310019319178395e-06
0.02104651162790698,6.852055871304985e-06
0.02116279069767442,6.7740090285177065e-06
0.021279069767441865,6.696851161212163e-06
0.021395348837209303,6.696851161212163e-06
0.021511627906976742,6.6205721437076995e-06
0.021627906976744188,6.545161965657972e-06
0.021744186046511627,6.470610730737337e-06
0.021860465116279072,6.470610730737337e-06
0.02197674418604651,6.396908655342066e-06
0.022093023255813957,6.324046067306429e-06
0.022209302325581395,6.2520134046333845e-06
0.02232558139534884,6.180801214239723e-06
0.02244186046511628,6.180801214239723e-06
0.02255813953488372,6.110400150715512e-06
0.022674418604651164,6.040800975097665e-06
0.022790697674418603,5.971994553657484e-06
0.02290697674418605,5.971994553657484e-06
0.023023255813953487,5.903971856702005e-06
0.023139534883720933,5.83672395738901e-06
0.023255813953488372,5.83672395738901e-06
0.023372093023255817,5.770242030555521e-06
0.023488372093023256,5.704517351559659e-06
0.023604651162790702,5.704517351559659e-06
0.02372093023255814,5.639541295135635e-06
0.02383720930232558,5.575305334261897e-06
0.023953488372093025,5.575305334261897e-06
0.024069767441860464,5.511801039042055e-06
0.02418604651162791,5.449020075598605e-06
0.024302325581395348,5.386954204979256e-06
0.024418604651162794,5.386954204979256e-06
0.024534883720930233,5.325595282075697e-06
0.024651162790697678,5.325595282075697e-06
0.024767441860465117,5.264935254554702e-06
0.024883720930232563,5.204966161801351e-06
0.025,5.204966161801351e-06
0.02511627906976744,5.145680133874401e-06
0.025232558139534886,5.145680133874401e-06
0.025348837209302325,5.087069390473439e-06
0.02546511627906977,5.029126239917861e-06
0.02558139534883721,5.029126239917861e-06
0.025697674418604655,4.971843078137469e-06
0.025813953488372093,4.915212387674564e-06
0.02593023255813954,4.915212387674564e-06
0.026046511627906978,4.859226736697398e-06
0.026162790697674417,4.803878778024882e-06
0.026279069767441862,4.803878778024882e-06
0.0263953488372093,4.749161248162382e-06
0.026511627906976747,4.749161248162382e-06
0.026627906976744185,4.695066966348511e-06
0.02674418604651163,4.641588833612773e-06
0.02686046511627907,4.641588833612773e-06
0.026976744186046515,4.588719831843941e-06
0.027093023255813954,4.536453022869057e-06
0.0272093023255814,4.536453022869057e-06
0.02732558139534884,4.4847815475428786e-06
0.027441860465116277,4.4847815475428786e-06
0.027558139534883723,4.4336986248477805e-06
0.02767441860465116,4.383197551003828e-06
0.027790697674418607,4.383197551003828e-06
0.027906976744186046,4.333271698589022e-06
0.028023255813953492,4.283914515669564e-06
0.02813953488372093,4.283914515669564e-06
0.028255813953488376,4.2351195249400274e-06
0.028372093023255815,4.2351195249400274e-06
0.02848837209302326,4.186880322873309e-06
0.0286046511627907,4.186880322873309e-06
0.028720930232558138,4.139190578880292e-06
0.028837209302325584,4.139190578880292e-06
0.028953488372093023,4.092044034479024e-06
0.029069767441860468,4.045434502473445e-06
0.029186046511627907,4.045434502473445e-06
0.029302325581395353,3.999355866141391e-06
0.02941860465116279,3.999355866141391e-06
0.029534883720930237,3.953802078431883e-06
0.029651162790697676,3.953802078431883e-06
0.029767441860465114,3.9087671611715525e-06
0.02988372093023256,3.9087671611715525e-06
0.03,3.864245204280105e-06
0.030116279069767445,3.864245204280105e-06
0.030232558139534883,3.820230364994723e-06
0.03034883720930233,3.776716867103302e-06
0.030465116279069768,3.776716867103302e-06
0.030581395348837213,3.733699000186415e-06
0.030697674418604652,3.733699000186415e-06
0.030813953488372098,3.6911711188679186e-06
0.030930232558139537,3.6911711188679186e-06
0.031046511627906975,3.6491276420740904e-06
0.03116279069767442,3.6491276420740904e-06
0.03127906976744186,3.607563052301215e-06
0.031395348837209305,3.607563052301215e-06
0.031511627906976744,3.566471894891472e-06
0.03162790697674419,3.5258487773171507e-06
0.03174418604651163,3.5258487773171507e-06
0.031860465116279074,3.4856883684729392e-06
0.03197674418604651,3.4856883684729392e-06
0.03209302325581395,3.445985397976314e-06
0.0322093023255814,3.445985397976314e-06
0.032325581395348836,3.4067346554758897e-06
0.03244186046511628,3.4067346554758897e-06
0.03255813953488372,3.3679309899676484e-06
0.032674418604651166,3.3679309899676484e-06
0.032790697674418605,3.3295693091189567e-06
0.03290697674418605,3.3295693091189567e-06
0.03302325581395349,3.3295693091189567e-06
0.033139534883720935,3.2916445786002877e-06
0.033255813953488374,3.2916445786002877e-06
0.03337209302325581,3.2541518214245225e-06
0.03348837209302326,3.2541518214245225e-06
0.0336046511627907,3.2170861172938463e-06
0.03372093023255814,3.2170861172938463e-06
0.03383720930232558,3.180442601954012e-06
0.03395348837209303,3.180442601954012e-06
0.034069767441860466,3.1442164665559955e-06
0.03418604651162791,3.1442164665559955e-06
0.03430232558139535,3.1442164665559955e-06
0.034418604651162796,3.108402957024917e-06
0.034534883720930235,3.108402957024917e-06
0.03465116279069767,3.0729973734361434e-06
0.03476744186046512,3.0729973734361434e-06
0.03488372093023256,3.037995069398507e-06
0.035,3.037995069398507e-06
0.03511627906976744,3.0033914514445406e-06
0.03523255813953489,3.0033914514445406e-06
0.035348837209302326,2.9691819784276626e-06
0.03546511627906977,2.9691819784276626e-06
0.03558139534883721,2.9691819784276626e-06
0.03569767441860465,2.935362160926229e-06
0.035813953488372095,2.935362160926229e-06
0.035930232558139534,2.901927560654369e-06
0.03604651162790698,2.901927560654369e-06
0.03616279069767442,2.8688737898795424e-06
0.036279069767441864,2.8688737898795424e-06
0.0363953488372093,2.8688737898795424e-06
0.03651162790697675,2.8361965108466983e-06
0.03662790697674419,2.8361965108466983e-06
0.03674418604651163,2.8361965108466983e-06
0.03686046511627907,2.8038914352090527e-06
0.03697674418604651,2.8038914352090527e-06
0.037093023255813956,2.7719543234652925e-06
0.037209302325581395,2.7719543234652925e-06
0.03732558139534884,2.7719543234652925e-06
0.03744186046511628,2.7403809844032153e-06
0.037558139534883725,2.7403809844032153e-06
0.037674418604651164,2.7403809844032153e-06
0.03779069767441861,2.7091672745497035e-06
0.03790697674418605,2.7091672745497035e-06
0.038023255813953494,2.7091672745497035e-06
0.03813953488372093,2.678309097626965e-06
0.03825581395348837,2.678309097626965e-06
0.03837209302325582,2.647802404014962e-06
0.038488372093023256,2.647802404014962e-06
0.0386046511627907,2.647802404014962e-06
0.03872093023255814,2.617643190219973e-06
0.038837209302325586,2.617643190219973e-06
0.038953488372093024,2.617643190219973e-06
0.03906976744186047,2.58782749834918e-06
0.03918604651162791,2.58782749834918e-06
0.03930232558139535,2.58782749834918e-06
0.03941860465116279,2.558351415591293e-06
0.03953488372093023,2.558351415591293e-06
0.03965116279069768,2.529211073703036e-06
0.039767441860465116,2.529211073703036e-06
0.03988372093023256,2.529211073703036e-06
0.04,2.500402648501514e-06
0.040116279069767447,2.500402648501514e-06
0.040232558139534885,2.500402648501514e-06
0.04034883720930233,2.471922359362347e-06
0.04046511627906977,2.471922359362347e-06
0.04058139534883721,2.471922359362347e-06
0.040697674418604654,2.471922359362347e-06
0.04081395348837209,2.4437664687235323e-06
0.04093023255813954,2.4437664687235323e-06
0.04104651162790698,2.4437664687235323e-06
0.04116279069767442,2.4159312815949486e-06
0.04127906976744186,2.4159312815949486e-06
0.04139534883720931,2.4159312815949486e-06
0.041511627906976746,2.3884131450734496e-06
0.041627906976744185,2.3884131450734496e-06
0.04174418604651163,2.3884131450734496e-06
0.04186046511627907,2.3612084478634846e-06
0.041976744186046515,2.3612084478634846e-06
0.042093023255813954,2.3612084478634846e-06
0.0422093023255814,2.3343136198031734e-06
