ma_GeV,BR
0.0,2.14372380778285e-10
0.0008196721311475447,2.14372380778285e-10
0.001229508196721317,2.310129700083158e-10
0.0016393442622950824,2.452507756620109e-10
0.0020491803278688547,2.603660866342389e-10
0.002459016393442627,2.7641298538705775e-10
0.0028688524590163994,2.9786945720946924e-10
0.003278688524590165,3.1622776601683795e-10
0.003688524590163937,3.3571753524792406e-10
0.0040983606557377095,3.5640849914153314e-10
0.004508196721311475,3.840745977815442e-10
0.004918032786885247,4.0774590714368904e-10
0.0053278688524590195,4.3287612810830617e-10
0.005737704918032792,4.595551764055001e-10
0.006147540983606557,4.878785094572138e-10
0.00655737704918033,5.257499266638634e-10
0.006967213114754102,5.581529786570699e-10
0.007377049180327874,5.925530975545687e-10
0.00778688524590164,6.290733667073036e-10
0.008196721311475412,6.779049906922799e-10
0.008606557377049184,7.196856730011529e-10
0.00901639344262295,7.64041384905858e-10
0.009426229508196722,8.111308307896856e-10
0.009836065573770494,8.740946086699414e-10
0.010245901639344267,9.279668616466348e-10
0.010655737704918032,9.851593726503138e-10
0.011065573770491804,1.045876776029035e-09
0.011475409836065577,1.1103363181676368e-09
0.011885245901639349,1.1787686347935867e-09
0.012295081967213115,1.2514185761897707e-09
0.012704918032786887,1.3088296259282025e-09
0.01311475409836066,1.389495494373136e-09
0.013524590163934425,1.4751329666105497e-09
0.013934426229508197,1.5660484528328325e-09
0.01434426229508197,1.662567247924299e-09
0.014754098360655742,1.7650346953636906e-09
0.015163934426229507,1.873817422860387e-09
0.01557377049180328,1.989304654145417e-09
0.01598360655737705,2.1119096016108944e-09
0.016393442622950824,2.2420709447806138e-09
0.01680327868852459,2.380254399901916e-09
0.01721311475409836,2.526954386274699e-09
0.017622950819672134,2.6428829066894112e-09
0.0180327868852459,2.8057692294338093e-09
0.018442622950819672,2.9786945720946927e-09
0.018852459016393444,3.1622776601683795e-09
0.019262295081967216,3.3571753524792406e-09
0.019672131147540982,3.5640849914153317e-09
0.020081967213114754,3.783746898013893e-09
0.020491803278688527,4.016947020824098e-09
0.0209016393442623,4.264519748024758e-09
0.021311475409836064,4.460162165376305e-09
0.021721311475409837,4.7350511557749876e-09
0.02213114754098361,5.026882121429434e-09
0.022540983606557374,5.336699231206302e-09
0.022950819672131154,5.581529786570699e-09
0.02336065573770492,5.925530975545686e-09
0.023770491803278684,6.290733667073035e-09
0.024180327868852464,6.678444553469233e-09
0.02459016393442623,6.9848300584710985e-09
0.024999999999999994,7.415319536585766e-09
0.025409836065573774,7.872340968837592e-09
0.02581967213114754,8.233498592289185e-09
0.026229508196721305,8.740946086699414e-09
0.026639344262295084,9.279668616466348e-09
0.02704918032786885,9.851593726503139e-09
0.02745901639344263,1.0303553085423012e-08
0.027868852459016394,1.0938582306368927e-08
0.02827868852459016,1.1612749687531191e-08
0.02868852459016394,1.232846739442066e-08
0.029098360655737704,1.2894057731855782e-08
0.02950819672131147,1.368874509537082e-08
0.02991803278688525,1.4532410679618486e-08
0.030327868852459014,1.542807311332791e-08
0.03073770491803278,1.6135863368107667e-08
0.03114754098360656,1.7130349897073656e-08
0.031557377049180324,1.8186128681293183e-08
0.0319672131147541,1.9306977288832496e-08
0.03237704918032787,2.049690610706641e-08
0.032786885245901634,2.1760172691812416e-08
0.03319672131147541,2.310129700083158e-08
0.03360655737704918,2.4525077566201087e-08
0.034016393442622944,2.603660866342389e-08
0.03442622950819672,2.7641298538705776e-08
0.03483606557377049,2.9344888759617086e-08
0.035245901639344254,3.1153474758375895e-08
0.035655737704918034,3.307352764125552e-08
0.0360655737704918,3.5111917342151277e-08
0.03647540983606558,3.7275937203149377e-08
0.036885245901639344,3.957333007004632e-08
0.03729508196721311,4.201231599618962e-08
0.03770491803278689,4.460162165376296e-08
0.038114754098360654,4.735051155774997e-08
