tau_ps,BR
13978.306065792132,3.8628464867883255e-08
14575.93300969297,4.241695645802726e-08
15199.11082952933,4.241695645802726e-08
15848.93192461114,4.444833839748595e-08
16526.53539856688,4.6577004841268804e-08
17233.109056135083,4.880761482202634e-08
17969.891485325956,5.1145050497205655e-08
18738.17422860383,5.1145050497205655e-08
19539.30404689611,5.359442783467524e-08
20374.68528039706,5.61611078100929e-08
21245.782310305673,5.1145050497205655e-08
22154.12212581185,5.359442783467524e-08
23101.29700083158,6.166911557999556e-08
24088.967285183036,5.8850708140524673e-08
25118.864315095823,5.8850708140524673e-08
26192.793448156273,6.166911557999556e-08
27312.63722800847,7.43587068435221e-08
28480.35868435799,7.43587068435221e-08
29698.0047740645,7.791980473306312e-08
30967.709969353546,7.096035856843824e-08
32291.699999438966,7.43587068435221e-08
33672.29575211422,7.791980473306312e-08
35111.917342151275,8.96594224100473e-08
36613.08835364033,9.39532837946163e-08
38178.44026370508,9.845278163204545e-08
39810.71705534969,8.96594224100473e-08
41512.780027522946,1.0810855067477022e-07
43287.612810830615,1.0810855067477022e-07
45138.32659768975,1.1871131049074596e-07
47068.165596092396,1.031677640163829e-07
49080.512716538615,1.2439649001037973e-07
51178.895502107385,1.1328595555432805e-07
53366.99231206302,1.303539373201411e-07
55648.63876983301,1.2439649001037973e-07
58027.83448666185,1.4999342938599676e-07
60508.75007272936,1.3659669154206388e-07
63095.73444801943,1.3659669154206388e-07
65793.32246575682,1.431384162521555e-07
68606.24286177782,1.4999342938599676e-07
71539.42654376478,1.571767345765445e-07
74598.0152348794,1.895188315752428e-07
77787.37048694304,1.9859503986072446e-07
81113.08307896856,2.0810591501364478e-07
84580.98281751346,2.0810591501364478e-07
88197.14875603578,1.895188315752428e-07
91967.91985117045,2.180722735776209e-07
95899.9060745999,2.2851592901717657e-07
100000.0,2.3945973946108377e-07
104275.38888537665,2.5092765773216645e-07
108733.56727196579,2.629447837730739e-07
113382.35012178497,2.8873312678394924e-07
118229.88651687061,2.5092765773216645e-07
123284.67394420634,3.0256078694746747e-07
128555.57319139031,2.7553741958276565e-07
134051.82387914727,2.8873312678394924e-07
139783.06065792104,3.0256078694746747e-07
145759.3300969297,3.481454489596345e-07
151991.10829529332,3.1705066480566965e-07
158489.3192461111,3.3223447449312123e-07
165265.35398566912,3.481454489596345e-07
172331.09056135084,3.6481841270754384e-07
179698.9148532592,4.3988672687303706e-07
187381.74228603867,4.005980247941049e-07
195393.04046896112,4.1978298431270714e-07
203746.8528039706,4.830286733903083e-07
212457.82310305716,4.6095325372914815e-07
221541.2212581185,5.558031364687166e-07
231012.9700083158,5.558031364687166e-07
240889.67285182985,5.558031364687166e-07
251188.6431509582,6.103135995556962e-07
261927.93448156273,6.103135995556962e-07
273126.3722800841,6.395420055298556e-07
284803.5868435805,6.103135995556962e-07
296980.047740645,7.358972089215089e-07
309677.09969353484,7.711399142999686e-07
322916.99999439035,6.701701832220501e-07
336722.95752114226,8.08070421000862e-07
351119.17342151277,8.467695591782142e-07
366130.883536404,7.711399142999686e-07
381784.4026370508,9.29816591068001e-07
398107.1705534969,8.467695591782142e-07
415127.8002752286,1.0210084711410369e-06
432876.12810830615,9.29816591068001e-07
451383.2659768975,1.069905382694853e-06
470681.65596092393,9.743462506152064e-07
490805.1271653861,1.0210084711410369e-06
511788.9550210738,1.069905382694853e-06
533669.9231206302,1.2900587263800433e-06
556486.38769833,1.174836488770448e-06
580278.3448666185,1.4165813995537909e-06
605087.5007272935,1.4844226147450356e-06
630957.3444801943,1.5555127999425748e-06
657933.2246575683,1.5555127999425748e-06
686062.4286177781,1.5555127999425748e-06
715394.2654376478,1.7080699150414828e-06
745980.152348794,1.7080699150414828e-06
777873.7048694303,1.8755890885485035e-06
811130.8307896856,1.965412548751108e-06
845809.8281751346,2.0595377262392468e-06
881971.4875603578,1.8755890885485035e-06
919679.1985117045,2.1581706336911548e-06
958999.060745999,2.261527149896849e-06
1000000.0,2.261527149896849e-06
