$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.7336e-06
0.02566,1.6607e-06
0.02647,1.5749e-06
0.02728,1.4947e-06
0.02809,1.4175e-06
0.0289,1.344e-06
0.02972,1.2733e-06
0.03053,1.2072e-06
0.03134,1.1447e-06
0.03216,1.0857e-06
0.03297,1.0301e-06
0.03379,9.7763e-07
0.03461,9.2861e-07
0.03542,8.8303e-07
0.03624,8.4014e-07
0.03706,7.9992e-07
0.03788,7.7282e-07
0.0387,7.3653e-07
0.03953,7.0218e-07
0.04035,6.7063e-07
0.04118,6.4049e-07
0.042,6.1269e-07
0.04283,5.828e-07
0.04366,5.5935e-07
0.04449,5.3694e-07
0.04532,5.1614e-07
0.04615,4.9668e-07
0.04699,4.7817e-07
0.04783,4.6081e-07
0.04866,4.447e-07
0.0495,4.2932e-07
0.05034,6.7506e-07
0.05118,6.6216e-07
0.05203,6.4938e-07
0.05287,6.3732e-07
0.05372,6.2429e-07
0.05457,6.1063e-07
0.05542,5.8496e-07
0.05627,5.7152e-07
0.05713,5.5007e-07
0.05798,5.2799e-07
0.05884,5.1045e-07
0.0597,4.9777e-07
0.06056,4.9035e-07
0.06142,4.8296e-07
0.06229,4.8091e-07
0.06315,4.6818e-07
0.06402,4.4379e-07
0.06489,4.3619e-07
0.06576,3.9734e-07
0.06664,3.9581e-07
0.06751,3.9434e-07
0.06839,3.7959e-07
0.06927,3.5688e-07
0.07015,3.3481e-07
0.07103,3.2487e-07
0.07192,3.1481e-07
0.0728,3.1264e-07
0.07369,3.0248e-07
0.07459,2.9211e-07
0.07548,2.9027e-07
0.07637,2.9403e-07
0.07727,2.8456e-07
0.07817,2.7473e-07
0.07907,2.7336e-07
0.07997,2.8674e-07
0.08088,2.7825e-07
0.08178,2.6962e-07
0.08269,2.6956e-07
0.0836,2.6807e-07
0.08452,2.6655e-07
0.08543,2.6527e-07
0.08635,2.6388e-07
0.08727,2.7155e-07
0.08819,2.6115e-07
0.08911,2.598e-07
0.09003,2.5851e-07
0.09096,2.5723e-07
0.09189,2.4768e-07
0.09282,2.4648e-07
0.09375,2.4483e-07
0.09468,2.5175e-07
0.09562,2.5054e-07
0.09656,2.4158e-07
0.09749,2.4049e-07
0.09844,2.3953e-07
0.09938,2.3828e-07
0.10032,2.3726e-07
0.10127,2.3644e-07
0.10222,2.2875e-07
0.10317,2.2804e-07
0.10412,2.276e-07
0.10507,2.2634e-07
0.10603,2.2603e-07
0.10698,2.254e-07
0.10794,2.2403e-07
0.1089,2.2861e-07
0.10986,2.2795e-07
0.11082,2.2735e-07
0.11179,2.2674e-07
0.11275,2.2614e-07
0.11372,2.2554e-07
0.11469,2.2003e-07
0.11566,2.1435e-07
0.11663,2.1382e-07
0.1176,2.0798e-07
0.11858,2.164e-07
0.11956,2.1588e-07
0.12053,2.1549e-07
0.12151,2.1515e-07
0.12249,2.1019e-07
0.12347,2.0511e-07
0.12445,2.048e-07
0.12544,2.0462e-07
0.12642,1.9938e-07
0.12741,1.9907e-07
0.1284,1.9865e-07
0.12938,1.9829e-07
0.13037,1.9803e-07
0.13136,2.0289e-07
0.13236,2.0318e-07
0.13335,2.0293e-07
0.13434,2.0268e-07
0.13534,2.1122e-07
0.13633,2.1529e-07
0.13733,2.1504e-07
0.13833,2.018e-07
0.13932,2.0671e-07
0.14032,2.0649e-07
0.14132,2.0626e-07
0.14233,2.0605e-07
0.14333,2.1071e-07
0.14433,2.1061e-07
0.14533,2.058e-07
0.14634,2.0558e-07
0.14734,2.1094e-07
0.14835,2.1074e-07
0.14935,2.1566e-07
0.15036,2.156e-07
0.15137,2.1061e-07
0.15238,2.1585e-07
0.15338,2.1154e-07
0.15439,2.1169e-07
0.1554,2.1745e-07
0.15641,2.1766e-07
0.15743,2.1781e-07
0.15844,2.1794e-07
0.15945,2.1813e-07
0.16046,2.1833e-07
0.16148,2.1853e-07
0.16249,2.1873e-07
0.1635,2.1931e-07
0.16452,2.1952e-07
0.16554,2.1972e-07
0.16655,2.1999e-07
0.16757,2.1991e-07
0.16859,2.272e-07
0.1696,2.2745e-07
0.17062,2.2773e-07
0.17164,2.2795e-07
0.17266,2.282e-07
0.17368,2.3566e-07
0.1747,2.2867e-07
0.17572,2.2894e-07
0.17674,2.2907e-07
0.17776,2.2917e-07
0.17879,2.2267e-07
0.17981,2.2295e-07
0.18083,2.2332e-07
0.18186,2.2368e-07
0.18288,2.2391e-07
0.18391,2.235e-07
0.18493,2.2413e-07
0.18596,2.244e-07
0.18699,2.2467e-07
0.18802,2.2494e-07
0.18905,2.3206e-07
0.19008,2.3233e-07
0.19111,2.3258e-07
0.19214,2.3284e-07
0.19317,2.3313e-07
0.19421,2.3335e-07
0.19524,2.2669e-07
0.19628,2.2695e-07
0.19732,2.2718e-07
0.19835,2.2741e-07
0.19939,2.2691e-07
0.20043,2.2716e-07
0.20148,2.2752e-07
0.20252,2.2807e-07
0.20356,2.2817e-07
0.20461,2.2866e-07
0.20566,2.2881e-07
0.20671,2.3596e-07
0.20776,2.3591e-07
0.20881,2.36e-07
0.20987,2.3635e-07
0.21092,2.4419e-07
0.21198,2.4558e-07
0.212,2.4557e-07
0.21306,2.4562e-07
0.21415,2.4665e-07
0.21523,2.4631e-07
0.21632,2.4599e-07
0.2174,2.4518e-07
0.21849,2.5218e-07
0.21958,2.5155e-07
0.22067,2.5212e-07
0.22176,2.4563e-07
0.22286,2.4533e-07
0.22395,2.458e-07
0.22505,2.463e-07
0.22614,2.4013e-07
0.22724,2.3984e-07
0.22834,2.4034e-07
0.22944,2.408e-07
0.23055,2.3498e-07
0.23165,2.406e-07
0.23276,2.4111e-07
0.23386,2.4162e-07
0.23497,2.4213e-07
0.23608,2.3681e-07
0.23719,2.3796e-07
0.2383,2.382e-07
0.23941,2.39e-07
0.24053,2.3955e-07
0.24164,2.4737e-07
0.24276,2.4791e-07
0.24388,2.4845e-07
0.245,2.4898e-07
0.24612,2.5736e-07
0.24724,2.5793e-07
0.24837,2.5065e-07
0.24949,2.5116e-07
0.25062,2.5183e-07
0.25174,2.5258e-07
0.25287,2.4597e-07
0.254,2.4664e-07
0.25514,2.4739e-07
0.25627,2.4816e-07
0.2574,2.4893e-07
0.25854,2.4907e-07
0.25967,2.4984e-07
0.26081,2.5064e-07
0.26195,2.5214e-07
0.26309,2.5299e-07
0.26423,2.538e-07
0.26538,2.5386e-07
0.26652,2.5469e-07
0.26767,2.5551e-07
0.26881,2.5635e-07
0.26996,2.5714e-07
0.27111,2.5133e-07
0.27226,2.5217e-07
0.27342,2.529e-07
0.27457,2.5375e-07
0.27573,2.6604e-07
0.27688,2.6105e-07
0.27804,2.5575e-07
0.2792,2.5013e-07
0.28036,2.5185e-07
