$m_S$ [GeV$/c^{2}$],Observed limit
0.025,9.5368e-05
0.02566,8.8209e-05
0.02647,8.0533e-05
0.02728,7.3654e-05
0.02809,6.7989e-05
0.0289,6.2766e-05
0.02972,5.8142e-05
0.03053,5.4008e-05
0.03134,5.0276e-05
0.03216,4.6839e-05
0.03297,4.3772e-05
0.03379,4.0956e-05
0.03461,3.8398e-05
0.03542,3.6115e-05
0.03624,3.3924e-05
0.03706,3.196e-05
0.03788,3.0151e-05
0.0387,2.8476e-05
0.03953,2.6915e-05
0.04035,2.5487e-05
0.04118,2.4153e-05
0.042,2.2929e-05
0.04283,2.1852e-05
0.04366,2.0785e-05
0.04449,1.979e-05
0.04532,1.8876e-05
0.04615,1.8001e-05
0.04699,1.7187e-05
0.04783,1.6428e-05
0.04866,1.5726e-05
0.0495,1.506e-05
0.05034,2.1847e-05
0.05118,2.1286e-05
0.05203,2.0737e-05
0.05287,2.0219e-05
0.05372,1.9714e-05
0.05457,1.9229e-05
0.05542,1.8762e-05
0.05627,1.8313e-05
0.05713,1.7875e-05
0.05798,1.7457e-05
0.05884,1.705e-05
0.0597,1.6657e-05
0.06056,1.6279e-05
0.06142,1.5915e-05
0.06229,1.5557e-05
0.06315,1.5217e-05
0.06402,1.4882e-05
0.06489,1.4561e-05
0.06576,1.4249e-05
0.06664,1.3944e-05
0.06751,1.3652e-05
0.06839,1.3366e-05
0.06927,1.309e-05
0.07015,1.2824e-05
0.07103,1.2617e-05
0.07192,1.2353e-05
0.0728,1.201e-05
0.07369,1.1496e-05
0.07459,1.088e-05
0.07548,1.0431e-05
0.07637,9.9711e-06
0.07727,9.8006e-06
0.07817,9.6321e-06
0.07907,9.3646e-06
0.07997,8.8832e-06
0.08088,8.6054e-06
0.08178,7.9717e-06
0.08269,7.9194e-06
0.0836,7.3664e-06
0.08452,6.6143e-06
0.08543,6.4193e-06
0.08635,6.3741e-06
0.08727,6.0205e-06
0.08819,5.9851e-06
0.08911,5.7776e-06
0.09003,5.7429e-06
0.09096,5.7108e-06
0.09189,5.8523e-06
0.09282,5.8197e-06
0.09375,5.7884e-06
0.09468,5.7582e-06
0.09562,5.7285e-06
0.09656,5.531e-06
0.09749,5.4778e-06
0.09844,5.4547e-06
0.09938,5.4239e-06
0.10032,5.2125e-06
0.10127,5.1798e-06
0.10222,5.1475e-06
0.10317,4.9753e-06
0.10412,4.9263e-06
