$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.3097e-06
0.02566,1.2605e-06
0.02647,1.2027e-06
0.02728,1.1481e-06
0.02809,1.095e-06
0.0289,1.0442e-06
0.02972,9.9484e-07
0.03053,9.4855e-07
0.03134,9.044e-07
0.03216,8.6211e-07
0.03297,8.2266e-07
0.03379,7.85e-07
0.03461,7.4952e-07
0.03542,7.1665e-07
0.03624,6.8526e-07
0.03706,6.5581e-07
0.03788,6.3683e-07
0.0387,6.101e-07
0.03953,5.8455e-07
0.04035,5.611e-07
0.04118,5.386e-07
0.042,5.1769e-07
0.04283,4.9472e-07
0.04366,4.7687e-07
0.04449,4.6015e-07
0.04532,4.4446e-07
0.04615,4.2957e-07
0.04699,4.1553e-07
0.04783,4.0226e-07
0.04866,3.8994e-07
0.0495,3.7812e-07
0.05034,5.9473e-07
0.05118,5.7969e-07
0.05203,5.6495e-07
0.05287,5.5107e-07
0.05372,5.3645e-07
0.05457,5.2152e-07
0.05542,4.9656e-07
0.05627,4.822e-07
0.05713,4.6128e-07
0.05798,4.4013e-07
0.05884,4.2294e-07
0.0597,4.0999e-07
0.06056,4.0147e-07
0.06142,3.9307e-07
0.06229,3.8908e-07
0.06315,3.7656e-07
0.06402,3.5485e-07
0.06489,3.4674e-07
0.06576,3.1401e-07
0.06664,3.1098e-07
0.06751,3.0804e-07
0.06839,2.9481e-07
0.06927,2.7558e-07
0.07015,2.5739e-07
0.07103,2.5012e-07
0.07192,2.4272e-07
0.0728,2.414e-07
0.07369,2.3389e-07
0.07459,2.2621e-07
0.07548,2.2514e-07
0.07637,2.2841e-07
0.07727,2.2138e-07
0.07817,2.1405e-07
0.07907,2.133e-07
0.07997,2.2408e-07
0.08088,2.1777e-07
0.08178,2.1133e-07
0.08269,2.1159e-07
0.0836,2.1073e-07
0.08452,2.0985e-07
0.08543,2.0915e-07
0.08635,2.0836e-07
0.08727,2.1474e-07
0.08819,2.0682e-07
0.08911,2.0603e-07
0.09003,2.0535e-07
0.09096,2.046e-07
0.09189,1.9731e-07
0.09282,1.9663e-07
0.09375,1.9561e-07
0.09468,2.0141e-07
0.09562,2.0075e-07
0.09656,1.9386e-07
0.09749,1.9326e-07
0.09844,1.9277e-07
0.09938,1.9205e-07
0.10032,1.9142e-07
0.10127,1.9065e-07
0.10222,1.8438e-07
0.10317,1.8374e-07
0.10412,1.8334e-07
0.10507,1.8224e-07
0.10603,1.8193e-07
0.10698,1.8137e-07
0.10794,1.802e-07
0.1089,1.8379e-07
0.10986,1.8323e-07
0.11082,1.8268e-07
0.11179,1.8212e-07
0.11275,1.8157e-07
0.11372,1.8104e-07
0.11469,1.7654e-07
0.11566,1.7192e-07
0.11663,1.7144e-07
0.1176,1.6669e-07
0.11858,1.7338e-07
0.11956,1.7291e-07
0.12053,1.7257e-07
0.12151,1.7231e-07
0.12249,1.6845e-07
0.12347,1.6443e-07
0.12445,1.6423e-07
0.12544,1.6414e-07
0.12642,1.5998e-07
0.12741,1.5979e-07
0.1284,1.5949e-07
0.12938,1.5925e-07
0.13037,1.5909e-07
0.13136,1.6305e-07
0.13236,1.6333e-07
0.13335,1.6318e-07
0.13434,1.6303e-07
0.13534,1.6995e-07
0.13633,1.7328e-07
0.13733,1.7313e-07
0.13833,1.6252e-07
0.13932,1.6653e-07
0.14032,1.664e-07
0.14132,1.6627e-07
0.14233,1.6615e-07
0.14333,1.6995e-07
0.14433,1.6992e-07
0.14533,1.661e-07
0.14634,1.6597e-07
0.14734,1.7034e-07
0.14835,1.7024e-07
0.14935,1.7427e-07
0.15036,1.7414e-07
0.15137,1.6986e-07
0.15238,1.7381e-07
0.15338,1.7004e-07
0.15439,1.699e-07
0.1554,1.7429e-07
0.15641,1.7416e-07
0.15743,1.7399e-07
0.15844,1.7382e-07
0.15945,1.737e-07
0.16046,1.7358e-07
0.16148,1.7346e-07
0.16249,1.7334e-07
0.1635,1.7352e-07
0.16452,1.7341e-07
0.16554,1.7329e-07
0.16655,1.7321e-07
0.16757,1.7287e-07
0.16859,1.7831e-07
0.1696,1.7822e-07
0.17062,1.7814e-07
0.17164,1.7804e-07
0.17266,1.7794e-07
0.17368,1.8346e-07
0.1747,1.7773e-07
0.17572,1.7765e-07
0.17674,1.7746e-07
0.17776,1.7725e-07
0.17879,1.7194e-07
0.17981,1.719e-07
0.18083,1.7186e-07
0.18186,1.7185e-07
0.18288,1.7176e-07
0.18391,1.7115e-07
0.18493,1.7137e-07
0.18596,1.713e-07
0.18699,1.7122e-07
0.18802,1.7114e-07
0.18905,1.7627e-07
0.19008,1.7618e-07
0.19111,1.7608e-07
0.19214,1.7598e-07
0.19317,1.7588e-07
0.19421,1.7578e-07
0.19524,1.7048e-07
0.19628,1.7037e-07
0.19732,1.7027e-07
0.19835,1.7016e-07
0.19939,1.695e-07
0.20043,1.6875e-07
0.20148,1.6716e-07
0.20252,1.6576e-07
0.20356,1.6407e-07
0.20461,1.6266e-07
0.20566,1.6104e-07
0.20671,1.6433e-07
0.20776,1.6258e-07
0.20881,1.6096e-07
0.20987,1.5951e-07
0.21092,1.6312e-07
0.21198,1.6237e-07
0.212,1.6234e-07
0.21306,1.6072e-07
0.21415,1.5972e-07
0.21523,1.5782e-07
0.21632,1.5597e-07
0.2174,1.5388e-07
0.21849,1.5667e-07
0.21958,1.5472e-07
0.22067,1.5434e-07
0.22176,1.5015e-07
0.22286,1.4973e-07
0.22395,1.4982e-07
0.22505,1.4991e-07
0.22614,1.4593e-07
0.22724,1.4556e-07
0.22834,1.4564e-07
0.22944,1.4571e-07
0.23055,1.4197e-07
0.23165,1.4515e-07
0.23276,1.4523e-07
0.23386,1.4533e-07
0.23497,1.4542e-07
0.23608,1.42e-07
0.23719,1.4247e-07
0.2383,1.4242e-07
0.23941,1.4269e-07
0.24053,1.4278e-07
0.24164,1.4721e-07
0.24276,1.473e-07
0.24388,1.4739e-07
0.245,1.4748e-07
0.24612,1.5221e-07
0.24724,1.523e-07
0.24837,1.4778e-07
0.24949,1.4786e-07
0.25062,1.4803e-07
0.25174,1.4829e-07
0.25287,1.4424e-07
0.254,1.4446e-07
0.25514,1.4472e-07
0.25627,1.45e-07
0.2574,1.4527e-07
0.25854,1.4518e-07
0.25967,1.4545e-07
0.26081,1.4573e-07
0.26195,1.4642e-07
0.26309,1.4673e-07
0.26423,1.4701e-07
0.26538,1.4688e-07
0.26652,1.4715e-07
0.26767,1.4744e-07
0.26881,1.4773e-07
0.26996,1.4799e-07
0.27111,1.4446e-07
0.27226,1.4475e-07
0.27342,1.4497e-07
0.27457,1.4527e-07
0.27573,1.521e-07
0.27688,1.4904e-07
0.27804,1.4582e-07
0.2792,1.4242e-07
0.28036,1.4347e-07
0.28152,1.5268e-07
0.28268,1.5343e-07
0.28385,1.4931e-07
0.28501,1.4847e-07
0.28618,1.4469e-07
0.28735,1.4434e-07
0.28852,1.4032e-07
0.28969,1.4345e-07
0.29086,1.404e-07
0.29203,1.4094e-07
0.29321,1.4158e-07
0.29438,1.4575e-07
0.29556,1.4642e-07
0.29674,1.4749e-07
0.29792,1.4817e-07
0.2991,1.4886e-07
0.30028,1.4937e-07
0.30147,1.5313e-07
0.30265,1.5309e-07
