$m_S$ [GeV$/c^{2}$],Observed limit
0.025,2.439e-06
0.02566,2.3098e-06
0.02647,2.1717e-06
0.02728,2.0376e-06
0.02809,1.915e-06
0.0289,1.8007e-06
0.02972,1.6934e-06
0.03053,1.5952e-06
0.03134,1.504e-06
0.03216,1.4183e-06
0.03297,1.3397e-06
0.03379,1.2658e-06
0.03461,1.197e-06
0.03542,1.1338e-06
0.03624,1.0741e-06
0.03706,1.05e-06
0.03788,1.0006e-06
0.0387,9.5409e-07
0.03953,9.1011e-07
0.04035,8.6987e-07
0.04118,8.3068e-07
0.042,7.9368e-07
0.04283,7.5931e-07
0.04366,7.273e-07
0.04449,6.9679e-07
0.04532,6.6809e-07
0.04615,6.4148e-07
0.04699,6.1555e-07
0.04783,5.9146e-07
0.04866,5.5013e-07
0.0495,5.1967e-07
0.05034,8.5395e-07
0.05118,8.3341e-07
0.05203,7.9152e-07
0.05287,7.6388e-07
0.05372,7.4158e-07
0.05457,7.1313e-07
0.05542,7.0899e-07
0.05627,6.8644e-07
0.05713,6.6402e-07
0.05798,6.485e-07
0.05884,6.1991e-07
0.0597,6.0985e-07
0.06056,5.9837e-07
0.06142,5.8464e-07
0.06229,5.7762e-07
0.06315,5.5775e-07
0.06402,5.5115e-07
0.06489,5.1802e-07
0.06576,5.0514e-07
0.06664,4.9236e-07
0.06751,4.5067e-07
0.06839,4.4557e-07
0.06927,4.4053e-07
0.07015,4.3569e-07
0.07103,4.0898e-07
0.07192,3.8924e-07
0.0728,3.6899e-07
0.07369,3.48e-07
0.07459,3.3559e-07
0.07548,3.3252e-07
0.07637,3.2957e-07
0.07727,3.1736e-07
0.07817,3.0504e-07
0.07907,3.0214e-07
0.07997,3.1662e-07
0.08088,3.1365e-07
0.08178,2.9664e-07
0.08269,2.939e-07
0.0836,2.9121e-07
0.08452,2.885e-07
0.08543,2.86e-07
0.08635,2.8345e-07
0.08727,2.8093e-07
0.08819,2.7846e-07
0.08911,2.7605e-07
0.09003,2.7365e-07
0.09096,2.7127e-07
0.09189,2.6895e-07
0.09282,2.6663e-07
0.09375,2.6375e-07
0.09468,2.6159e-07
0.09562,2.5945e-07
0.09656,2.5736e-07
0.09749,2.5532e-07
0.09844,2.461e-07
0.09938,2.4307e-07
0.10032,2.4135e-07
0.10127,2.4017e-07
0.10222,2.3893e-07
0.10317,2.382e-07
0.10412,2.2975e-07
0.10507,2.2866e-07
0.10603,2.2769e-07
0.10698,2.2679e-07
0.10794,2.2585e-07
0.1089,2.2495e-07
0.10986,2.2842e-07
0.11082,2.2749e-07
0.11179,2.2666e-07
0.11275,2.2575e-07
0.11372,2.2486e-07
0.11469,2.2404e-07
0.11566,2.1815e-07
0.11663,2.121e-07
0.1176,2.1138e-07
0.11858,2.0515e-07
0.11956,2.1349e-07
0.12053,2.1284e-07
0.12151,2.1222e-07
0.12249,2.1163e-07
0.12347,2.0157e-07
0.12445,2.0104e-07
0.12544,1.9549e-07
0.12642,1.9505e-07
0.12741,1.9454e-07
0.1284,1.9392e-07
0.12938,1.9337e-07
0.13037,1.9291e-07
0.13136,1.9255e-07
0.13236,1.9225e-07
0.13335,1.9729e-07
0.13434,2.0104e-07
0.13534,2.006e-07
