$m_S$ [GeV$/c^{2}$],Observed limit
0.025,0.00019094
0.02566,0.00017644
0.02647,0.00016082
0.02728,0.00014673
0.02809,0.00013512
0.0289,0.00012469
0.02972,0.00011528
0.03053,0.00010698
0.03134,9.9462e-05
0.03216,9.2593e-05
0.03297,8.648e-05
0.03379,8.0844e-05
0.03461,7.5786e-05
0.03542,7.0965e-05
0.03624,6.6689e-05
0.03706,6.2744e-05
0.03788,5.9163e-05
0.0387,5.5912e-05
0.03953,5.2738e-05
0.04035,4.9911e-05
0.04118,4.7266e-05
0.042,4.4845e-05
0.04283,4.256e-05
0.04366,4.0448e-05
0.04449,3.8484e-05
0.04532,3.6783e-05
0.04615,3.5078e-05
0.04699,3.3456e-05
0.04783,3.1972e-05
0.04866,3.0579e-05
0.0495,2.9269e-05
0.05034,4.2409e-05
0.05118,4.1397e-05
0.05203,4.0379e-05
0.05287,3.9421e-05
0.05372,3.8499e-05
0.05457,3.7602e-05
0.05542,3.6732e-05
0.05627,3.5897e-05
0.05713,3.5082e-05
0.05798,3.4305e-05
0.05884,3.3538e-05
0.0597,3.2802e-05
0.06056,3.2089e-05
0.06142,3.1401e-05
0.06229,3.0724e-05
0.06315,3.0078e-05
0.06402,2.9446e-05
0.06489,2.8839e-05
0.06576,2.8236e-05
0.06664,2.7656e-05
0.06751,2.7098e-05
0.06839,2.6552e-05
0.06927,2.6018e-05
0.07015,2.5499e-05
0.07103,2.5175e-05
0.07192,2.4295e-05
0.0728,2.3246e-05
0.07369,2.199e-05
0.07459,2.1066e-05
0.07548,2.0323e-05
0.07637,1.9571e-05
0.07727,1.9216e-05
0.07817,1.866e-05
0.07907,1.8104e-05
0.07997,1.7329e-05
0.08088,1.5826e-05
0.08178,1.5709e-05
0.08269,1.4851e-05
0.0836,1.3667e-05
0.08452,1.2994e-05
0.08543,1.2599e-05
0.08635,1.2195e-05
0.08727,1.1785e-05
0.08819,1.1367e-05
0.08911,1.129e-05
0.09003,1.1215e-05
0.09096,1.1141e-05
0.09189,1.107e-05
0.09282,1.0982e-05
0.09375,1.0922e-05
0.09468,1.1207e-05
0.09562,1.1142e-05
0.09656,1.0694e-05
0.09749,1.0634e-05
0.09844,1.0575e-05
0.09938,1.0157e-05
0.10032,1.0105e-05
0.10127,1.0062e-05
0.10222,9.7408e-06
0.10317,9.6602e-06
0.10412,9.6191e-06
0.10507,9.5978e-06
0.10603,9.2349e-06
0.10698,9.201e-06
0.10794,9.166e-06
0.1089,9.1332e-06
