$m_S$ [GeV$/c^{2}$],Observed limit
0.025,0.0008999
0.02566,0.00081727
0.02647,0.0007307
0.02728,0.00065707
0.02809,0.0005961
0.0289,0.00054289
0.02972,0.00049643
0.03053,0.00045624
0.03134,0.00042115
0.03216,0.00038951
0.03297,0.00036171
0.03379,0.00033653
0.03461,0.00031392
0.03542,0.00029377
0.03624,0.00027514
0.03706,0.00025837
0.03788,0.00024302
0.0387,0.00022919
0.03953,0.00021623
0.04035,0.00020407
0.04118,0.00019295
0.042,0.00018265
0.04283,0.00017322
0.04366,0.00016459
0.04449,0.00015681
0.04532,0.00014927
0.04615,0.00014226
0.04699,0.00013558
0.04783,0.00012892
0.04866,0.00012369
0.0495,0.00011782
0.05034,0.00016447
0.05118,0.00016063
0.05203,0.00015694
0.05287,0.00015343
0.05372,0.00015002
0.05457,0.00014673
0.05542,0.00014356
0.05627,0.0001405
0.05713,0.00013752
0.05798,0.00013468
0.05884,0.0001319
0.0597,0.00012922
0.06056,0.00012662
0.06142,0.00012412
0.06229,0.00012165
0.06315,0.0001193
0.06402,0.00011701
0.06489,0.00011478
0.06576,0.00011262
0.06664,0.00011051
0.06751,0.00010848
0.06839,0.00010648
0.06927,0.00010455
0.07015,0.00010266
0.07103,0.00010076
0.07192,9.8885e-05
0.0728,9.7093e-05
0.07369,9.5334e-05
0.07459,9.3615e-05
0.07548,9.1952e-05
0.07637,9.035e-05
0.07727,8.8752e-05
0.07817,8.7207e-05
0.07907,8.5711e-05
0.07997,8.4257e-05
0.08088,8.2605e-05
0.08178,8.0433e-05
0.08269,7.715e-05
0.0836,7.3196e-05
0.08452,6.9696e-05
0.08543,6.6726e-05
0.08635,6.5691e-05
0.08727,6.5353e-05
0.08819,6.2302e-05
0.08911,5.9856e-05
0.09003,5.4966e-05
0.09096,5.471e-05
0.09189,5.019e-05
0.09282,4.6153e-05
0.09375,4.4918e-05
0.09468,4.366e-05
0.09562,4.2369e-05
0.09656,4.1062e-05
0.09749,4.0902e-05
0.09844,4.0745e-05
0.09938,4.0601e-05
0.10032,4.0514e-05
0.10127,4.0543e-05
0.10222,4.0573e-05
0.10317,3.9218e-05
0.10412,3.9235e-05
0.10507,3.9277e-05
0.10603,3.7957e-05
0.10698,3.7997e-05
0.10794,3.8043e-05
0.1089,3.8674e-05
0.10986,3.8724e-05
0.11082,3.8784e-05
0.11179,3.6788e-05
0.11275,3.5723e-05
0.11372,3.7634e-05
0.11469,3.5719e-05
0.11566,3.4706e-05
0.11663,3.6556e-05
0.1176,3.5697e-05
0.11858,3.3748e-05
0.11956,3.5535e-05
0.12053,3.5564e-05
0.12151,3.272e-05
0.12249,3.4347e-05
0.12347,3.435e-05
0.12445,3.2585e-05
0.12544,3.3893e-05
0.12642,3.3895e-05
0.12741,3.2262e-05
0.1284,3.0417e-05
0.12938,3.0388e-05
0.13037,3.0389e-05
0.13136,3.0419e-05
0.13236,3.0438e-05
0.13335,3.0443e-05
0.13434,3.0451e-05
0.13534,3.0983e-05
0.13633,3.0991e-05
0.13733,3.0999e-05
0.13833,3.009e-05
0.13932,3.0095e-05
0.14032,2.908e-05
0.14132,3.1214e-05
0.14233,3.122e-05
0.14333,2.9617e-05
0.14433,2.9617e-05
0.14533,2.9612e-05
0.14634,2.9611e-05
0.14734,2.9603e-05
0.14835,2.9592e-05
0.14935,2.9578e-05
0.15036,2.9564e-05
0.15137,2.8557e-05
0.15238,2.8548e-05
0.15338,2.9284e-05
0.15439,2.9264e-05
0.1554,2.9235e-05
0.15641,2.9198e-05
0.15743,2.915e-05
0.15844,2.8067e-05
0.15945,2.8009e-05
0.16046,2.795e-05
0.16148,2.7859e-05
0.16249,2.613e-05
0.1635,2.601e-05
0.16452,2.6649e-05
0.16554,2.6551e-05
0.16655,2.6369e-05
0.16757,2.6422e-05
0.16859,2.6573e-05
0.1696,2.7621e-05
0.17062,2.7479e-05
0.17164,2.7319e-05
0.17266,2.7145e-05
0.17368,2.8057e-05
0.1747,2.6764e-05
0.17572,2.6493e-05
0.17674,2.6312e-05
0.17776,2.6108e-05
0.17879,2.5827e-05
0.17981,2.5608e-05
0.18083,2.5374e-05
0.18186,2.5115e-05
0.18288,2.4852e-05
0.18391,2.5284e-05
0.18493,2.4998e-05
0.18596,2.3573e-05
0.18699,2.4234e-05
0.18802,2.3957e-05
0.18905,2.4602e-05
0.19008,2.4295e-05
0.19111,2.4948e-05
0.19214,2.4622e-05
0.19317,2.429e-05
0.19421,2.3964e-05
0.19524,2.3643e-05
0.19628,2.3319e-05
0.19732,2.2999e-05
0.19835,2.268e-05
0.19939,2.296e-05
0.20043,2.2615e-05
0.20148,2.1679e-05
0.20252,2.1489e-05
0.20356,2.1306e-05
0.20461,2.1846e-05
0.20566,2.1511e-05
0.20671,2.1996e-05
0.20776,2.1673e-05
0.20881,2.2163e-05
0.20987,2.1804e-05
0.21092,2.2325e-05
0.21198,2.1965e-05
0.212,2.196e-05
0.21306,2.1593e-05
