$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.4828e-06
0.02566,1.4165e-06
0.02647,1.3388e-06
0.02728,1.2668e-06
0.02809,1.1972e-06
0.0289,1.1318e-06
0.02972,1.0689e-06
0.03053,1.0101e-06
0.03134,9.5499e-07
0.03216,9.0289e-07
0.03297,8.5458e-07
0.03379,8.089e-07
0.03461,7.6628e-07
0.03542,7.271e-07
0.03624,6.9013e-07
0.03706,6.5536e-07
0.03788,6.3177e-07
0.0387,6.0069e-07
0.03953,5.7145e-07
0.04035,5.4437e-07
0.04118,5.1895e-07
0.042,4.9545e-07
0.04283,4.7027e-07
0.04366,4.5027e-07
0.04449,4.3156e-07
0.04532,4.1406e-07
0.04615,3.9772e-07
0.04699,3.8234e-07
0.04783,3.6766e-07
0.04866,3.5412e-07
0.0495,3.4128e-07
0.05034,5.353e-07
0.05118,5.2277e-07
0.05203,5.1041e-07
0.05287,4.9879e-07
0.05372,4.8645e-07
0.05457,4.7377e-07
0.05542,4.5206e-07
0.05627,4.3961e-07
0.05713,4.2128e-07
0.05798,4.0266e-07
0.05884,3.8761e-07
0.0597,3.7639e-07
0.06056,3.692e-07
0.06142,3.6208e-07
0.06229,3.5902e-07
0.06315,3.4803e-07
0.06402,3.285e-07
0.06489,3.2152e-07
0.06576,2.9165e-07
0.06664,2.8931e-07
0.06751,2.8703e-07
0.06839,2.7514e-07
0.06927,2.576e-07
0.07015,2.4091e-07
0.07103,2.3405e-07
0.07192,2.2709e-07
0.0728,2.2584e-07
0.07369,2.1882e-07
0.07459,2.1158e-07
0.07548,2.1056e-07
0.07637,2.1359e-07
0.07727,2.0699e-07
0.07817,2.0011e-07
0.07907,1.9938e-07
0.07997,2.0944e-07
0.08088,2.0351e-07
0.08178,1.9747e-07
0.08269,1.9769e-07
0.0836,1.9686e-07
0.08452,1.9602e-07
0.08543,1.9534e-07
0.08635,1.9458e-07
0.08727,2.0051e-07
0.08819,1.9309e-07
0.08911,1.9234e-07
0.09003,1.9166e-07
0.09096,1.9096e-07
0.09189,1.8414e-07
0.09282,1.8347e-07
0.09375,1.825e-07
0.09468,1.8789e-07
0.09562,1.8725e-07
0.09656,1.808e-07
0.09749,1.8023e-07
0.09844,1.7975e-07
0.09938,1.7907e-07
0.10032,1.7837e-07
0.10127,1.7759e-07
0.10222,1.7159e-07
0.10317,1.7087e-07
0.10412,1.7037e-07
0.10507,1.6922e-07
0.10603,1.6881e-07
0.10698,1.6817e-07
0.10794,1.6696e-07
0.1089,1.7015e-07
0.10986,1.6951e-07
0.11082,1.6888e-07
0.11179,1.6825e-07
0.11275,1.6762e-07
0.11372,1.67e-07
0.11469,1.6272e-07
0.11566,1.5837e-07
0.11663,1.578e-07
0.1176,1.5332e-07
0.11858,1.5936e-07
0.11956,1.5881e-07
0.12053,1.5858e-07
0.12151,1.5864e-07
0.12249,1.5531e-07
0.12347,1.5186e-07
0.12445,1.5192e-07
0.12544,1.5209e-07
0.12642,1.4848e-07
0.12741,1.4855e-07
0.1284,1.4852e-07
0.12938,1.4855e-07
0.13037,1.4865e-07
0.13136,1.526e-07
0.13236,1.5313e-07
0.13335,1.5324e-07
0.13434,1.5336e-07
0.13534,1.6014e-07
0.13633,1.6355e-07
0.13733,1.637e-07
0.13833,1.5393e-07
0.13932,1.58e-07
0.14032,1.5815e-07
0.14132,1.5829e-07
0.14233,1.5846e-07
0.14333,1.6237e-07
0.14433,1.6262e-07
0.14533,1.5923e-07
0.14634,1.5939e-07
0.14734,1.6388e-07
0.14835,1.6407e-07
0.14935,1.6823e-07
0.15036,1.683e-07
0.15137,1.6419e-07
0.15238,1.6802e-07
0.15338,1.644e-07
0.15439,1.6428e-07
0.1554,1.6853e-07
0.15641,1.6838e-07
0.15743,1.6829e-07
0.15844,1.6811e-07
0.15945,1.6801e-07
0.16046,1.679e-07
0.16148,1.678e-07
0.16249,1.677e-07
0.1635,1.6789e-07
0.16452,1.6779e-07
0.16554,1.6769e-07
0.16655,1.6764e-07
0.16757,1.6732e-07
0.16859,1.726e-07
0.1696,1.7256e-07
0.17062,1.7243e-07
0.17164,1.7237e-07
0.17266,1.723e-07
0.17368,1.7766e-07
0.1747,1.7212e-07
0.17572,1.7205e-07
0.17674,1.7189e-07
0.17776,1.7169e-07
0.17879,1.6656e-07
0.17981,1.6653e-07
0.18083,1.6654e-07
0.18186,1.6653e-07
0.18288,1.6645e-07
0.18391,1.6586e-07
0.18493,1.6609e-07
0.18596,1.6604e-07
0.18699,1.6597e-07
0.18802,1.659e-07
0.18905,1.7089e-07
0.19008,1.7082e-07
0.19111,1.7074e-07
0.19214,1.7065e-07
0.19317,1.7059e-07
0.19421,1.7048e-07
0.19524,1.6535e-07
0.19628,1.6527e-07
0.19732,1.6518e-07
0.19835,1.6509e-07
0.19939,1.6447e-07
0.20043,1.6378e-07
0.20148,1.6236e-07
0.20252,1.6111e-07
