$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.928e-06
0.02566,1.8492e-06
0.02647,1.7571e-06
0.02728,1.6709e-06
0.02809,1.5875e-06
0.0289,1.5079e-06
0.02972,1.4312e-06
0.03053,1.3592e-06
0.03134,1.2912e-06
0.03216,1.2263e-06
0.03297,1.1658e-06
0.03379,1.1082e-06
0.03461,1.0543e-06
0.03542,1.0042e-06
0.03624,9.5687e-07
0.03706,9.1265e-07
0.03788,8.8281e-07
0.0387,8.4276e-07
0.03953,8.0473e-07
0.04035,7.6933e-07
0.04118,7.3605e-07
0.042,7.0509e-07
0.04283,6.7167e-07
0.04366,6.4522e-07
0.04449,6.2053e-07
0.04532,5.9732e-07
0.04615,5.7555e-07
0.04699,5.548e-07
0.04783,5.3541e-07
0.04866,5.173e-07
0.0495,5.0007e-07
0.05034,7.8664e-07
0.05118,7.7088e-07
0.05203,7.5532e-07
0.05287,7.4066e-07
0.05372,7.2482e-07
0.05457,7.0836e-07
0.05542,6.7819e-07
0.05627,6.618e-07
0.05713,6.3642e-07
0.05798,6.1036e-07
0.05884,5.8952e-07
0.0597,5.7436e-07
0.06056,5.6531e-07
0.06142,5.5629e-07
0.06229,5.5344e-07
0.06315,5.3828e-07
0.06402,5.0979e-07
0.06489,5.006e-07
0.06576,4.5561e-07
0.06664,4.5345e-07
0.06751,4.5135e-07
0.06839,4.3408e-07
0.06927,4.0775e-07
0.07015,3.8235e-07
0.07103,3.7143e-07
0.07192,3.6036e-07
0.0728,3.5832e-07
0.07369,3.4707e-07
0.07459,3.3561e-07
0.07548,3.3391e-07
0.07637,3.3866e-07
0.07727,3.2815e-07
0.07817,3.172e-07
0.07907,3.16e-07
0.07997,3.3188e-07
0.08088,3.2244e-07
0.08178,3.1282e-07
0.08269,3.1313e-07
0.0836,3.1177e-07
0.08452,3.1039e-07
0.08543,3.0927e-07
0.08635,3.0802e-07
0.08727,3.1736e-07
0.08819,3.0557e-07
0.08911,3.0438e-07
0.09003,3.032e-07
0.09096,3.0206e-07
0.09189,2.9121e-07
0.09282,2.9013e-07
0.09375,2.8854e-07
0.09468,2.9702e-07
0.09562,2.9596e-07
0.09656,2.8572e-07
0.09749,2.8477e-07
0.09844,2.8397e-07
0.09938,2.8284e-07
0.10032,2.8187e-07
0.10127,2.8085e-07
0.10222,2.717e-07
0.10317,2.7085e-07
0.10412,2.7034e-07
0.10507,2.6883e-07
0.10603,2.6843e-07
0.10698,2.6769e-07
0.10794,2.6605e-07
0.1089,2.7144e-07
0.10986,2.707e-07
0.11082,2.6994e-07
0.11179,2.692e-07
0.11275,2.6851e-07
0.11372,2.678e-07
0.11469,2.6124e-07
0.11566,2.545e-07
0.11663,2.5383e-07
0.1176,2.4691e-07
0.11858,2.569e-07
0.11956,2.5627e-07
0.12053,2.5596e-07
0.12151,2.5586e-07
0.12249,2.5035e-07
0.12347,2.4462e-07
0.12445,2.4458e-07
0.12544,2.4468e-07
0.12642,2.3873e-07
0.12741,2.3868e-07
0.1284,2.3849e-07
0.12938,2.3838e-07
0.13037,2.3838e-07
0.13136,2.4456e-07
0.13236,2.4524e-07
0.13335,2.4527e-07
0.13434,2.453e-07
0.13534,2.5597e-07
0.13633,2.6125e-07
0.13733,2.613e-07
0.13833,2.4555e-07
0.13932,2.5187e-07
0.14032,2.5194e-07
0.14132,2.52e-07
0.14233,2.5209e-07
0.14333,2.5813e-07
0.14433,2.5836e-07
0.14533,2.528e-07
0.14634,2.5288e-07
0.14734,2.5982e-07
0.14835,2.5995e-07
0.14935,2.6635e-07
0.15036,2.6657e-07
0.15137,2.6058e-07
0.15238,2.6722e-07
0.15338,2.6199e-07
0.15439,2.6237e-07
0.1554,2.6971e-07
0.15641,2.7012e-07
0.15743,2.7048e-07
0.15844,2.7078e-07
0.15945,2.7119e-07
0.16046,2.716e-07
0.16148,2.7202e-07
0.16249,2.7244e-07
