$m_S$ [GeV$/c^{2}$],Observed limit
0.025,1.4497e-06
0.02566,1.3825e-06
0.02647,1.3045e-06
0.02728,1.232e-06
0.02809,1.1627e-06
0.0289,1.0973e-06
0.02972,1.0351e-06
0.03053,9.7665e-07
0.03134,9.2214e-07
0.03216,8.7056e-07
0.03297,8.2264e-07
0.03379,7.7753e-07
0.03461,7.3553e-07
0.03542,6.9683e-07
0.03624,6.6038e-07
0.03706,6.2635e-07
0.03788,6.0282e-07
0.0387,5.7253e-07
0.03953,5.4369e-07
0.04035,5.1748e-07
0.04118,4.9262e-07
0.042,4.6973e-07
0.04283,4.4528e-07
0.04366,4.258e-07
0.04449,4.0766e-07
0.04532,3.9063e-07
0.04615,3.7475e-07
0.04699,3.5967e-07
0.04783,3.4562e-07
0.04866,3.3254e-07
0.0495,3.2012e-07
0.05034,5.0239e-07
0.05118,4.9241e-07
0.05203,4.8249e-07
0.05287,4.7317e-07
0.05372,4.6308e-07
0.05457,4.5262e-07
0.05542,4.3334e-07
0.05627,4.2299e-07
0.05713,4.0676e-07
0.05798,3.9013e-07
0.05884,3.7685e-07
0.0597,3.6721e-07
0.06056,3.6144e-07
0.06142,3.5571e-07
0.06229,3.5391e-07
0.06315,3.4425e-07
0.06402,3.2606e-07
0.06489,3.2022e-07
0.06576,2.9146e-07
0.06664,2.901e-07
0.06751,2.8879e-07
0.06839,2.7776e-07
0.06927,2.6093e-07
0.07015,2.4464e-07
0.07103,2.3731e-07
0.07192,2.2987e-07
0.0728,2.2824e-07
0.07369,2.2078e-07
0.07459,2.1314e-07
0.07548,2.1177e-07
0.07637,2.1446e-07
0.07727,2.075e-07
0.07817,2.0029e-07
0.07907,1.9924e-07
0.07997,2.0895e-07
0.08088,2.0271e-07
0.08178,1.9638e-07
0.08269,1.9629e-07
0.0836,1.9516e-07
0.08452,1.9401e-07
0.08543,1.9303e-07
0.08635,1.9198e-07
0.08727,1.9751e-07
0.08819,1.899e-07
0.08911,1.8889e-07
0.09003,1.8791e-07
0.09096,1.8692e-07
0.09189,1.7995e-07
0.09282,1.7902e-07
0.09375,1.7779e-07
0.09468,1.8276e-07
0.09562,1.8185e-07
0.09656,1.7531e-07
0.09749,1.7448e-07
0.09844,1.7375e-07
0.09938,1.7281e-07
0.10032,1.7207e-07
0.10127,1.7144e-07
0.10222,1.6587e-07
0.10317,1.6535e-07
0.10412,1.6505e-07
0.10507,1.6411e-07
0.10603,1.6389e-07
0.10698,1.6344e-07
0.10794,1.6245e-07
0.1089,1.6575e-07
0.10986,1.6529e-07
0.11082,1.6485e-07
0.11179,1.6441e-07
0.11275,1.6399e-07
0.11372,1.6355e-07
0.11469,1.5955e-07
0.11566,1.5544e-07
0.11663,1.5504e-07
0.1176,1.5081e-07
0.11858,1.5692e-07
0.11956,1.5654e-07
0.12053,1.5611e-07
0.12151,1.5571e-07
0.12249,1.5195e-07
0.12347,1.481e-07
0.12445,1.477e-07
0.12544,1.4739e-07
0.12642,1.4344e-07
0.12741,1.4305e-07
0.1284,1.4257e-07
0.12938,1.4214e-07
0.13037,1.4178e-07
0.13136,1.4509e-07
0.13236,1.4512e-07
0.13335,1.4477e-07
0.13434,1.4442e-07
0.13534,1.5032e-07
0.13633,1.5304e-07
0.13733,1.5268e-07
0.13833,1.4311e-07
0.13932,1.4642e-07
0.14032,1.4609e-07
0.14132,1.4575e-07
0.14233,1.4543e-07
0.14333,1.4854e-07
0.14433,1.4829e-07
0.14533,1.4474e-07
0.14634,1.4441e-07
0.14734,1.48e-07
0.14835,1.4769e-07
0.14935,1.5095e-07
0.15036,1.5076e-07
0.15137,1.4718e-07
0.15238,1.5073e-07
0.15338,1.476e-07
0.15439,1.4761e-07
0.1554,1.5154e-07
0.15641,1.5158e-07
0.15743,1.5157e-07
0.15844,1.5155e-07
0.15945,1.5158e-07
0.16046,1.5161e-07
0.16148,1.5164e-07
0.16249,1.5167e-07
0.1635,1.5197e-07
0.16452,1.52e-07
0.16554,1.5203e-07
0.16655,1.5211e-07
0.16757,1.5194e-07
0.16859,1.5687e-07
0.1696,1.5693e-07
0.17062,1.5699e-07
0.17164,1.5705e-07
0.17266,1.571e-07
0.17368,1.6212e-07
0.1747,1.572e-07
0.17572,1.5727e-07
0.17674,1.5724e-07
0.17776,1.572e-07
0.17879,1.5262e-07
0.17981,1.5272e-07
0.18083,1.5286e-07
0.18186,1.5296e-07
0.18288,1.5302e-07
0.18391,1.5261e-07
0.18493,1.5295e-07
0.18596,1.5302e-07
0.18699,1.5309e-07
0.18802,1.5314e-07
0.18905,1.5789e-07
0.19008,1.5795e-07
0.19111,1.58e-07
0.19214,1.5806e-07
0.19317,1.5811e-07
0.19421,1.5817e-07
0.19524,1.5354e-07
0.19628,1.5358e-07
0.19732,1.5363e-07
0.19835,1.5367e-07
0.19939,1.5322e-07
0.20043,1.5337e-07
0.20148,1.5377e-07
0.20252,1.5428e-07
0.20356,1.5451e-07
0.20461,1.5499e-07
0.20566,1.5525e-07
0.20671,1.6027e-07
0.20776,1.604e-07
0.20881,1.6062e-07
0.20987,1.6103e-07
0.21092,1.6654e-07
0.21198,1.6766e-07
0.212,1.6766e-07
0.21306,1.6787e-07
0.21415,1.686e-07
0.21523,1.6739e-07
0.21632,1.6621e-07
0.2174,1.6473e-07
0.21849,1.6848e-07
0.21958,1.6712e-07
0.22067,1.6702e-07
0.22176,1.6254e-07
0.22286,1.6211e-07
0.22395,1.6228e-07
0.22505,1.6242e-07
0.22614,1.5817e-07
0.22724,1.5781e-07
0.22834,1.5794e-07
0.22944,1.5807e-07
0.23055,1.5406e-07
0.23165,1.5755e-07
0.23276,1.577e-07
0.23386,1.5785e-07
0.23497,1.5799e-07
0.23608,1.5433e-07
0.23719,1.549e-07
0.2383,1.5488e-07
0.23941,1.5521e-07
0.24053,1.5537e-07
0.24164,1.6024e-07
0.24276,1.6039e-07
0.24388,1.6054e-07
0.245,1.6069e-07
0.24612,1.6589e-07
0.24724,1.6605e-07
0.24837,1.6115e-07
0.24949,1.6129e-07
0.25062,1.6154e-07
0.25174,1.6188e-07
0.25287,1.575e-07
0.254,1.5777e-07
0.25514,1.5811e-07
0.25627,1.5845e-07
0.2574,1.588e-07
0.25854,1.5873e-07
0.25967,1.5908e-07
0.26081,1.5943e-07
0.26195,1.6023e-07
0.26309,1.6061e-07
0.26423,1.6097e-07
0.26538,1.6084e-07
0.26652,1.6121e-07
0.26767,1.6158e-07
0.26881,1.6194e-07
