$m_S$ [GeV$/c^{2}$],Observed limit
0.025,2.1404e-06
0.02566,2.058e-06
0.02647,1.9605e-06
0.02728,1.8681e-06
0.02809,1.7792e-06
0.0289,1.6938e-06
0.02972,1.6113e-06
0.03053,1.5337e-06
0.03134,1.4603e-06
0.03216,1.3898e-06
0.03297,1.3242e-06
0.03379,1.2616e-06
0.03461,1.2027e-06
0.03542,1.1484e-06
0.03624,1.0962e-06
0.03706,1.0476e-06
0.03788,1.0157e-06
0.0387,9.7136e-07
0.03953,9.2919e-07
0.04035,8.9032e-07
0.04118,8.5345e-07
0.042,8.1921e-07
0.04283,7.8179e-07
0.04366,7.5247e-07
0.04449,7.2501e-07
0.04532,6.9916e-07
0.04615,6.7487e-07
0.04699,6.5182e-07
0.04783,6.301e-07
0.04866,6.0991e-07
0.0495,5.9063e-07
0.05034,9.305e-07
0.05118,9.1311e-07
0.05203,8.9583e-07
0.05287,8.7956e-07
0.05372,8.6193e-07
0.05457,8.4342e-07
0.05542,8.084e-07
0.05627,7.9005e-07
0.05713,7.6073e-07
0.05798,7.3053e-07
0.05884,7.0654e-07
0.0597,6.8931e-07
0.06056,6.7933e-07
0.06142,6.6936e-07
0.06229,6.6683e-07
0.06315,6.4942e-07
0.06402,6.1585e-07
0.06489,6.0558e-07
0.06576,5.5187e-07
0.06664,5.4999e-07
0.06751,5.4817e-07
0.06839,5.2791e-07
0.06927,4.9655e-07
0.07015,4.6608e-07
0.07103,4.5237e-07
0.07192,4.3851e-07
0.0728,4.3564e-07
0.07369,4.2169e-07
0.07459,4.0739e-07
0.07548,4.0496e-07
0.07637,4.1035e-07
0.07727,3.9727e-07
0.07817,3.837e-07
0.07907,3.8192e-07
0.07997,4.0077e-07
0.08088,3.8904e-07
0.08178,3.7712e-07
0.08269,3.7711e-07
0.0836,3.7522e-07
0.08452,3.7324e-07
0.08543,3.7157e-07
0.08635,3.6977e-07
0.08727,3.8065e-07
0.08819,3.6621e-07
0.08911,3.6444e-07
0.09003,3.6274e-07
0.09096,3.6103e-07
0.09189,3.4783e-07
0.09282,3.4625e-07
0.09375,3.4406e-07
0.09468,3.5388e-07
0.09562,3.5232e-07
0.09656,3.3985e-07
0.09749,3.3844e-07
0.09844,3.372e-07
0.09938,3.3554e-07
0.10032,3.342e-07
0.10127,3.3305e-07
0.10222,3.2221e-07
0.10317,3.2122e-07
0.10412,3.2064e-07
0.10507,3.1887e-07
0.10603,3.184e-07
0.10698,3.1753e-07
0.10794,3.156e-07
0.1089,3.2202e-07
0.10986,3.2113e-07
0.11082,3.2027e-07
0.11179,3.1941e-07
0.11275,3.1858e-07
0.11372,3.1776e-07
0.11469,3.1001e-07
0.11566,3.0198e-07
0.11663,3.0124e-07
0.1176,2.9301e-07
0.11858,3.0488e-07
0.11956,3.0415e-07
0.12053,3.0388e-07
0.12151,3.0399e-07
0.12249,2.9756e-07
0.12347,2.9093e-07
0.12445,2.9104e-07
0.12544,2.9134e-07
0.12642,2.8442e-07
0.12741,2.8454e-07
0.1284,2.8447e-07
0.12938,2.8451e-07
0.13037,2.8468e-07
0.13136,2.9224e-07
0.13236,2.9323e-07
0.13335,2.9344e-07
0.13434,2.9365e-07
0.13534,3.0662e-07
0.13633,3.1314e-07
0.13733,3.1341e-07
0.13833,2.9469e-07
0.13932,3.0245e-07
0.14032,3.0272e-07
0.14132,3.0298e-07
