$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,3.5888e-08
0.21341,3.6335e-08
0.2141,3.6585e-08
0.2148,3.6325e-08
0.21551,3.5999e-08
0.21621,3.5678e-08
0.21691,3.5595e-08
0.21762,3.551e-08
0.21832,3.5164e-08
0.21903,3.4809e-08
0.21974,3.4396e-08
0.22045,3.4301e-08
0.22116,3.4356e-08
0.22187,3.4405e-08
0.22259,3.445e-08
0.2233,3.4478e-08
0.22402,3.4501e-08
0.22473,3.4541e-08
0.22545,3.4581e-08
0.22617,3.4941e-08
0.22689,3.5273e-08
0.22762,3.5321e-08
0.22834,3.5344e-08
0.22906,3.5224e-08
0.22979,3.5244e-08
0.23052,3.5265e-08
0.23125,3.5248e-08
0.23198,3.5276e-08
0.23271,3.5279e-08
0.23344,3.5265e-08
0.23417,3.529e-08
0.23491,3.5259e-08
0.23564,3.5289e-08
0.23638,3.5258e-08
0.23712,3.5679e-08
0.23786,3.565e-08
0.2386,3.6055e-08
0.23934,3.5854e-08
0.24008,3.5857e-08
0.24083,3.5834e-08
0.24157,3.5837e-08
0.24232,3.5816e-08
0.24307,3.581e-08
0.24382,3.5798e-08
0.24457,3.5779e-08
0.24532,3.5777e-08
0.24608,3.5738e-08
0.24683,3.5752e-08
0.24759,3.5701e-08
0.24834,3.5717e-08
0.2491,3.6126e-08
0.24986,3.6107e-08
0.25062,3.6304e-08
0.25138,3.6303e-08
0.25215,3.6337e-08
0.25291,3.6323e-08
0.25368,3.6355e-08
0.25445,3.6366e-08
0.25521,3.6356e-08
0.25598,3.6398e-08
0.25676,3.639e-08
0.25753,3.6401e-08
0.2583,3.6429e-08
0.25908,3.6408e-08
0.25985,3.6433e-08
0.26063,3.6456e-08
0.26141,3.6909e-08
0.26219,3.7092e-08
0.26297,3.7078e-08
0.26375,3.7108e-08
0.26454,3.7111e-08
0.26532,3.7094e-08
0.26611,3.7128e-08
0.2669,3.7131e-08
0.26768,3.711e-08
0.26847,3.7142e-08
0.26927,3.715e-08
0.27006,3.7128e-08
0.27085,3.7151e-08
0.27165,3.7169e-08
0.27244,3.7153e-08
0.27324,3.7151e-08
0.27404,3.7777e-08
0.27484,3.7798e-08
0.27564,3.7802e-08
0.27645,3.7792e-08
0.27725,3.7798e-08
0.27806,3.7814e-08
0.27886,3.781e-08
0.27967,3.7787e-08
0.28048,3.8015e-08
0.28129,3.8368e-08
0.2821,3.8622e-08
0.28292,3.835e-08
0.28373,3.81e-08
0.28455,3.7833e-08
0.28537,3.77e-08
0.28618,3.8395e-08
0.287,3.8464e-08
0.28782,3.8551e-08
0.28865,3.8627e-08
0.28947,3.869e-08
0.2903,3.8707e-08
0.29112,3.8643e-08
0.29195,3.8574e-08
0.29278,3.8482e-08
0.29361,3.8406e-08
0.29444,3.8342e-08
0.29527,3.8278e-08
0.29611,3.8193e-08
0.29694,3.8103e-08
0.29778,3.8644e-08
0.29862,3.8567e-08
0.29946,3.8492e-08
0.3003,3.8454e-08
0.30114,3.849e-08
0.30198,3.8532e-08
0.30283,3.8571e-08
0.30367,3.8605e-08
0.30452,3.865e-08
0.30537,3.8684e-08
0.30622,3.8724e-08
0.30707,3.8766e-08
0.30792,3.8808e-08
0.30878,3.9458e-08
0.30963,3.9498e-08
0.31049,3.9541e-08
0.31134,3.9582e-08
0.3122,3.9621e-08
0.31306,3.9668e-08
0.31392,3.9704e-08
0.31479,3.9746e-08
0.31565,3.9788e-08
0.31652,3.983e-08
0.31738,3.9877e-08
0.31825,3.9913e-08
0.31912,4.0623e-08
0.31999,4.0663e-08
0.32086,4.0709e-08
0.32174,4.0753e-08
0.32261,4.0794e-08
0.32349,4.0834e-08
0.32437,4.0878e-08
0.32524,4.0929e-08
0.32612,4.0967e-08
0.32701,4.1021e-08
0.32789,4.1056e-08
0.32877,4.1121e-08
0.32966,4.1866e-08
0.33054,4.1919e-08
0.33143,4.1942e-08
0.33232,4.2014e-08
0.33321,4.2051e-08
0.3341,4.2091e-08
0.335,4.2136e-08
0.33589,4.2186e-08
0.33679,4.2234e-08
0.33768,4.2275e-08
0.33858,4.232e-08
0.33948,4.3135e-08
0.34038,4.3186e-08
0.34129,4.3237e-08
0.34219,4.3292e-08
0.3431,4.334e-08
0.344,4.3399e-08
0.34491,4.3446e-08
0.34582,4.3499e-08
0.34673,4.355e-08
0.34764,4.36e-08
0.34855,4.4465e-08
0.34947,4.4517e-08
0.35038,4.4603e-08
0.3513,4.4737e-08
0.35222,4.4873e-08
0.35314,4.4187e-08
0.35406,4.4323e-08
0.35498,4.4459e-08
0.35591,4.5391e-08
0.35683,4.5497e-08
0.35776,4.5612e-08
0.35868,4.6578e-08
0.35961,4.6728e-08
0.36054,4.6883e-08
0.36148,4.7036e-08
0.36241,4.7185e-08
0.36334,4.7338e-08
0.36428,4.7492e-08
0.36522,4.6904e-08
0.36615,4.7049e-08
0.36709,4.7201e-08
0.36803,4.8234e-08
0.36898,4.8395e-08
0.36992,4.8556e-08
0.37087,4.8719e-08
0.37181,4.8882e-08
0.37276,4.9049e-08
0.37371,4.9207e-08
0.37466,4.9407e-08
0.37561,4.9577e-08
0.37656,4.9747e-08
0.37752,5.0869e-08
0.37847,5.1047e-08
0.37943,5.1223e-08
0.38039,5.136e-08
0.38135,5.0606e-08
0.38231,5.08e-08
0.38327,5.098e-08
0.38424,5.1173e-08
0.3852,5.1364e-08
0.38617,5.2556e-08
0.38713,5.2746e-08
0.3881,5.2935e-08
0.38907,5.3136e-08
0.39005,5.3339e-08
0.39102,5.3532e-08
0.39199,5.3733e-08
0.39297,5.3937e-08
0.39395,5.4143e-08
0.39492,5.5448e-08
0.3959,5.5661e-08
0.39688,5.5876e-08
0.39787,5.6094e-08
0.39885,5.6312e-08
0.39984,5.6534e-08
0.40082,5.6755e-08
0.40181,5.8177e-08
0.4028,5.8389e-08
0.40379,5.8611e-08
0.40478,5.8845e-08
0.40577,5.907e-08
0.40677,5.9371e-08
0.40776,5.9613e-08
0.40876,5.986e-08
0.40976,6.0109e-08
0.41076,6.036e-08
0.41176,6.0613e-08
0.41276,6.2134e-08
0.41377,6.2399e-08
0.41477,6.2665e-08
0.41578,6.2935e-08
0.41679,6.1927e-08
0.4178,6.2197e-08
0.41881,6.2402e-08
0.41982,6.2676e-08
0.42083,6.2953e-08
0.42185,6.3235e-08
0.42286,6.3518e-08
0.42388,6.3805e-08
0.4249,6.4095e-08
0.42592,6.4389e-08
0.42694,6.3415e-08
0.42796,6.3708e-08
0.42898,6.3965e-08
0.43001,6.4256e-08
0.43104,6.456e-08
0.43206,6.4865e-08
0.43309,6.5174e-08
0.43412,6.5487e-08
0.43515,6.5803e-08
0.43619,6.6126e-08
0.43722,6.6448e-08
0.43826,6.551e-08
0.43929,6.5833e-08
0.44033,6.6454e-08
0.44137,6.7871e-08
0.44241,6.9313e-08
0.44346,7.086e-08
0.4445,7.2459e-08
0.44555,7.476e-08
0.44659,7.7768e-08
0.44764,8.1058e-08
0.44869,8.4629e-08
0.44974,8.6916e-08
0.45079,9.5345e-08
0.45184,1.0737e-07
0.4529,1.2302e-07
0.45395,1.4383e-07
0.45501,1.7321e-07
0.45607,1.7691e-07
0.45713,1.7913e-07
0.45819,1.706e-07
0.45925,1.628e-07
0.46032,1.5444e-07
0.46138,1.4701e-07
0.46245,1.3795e-07
0.46352,1.2982e-07
0.46459,1.205e-07
0.46566,1.1297e-07
0.46673,1.0376e-07
0.4678,9.9266e-08
0.46887,9.3571e-08
0.46995,8.8449e-08
0.47103,8.5291e-08
0.47211,8.1081e-08
0.47319,7.5971e-08
0.47427,7.2557e-08
0.47535,6.9435e-08
