$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,6.7376e-08
0.21341,6.8564e-08
0.2141,6.9427e-08
0.2148,6.9879e-08
0.21551,7.0182e-08
0.21621,7.039e-08
0.21691,7.0526e-08
0.21762,7.1352e-08
0.21832,7.2147e-08
0.21903,7.2179e-08
0.21974,7.2175e-08
0.22045,7.2136e-08
0.22116,7.2334e-08
0.22187,7.2516e-08
0.22259,7.2684e-08
0.2233,7.284e-08
0.22402,7.296e-08
0.22473,7.3064e-08
0.22545,7.3181e-08
0.22617,7.3307e-08
0.22689,7.432e-08
0.22762,7.4388e-08
0.22834,7.5412e-08
0.22906,7.5495e-08
0.22979,7.5234e-08
0.23052,7.53e-08
0.23125,7.5382e-08
0.23198,7.5397e-08
0.23271,7.5466e-08
0.23344,7.5517e-08
0.23417,7.5529e-08
0.23491,7.56e-08
0.23564,7.5587e-08
0.23638,7.5654e-08
0.23712,7.5641e-08
0.23786,7.5692e-08
0.2386,7.6757e-08
0.23934,7.68e-08
0.24008,7.7829e-08
0.24083,7.7392e-08
0.24157,7.7354e-08
0.24232,7.7399e-08
0.24307,7.7356e-08
0.24382,7.7396e-08
0.24457,7.7353e-08
0.24532,7.7385e-08
0.24608,7.7355e-08
0.24683,7.7353e-08
0.24759,7.7351e-08
0.24834,7.7307e-08
0.2491,7.7338e-08
0.24986,7.727e-08
0.25062,7.7286e-08
0.25138,7.8403e-08
0.25215,7.8366e-08
0.25291,7.8808e-08
0.25368,7.8759e-08
0.25445,7.874e-08
0.25521,7.8648e-08
0.25598,7.8652e-08
0.25676,7.8581e-08
0.25753,7.8519e-08
0.2583,7.8506e-08
0.25908,7.8399e-08
0.25985,7.8375e-08
0.26063,7.833e-08
0.26141,7.8229e-08
0.26219,7.8224e-08
0.26297,7.816e-08
0.26375,7.8059e-08
0.26454,7.933e-08
0.26532,7.9613e-08
0.26611,7.9578e-08
0.2669,7.9464e-08
0.26768,7.942e-08
0.26847,7.9381e-08
0.26927,7.9264e-08
0.27006,7.9213e-08
0.27085,7.918e-08
0.27165,7.9065e-08
0.27244,7.8997e-08
0.27324,7.8973e-08
0.27404,7.8872e-08
0.27484,7.8772e-08
0.27564,7.8756e-08
0.27645,7.8675e-08
0.27725,7.8552e-08
0.27806,8.0086e-08
0.27886,8.0034e-08
0.27967,7.9982e-08
0.28048,8.0153e-08
0.28129,8.0544e-08
0.2821,8.0883e-08
0.28292,8.0236e-08
0.28373,7.9555e-08
0.28455,7.8956e-08
0.28537,7.8714e-08
0.28618,7.883e-08
0.287,7.8972e-08
0.28782,7.9143e-08
0.28865,7.9312e-08
0.28947,7.942e-08
0.2903,8.0988e-08
0.29112,8.075e-08
0.29195,8.0564e-08
0.29278,8.0343e-08
0.29361,8.008e-08
0.29444,7.9838e-08
0.29527,7.9657e-08
0.29611,7.9423e-08
0.29694,7.9183e-08
0.29778,7.8917e-08
0.29862,7.8752e-08
0.29946,7.8534e-08
0.3003,7.8366e-08
0.30114,7.8291e-08
0.30198,7.9794e-08
0.30283,7.9748e-08
0.30367,7.9723e-08
0.30452,7.9684e-08
0.30537,7.9637e-08
0.30622,7.9611e-08
0.30707,7.9574e-08
0.30792,7.9527e-08
0.30878,7.9499e-08
0.30963,7.9452e-08
0.31049,7.9427e-08
0.31134,7.9388e-08
0.3122,7.9353e-08
0.31306,7.9315e-08
0.31392,8.0812e-08
0.31479,8.0785e-08
0.31565,8.0742e-08
0.31652,8.0707e-08
0.31738,8.0657e-08
0.31825,8.0632e-08
0.31912,8.0581e-08
0.31999,8.0544e-08
0.32086,8.0515e-08
0.32174,8.0473e-08
0.32261,8.0432e-08
0.32349,8.0394e-08
0.32437,8.1983e-08
0.32524,8.1861e-08
0.32612,8.1907e-08
0.32701,8.1858e-08
0.32789,8.1841e-08
0.32877,8.1783e-08
0.32966,8.1683e-08
0.33054,8.1694e-08
0.33143,8.171e-08
0.33232,8.1632e-08
0.33321,8.1578e-08
0.3341,8.1523e-08
0.335,8.3164e-08
0.33589,8.3127e-08
0.33679,8.3106e-08
0.33768,8.3056e-08
0.33858,8.3e-08
0.33948,8.2952e-08
0.34038,8.2918e-08
0.34129,8.2883e-08
0.34219,8.2848e-08
0.3431,8.2813e-08
0.344,8.2771e-08
0.34491,8.4534e-08
0.34582,8.4496e-08
0.34673,8.4453e-08
0.34764,8.4408e-08
0.34855,8.4368e-08
0.34947,8.4325e-08
0.35038,8.4299e-08
0.3513,8.4297e-08
0.35222,8.4296e-08
0.35314,8.4294e-08
0.35406,8.4292e-08
0.35498,8.429e-08
0.35591,8.4243e-08
0.35683,8.4225e-08
0.35776,8.4203e-08
0.35868,8.5803e-08
0.35961,8.5786e-08
0.36054,8.5791e-08
0.36148,8.4383e-08
0.36241,8.4302e-08
0.36334,8.4301e-08
0.36428,8.6071e-08
0.36522,8.607e-08
0.36615,8.6068e-08
0.36709,8.6066e-08
0.36803,8.6065e-08
0.36898,8.6063e-08
0.36992,8.6062e-08
0.37087,8.6167e-08
0.37181,8.6167e-08
0.37276,8.6165e-08
0.37371,8.6163e-08
0.37466,8.8029e-08
0.37561,8.8021e-08
0.37656,8.8021e-08
0.37752,8.8017e-08
0.37847,8.8017e-08
0.37943,8.7996e-08
0.38039,8.7931e-08
0.38135,8.7883e-08
0.38231,8.7874e-08
0.38327,8.813e-08
0.38424,8.8106e-08
0.3852,8.8137e-08
0.38617,8.8137e-08
0.38713,8.8136e-08
0.3881,8.8136e-08
0.38907,8.8139e-08
0.39005,8.8126e-08
0.39102,8.8128e-08
0.39199,9.0194e-08
0.39297,9.0192e-08
0.39395,9.019e-08
0.39492,9.0186e-08
0.3959,9.0184e-08
0.39688,9.0182e-08
0.39787,9.018e-08
0.39885,9.0178e-08
0.39984,9.2356e-08
0.40082,9.2758e-08
0.40181,9.3225e-08
0.4028,9.3695e-08
0.40379,9.4173e-08
0.40478,9.4678e-08
0.40577,9.5177e-08
0.40677,9.8185e-08
0.40776,9.8722e-08
0.40876,9.927e-08
0.40976,9.9825e-08
0.41076,1.0023e-07
0.41176,1.008e-07
0.41276,1.0137e-07
0.41377,1.0196e-07
0.41477,1.0255e-07
0.41578,1.0315e-07
0.41679,1.0376e-07
0.4178,1.0437e-07
