$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,2.1428e-07
0.21341,2.1695e-07
0.2141,2.1975e-07
0.2148,2.2755e-07
0.21551,2.3547e-07
0.21621,2.4367e-07
0.21691,2.5401e-07
0.21762,2.6513e-07
0.21832,2.7474e-07
0.21903,2.8503e-07
0.21974,2.9547e-07
0.22045,2.9873e-07
0.22116,2.9732e-07
0.22187,2.9588e-07
0.22259,2.944e-07
0.2233,2.9282e-07
0.22402,2.912e-07
0.22473,2.8976e-07
0.22545,2.8833e-07
0.22617,2.8956e-07
0.22689,2.9056e-07
0.22762,2.8919e-07
0.22834,2.8767e-07
0.22906,2.85e-07
0.22979,2.8348e-07
0.23052,2.8198e-07
0.23125,2.8021e-07
0.23198,2.7881e-07
0.23271,2.7723e-07
0.23344,2.7555e-07
0.23417,2.7418e-07
0.23491,2.7238e-07
0.23564,2.7109e-07
0.23638,2.6933e-07
0.23712,2.7104e-07
0.23786,2.6932e-07
0.2386,2.7089e-07
0.23934,2.6791e-07
0.24008,2.6648e-07
0.24083,2.6487e-07
0.24157,2.6348e-07
0.24232,2.6191e-07
0.24307,2.6048e-07
0.24382,2.5901e-07
0.24457,2.5751e-07
0.24532,2.5616e-07
0.24608,2.5453e-07
0.24683,2.5332e-07
0.24759,2.5166e-07
0.24834,2.5049e-07
0.2491,2.5206e-07
0.24986,2.5065e-07
0.25062,2.5164e-07
0.25138,2.5147e-07
0.25215,2.5153e-07
0.25291,2.5126e-07
0.25368,2.5133e-07
0.25445,2.5123e-07
0.25521,2.5099e-07
0.25598,2.5111e-07
0.25676,2.5089e-07
0.25753,2.5079e-07
0.2583,2.5081e-07
0.25908,2.505e-07
0.25985,2.5049e-07
0.26063,2.5048e-07
0.26141,2.5342e-07
0.26219,2.545e-07
0.26297,2.5423e-07
0.26375,2.5426e-07
0.26454,2.5412e-07
0.26532,2.5383e-07
0.26611,2.5386e-07
0.2669,2.5373e-07
0.26768,2.5342e-07
0.26847,2.5345e-07
0.26927,2.5333e-07
0.27006,2.5301e-07
0.27085,2.5298e-07
0.27165,2.5293e-07
0.27244,2.5265e-07
0.27324,2.5246e-07
0.27404,2.5657e-07
