$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,3.1498e-08
0.21341,3.1891e-08
0.2141,3.2248e-08
0.2148,3.2998e-08
0.21551,3.3717e-08
0.21621,3.444e-08
0.21691,3.5415e-08
0.21762,3.6433e-08
0.21832,3.7192e-08
0.21903,3.7973e-08
0.21974,3.8707e-08
0.22045,3.9139e-08
0.22116,3.9355e-08
0.22187,3.9565e-08
0.22259,3.9774e-08
0.2233,3.9962e-08
0.22402,4.0148e-08
0.22473,4.0353e-08
0.22545,4.0562e-08
0.22617,4.1149e-08
0.22689,4.1708e-08
0.22762,4.1934e-08
0.22834,4.2132e-08
0.22906,4.2159e-08
0.22979,4.2357e-08
0.23052,4.2557e-08
0.23125,4.2713e-08
0.23198,4.2924e-08
0.23271,4.3106e-08
0.23344,4.3269e-08
0.23417,4.348e-08
0.23491,4.3627e-08
0.23564,4.3847e-08
0.23638,4.3995e-08
0.23712,4.4712e-08
0.23786,4.4867e-08
0.2386,4.5573e-08
0.23934,4.5514e-08
0.24008,4.5714e-08
0.24083,4.5886e-08
0.24157,4.6089e-08
0.24232,4.6265e-08
0.24307,4.6464e-08
0.24382,4.6654e-08
0.24457,4.6837e-08
0.24532,4.7044e-08
0.24608,4.7204e-08
0.24683,4.7436e-08
0.24759,4.7585e-08
0.24834,4.7821e-08
0.2491,4.8589e-08
0.24986,4.8788e-08
0.25062,4.8703e-08
0.25138,4.8231e-08
0.25215,4.7806e-08
0.25291,4.7335e-08
0.25368,4.6925e-08
0.25445,4.6495e-08
0.25521,4.6053e-08
0.25598,4.5678e-08
0.25676,4.5244e-08
0.25753,4.4846e-08
0.2583,4.4475e-08
0.25908,4.4047e-08
0.25985,4.3684e-08
0.26063,4.3324e-08
0.26141,4.3477e-08
0.26219,4.331e-08
0.26297,4.2917e-08
0.26375,4.2583e-08
0.26454,4.222e-08
0.26532,4.1843e-08
0.26611,4.1524e-08
0.2669,4.1179e-08
0.26768,4.0817e-08
0.26847,4.0512e-08
0.26927,4.0187e-08
0.27006,3.9835e-08
0.27085,3.9536e-08
0.27165,3.9234e-08
0.27244,3.8907e-08
0.27324,3.8594e-08
0.27404,3.8938e-08
0.27484,3.865e-08
0.27564,3.8352e-08
0.27645,3.8037e-08
0.27725,3.7752e-08
0.27806,3.7479e-08
0.27886,3.7191e-08
0.27967,3.6889e-08
0.28048,3.6768e-08
0.28129,3.6731e-08
0.2821,3.6692e-08
0.28292,3.6752e-08
0.28373,3.6835e-08
0.28455,3.6902e-08
0.28537,3.6953e-08
0.28618,3.7637e-08
0.287,3.7702e-08
0.28782,3.7792e-08
0.28865,3.7863e-08
0.28947,3.7932e-08
0.2903,3.8109e-08
0.29112,3.8501e-08
0.29195,3.8892e-08
0.29278,3.9281e-08
0.29361,3.9675e-08
0.29444,4.0103e-08
0.29527,4.0532e-08
0.29611,4.0965e-08
0.29694,4.1384e-08
0.29778,4.2512e-08
0.29862,4.2985e-08
0.29946,4.3472e-08
0.3003,4.3752e-08
0.30114,4.3664e-08
0.30198,4.3563e-08
0.30283,4.3472e-08
0.30367,4.3381e-08
0.30452,4.3281e-08
0.30537,4.3191e-08
0.30622,4.3101e-08
0.30707,4.3002e-08
0.30792,4.2915e-08
0.30878,4.3498e-08
0.30963,4.3402e-08
0.31049,4.331e-08
0.31134,4.3221e-08
0.3122,4.3123e-08
0.31306,4.3029e-08
0.31392,4.2944e-08
0.31479,4.2845e-08
0.31565,4.2752e-08
0.31652,4.2661e-08
0.31738,4.2576e-08
0.31825,4.2478e-08
0.31912,4.3087e-08
0.31999,4.2994e-08
0.32086,4.2911e-08
0.32174,4.2818e-08
0.32261,4.272e-08
0.32349,4.2635e-08
0.32437,4.2544e-08
0.32524,4.2453e-08
0.32612,4.2357e-08
0.32701,4.2275e-08
0.32789,4.2174e-08
0.32877,4.2092e-08
0.32966,4.2733e-08
0.33054,4.2639e-08
0.33143,4.2535e-08
0.33232,4.2471e-08
0.33321,4.2366e-08
0.3341,4.2269e-08
0.335,4.2177e-08
0.33589,4.209e-08
0.33679,4.2e-08
0.33768,4.1906e-08
0.33858,4.1813e-08
0.33948,4.248e-08
0.34038,4.2396e-08
0.34129,4.2314e-08
0.34219,4.2219e-08
0.3431,4.2131e-08
0.344,4.2047e-08
0.34491,4.1961e-08
0.34582,4.187e-08
0.34673,4.1779e-08
0.34764,4.1693e-08
0.34855,4.238e-08
0.34947,4.229e-08
0.35038,4.2259e-08
0.3513,4.2309e-08
0.35222,4.2359e-08
0.35314,4.1633e-08
0.35406,4.1683e-08
0.35498,4.1733e-08
0.35591,4.2527e-08
0.35683,4.2544e-08
0.35776,4.257e-08
0.35868,4.3391e-08
0.35961,4.3454e-08
0.36054,4.3501e-08
0.36148,4.3561e-08
0.36241,4.3612e-08
0.36334,4.3665e-08
0.36428,4.3718e-08
0.36522,4.3086e-08
0.36615,4.3145e-08
0.36709,4.3194e-08
0.36803,4.4045e-08
0.36898,4.41e-08
0.36992,4.4155e-08
0.37087,4.421e-08
0.37181,4.4266e-08
0.37276,4.4322e-08
0.37371,4.4371e-08
0.37466,4.4456e-08
0.37561,4.4513e-08
0.37656,4.457e-08
0.37752,4.5476e-08
0.37847,4.5534e-08
0.37943,4.5589e-08
0.38039,4.5609e-08
0.38135,4.4841e-08
0.38231,4.4911e-08
0.38327,4.4968e-08
0.38424,4.5034e-08
0.3852,4.5099e-08
0.38617,4.6039e-08
0.38713,4.6096e-08
0.3881,4.6159e-08
0.38907,4.6222e-08
0.39005,4.6283e-08
0.39102,4.6343e-08
0.39199,4.6407e-08
0.39297,4.647e-08
0.39395,4.6533e-08
0.39492,4.7539e-08
0.3959,4.7603e-08
0.39688,4.7668e-08
0.39787,4.7733e-08
0.39885,4.7799e-08
0.39984,4.7864e-08
0.40082,4.8115e-08
0.40181,4.9424e-08
0.4028,4.9708e-08
0.40379,5.0005e-08
0.40478,5.0314e-08
0.40577,5.0617e-08
0.40677,5.0988e-08
0.40776,5.1311e-08
0.40876,5.1641e-08
0.40976,5.1976e-08
0.41076,5.2315e-08
0.41176,5.2658e-08
0.41276,5.4108e-08
0.41377,5.4472e-08
0.41477,5.4837e-08
0.41578,5.5211e-08
0.41679,5.4464e-08
0.4178,5.4841e-08
0.41881,5.5163e-08
0.41982,5.5551e-08
0.42083,5.5943e-08
0.42185,5.6346e-08
0.42286,5.6751e-08
0.42388,5.7165e-08
0.4249,5.7587e-08
0.42592,5.8013e-08
0.42694,5.73e-08
0.42796,5.7732e-08
0.42898,5.8132e-08
0.43001,5.8574e-08
0.43104,5.9031e-08
0.43206,5.949e-08
0.43309,5.9961e-08
0.43412,6.044e-08
0.43515,6.0926e-08
0.43619,6.1426e-08
0.43722,6.1928e-08
0.43826,6.1259e-08
0.43929,6.177e-08
0.44033,6.2372e-08
0.44137,6.3268e-08
0.44241,6.4185e-08
0.44346,6.5154e-08
0.4445,6.6129e-08
0.44555,6.8282e-08
0.44659,7.1667e-08
0.44764,7.5432e-08
0.44869,7.9621e-08
0.44974,8.2767e-08
0.45079,9.1038e-08
0.45184,1.0246e-07
0.4529,1.1727e-07
0.45395,1.3697e-07
0.45501,1.6466e-07
0.45607,1.6716e-07
0.45713,1.68e-07
0.45819,1.5772e-07
0.45925,1.4857e-07
0.46032,1.3978e-07
0.46138,1.33e-07
0.46245,1.2459e-07
0.46352,1.1685e-07
0.46459,1.0815e-07
0.46566,1.0152e-07
0.46673,9.3576e-08
0.4678,8.9798e-08
0.46887,8.4882e-08
0.46995,8.0436e-08
0.47103,7.7739e-08
0.47211,7.4052e-08
0.47319,6.9513e-08
0.47427,6.6499e-08
0.47535,6.3738e-08
0.47643,6.1196e-08
0.47752,5.8827e-08
0.4786,5.6675e-08
0.47969,5.4638e-08
0.48078,5.2686e-08
0.48187,5.0967e-08
0.48296,4.9312e-08
0.48406,4.7745e-08
0.48515,4.6525e-08
0.48625,4.6824e-08
0.48734,4.6928e-08
0.48844,4.6595e-08
0.48954,4.6727e-08
0.49064,4.7352e-08
0.49174,4.7999e-08
0.49285,4.9602e-08
0.49395,5.0296e-08
0.49506,5.1016e-08
0.49616,5.1751e-08
0.49727,5.1499e-08
0.49838,5.2254e-08
0.4995,5.4089e-08
0.50061,5.3795e-08
0.50172,5.279e-08
0.50284,5.184e-08
0.50395,5.0903e-08
0.50507,4.9976e-08
0.50619,4.9081e-08
0.50731,4.8466e-08
0.50843,4.8512e-08
0.50956,4.8459e-08
0.51068,4.8329e-08
0.51181,4.8301e-08
0.51293,4.8324e-08
0.51406,4.8346e-08
0.51519,4.8369e-08
0.51632,4.8392e-08
0.51746,4.8415e-08
0.51859,4.8437e-08
0.51973,4.846e-08
0.52086,4.8483e-08
0.522,4.8506e-08
0.52314,4.8529e-08
0.52428,4.9381e-08
0.52542,4.9401e-08
0.52656,4.8599e-08
0.52771,4.9557e-08
0.52885,4.958e-08
0.53,4.9605e-08
0.53115,4.9629e-08
0.5323,4.9653e-08
0.53345,4.9677e-08
0.5346,4.9701e-08
0.53575,4.9764e-08
0.53691,4.9788e-08
0.53806,5.0792e-08
0.53922,5.0825e-08
0.54038,5.0851e-08
0.54154,5.0875e-08
0.5427,5.0902e-08
0.54386,5.0926e-08
0.54503,5.0951e-08
0.54619,5.103e-08
0.54736,5.2101e-08
0.54853,5.2127e-08
0.54969,5.2153e-08
0.55086,5.2179e-08
0.55204,5.2205e-08
0.55321,5.2232e-08
0.55438,5.2303e-08
0.55556,5.2284e-08
0.55674,5.2356e-08
0.55791,5.2337e-08
0.55909,5.2364e-08
0.56027,5.2391e-08
0.56145,5.2417e-08
0.56264,5.2444e-08
0.56382,5.2471e-08
0.56501,5.2498e-08
0.56619,5.2525e-08
0.56738,5.2552e-08
0.56857,5.1527e-08
0.56976,5.1552e-08
0.57096,5.1576e-08
0.57215,5.1605e-08
0.57334,5.1634e-08
0.57454,5.1661e-08
0.57574,5.2789e-08
0.57694,5.2817e-08
0.57814,5.2845e-08
0.57934,5.2873e-08
0.58054,5.2901e-08
0.58174,5.3901e-08
0.58295,5.3923e-08
0.58415,5.3955e-08
0.58536,5.3981e-08
0.58657,5.4012e-08
0.58778,5.3052e-08
0.58899,5.3089e-08
0.5902,5.3122e-08
0.59142,5.3147e-08
0.59263,5.318e-08
0.59385,5.3209e-08
0.59507,5.3238e-08
0.59629,5.3267e-08
0.59751,5.3282e-08
0.59873,5.3302e-08
0.59995,5.2206e-08
0.60117,5.2224e-08
0.6024,5.2245e-08
0.60363,5.226e-08
0.60485,5.2288e-08
0.60608,5.2389e-08
0.60731,5.2418e-08
0.60854,5.2447e-08
0.60978,5.2476e-08
0.61101,5.1437e-08
0.61225,5.1468e-08
0.61348,5.1427e-08
0.61472,5.2504e-08
0.61596,5.4486e-08
0.6172,5.4517e-08
0.61844,5.4548e-08
0.61969,5.458e-08
0.62093,5.4611e-08
0.62217,5.4643e-08
0.62342,5.3731e-08
0.62467,5.3757e-08
0.62592,5.4972e-08
0.62717,5.5003e-08
0.62842,5.5034e-08
0.62967,5.5049e-08
0.63093,5.509e-08
0.63218,5.5121e-08
0.63344,5.5151e-08
0.6347,5.532e-08
0.63596,5.6496e-08
0.63722,5.6493e-08
0.63848,5.652e-08
0.63974,5.6558e-08
0.64101,5.6594e-08
0.64227,5.6628e-08
0.64354,5.5626e-08
0.64481,5.8004e-08
0.64607,5.8034e-08
0.64735,5.8079e-08
0.64862,5.8132e-08
0.64989,5.8085e-08
0.65116,5.8163e-08
0.65244,5.9647e-08
0.65372,5.9678e-08
0.65499,5.9761e-08
0.65627,5.9785e-08
0.65755,5.9774e-08
0.65883,5.9815e-08
