$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,2.4672e-07
0.21341,2.4979e-07
0.2141,2.5386e-07
0.2148,2.694e-07
0.21551,2.8638e-07
0.21621,3.0507e-07
0.21691,3.2823e-07
0.21762,3.5491e-07
0.21832,3.8218e-07
0.21903,4.1406e-07
0.21974,4.5056e-07
0.22045,4.6913e-07
0.22116,4.7445e-07
0.22187,4.7977e-07
0.22259,4.8519e-07
0.2233,4.9041e-07
0.22402,4.9572e-07
0.22473,5.013e-07
0.22545,5.0707e-07
0.22617,5.1769e-07
0.22689,5.2811e-07
0.22762,5.3451e-07
0.22834,5.4059e-07
0.22906,5.4456e-07
0.22979,5.509e-07
0.23052,5.5737e-07
0.23125,5.6338e-07
0.23198,5.7024e-07
0.23271,5.7682e-07
0.23344,5.8329e-07
0.23417,5.9053e-07
0.23491,5.971e-07
0.23564,6.0473e-07
0.23638,6.1159e-07
0.23712,6.2656e-07
0.23786,6.3387e-07
0.2386,6.4919e-07
0.23934,6.5382e-07
0.24008,6.623e-07
0.24083,6.7066e-07
0.24157,6.7957e-07
0.24232,6.8837e-07
0.24307,6.9772e-07
0.24382,7.0716e-07
0.24457,7.1671e-07
0.24532,7.2688e-07
0.24608,7.3665e-07
0.24683,7.4773e-07
0.24759,7.5785e-07
0.24834,7.6954e-07
0.2491,7.9033e-07
0.24986,8.0224e-07
0.25062,8.1281e-07
0.25138,8.1764e-07
0.25215,8.2335e-07
0.25291,8.2799e-07
0.25368,8.3382e-07
0.25445,8.392e-07
0.25521,8.4411e-07
0.25598,8.5034e-07
0.25676,8.5559e-07
0.25753,8.6126e-07
0.2583,8.6741e-07
0.25908,8.7253e-07
0.25985,8.7875e-07
0.26063,8.8509e-07
0.26141,9.0202e-07
0.26219,9.1254e-07
0.26297,9.1826e-07
0.26375,9.2524e-07
0.26454,9.3171e-07
0.26532,9.3768e-07
0.26611,9.4498e-07
0.2669,9.5178e-07
0.26768,9.5789e-07
0.26847,9.6554e-07
0.26927,9.7279e-07
0.27006,9.7925e-07
0.27085,9.8695e-07
0.27165,9.948e-07
0.27244,1.0017e-06
0.27324,1.0092e-06
0.27404,1.0342e-06
0.27484,1.0427e-06
0.27564,1.0508e-06
0.27645,1.0587e-06
0.27725,1.0671e-06
0.27806,1.0762e-06
0.27886,1.0847e-06
0.27967,1.093e-06
0.28048,1.0927e-06
0.28129,1.0856e-06
0.2821,1.0819e-06
0.28292,1.1083e-06
0.28373,1.1365e-06
0.28455,1.1657e-06
0.28537,1.1882e-06
0.28618,1.2219e-06
0.287,1.2365e-06
0.28782,1.2519e-06
0.28865,1.2675e-06
0.28947,1.2828e-06
0.2903,1.2971e-06
0.29112,1.3083e-06
0.29195,1.3196e-06
0.29278,1.3306e-06
0.29361,1.3417e-06
0.29444,1.354e-06
0.29527,1.366e-06
0.29611,1.3781e-06
0.29694,1.3897e-06
0.29778,1.4251e-06
0.29862,1.4383e-06
0.29946,1.4515e-06
0.3003,1.4641e-06
0.30114,1.4744e-06
0.30198,1.4854e-06
0.30283,1.4961e-06
0.30367,1.5073e-06
0.30452,1.5184e-06
0.30537,1.5299e-06
0.30622,1.5418e-06
0.30707,1.5534e-06
0.30792,1.5657e-06
0.30878,1.6028e-06
0.30963,1.6156e-06
0.31049,1.6284e-06
0.31134,1.6414e-06
0.3122,1.6548e-06
0.31306,1.6686e-06
0.31392,1.6823e-06
0.31479,1.6967e-06
0.31565,1.7108e-06
0.31652,1.7255e-06
0.31738,1.7406e-06
0.31825,1.7556e-06
0.31912,1.8005e-06
0.31999,1.8166e-06
0.32086,1.833e-06
0.32174,1.85e-06
0.32261,1.8666e-06
0.32349,1.8843e-06
0.32437,1.9023e-06
0.32524,1.9199e-06
0.32612,1.9385e-06
0.32701,1.9575e-06
0.32789,1.9768e-06
0.32877,1.9968e-06
0.32966,2.0516e-06
0.33054,2.0724e-06
0.33143,2.0937e-06
0.33232,2.1168e-06
0.33321,2.1388e-06
0.3341,2.1614e-06
0.335,2.185e-06
0.33589,2.209e-06
0.33679,2.2338e-06
0.33768,2.2585e-06
0.33858,2.2842e-06
0.33948,2.3524e-06
0.34038,2.3805e-06
0.34129,2.4093e-06
0.34219,2.4388e-06
0.3431,2.4685e-06
0.344,2.4991e-06
0.34491,2.5311e-06
0.34582,2.5631e-06
0.34673,2.5964e-06
0.34764,2.6306e-06
0.34855,2.7153e-06
0.34947,2.7524e-06
