$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,1.0849e-07
0.21341,1.1057e-07
0.2141,1.1207e-07
0.2148,1.1323e-07
0.21551,1.1528e-07
0.21621,1.1723e-07
0.21691,1.1799e-07
0.21762,1.1864e-07
0.21832,1.1902e-07
0.21903,1.1953e-07
0.21974,1.1997e-07
0.22045,1.2034e-07
0.22116,1.2067e-07
0.22187,1.2095e-07
0.22259,1.2119e-07
0.2233,1.214e-07
0.22402,1.2162e-07
0.22473,1.2329e-07
0.22545,1.2491e-07
0.22617,1.2505e-07
0.22689,1.2521e-07
0.22762,1.2489e-07
0.22834,1.25e-07
0.22906,1.2508e-07
0.22979,1.2518e-07
0.23052,1.2525e-07
0.23125,1.2532e-07
0.23198,1.2539e-07
0.23271,1.2543e-07
0.23344,1.2547e-07
0.23417,1.2551e-07
0.23491,1.2551e-07
0.23564,1.2556e-07
0.23638,1.2728e-07
0.23712,1.2733e-07
0.23786,1.29e-07
0.2386,1.2827e-07
0.23934,1.2825e-07
0.24008,1.2825e-07
0.24083,1.2821e-07
0.24157,1.282e-07
0.24232,1.2816e-07
0.24307,1.2815e-07
0.24382,1.281e-07
0.24457,1.2808e-07
0.24532,1.2802e-07
0.24608,1.2799e-07
0.24683,1.2793e-07
0.24759,1.2788e-07
0.24834,1.2783e-07
0.2491,1.2969e-07
0.24986,1.2966e-07
0.25062,1.2953e-07
0.25138,1.3025e-07
0.25215,1.3012e-07
0.25291,1.3001e-07
0.25368,1.2988e-07
0.25445,1.2975e-07
0.25521,1.2964e-07
0.25598,1.295e-07
0.25676,1.2939e-07
0.25753,1.2925e-07
0.2583,1.2911e-07
0.25908,1.2898e-07
0.25985,1.2883e-07
0.26063,1.287e-07
0.26141,1.2858e-07
0.26219,1.284e-07
0.26297,1.3036e-07
0.26375,1.3085e-07
0.26454,1.3069e-07
0.26532,1.3054e-07
0.26611,1.3038e-07
0.2669,1.3023e-07
0.26768,1.3007e-07
0.26847,1.2991e-07
0.26927,1.2975e-07
0.27006,1.2959e-07
0.27085,1.2944e-07
0.27165,1.2928e-07
0.27244,1.2911e-07
0.27324,1.2895e-07
0.27404,1.2879e-07
0.27484,1.2862e-07
0.27564,1.2846e-07
0.27645,1.283e-07
0.27725,1.3074e-07
0.27806,1.3056e-07
0.27886,1.3039e-07
0.27967,1.302e-07
0.28048,1.2989e-07
0.28129,1.295e-07
0.2821,1.2919e-07
0.28292,1.2941e-07
0.28373,1.2962e-07
0.28455,1.2983e-07
0.28537,1.2968e-07
0.28618,1.2912e-07
0.287,1.2854e-07
0.28782,1.2799e-07
0.28865,1.2743e-07
0.28947,1.2935e-07
0.2903,1.2895e-07
0.29112,1.2884e-07
0.29195,1.287e-07
0.29278,1.2858e-07
0.29361,1.2846e-07
0.29444,1.2834e-07
0.29527,1.2821e-07
0.29611,1.2808e-07
0.29694,1.2796e-07
0.29778,1.2783e-07
0.29862,1.2771e-07
0.29946,1.2757e-07
0.3003,1.2747e-07
0.30114,1.2735e-07
0.30198,1.2965e-07
0.30283,1.2954e-07
0.30367,1.2942e-07
0.30452,1.2933e-07
0.30537,1.2922e-07
0.30622,1.2911e-07
0.30707,1.29e-07
0.30792,1.2889e-07
0.30878,1.2878e-07
0.30963,1.2868e-07
0.31049,1.2857e-07
0.31134,1.2846e-07
0.3122,1.2835e-07
0.31306,1.2824e-07
0.31392,1.3064e-07
0.31479,1.3053e-07
