$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,4.3023e-08
0.21341,4.3559e-08
0.2141,4.3984e-08
0.2148,4.455e-08
0.21551,4.5041e-08
0.21621,4.552e-08
0.21691,4.6302e-08
0.21762,4.71e-08
0.21832,4.7537e-08
0.21903,4.7967e-08
0.21974,4.8307e-08
0.22045,4.8467e-08
0.22116,4.8481e-08
0.22187,4.8486e-08
0.22259,4.8485e-08
0.2233,4.846e-08
0.22402,4.8428e-08
0.22473,4.842e-08
0.22545,4.8413e-08
0.22617,4.8852e-08
0.22689,4.9253e-08
0.22762,4.9254e-08
0.22834,4.9223e-08
0.22906,4.8991e-08
0.22979,4.8955e-08
0.23052,4.8919e-08
0.23125,4.8833e-08
0.23198,4.8808e-08
0.23271,4.8748e-08
0.23344,4.8666e-08
0.23417,4.8638e-08
0.23491,4.8532e-08
0.23564,4.8511e-08
0.23638,4.8406e-08
0.23712,4.8921e-08
0.23786,4.8818e-08
0.2386,4.931e-08
0.23934,4.8971e-08
0.24008,4.8912e-08
0.24083,4.8819e-08
0.24157,4.8761e-08
0.24232,4.867e-08
0.24307,4.8601e-08
0.24382,4.8522e-08
0.24457,4.8435e-08
0.24532,4.8372e-08
0.24608,4.8255e-08
0.24683,4.8215e-08
0.24759,4.8085e-08
0.24834,4.8047e-08
0.2491,4.8534e-08
0.24986,4.8448e-08
0.25062,4.847e-08
0.25138,4.8188e-08
0.25215,4.7952e-08
0.25291,4.766e-08
0.25368,4.7429e-08
0.25445,4.7171e-08
0.25521,4.6893e-08
0.25598,4.6681e-08
0.25676,4.6406e-08
0.25753,4.6159e-08
0.2583,4.5937e-08
0.25908,4.5652e-08
0.25985,4.5433e-08
0.26063,4.5208e-08
0.26141,4.5519e-08
0.26219,4.5494e-08
0.26297,4.5226e-08
0.26375,4.5018e-08
0.26454,4.4776e-08
0.26532,4.4517e-08
0.26611,4.4314e-08
0.2669,4.4079e-08
0.26768,4.3822e-08
0.26847,4.3624e-08
0.26927,4.3402e-08
0.27006,4.3147e-08
0.27085,4.2947e-08
0.27165,4.2741e-08
0.27244,4.2501e-08
0.27324,4.2276e-08
0.27404,4.277e-08
0.27484,4.2571e-08
0.27564,4.2358e-08
0.27645,4.2123e-08
0.27725,4.1911e-08
0.27806,4.1717e-08
0.27886,4.1502e-08
0.27967,4.1269e-08
0.28048,4.1368e-08
0.28129,4.1662e-08
0.2821,4.1852e-08
0.28292,4.1533e-08
0.28373,4.1244e-08
0.28455,4.0935e-08
0.28537,4.0815e-08
0.28618,4.1647e-08
0.287,4.1811e-08
0.28782,4.1985e-08
0.28865,4.215e-08
0.28947,4.2306e-08
0.2903,4.2588e-08
0.29112,4.3096e-08
0.29195,4.3619e-08
0.29278,4.4134e-08
0.29361,4.4666e-08
0.29444,4.5236e-08
0.29527,4.5814e-08
0.29611,4.6393e-08
0.29694,4.6964e-08
0.29778,4.8358e-08
0.29862,4.9e-08
0.29946,4.9668e-08
0.3003,5.0057e-08
0.30114,4.9949e-08
0.30198,4.9837e-08
0.30283,4.9722e-08
0.30367,4.961e-08
0.30452,4.9498e-08
0.30537,4.938e-08
0.30622,4.9274e-08
0.30707,4.9164e-08
0.30792,4.9044e-08
0.30878,4.9709e-08
0.30963,4.9596e-08
0.31049,4.949e-08
0.31134,4.938e-08
0.3122,4.9261e-08
0.31306,4.9152e-08
0.31392,4.904e-08
0.31479,4.8935e-08
0.31565,4.8826e-08
0.31652,4.8709e-08
0.31738,4.86e-08
0.31825,4.8491e-08
0.31912,4.9188e-08
0.31999,4.9074e-08
0.32086,4.8964e-08
0.32174,4.8857e-08
0.32261,4.8749e-08
