$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,1.7892e-07
0.21341,1.8115e-07
0.2141,1.8281e-07
0.2148,1.8439e-07
0.21551,1.8564e-07
0.21621,1.8683e-07
0.21691,1.8924e-07
0.21762,1.9167e-07
0.21832,1.9262e-07
0.21903,1.9352e-07
0.21974,1.9403e-07
0.22045,1.9304e-07
0.22116,1.9107e-07
0.22187,1.891e-07
0.22259,1.8713e-07
0.2233,1.8515e-07
0.22402,1.8316e-07
0.22473,1.8134e-07
0.22545,1.7953e-07
0.22617,1.7941e-07
0.22689,1.7916e-07
0.22762,1.7745e-07
0.22834,1.757e-07
0.22906,1.7327e-07
0.22979,1.7156e-07
0.23052,1.6989e-07
0.23125,1.6808e-07
0.23198,1.6651e-07
0.23271,1.6487e-07
0.23344,1.6318e-07
0.23417,1.6171e-07
0.23491,1.5999e-07
0.23564,1.586e-07
0.23638,1.5695e-07
0.23712,1.5733e-07
0.23786,1.5573e-07
0.2386,1.5605e-07
0.23934,1.5376e-07
0.24008,1.5239e-07
0.24083,1.5091e-07
0.24157,1.4959e-07
0.24232,1.4818e-07
0.24307,1.4686e-07
0.24382,1.4553e-07
0.24457,1.4421e-07
0.24532,1.4297e-07
0.24608,1.416e-07
0.24683,1.4048e-07
0.24759,1.391e-07
0.24834,1.3803e-07
0.2491,1.3847e-07
0.24986,1.3727e-07
0.25062,1.3763e-07
0.25138,1.374e-07
0.25215,1.3731e-07
0.25291,1.3703e-07
0.25368,1.3693e-07
0.25445,1.3674e-07
0.25521,1.3649e-07
0.25598,1.3642e-07
0.25676,1.3617e-07
0.25753,1.3599e-07
0.2583,1.3587e-07
0.25908,1.3557e-07
0.25985,1.3544e-07
0.26063,1.353e-07
0.26141,1.3676e-07
0.26219,1.3721e-07
0.26297,1.3694e-07
0.26375,1.3683e-07
0.26454,1.3661e-07
0.26532,1.3633e-07
0.26611,1.3622e-07
0.2669,1.3602e-07
0.26768,1.3573e-07
0.26847,1.3562e-07
0.26927,1.3542e-07
0.27006,1.3512e-07
0.27085,1.3498e-07
0.27165,1.3483e-07
0.27244,1.3455e-07
0.27324,1.3433e-07
0.27404,1.3638e-07
0.27484,1.3621e-07
0.27564,1.3601e-07
0.27645,1.3574e-07
0.27725,1.3555e-07
0.27806,1.3538e-07
0.27886,1.3514e-07
0.27967,1.3485e-07
0.28048,1.3481e-07
0.28129,1.3478e-07
0.2821,1.347e-07
0.28292,1.3483e-07
0.28373,1.3502e-07
0.28455,1.3515e-07
0.28537,1.352e-07
0.28618,1.3753e-07
0.287,1.3762e-07
0.28782,1.3774e-07
0.28865,1.3785e-07
0.28947,1.379e-07
0.2903,1.38e-07
0.29112,1.3819e-07
0.29195,1.3834e-07
0.29278,1.3845e-07
0.29361,1.3855e-07
0.29444,1.3875e-07
0.29527,1.3893e-07
0.29611,1.3905e-07
0.29694,1.3912e-07
0.29778,1.4152e-07
0.29862,1.4164e-07
0.29946,1.4181e-07
0.3003,1.4204e-07
0.30114,1.424e-07
0.30198,1.4277e-07
0.30283,1.4314e-07
0.30367,1.4351e-07
0.30452,1.4389e-07
0.30537,1.4427e-07
0.30622,1.4465e-07
0.30707,1.4503e-07
0.30792,1.4539e-07
0.30878,1.4812e-07
0.30963,1.485e-07
0.31049,1.4892e-07
0.31134,1.493e-07
0.3122,1.4972e-07
0.31306,1.5011e-07
0.31392,1.5053e-07
0.31479,1.5095e-07
0.31565,1.5139e-07
0.31652,1.5181e-07
0.31738,1.5221e-07
0.31825,1.5264e-07
0.31912,1.5562e-07
0.31999,1.5603e-07
0.32086,1.5651e-07
0.32174,1.5695e-07
0.32261,1.5738e-07
0.32349,1.5787e-07
0.32437,1.5833e-07
0.32524,1.5879e-07
0.32612,1.5923e-07
0.32701,1.5974e-07
0.32789,1.6017e-07
0.32877,1.6067e-07
0.32966,1.6394e-07
0.33054,1.6445e-07
0.33143,1.649e-07
0.33232,1.6547e-07
0.33321,1.6593e-07
0.3341,1.6641e-07
0.335,1.6692e-07
0.33589,1.6744e-07
0.33679,1.6797e-07
0.33768,1.6846e-07
0.33858,1.6898e-07
0.33948,1.7258e-07
0.34038,1.7315e-07
0.34129,1.7372e-07
