$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,4.4626e-08
0.21341,4.5395e-08
0.2141,4.5945e-08
0.2148,4.6346e-08
0.21551,4.7083e-08
0.21621,4.7363e-08
0.21691,4.8029e-08
0.21762,4.8236e-08
0.21832,4.8341e-08
0.21903,4.849e-08
0.21974,4.8621e-08
0.22045,4.8756e-08
0.22116,4.8897e-08
0.22187,4.902e-08
0.22259,4.9132e-08
0.2233,4.9234e-08
0.22402,4.9329e-08
0.22473,4.9418e-08
0.22545,5.008e-08
0.22617,5.0159e-08
0.22689,5.08e-08
0.22762,5.0879e-08
0.22834,5.0757e-08
0.22906,5.0819e-08
0.22979,5.0873e-08
0.23052,5.0923e-08
0.23125,5.0973e-08
0.23198,5.1021e-08
0.23271,5.1062e-08
0.23344,5.1103e-08
0.23417,5.1137e-08
0.23491,5.1172e-08
0.23564,5.1202e-08
0.23638,5.1232e-08
0.23712,5.1258e-08
0.23786,5.1972e-08
0.2386,5.1994e-08
0.23934,5.2686e-08
0.24008,5.2705e-08
0.24083,5.2414e-08
0.24157,5.2434e-08
0.24232,5.2444e-08
0.24307,5.2461e-08
0.24382,5.2468e-08
0.24457,5.2482e-08
0.24532,5.2491e-08
0.24608,5.25e-08
0.24683,5.2505e-08
0.24759,5.2511e-08
0.24834,5.2516e-08
0.2491,5.2519e-08
0.24986,5.2523e-08
0.25062,5.2511e-08
0.25138,5.3266e-08
0.25215,5.3251e-08
0.25291,5.3236e-08
0.25368,5.3515e-08
0.25445,5.3504e-08
0.25521,5.348e-08
0.25598,5.3463e-08
0.25676,5.3447e-08
0.25753,5.342e-08
0.2583,5.3406e-08
0.25908,5.3371e-08
0.25985,5.3347e-08
0.26063,5.3323e-08
0.26141,5.3296e-08
0.26219,5.3276e-08
0.26297,5.3247e-08
0.26375,5.3218e-08
0.26454,5.3198e-08
0.26532,5.3164e-08
0.26611,5.3963e-08
0.2669,5.4156e-08
0.26768,5.4141e-08
0.26847,5.4094e-08
0.26927,5.4059e-08
0.27006,5.4042e-08
0.27085,5.3992e-08
0.27165,5.3959e-08
0.27244,5.3938e-08
0.27324,5.3888e-08
0.27404,5.3855e-08
0.27484,5.3831e-08
0.27564,5.3781e-08
0.27645,5.3746e-08
0.27725,5.3721e-08
0.27806,5.3673e-08
0.27886,5.3635e-08
0.27967,5.3605e-08
0.28048,5.4715e-08
0.28129,5.4865e-08
0.2821,5.4963e-08
0.28292,5.465e-08
0.28373,5.4324e-08
0.28455,5.3985e-08
0.28537,5.3873e-08
0.28618,5.4011e-08
0.287,5.4112e-08
0.28782,5.4249e-08
0.28865,5.4391e-08
0.28947,5.4513e-08
0.2903,5.4569e-08
0.29112,5.4515e-08
0.29195,5.4459e-08
0.29278,5.4389e-08
0.29361,5.5309e-08
0.29444,5.5249e-08
0.29527,5.521e-08
0.29611,5.5132e-08
0.29694,5.5056e-08
0.29778,5.4992e-08
0.29862,5.4927e-08
0.29946,5.486e-08
0.3003,5.4848e-08
0.30114,5.4937e-08
0.30198,5.5017e-08
0.30283,5.5105e-08
0.30367,5.5193e-08
0.30452,5.5281e-08
0.30537,5.5364e-08
0.30622,5.6457e-08
0.30707,5.6541e-08
0.30792,5.6638e-08
0.30878,5.6725e-08
0.30963,5.6817e-08
0.31049,5.6904e-08
0.31134,5.6998e-08
0.3122,5.7095e-08
0.31306,5.7187e-08
0.31392,5.7281e-08
0.31479,5.7375e-08
0.31565,5.7471e-08
0.31652,5.7564e-08
0.31738,5.7661e-08
0.31825,5.8844e-08
0.31912,5.8942e-08
0.31999,5.9037e-08
0.32086,5.9136e-08
0.32174,5.9236e-08
0.32261,5.9336e-08
0.32349,5.9442e-08
0.32437,5.9539e-08
0.32524,5.964e-08
0.32612,5.9738e-08
0.32701,5.9855e-08
0.32789,5.994e-08
0.32877,6.0056e-08
0.32966,6.1334e-08
0.33054,6.1451e-08
0.33143,6.1562e-08
0.33232,6.1679e-08
0.33321,6.1767e-08
0.3341,6.1868e-08
0.335,6.197e-08
0.33589,6.2084e-08
0.33679,6.2208e-08
0.33768,6.231e-08
0.33858,6.2411e-08
0.33948,6.2522e-08
0.34038,6.3906e-08
0.34129,6.4046e-08
0.34219,6.4164e-08
0.3431,6.4283e-08
0.344,6.4395e-08
0.34491,6.4524e-08
0.34582,6.4646e-08
0.34673,6.4767e-08
0.34764,6.4887e-08
0.34855,6.5008e-08
0.34947,6.513e-08
0.35038,6.6573e-08
0.3513,6.5271e-08
0.35222,6.532e-08
0.35314,6.537e-08
0.35406,6.542e-08
0.35498,6.547e-08
0.35591,6.549e-08
0.35683,6.5522e-08
0.35776,6.6818e-08
0.35868,6.6861e-08
0.35961,6.6922e-08
0.36054,6.7008e-08
0.36148,6.8375e-08
0.36241,6.718e-08
0.36334,6.7237e-08
0.36428,6.7287e-08
0.36522,6.734e-08
0.36615,6.7393e-08
0.36709,6.7446e-08
0.36803,6.7554e-08
0.36898,6.7607e-08
0.36992,6.7664e-08
0.37087,6.7719e-08
0.37181,6.9157e-08
0.37276,6.9202e-08
0.37371,6.9275e-08
0.37466,6.9319e-08
0.37561,6.9381e-08
0.37656,6.9434e-08
0.37752,6.9491e-08
0.37847,6.9547e-08
0.37943,6.9588e-08
0.38039,6.959e-08
0.38135,6.9758e-08
0.38231,6.9833e-08
0.38327,6.9879e-08
0.38424,6.9921e-08
0.3852,7.0001e-08
0.38617,7.0065e-08
0.38713,7.0123e-08
0.3881,7.0175e-08
0.38907,7.023e-08
0.39005,7.1854e-08
0.39102,7.1908e-08
0.39199,7.197e-08
0.39297,7.2029e-08
0.39395,7.2091e-08
0.39492,7.2151e-08
0.3959,7.2212e-08
0.39688,7.2273e-08
0.39787,7.2335e-08
0.39885,7.4055e-08
0.39984,7.4118e-08
0.40082,7.4448e-08
0.40181,7.4813e-08
0.4028,7.5189e-08
0.40379,7.5571e-08
0.40478,7.5972e-08
0.40577,7.8181e-08
0.40677,7.8675e-08
0.40776,7.9101e-08
0.40876,7.9536e-08
0.40976,7.9975e-08
0.41076,8.0419e-08
0.41176,8.0753e-08
0.41276,8.1207e-08
0.41377,8.1671e-08
0.41477,8.2136e-08
0.41578,8.2611e-08
0.41679,8.3092e-08
0.4178,8.3578e-08
0.41881,8.4071e-08
0.41982,8.4569e-08
0.42083,8.3233e-08
0.42185,8.3737e-08
0.42286,8.413e-08
0.42388,8.4647e-08
0.4249,8.517e-08
0.42592,8.5698e-08
0.42694,8.6237e-08
0.42796,8.6772e-08
0.42898,8.732e-08
0.43001,8.6047e-08
0.43104,8.6607e-08
0.43206,8.7074e-08
0.43309,8.7647e-08
0.43412,8.8228e-08
0.43515,8.8815e-08
0.43619,8.9418e-08
0.43722,9.0023e-08
0.43826,9.0638e-08
0.43929,9.1263e-08
0.44033,9.0388e-08
0.44137,9.2194e-08
0.44241,9.3989e-08
0.44346,9.5955e-08
0.4445,9.8004e-08
0.44555,1.0152e-07
0.44659,1.0664e-07
0.44764,1.1237e-07
0.44869,1.1873e-07
0.44974,1.2587e-07
0.45079,1.3663e-07
0.45184,1.5049e-07
0.4529,1.6436e-07
0.45395,1.8536e-07
0.45501,2.1231e-07
0.45607,2.1153e-07
0.45713,2.0998e-07
0.45819,2.0164e-07
0.45925,1.9746e-07
0.46032,1.8941e-07
0.46138,1.807e-07
0.46245,1.7042e-07
0.46352,1.5869e-07
0.46459,1.4845e-07
0.46566,1.3791e-07
0.46673,1.3385e-07
0.4678,1.2559e-07
0.46887,1.2019e-07
0.46995,1.1731e-07
0.47103,1.1262e-07
0.47211,1.0829e-07
0.47319,1.0428e-07
0.47427,9.8747e-08
0.47535,9.5342e-08
0.47643,9.2164e-08
0.47752,8.9164e-08
0.4786,8.6437e-08
0.47969,8.3783e-08
0.48078,8.1144e-08
