$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,1.1287e-07
0.21341,1.1537e-07
0.2141,1.1606e-07
0.2148,1.1339e-07
0.21551,1.1066e-07
0.21621,1.0802e-07
0.21691,1.0545e-07
0.21762,1.0397e-07
0.21832,1.0231e-07
0.21903,9.994e-08
0.21974,9.7636e-08
0.22045,9.6734e-08
0.22116,9.6581e-08
0.22187,9.6409e-08
0.22259,9.6215e-08
0.2233,9.6006e-08
0.22402,9.6923e-08
0.22473,9.7353e-08
0.22545,9.7109e-08
0.22617,9.6862e-08
0.22689,9.6607e-08
0.22762,9.6321e-08
0.22834,9.6031e-08
0.22906,9.5745e-08
0.22979,9.5463e-08
0.23052,9.5189e-08
0.23125,9.4876e-08
0.23198,9.6392e-08
0.23271,9.6114e-08
0.23344,9.5774e-08
0.23417,9.5454e-08
0.23491,9.5167e-08
0.23564,9.4842e-08
0.23638,9.4493e-08
0.23712,9.4196e-08
0.23786,9.3848e-08
0.2386,9.3526e-08
0.23934,9.3214e-08
0.24008,9.4655e-08
0.24083,9.4313e-08
0.24157,9.4002e-08
0.24232,9.363e-08
0.24307,9.3339e-08
0.24382,9.2952e-08
0.24457,9.2664e-08
0.24532,9.2279e-08
0.24608,9.1987e-08
0.24683,9.1604e-08
0.24759,9.2973e-08
0.24834,9.2692e-08
0.2491,9.2284e-08
0.24986,9.2001e-08
0.25062,9.1866e-08
0.25138,9.1898e-08
0.25215,9.184e-08
0.25291,9.1838e-08
0.25368,9.1828e-08
0.25445,9.1779e-08
0.25521,9.1799e-08
0.25598,9.3446e-08
0.25676,9.3358e-08
0.25753,9.3394e-08
0.2583,9.3301e-08
0.25908,9.3286e-08
0.25985,9.3298e-08
0.26063,9.3199e-08
0.26141,9.3222e-08
0.26219,9.3159e-08
0.26297,9.3104e-08
0.26375,9.4703e-08
0.26454,9.4721e-08
0.26532,9.4594e-08
0.26611,9.4551e-08
0.2669,9.4515e-08
0.26768,9.4457e-08
0.26847,9.4423e-08
0.26927,9.4377e-08
0.27006,9.433e-08
0.27085,9.4293e-08
0.27165,9.591e-08
0.27244,9.5866e-08
0.27324,9.5825e-08
0.27404,9.5753e-08
0.27484,9.5722e-08
0.27564,9.57e-08
0.27645,9.5626e-08
0.27725,9.559e-08
0.27806,9.556e-08
0.27886,9.5511e-08
0.27967,9.7222e-08
0.28048,9.809e-08
0.28129,9.9649e-08
0.2821,1.0088e-07
0.28292,9.9419e-08
0.28373,9.802e-08
0.28455,9.6641e-08
0.28537,9.5954e-08
0.28618,9.6055e-08
0.287,9.7977e-08
0.28782,9.8035e-08
0.28865,9.8198e-08
0.28947,9.8317e-08
0.2903,9.8274e-08
0.29112,9.8063e-08
0.29195,9.7822e-08
0.29278,9.7583e-08
0.29361,9.9229e-08
0.29444,9.8997e-08
0.29527,9.8745e-08
0.29611,9.85e-08
0.29694,9.826e-08
0.29778,9.802e-08
0.29862,9.778e-08
0.29946,9.7521e-08
0.3003,9.7352e-08
0.30114,9.7374e-08
0.30198,9.7423e-08
0.30283,9.7482e-08
0.30367,9.7528e-08
0.30452,9.756e-08
0.30537,9.753e-08
0.30622,9.7563e-08
0.30707,9.7596e-08
0.30792,9.7628e-08
0.30878,9.7735e-08
0.30963,9.7765e-08
0.31049,9.7803e-08
0.31134,9.7835e-08
0.3122,9.7874e-08
0.31306,9.7904e-08
0.31392,9.7939e-08
0.31479,9.7975e-08
0.31565,9.9941e-08
0.31652,9.9979e-08
0.31738,1.0001e-07
0.31825,1.0005e-07
0.31912,1.0008e-07
0.31999,1.0012e-07
0.32086,1.0015e-07
0.32174,1.0018e-07
0.32261,1.0224e-07
0.32349,1.0221e-07
0.32437,1.0229e-07
0.32524,1.0239e-07
0.32612,1.0243e-07
0.32701,1.0244e-07
0.32789,1.0249e-07
0.32877,1.0473e-07
0.32966,1.0476e-07
0.33054,1.048e-07
