$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,6.3349e-08
0.21341,6.4748e-08
0.2141,6.538e-08
0.2148,6.5507e-08
0.21551,6.5529e-08
0.21621,6.5479e-08
0.21691,6.5382e-08
0.21762,6.591e-08
0.21832,6.6235e-08
0.21903,6.6055e-08
0.21974,6.5836e-08
0.22045,6.5857e-08
0.22116,6.6005e-08
0.22187,6.6138e-08
0.22259,6.6259e-08
0.2233,6.6365e-08
0.22402,6.7254e-08
0.22473,6.7805e-08
0.22545,6.789e-08
0.22617,6.7971e-08
0.22689,6.8047e-08
0.22762,6.8101e-08
0.22834,6.8148e-08
0.22906,6.8197e-08
0.22979,6.8247e-08
0.23052,6.8304e-08
0.23125,6.8329e-08
0.23198,6.9676e-08
0.23271,6.9729e-08
0.23344,6.9737e-08
0.23417,6.9755e-08
0.23491,6.9799e-08
0.23564,6.981e-08
0.23638,6.9806e-08
0.23712,6.9836e-08
0.23786,6.9828e-08
0.2386,6.9838e-08
0.23934,6.9852e-08
0.24008,7.1182e-08
0.24083,7.1179e-08
0.24157,7.1194e-08
0.24232,7.116e-08
0.24307,7.119e-08
0.24382,7.1144e-08
0.24457,7.1174e-08
0.24532,7.1123e-08
0.24608,7.1147e-08
0.24683,7.1095e-08
0.24759,7.2411e-08
0.24834,7.2437e-08
0.2491,7.2366e-08
0.24986,7.2391e-08
0.25062,7.228e-08
0.25138,7.2242e-08
0.25215,7.2136e-08
0.25291,7.2073e-08
0.25368,7.2004e-08
0.25445,7.1893e-08
0.25521,7.1867e-08
0.25598,7.3086e-08
0.25676,7.295e-08
0.25753,7.2919e-08
0.2583,7.279e-08
0.25908,7.2706e-08
0.25985,7.2653e-08
0.26063,7.2516e-08
0.26141,7.2462e-08
0.26219,7.2369e-08
0.26297,7.2252e-08
0.26375,7.3425e-08
0.26454,7.3382e-08
0.26532,7.3231e-08
0.26611,7.3129e-08
0.2669,7.3034e-08
0.26768,7.2932e-08
0.26847,7.2844e-08
0.26927,7.2741e-08
0.27006,7.2651e-08
0.27085,7.2553e-08
0.27165,7.3729e-08
0.27244,7.3635e-08
0.27324,7.3541e-08
0.27404,7.3422e-08
0.27484,7.3341e-08
0.27564,7.3259e-08
0.27645,7.3145e-08
0.27725,7.3055e-08
0.27806,7.2963e-08
0.27886,7.2867e-08
0.27967,7.4107e-08
0.28048,7.412e-08
0.28129,7.4235e-08
0.2821,7.4288e-08
0.28292,7.3957e-08
0.28373,7.3633e-08
0.28455,7.331e-08
0.28537,7.3169e-08
0.28618,7.3276e-08
0.287,7.4757e-08
0.28782,7.4815e-08
0.28865,7.4958e-08
0.28947,7.5066e-08
0.2903,7.5131e-08
0.29112,7.5151e-08
0.29195,7.5164e-08
0.29278,7.5176e-08
0.29361,7.6645e-08
0.29444,7.6662e-08
0.29527,7.6672e-08
0.29611,7.6683e-08
0.29694,7.6695e-08
0.29778,7.6709e-08
0.29862,7.6722e-08
0.29946,7.6719e-08
0.3003,7.6711e-08
0.30114,7.6721e-08
0.30198,7.6753e-08
0.30283,7.6791e-08
0.30367,7.682e-08
0.30452,7.6838e-08
0.30537,7.6807e-08
0.30622,7.6824e-08
0.30707,7.6843e-08
0.30792,7.6861e-08
0.30878,7.6938e-08
0.30963,7.6955e-08
0.31049,7.6976e-08
0.31134,7.699e-08
0.3122,7.7014e-08
0.31306,7.7025e-08
0.31392,7.7049e-08
0.31479,7.7069e-08
0.31565,7.8616e-08
0.31652,7.863e-08
0.31738,7.8652e-08
0.31825,7.8665e-08
0.31912,7.8691e-08
0.31999,7.8711e-08
0.32086,7.8729e-08
0.32174,7.8744e-08
0.32261,8.0353e-08
0.32349,8.0315e-08
0.32437,8.0375e-08
0.32524,8.0444e-08
0.32612,8.0465e-08
0.32701,8.0481e-08
0.32789,8.0504e-08
0.32877,8.2244e-08
0.32966,8.2253e-08
0.33054,8.2283e-08
0.33143,8.2304e-08
