$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,2.7159e-07
0.21341,2.7758e-07
0.2141,2.7981e-07
0.2148,2.7699e-07
0.21551,2.7381e-07
0.21621,2.7048e-07
0.21691,2.6708e-07
0.21762,2.6627e-07
0.21832,2.6475e-07
0.21903,2.6125e-07
0.21974,2.5771e-07
0.22045,2.5502e-07
0.22116,2.5278e-07
0.22187,2.5053e-07
0.22259,2.4825e-07
0.2233,2.46e-07
0.22402,2.4663e-07
0.22473,2.4607e-07
0.22545,2.4381e-07
0.22617,2.4159e-07
0.22689,2.3939e-07
0.22762,2.3713e-07
0.22834,2.3493e-07
0.22906,2.3278e-07
0.22979,2.3065e-07
0.23052,2.2858e-07
0.23125,2.2645e-07
0.23198,2.287e-07
0.23271,2.2671e-07
0.23344,2.246e-07
0.23417,2.2258e-07
0.23491,2.2064e-07
0.23564,2.1867e-07
0.23638,2.1665e-07
0.23712,2.1479e-07
0.23786,2.1284e-07
0.2386,2.1098e-07
0.23934,2.0918e-07
0.24008,2.1131e-07
0.24083,2.0945e-07
0.24157,2.0771e-07
0.24232,2.0584e-07
0.24307,2.0418e-07
0.24382,2.0232e-07
0.24457,2.0072e-07
0.24532,1.9893e-07
0.24608,1.9735e-07
0.24683,1.9561e-07
0.24759,1.976e-07
0.24834,1.9611e-07
0.2491,1.9435e-07
0.24986,1.9288e-07
0.25062,1.9219e-07
0.25138,1.9195e-07
0.25215,1.9153e-07
0.25291,1.9122e-07
0.25368,1.9091e-07
0.25445,1.9048e-07
0.25521,1.9028e-07
0.25598,1.9336e-07
0.25676,1.9286e-07
0.25753,1.9265e-07
0.2583,1.9214e-07
0.25908,1.9182e-07
0.25985,1.9155e-07
0.26063,1.9104e-07
0.26141,1.9076e-07
0.26219,1.9039e-07
0.26297,1.8995e-07
0.26375,1.9292e-07
0.26454,1.9263e-07
0.26532,1.9211e-07
0.26611,1.9172e-07
0.2669,1.9133e-07
0.26768,1.9095e-07
0.26847,1.9056e-07
0.26927,1.9017e-07
0.27006,1.8979e-07
0.27085,1.8942e-07
0.27165,1.9233e-07
0.27244,1.9198e-07
0.27324,1.9159e-07
0.27404,1.9115e-07
0.27484,1.9079e-07
0.27564,1.9049e-07
0.27645,1.9005e-07
0.27725,1.8966e-07
0.27806,1.8929e-07
0.27886,1.8893e-07
0.27967,1.9201e-07
0.28048,1.9314e-07
0.28129,1.9537e-07
0.2821,1.9719e-07
0.28292,1.9579e-07
0.28373,1.9441e-07
0.28455,1.9303e-07
0.28537,1.9231e-07
0.28618,1.9237e-07
0.287,1.9602e-07
0.28782,1.96e-07
0.28865,1.9616e-07
0.28947,1.9624e-07
0.2903,1.9647e-07
0.29112,1.9703e-07
0.29195,1.9759e-07
0.29278,1.9816e-07
0.29361,2.0253e-07
0.29444,2.0315e-07
0.29527,2.0374e-07
0.29611,2.0433e-07
0.29694,2.0492e-07
0.29778,2.0556e-07
0.29862,2.0613e-07
0.29946,2.0669e-07
0.3003,2.0713e-07
0.30114,2.0742e-07
0.30198,2.0776e-07
0.30283,2.0812e-07
0.30367,2.0846e-07
0.30452,2.0877e-07
0.30537,2.0895e-07
0.30622,2.0926e-07
0.30707,2.0958e-07
0.30792,2.0989e-07
0.30878,2.1038e-07
0.30963,2.107e-07
0.31049,2.1102e-07
0.31134,2.1132e-07
0.3122,2.1166e-07
0.31306,2.12e-07
0.31392,2.1231e-07
0.31479,2.1266e-07
0.31565,2.1718e-07
0.31652,2.1754e-07
0.31738,2.1788e-07
0.31825,2.182e-07
0.31912,2.1858e-07
0.31999,2.1892e-07
0.32086,2.1926e-07
0.32174,2.196e-07
0.32261,2.2439e-07
0.32349,2.2466e-07
0.32437,2.2507e-07
0.32524,2.2557e-07
0.32612,2.2593e-07
0.32701,2.2632e-07
0.32789,2.2667e-07
0.32877,2.3189e-07
0.32966,2.3227e-07
0.33054,2.3265e-07
0.33143,2.3303e-07
0.33232,2.3342e-07
0.33321,2.3381e-07
0.3341,2.3423e-07
0.335,2.3459e-07
0.33589,2.3501e-07
0.33679,2.3537e-07
0.33768,2.3578e-07
0.33858,2.3617e-07
0.33948,2.3658e-07
0.34038,2.3698e-07
0.34129,2.3739e-07
0.34219,2.3281e-07
0.3431,2.3314e-07
0.344,2.3355e-07
0.34491,2.3397e-07
0.34582,2.3415e-07
0.34673,2.3458e-07
0.34764,2.3483e-07
0.34855,2.3567e-07
0.34947,2.3609e-07
0.35038,2.3183e-07
0.3513,2.324e-07
0.35222,2.3294e-07
0.35314,2.335e-07
0.35406,2.3407e-07
0.35498,2.3463e-07
0.35591,2.3521e-07
0.35683,2.3562e-07
0.35776,2.3612e-07
0.35868,2.3691e-07
0.35961,2.3738e-07
0.36054,2.3817e-07
0.36148,2.388e-07
0.36241,2.3921e-07
0.36334,2.3976e-07
0.36428,2.4067e-07
0.36522,2.4129e-07
0.36615,2.4191e-07
0.36709,2.4253e-07
0.36803,2.4811e-07
0.36898,2.4876e-07
0.36992,2.4941e-07
0.37087,2.5007e-07
0.37181,2.5064e-07
0.37276,2.5123e-07
0.37371,2.5194e-07
0.37466,2.526e-07
0.37561,2.5336e-07
0.37656,2.5405e-07
0.37752,2.5479e-07
0.37847,2.5548e-07
0.37943,2.5615e-07
0.38039,2.6207e-07
0.38135,2.6278e-07
0.38231,2.6348e-07
0.38327,2.6426e-07
0.38424,2.5982e-07
0.3852,2.6056e-07
0.38617,2.613e-07
0.38713,2.6204e-07
0.3881,2.6836e-07
0.38907,2.6913e-07
0.39005,2.6991e-07
0.39102,2.7069e-07
0.39199,2.7149e-07
0.39297,2.7226e-07
0.39395,2.7311e-07
0.39492,2.7384e-07
0.3959,2.7473e-07
0.39688,2.755e-07
0.39787,2.7632e-07
0.39885,2.7714e-07
0.39984,2.8377e-07
0.40082,2.8583e-07
0.40181,2.8822e-07
0.4028,2.8449e-07
0.40379,2.8722e-07
0.40478,2.897e-07
0.40577,2.9221e-07
0.40677,3.0093e-07
0.40776,3.0388e-07
0.40876,3.0661e-07
0.40976,3.0939e-07
0.41076,3.1222e-07
0.41176,3.151e-07
0.41276,3.1806e-07
0.41377,3.2796e-07
0.41477,3.3108e-07
0.41578,3.343e-07
0.41679,3.3757e-07
0.4178,3.4091e-07
0.41881,3.5124e-07
0.41982,3.6149e-07
0.42083,3.5844e-07
0.42185,3.5508e-07
0.42286,3.5878e-07
0.42388,3.6261e-07
0.4249,3.6687e-07
0.42592,3.7903e-07
0.42694,3.832e-07
0.42796,3.8747e-07
0.42898,3.9183e-07
0.43001,3.9634e-07
0.43104,3.9236e-07
0.43206,3.9653e-07
0.43309,4.0126e-07
0.43412,4.0611e-07
0.43515,4.1107e-07
0.43619,4.1622e-07
0.43722,4.2144e-07
0.43826,4.1796e-07
0.43929,4.2334e-07
0.44033,4.2928e-07
0.44137,4.3769e-07
0.44241,4.5511e-07
0.44346,4.6449e-07
0.4445,4.7416e-07
0.44555,4.9191e-07
0.44659,5.184e-07
0.44764,5.3783e-07
0.44869,5.5914e-07
0.44974,6.0842e-07
0.45079,6.6714e-07
0.45184,7.4523e-07
0.4529,8.4512e-07
