$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,1.7014e-06
0.21341,1.7424e-06
0.2141,1.771e-06
0.2148,1.786e-06
0.21551,1.8187e-06
0.21621,1.8447e-06
0.21691,1.8498e-06
0.21762,1.8529e-06
0.21832,1.8549e-06
0.21903,1.8557e-06
0.21974,1.8551e-06
0.22045,1.8582e-06
0.22116,1.8629e-06
0.22187,1.8952e-06
0.22259,1.918e-06
0.2233,1.9214e-06
0.22402,1.9244e-06
0.22473,1.927e-06
0.22545,1.9293e-06
0.22617,1.9313e-06
0.22689,1.9331e-06
0.22762,1.9346e-06
0.22834,1.9358e-06
0.22906,1.9366e-06
0.22979,1.9864e-06
0.23052,1.9871e-06
0.23125,1.9874e-06
0.23198,1.9873e-06
0.23271,1.9873e-06
0.23344,1.9873e-06
0.23417,1.9872e-06
0.23491,1.9868e-06
0.23564,1.9865e-06
0.23638,1.9856e-06
0.23712,1.9847e-06
0.23786,1.984e-06
0.2386,2.033e-06
0.23934,2.0313e-06
0.24008,2.0303e-06
0.24083,2.029e-06
0.24157,2.0275e-06
0.24232,2.0265e-06
0.24307,2.0245e-06
0.24382,2.0233e-06
0.24457,2.0213e-06
0.24532,2.0199e-06
0.24608,2.018e-06
0.24683,2.0653e-06
0.24759,2.0632e-06
0.24834,2.0612e-06
0.2491,2.0591e-06
0.24986,2.057e-06
0.25062,2.0522e-06
0.25138,2.0469e-06
0.25215,2.0416e-06
0.25291,2.0361e-06
0.25368,2.0311e-06
0.25445,2.0253e-06
0.25521,2.0206e-06
0.25598,2.062e-06
0.25676,2.0558e-06
0.25753,2.0508e-06
0.2583,2.0445e-06
0.25908,2.0393e-06
0.25985,2.0334e-06
0.26063,2.0276e-06
0.26141,2.0224e-06
0.26219,2.0162e-06
0.26297,2.0111e-06
0.26375,2.0051e-06
0.26454,2.0436e-06
0.26532,2.0376e-06
0.26611,2.0317e-06
0.2669,2.0257e-06
0.26768,2.02e-06
0.26847,2.0141e-06
0.26927,2.0082e-06
0.27006,2.0025e-06
0.27085,1.9967e-06
0.27165,1.9909e-06
0.27244,1.9852e-06
0.27324,2.0251e-06
0.27404,2.0173e-06
0.27484,2.0119e-06
0.27564,2.0067e-06
0.27645,2.0005e-06
0.27725,1.9942e-06
0.27806,1.9884e-06
0.27886,1.9831e-06
0.27967,1.9772e-06
0.28048,1.9624e-06
0.28129,1.9866e-06
0.2821,1.9723e-06
0.28292,2.0035e-06
0.28373,2.0354e-06
0.28455,2.0689e-06
0.28537,2.0843e-06
0.28618,2.0768e-06
0.287,2.0695e-06
0.28782,2.0621e-06
0.28865,2.1034e-06
0.28947,2.0967e-06
0.2903,2.0909e-06
0.29112,2.0892e-06
0.29195,2.0876e-06
0.29278,2.0859e-06
0.29361,2.0842e-06
0.29444,2.0825e-06
0.29527,2.0808e-06
0.29611,2.13e-06
0.29694,2.1282e-06
0.29778,2.1265e-06
0.29862,2.1247e-06
0.29946,2.1226e-06
0.3003,2.12e-06
