$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,6.5841e-08
0.21341,6.6985e-08
0.2141,6.8318e-08
0.2148,6.8663e-08
0.21551,6.837e-08
0.21621,6.7989e-08
0.21691,6.7553e-08
0.21762,6.7077e-08
0.21832,6.6574e-08
0.21903,6.6055e-08
0.21974,6.6303e-08
0.22045,6.6767e-08
0.22116,6.6962e-08
0.22187,6.7138e-08
0.22259,6.7301e-08
0.2233,6.7451e-08
0.22402,6.7591e-08
0.22473,6.7719e-08
0.22545,6.7839e-08
0.22617,6.7952e-08
0.22689,6.9487e-08
0.22762,6.9589e-08
0.22834,6.9686e-08
0.22906,6.9772e-08
0.22979,6.9851e-08
0.23052,6.9928e-08
0.23125,7.0001e-08
0.23198,7.0072e-08
0.23271,7.0134e-08
0.23344,7.0193e-08
0.23417,7.0255e-08
0.23491,7.18e-08
0.23564,7.1842e-08
0.23638,7.1891e-08
0.23712,7.1913e-08
0.23786,7.1958e-08
0.2386,7.2005e-08
0.23934,7.2031e-08
0.24008,7.207e-08
0.24083,7.2098e-08
0.24157,7.2128e-08
0.24232,7.2156e-08
0.24307,7.3669e-08
0.24382,7.3686e-08
0.24457,7.3712e-08
0.24532,7.3718e-08
0.24608,7.3747e-08
0.24683,7.3749e-08
0.24759,7.3773e-08
0.24834,7.3773e-08
0.2491,7.3792e-08
0.24986,7.3796e-08
0.25062,7.3847e-08
0.25138,7.5387e-08
0.25215,7.5428e-08
0.25291,7.5483e-08
0.25368,7.554e-08
0.25445,7.5579e-08
0.25521,7.5657e-08
0.25598,7.568e-08
0.25676,7.5748e-08
0.25753,7.5782e-08
0.2583,7.5828e-08
0.25908,7.5896e-08
0.25985,7.7385e-08
0.26063,7.7411e-08
0.26141,7.7485e-08
0.26219,7.7484e-08
0.26297,7.754e-08
0.26375,7.7603e-08
0.26454,7.7612e-08
0.26532,7.7669e-08
0.26611,7.7715e-08
0.2669,7.7736e-08
0.26768,7.9202e-08
0.26847,7.9244e-08
0.26927,7.9281e-08
0.27006,7.932e-08
0.27085,7.9358e-08
0.27165,7.9387e-08
0.27244,7.9431e-08
0.27324,7.9463e-08
0.27404,7.95e-08
0.27484,7.9551e-08
0.27564,8.1125e-08
0.27645,8.1135e-08
0.27725,8.1171e-08
0.27806,8.1231e-08
0.27886,8.1266e-08
0.27967,8.1303e-08
0.28048,8.1537e-08
0.28129,8.1903e-08
0.2821,8.2212e-08
0.28292,8.3771e-08
0.28373,8.3695e-08
0.28455,8.3622e-08
0.28537,8.3646e-08
0.28618,8.3785e-08
0.287,8.3937e-08
0.28782,8.4074e-08
0.28865,8.423e-08
0.28947,8.4333e-08
0.2903,8.62e-08
0.29112,8.6223e-08
0.29195,8.6246e-08
0.29278,8.6269e-08
0.29361,8.6291e-08
0.29444,8.6297e-08
0.29527,8.6323e-08
0.29611,8.6368e-08
0.29694,8.8192e-08
0.29778,8.8216e-08
0.29862,8.824e-08
0.29946,8.824e-08
0.3003,8.6401e-08
0.30114,8.63e-08
0.30198,8.6205e-08
0.30283,8.6131e-08
0.30367,8.6046e-08
0.30452,8.5948e-08
0.30537,8.7563e-08
0.30622,8.7463e-08
0.30707,8.7363e-08
0.30792,8.7264e-08
0.30878,8.7164e-08
0.30963,8.5368e-08
0.31049,8.5277e-08
0.31134,8.5181e-08
0.3122,8.5081e-08
0.31306,8.6755e-08
0.31392,8.6656e-08
0.31479,8.6549e-08
0.31565,8.6458e-08
0.31652,8.6363e-08
0.31738,8.6261e-08
0.31825,8.6164e-08
0.31912,8.6067e-08
0.31999,8.779e-08
0.32086,8.7713e-08
0.32174,8.7616e-08
0.32261,8.7513e-08
0.32349,8.7382e-08
0.32437,8.7198e-08
0.32524,8.72e-08
0.32612,8.9012e-08
0.32701,8.8923e-08
0.32789,8.8816e-08
0.32877,8.8713e-08
0.32966,8.8609e-08
0.33054,8.8505e-08
0.33143,8.8402e-08
0.33232,9.034e-08
0.33321,9.022e-08
0.3341,9.0102e-08
0.335,9.0023e-08
0.33589,8.9894e-08
0.33679,8.9802e-08
0.33768,8.7685e-08
0.33858,8.7582e-08
0.33948,8.7475e-08
0.34038,8.7373e-08
0.34129,8.7265e-08
0.34219,8.7161e-08
0.3431,8.703e-08
0.344,8.6935e-08
0.34491,8.4962e-08
0.34582,8.477e-08
0.34673,8.4679e-08
0.34764,8.4685e-08
0.34855,8.4514e-08
0.34947,8.4488e-08
0.35038,8.4459e-08
0.3513,8.4524e-08
0.35222,8.4592e-08
0.35314,8.466e-08
0.35406,8.2972e-08
0.35498,8.3039e-08
0.35591,8.3066e-08
0.35683,8.4796e-08
0.35776,8.4955e-08
0.35868,8.5004e-08
0.35961,8.5063e-08
0.36054,8.5152e-08
0.36148,8.5229e-08
0.36241,8.5308e-08
0.36334,8.3651e-08
0.36428,8.3726e-08
0.36522,8.5623e-08
0.36615,8.5695e-08
0.36709,8.5769e-08
0.36803,8.5842e-08
0.36898,8.5917e-08
0.36992,8.5991e-08
0.37087,8.6062e-08
0.37181,8.6112e-08
0.37276,8.8048e-08
0.37371,8.8122e-08
0.37466,8.8204e-08
0.37561,8.8306e-08
0.37656,8.841e-08
0.37752,8.8489e-08
0.37847,8.8495e-08
0.37943,8.8512e-08
0.38039,8.8638e-08
0.38135,8.8712e-08
0.38231,8.8794e-08
0.38327,8.888e-08
0.38424,8.8978e-08
0.3852,8.9156e-08
0.38617,8.9238e-08
0.38713,8.932e-08
0.3881,8.9402e-08
0.38907,8.9485e-08
0.39005,8.9567e-08
0.39102,8.9651e-08
0.39199,9.1768e-08
0.39297,9.1856e-08
0.39395,9.1942e-08
0.39492,9.2022e-08
0.3959,9.2124e-08
0.39688,9.0161e-08
0.39787,9.2186e-08
0.39885,9.2272e-08
0.39984,9.2352e-08
0.40082,9.2811e-08
0.40181,9.337e-08
0.4028,9.3869e-08
0.40379,9.6416e-08
0.40478,9.5227e-08
0.40577,9.5813e-08
0.40677,9.6411e-08
0.40776,9.701e-08
0.40876,9.7627e-08
0.40976,9.825e-08
0.41076,9.8884e-08
0.41176,1.0184e-07
0.41276,1.0249e-07
0.41377,1.0317e-07
0.41477,1.0386e-07
0.41578,1.0658e-07
0.41679,1.0937e-07
0.4178,1.1012e-07
0.41881,1.1087e-07
0.41982,1.1164e-07
0.42083,1.1242e-07
0.42185,1.1321e-07
0.42286,1.0976e-07
0.42388,1.1304e-07
0.4249,1.1386e-07
0.42592,1.1469e-07
0.42694,1.1554e-07
0.42796,1.164e-07
0.42898,1.1727e-07
0.43001,1.1816e-07
0.43104,1.1907e-07
0.43206,1.1998e-07
0.43309,1.1827e-07
0.43412,1.1904e-07
0.43515,1.1999e-07
0.43619,1.2096e-07
0.43722,1.2193e-07
0.43826,1.2294e-07
0.43929,1.2395e-07
0.44033,1.2558e-07
0.44137,1.2587e-07
0.44241,1.3136e-07
0.44346,1.3472e-07
0.4445,1.3821e-07
0.44555,1.4313e-07
0.44659,1.4954e-07
0.44764,1.5379e-07
0.44869,1.6144e-07
0.44974,1.6989e-07
0.45079,1.8601e-07
0.45184,2.0836e-07
0.4529,2.3714e-07
0.45395,2.7469e-07
0.45501,3.2617e-07
0.45607,3.3335e-07
0.45713,3.3767e-07
0.45819,3.196e-07
0.45925,3.0301e-07
0.46032,2.9307e-07
0.46138,2.7614e-07
0.46245,2.5878e-07
0.46352,2.4092e-07
0.46459,2.2536e-07
0.46566,2.1128e-07
0.46673,1.944e-07
0.4678,1.8761e-07
0.46887,1.7756e-07
0.46995,1.6846e-07
0.47103,1.5997e-07
0.47211,1.5278e-07
0.47319,1.4598e-07
0.47427,1.3979e-07
0.47535,1.3408e-07
0.47643,1.2882e-07
0.47752,1.239e-07
0.4786,1.1939e-07
0.47969,1.1517e-07
0.48078,1.1108e-07
0.48187,1.1167e-07
0.48296,1.0809e-07
0.48406,1.0469e-07
0.48515,9.807e-08
0.48625,9.7325e-08
0.48734,9.6952e-08
0.48844,9.7363e-08
0.48954,1.0193e-07
0.49064,1.0223e-07
0.49174,1.0053e-07
0.49285,1.0084e-07
0.49395,1.0112e-07
0.49506,1.0145e-07
0.49616,1.0401e-07
0.49727,1.0647e-07
0.49838,1.0479e-07
0.4995,1.0507e-07
0.50061,1.0489e-07
0.50172,1.0407e-07
0.50284,1.0601e-07
0.50395,1.0555e-07
0.50507,1.049e-07
0.50619,1.0425e-07
0.50731,1.0368e-07
0.50843,1.033e-07
0.50956,1.0596e-07
0.51068,1.063e-07
0.51181,1.0641e-07
0.51293,1.0643e-07
0.51406,1.0645e-07
0.51519,1.091e-07
0.51632,1.0912e-07
0.51746,1.0914e-07
0.51859,1.0916e-07
0.51973,1.122e-07
0.52086,1.1222e-07
0.522,1.1223e-07
0.52314,1.1225e-07
0.52428,1.1253e-07
0.52542,1.1254e-07
0.52656,1.1256e-07
0.52771,1.1258e-07
0.52885,1.1585e-07
0.53,1.1262e-07
0.53115,1.1264e-07
0.5323,1.1266e-07
0.53345,1.1261e-07
0.5346,1.0952e-07
0.53575,1.0959e-07
0.53691,1.0969e-07
0.53806,1.097e-07
0.53922,1.0972e-07
0.54038,1.0686e-07
0.54154,1.0687e-07
0.5427,1.0686e-07
0.54386,1.0682e-07
0.54503,1.0956e-07
0.54619,1.0694e-07
0.54736,1.0698e-07
0.54853,1.0701e-07
0.54969,1.0961e-07
0.55086,1.097e-07
0.55204,1.0972e-07
0.55321,1.071e-07
0.55438,1.0712e-07
0.55556,1.0714e-07
0.55674,1.0716e-07
0.55791,1.0983e-07
0.55909,1.072e-07
0.56027,1.0943e-07
0.56145,1.0946e-07
