$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,3.4256e-06
0.21341,3.5107e-06
0.2141,3.5711e-06
0.2148,3.6513e-06
0.21551,3.7174e-06
0.21621,3.7352e-06
0.21691,3.7475e-06
0.21762,3.7552e-06
0.21832,3.7603e-06
0.21903,3.7623e-06
0.21974,3.7624e-06
0.22045,3.776e-06
0.22116,3.8599e-06
0.22187,3.9212e-06
0.22259,3.94e-06
0.2233,3.9592e-06
0.22402,3.9755e-06
0.22473,3.9924e-06
0.22545,4.0082e-06
0.22617,4.023e-06
0.22689,4.0376e-06
0.22762,4.0519e-06
0.22834,4.0655e-06
0.22906,4.0784e-06
0.22979,4.2051e-06
0.23052,4.2177e-06
0.23125,4.23e-06
0.23198,4.2416e-06
0.23271,4.2521e-06
0.23344,4.2635e-06
0.23417,4.2752e-06
0.23491,4.2862e-06
0.23564,4.2957e-06
0.23638,4.3062e-06
0.23712,4.316e-06
0.23786,4.3247e-06
0.2386,4.4545e-06
0.23934,4.4644e-06
0.24008,4.4731e-06
0.24083,4.4823e-06
0.24157,4.4915e-06
0.24232,4.4995e-06
0.24307,4.509e-06
0.24382,4.5172e-06
0.24457,4.5257e-06
0.24532,4.5343e-06
0.24608,4.5419e-06
0.24683,4.5509e-06
0.24759,4.6803e-06
0.24834,4.6872e-06
0.2491,4.6958e-06
0.24986,4.7029e-06
0.25062,4.6827e-06
0.25138,4.6552e-06
0.25215,4.6289e-06
0.25291,4.6017e-06
0.25368,4.576e-06
0.25445,4.5489e-06
0.25521,4.5242e-06
0.25598,4.4972e-06
0.25676,4.4727e-06
0.25753,4.5596e-06
0.2583,4.533e-06
0.25908,4.5075e-06
0.25985,4.4809e-06
0.26063,4.4563e-06
0.26141,4.4301e-06
0.26219,4.4055e-06
0.26297,4.3806e-06
0.26375,4.3554e-06
0.26454,4.3314e-06
0.26532,4.306e-06
0.26611,4.3856e-06
0.2669,4.3608e-06
0.26768,4.3366e-06
0.26847,4.3122e-06
0.26927,4.2879e-06
0.27006,4.2642e-06
0.27085,4.2407e-06
0.27165,4.2172e-06
0.27244,4.194e-06
0.27324,4.1702e-06
0.27404,4.1477e-06
0.27484,4.1257e-06
0.27564,4.2056e-06
0.27645,4.1817e-06
0.27725,4.158e-06
0.27806,4.1419e-06
0.27886,4.115e-06
0.27967,4.0925e-06
0.28048,4.1346e-06
0.28129,4.224e-06
0.2821,4.3117e-06
0.28292,4.3625e-06
0.28373,4.526e-06
0.28455,4.5812e-06
0.28537,4.5827e-06
0.28618,4.5201e-06
0.287,4.4587e-06
0.28782,4.399e-06
0.28865,4.3393e-06
0.28947,4.2816e-06
0.2903,4.2455e-06
0.29112,4.239e-06
0.29195,4.3432e-06
0.29278,4.3367e-06
0.29361,4.3307e-06
0.29444,4.3246e-06
0.29527,4.3179e-06
0.29611,4.3113e-06
0.29694,4.3046e-06
0.29778,4.2982e-06
0.29862,4.2917e-06
0.29946,4.285e-06
