$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,1.9832e-07
0.21341,2.0291e-07
0.2141,2.0618e-07
0.2148,2.0854e-07
0.21551,2.1038e-07
0.21621,2.1449e-07
0.21691,2.1777e-07
0.21762,2.1884e-07
0.21832,2.1971e-07
0.21903,2.205e-07
0.21974,2.2115e-07
0.22045,2.217e-07
0.22116,2.2222e-07
0.22187,2.2268e-07
0.22259,2.2309e-07
0.2233,2.2874e-07
0.22402,2.2904e-07
0.22473,2.293e-07
0.22545,2.2951e-07
0.22617,2.2968e-07
0.22689,2.298e-07
0.22762,2.299e-07
0.22834,2.2998e-07
0.22906,2.3007e-07
0.22979,2.3016e-07
0.23052,2.3016e-07
0.23125,2.3562e-07
0.23198,2.3564e-07
0.23271,2.3562e-07
0.23344,2.3549e-07
0.23417,2.3544e-07
0.23491,2.3544e-07
0.23564,2.3529e-07
0.23638,2.3513e-07
0.23712,2.3506e-07
0.23786,2.3484e-07
0.2386,2.3473e-07
0.23934,2.4015e-07
0.24008,2.3996e-07
0.24083,2.3972e-07
0.24157,2.396e-07
0.24232,2.393e-07
0.24307,2.3917e-07
0.24382,2.3888e-07
0.24457,2.387e-07
0.24532,2.3844e-07
0.24608,2.3821e-07
0.24683,2.3797e-07
0.24759,2.377e-07
0.24834,2.4287e-07
0.2491,2.4265e-07
0.24986,2.4231e-07
0.25062,2.4227e-07
0.25138,2.4219e-07
0.25215,2.4217e-07
0.25291,2.4212e-07
0.25368,2.4204e-07
0.25445,2.4205e-07
0.25521,2.419e-07
0.25598,2.4195e-07
0.25676,2.4717e-07
0.25753,2.47e-07
0.2583,2.4701e-07
0.25908,2.4682e-07
0.25985,2.468e-07
0.26063,2.4668e-07
0.26141,2.4653e-07
0.26219,2.4652e-07
0.26297,2.4632e-07
0.26375,2.4628e-07
0.26454,2.4619e-07
0.26532,2.5114e-07
0.26611,2.51e-07
0.2669,2.5087e-07
0.26768,2.5073e-07
0.26847,2.5059e-07
0.26927,2.5047e-07
0.27006,2.5033e-07
0.27085,2.502e-07
0.27165,2.5006e-07
0.27244,2.4993e-07
0.27324,2.5521e-07
0.27404,2.5493e-07
