$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,4.4705e-07
0.21341,4.5692e-07
0.2141,4.649e-07
0.2148,4.9182e-07
0.21551,5.2111e-07
0.21621,5.5255e-07
0.21691,5.8717e-07
0.21762,6.3259e-07
0.21832,6.8129e-07
0.21903,7.3198e-07
0.21974,7.8987e-07
0.22045,8.1973e-07
0.22116,8.2986e-07
0.22187,8.4e-07
0.22259,8.5031e-07
0.2233,8.605e-07
0.22402,8.8129e-07
0.22473,8.9791e-07
0.22545,9.0879e-07
0.22617,9.1983e-07
0.22689,9.3102e-07
0.22762,9.4232e-07
0.22834,9.536e-07
0.22906,9.6515e-07
0.22979,9.7715e-07
0.23052,9.8952e-07
0.23125,1.0017e-06
0.23198,1.0338e-06
0.23271,1.0472e-06
0.23344,1.0602e-06
0.23417,1.0738e-06
0.23491,1.0882e-06
0.23564,1.1023e-06
0.23638,1.1167e-06
0.23712,1.132e-06
0.23786,1.1471e-06
0.2386,1.1629e-06
0.23934,1.1791e-06
0.24008,1.2184e-06
0.24083,1.2358e-06
0.24157,1.2538e-06
0.24232,1.2717e-06
0.24307,1.2913e-06
0.24382,1.31e-06
0.24457,1.3307e-06
0.24532,1.3505e-06
0.24608,1.3727e-06
0.24683,1.3937e-06
0.24759,1.443e-06
0.24834,1.4675e-06
0.2491,1.491e-06
0.24986,1.5175e-06
0.25062,1.5286e-06
0.25138,1.5385e-06
0.25215,1.5472e-06
0.25291,1.5566e-06
0.25368,1.5663e-06
0.25445,1.5755e-06
0.25521,1.586e-06
0.25598,1.6245e-06
0.25676,1.6337e-06
0.25753,1.645e-06
0.2583,1.6542e-06
0.25908,1.6647e-06
0.25985,1.6759e-06
0.26063,1.6855e-06
0.26141,1.6973e-06
0.26219,1.7079e-06
0.26297,1.7184e-06
0.26375,1.7599e-06
0.26454,1.7726e-06
0.26532,1.783e-06
0.26611,1.7948e-06
0.2669,1.8069e-06
0.26768,1.8189e-06
0.26847,1.8312e-06
0.26927,1.8441e-06
0.27006,1.8568e-06
0.27085,1.8698e-06
0.27165,1.9158e-06
0.27244,1.9295e-06
0.27324,1.9433e-06
0.27404,1.957e-06
0.27484,1.9717e-06
0.27564,1.9869e-06
0.27645,2.0015e-06
0.27725,2.0163e-06
0.27806,2.0317e-06
0.27886,2.0473e-06
0.27967,2.1012e-06
0.28048,2.107e-06
0.28129,2.1057e-06
0.2821,2.1102e-06
0.28292,2.1578e-06
0.28373,2.2073e-06
0.28455,2.2592e-06
0.28537,2.2821e-06
0.28618,2.2661e-06
0.287,2.2925e-06
0.28782,2.2753e-06
0.28865,2.2605e-06
0.28947,2.245e-06
0.2903,2.2442e-06
0.29112,2.2692e-06
0.29195,2.2952e-06
0.29278,2.3217e-06
0.29361,2.3943e-06
0.29444,2.423e-06
0.29527,2.4518e-06
0.29611,2.482e-06
0.29694,2.5126e-06
0.29778,2.5442e-06
0.29862,2.5768e-06
0.29946,2.6096e-06
0.3003,2.6373e-06
0.30114,2.6555e-06
0.30198,2.6748e-06
0.30283,2.6948e-06
0.30367,2.7145e-06
0.30452,2.7344e-06
0.30537,2.7527e-06
0.30622,2.7732e-06
0.30707,2.794e-06
0.30792,2.815e-06
0.30878,2.8389e-06
0.30963,2.8608e-06
0.31049,2.883e-06
0.31134,2.9054e-06
0.3122,2.9285e-06
0.31306,2.9519e-06
0.31392,2.9759e-06
0.31479,3.0005e-06
0.31565,3.0851e-06
0.31652,3.1109e-06
0.31738,3.137e-06
0.31825,3.1636e-06
0.31912,3.191e-06
0.31999,3.2186e-06
0.32086,3.2468e-06
0.32174,3.2757e-06
0.32261,3.3716e-06
0.32349,3.4002e-06
0.32437,3.4329e-06
0.32524,3.4665e-06
0.32612,3.4989e-06
0.32701,3.5332e-06
0.32789,3.566e-06
0.32877,3.6776e-06
0.32966,3.7137e-06
0.33054,3.7503e-06
0.33143,3.7879e-06
0.33232,3.8264e-06
0.33321,3.8657e-06
0.3341,3.9057e-06
0.335,3.9471e-06
0.33589,3.9891e-06
0.33679,4.0319e-06
0.33768,4.0756e-06
0.33858,4.1209e-06
0.33948,4.1671e-06
0.34038,4.2142e-06
0.34129,4.263e-06
0.34219,4.2219e-06
0.3431,4.2707e-06
0.344,4.3216e-06
0.34491,4.3745e-06
0.34582,4.4241e-06
0.34673,4.4795e-06
0.34764,4.533e-06
0.34855,4.5993e-06
0.34947,4.6596e-06
0.35038,4.6172e-06
0.3513,4.6569e-06
0.35222,4.6976e-06
0.35314,4.7388e-06
0.35406,4.7808e-06
0.35498,4.8235e-06
0.35591,4.8674e-06
0.35683,4.9084e-06
0.35776,4.9523e-06
0.35868,5.0037e-06
0.35961,5.0477e-06
0.36054,5.1004e-06
0.36148,5.1508e-06
0.36241,5.1969e-06
0.36334,5.247e-06
0.36428,5.3066e-06
0.36522,5.3607e-06
0.36615,5.4153e-06
0.36709,5.4716e-06
