$m_S$ [GeV$/c^{2}$],Observed limit
0.21271,4.0859e-07
0.21341,4.1761e-07
0.2141,4.2351e-07
0.2148,4.3739e-07
0.21551,4.5145e-07
0.21621,4.6551e-07
0.21691,4.7995e-07
0.21762,5.0012e-07
0.21832,5.1963e-07
0.21903,5.3642e-07
0.21974,5.5386e-07
0.22045,5.5891e-07
0.22116,5.5634e-07
0.22187,5.5368e-07
0.22259,5.509e-07
0.2233,5.481e-07
0.22402,5.517e-07
0.22473,5.5256e-07
0.22545,5.4959e-07
0.22617,5.4664e-07
0.22689,5.4367e-07
0.22762,5.4053e-07
0.22834,5.3742e-07
0.22906,5.3437e-07
0.22979,5.3134e-07
0.23052,5.2839e-07
0.23125,5.2524e-07
0.23198,5.3223e-07
0.23271,5.2932e-07
0.23344,5.2609e-07
0.23417,5.2298e-07
0.23491,5.2007e-07
0.23564,5.17e-07
0.23638,5.1381e-07
0.23712,5.1092e-07
0.23786,5.0778e-07
0.2386,5.0482e-07
0.23934,5.0192e-07
0.24008,5.0847e-07
0.24083,5.0541e-07
0.24157,5.0259e-07
0.24232,4.9942e-07
0.24307,4.9672e-07
0.24382,4.9353e-07
0.24457,4.9089e-07
0.24532,4.8775e-07
0.24608,4.8513e-07
0.24683,4.8203e-07
0.24759,4.8817e-07
0.24834,4.8563e-07
0.2491,4.8244e-07
0.24986,4.7993e-07
0.25062,4.7905e-07
0.25138,4.7925e-07
0.25215,4.7898e-07
0.25291,4.7899e-07
0.25368,4.7895e-07
0.25445,4.7873e-07
0.25521,4.7893e-07
0.25598,4.8751e-07
0.25676,4.8702e-07
0.25753,4.8727e-07
0.2583,4.8681e-07
0.25908,4.8675e-07
0.25985,4.8677e-07
0.26063,4.8636e-07
0.26141,4.8643e-07
0.26219,4.8621e-07
0.26297,4.859e-07
0.26375,4.9429e-07
0.26454,4.9434e-07
0.26532,4.9375e-07
0.26611,4.9357e-07
0.2669,4.9337e-07
0.26768,4.9314e-07
0.26847,4.9299e-07
0.26927,4.9279e-07
0.27006,4.9258e-07
0.27085,4.9235e-07
0.27165,5.0086e-07
0.27244,5.006e-07
0.27324,5.0042e-07
0.27404,5.001e-07
0.27484,4.9994e-07
0.27564,4.999e-07
0.27645,4.9957e-07
0.27725,4.994e-07
0.27806,4.9919e-07
